WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,2.9, None,76.9,2018-04-16 00:00:00,16
None,1.7, None,83.1,2018-04-16 01:00:00,16
None,2.0, None,80.0,2018-04-16 02:00:00,16
None,2.8, None,74.3,2018-04-16 03:00:00,16
None,2.2, None,79.4,2018-04-16 04:00:00,16
None,2.2, None,77.3,2018-04-16 05:00:00,16
None,1.8, None,78.6,2018-04-16 06:00:00,16
None,2.3, None,75.4,2018-04-16 07:00:00,16
None,2.6, None,74.3,2018-04-16 08:00:00,16
None,2.6, None,74.9,2018-04-16 09:00:00,16
None,2.7, None,77.4,2018-04-16 10:00:00,16
None,3.2, None,81.7,2018-04-16 11:00:00,16
None,4.5, None,74.9,2018-04-16 12:00:00,16
None,6.0, None,65.8,2018-04-16 13:00:00,16
None,6.8, None,58.9,2018-04-16 14:00:00,16
None,6.8, None,56.0,2018-04-16 15:00:00,16
None,5.4, None,69.1,2018-04-16 16:00:00,16
None,4.4, None,82.6,2018-04-16 17:00:00,16
None,3.8, None,88.5,2018-04-16 18:00:00,16
None,3.3, None,90.7,2018-04-16 19:00:00,16
None,3.0, None,92.3,2018-04-16 20:00:00,16
None,2.7, None,94.2,2018-04-16 21:00:00,16
None,2.3, None,95.5,2018-04-16 22:00:00,16
None,2.0, None,96.5,2018-04-16 23:00:00,16
None,1.9, None,96.7,2018-04-17 00:00:00,16
None,1.3, None,96.2,2018-04-17 01:00:00,16
None,0.6, None,96.5,2018-04-17 02:00:00,16
None,0.3, None,97.3,2018-04-17 03:00:00,16
None,0.2, None,97.2,2018-04-17 04:00:00,16
None,0.0, None,97.7,2018-04-17 05:00:00,16
None,-0.2, None,98.0,2018-04-17 06:00:00,16
None,-0.3, None,97.9,2018-04-17 07:00:00,16
None,-0.1, None,96.1,2018-04-17 08:00:00,16
None,0.0, None,94.2,2018-04-17 09:00:00,16
None,0.3, None,93.2,2018-04-17 10:00:00,16
None,0.9, None,90.8,2018-04-17 11:00:00,16
None,1.6, None,85.4,2018-04-17 12:00:00,16
None,3.5, None,72.5,2018-04-17 13:00:00,16
None,4.0, None,75.8,2018-04-17 14:00:00,16
None,6.2, None,62.0,2018-04-17 15:00:00,16
None,6.6, None,54.2,2018-04-17 16:00:00,16
None,7.3, None,40.8,2018-04-17 17:00:00,16
None,7.6, None,36.2,2018-04-17 18:00:00,16
None,6.0, None,45.0,2018-04-17 19:00:00,16
None,5.3, None,48.5,2018-04-17 20:00:00,16
None,4.5, None,55.4,2018-04-17 21:00:00,16
None,3.1, None,67.0,2018-04-17 22:00:00,16
None,1.9, None,74.7,2018-04-17 23:00:00,16
None,1.1, None,80.6,2018-04-18 00:00:00,16
None,0.7, None,82.8,2018-04-18 01:00:00,16
None,-0.7, None,88.4,2018-04-18 02:00:00,16
None,-0.9, None,89.4,2018-04-18 03:00:00,16
None,-0.9, None,91.3,2018-04-18 04:00:00,16
None,-1.0, None,91.7,2018-04-18 05:00:00,16
None,-1.0, None,91.9,2018-04-18 06:00:00,16
None,-0.8, None,92.5,2018-04-18 07:00:00,16
None,0.3, None,89.5,2018-04-18 08:00:00,16
None,2.0, None,81.5,2018-04-18 09:00:00,16
None,4.6, None,68.6,2018-04-18 10:00:00,16
None,6.5, None,56.2,2018-04-18 11:00:00,16
None,7.7, None,44.6,2018-04-18 12:00:00,16
None,8.1, None,42.4,2018-04-18 13:00:00,16
None,8.5, None,39.0,2018-04-18 14:00:00,16
None,9.1, None,34.8,2018-04-18 15:00:00,16
