wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
92.0, 80.0, 11.9, 0.6, 15.3, 8.5, 18.8, 16.7, 97.0, 0.4, 0.8, 86.0,2021-07-09 00:00:00, None,28,,,,,,,,,,,,
125.0, 90.0, 9.1, 0.0, 15.2, 6.4, 16.9, 14.7, 91.0, 0.6, 1.4, 96.0,2021-07-09 01:00:00, None,28,,,,,,,,,,,,
131.0, 86.0, 8.5, 0.0, 14.3, 5.2, 16.7, 14.0, 92.0, 0.6, 2.0, 95.0,2021-07-09 02:00:00, None,28,,,,,,,,,,,,
138.0, 96.0, 6.4, 0.0, 14.1, 5.4, 14.7, 13.9, 125.0, 0.0, 2.0, 94.0,2021-07-09 03:00:00, None,28,,,,,,,,,,,,
111.0, 95.0, 5.2, 0.0, 13.2, 5.1, 14.0, 13.4, 131.0, 0.0, 2.0, 95.0,2021-07-09 04:00:00, None,28,,,,,,,,,,,,
77.0, 94.0, 5.4, 0.0, 13.0, 4.3, 13.9, 16.3, 138.0, 0.0, 2.0, 87.0,2021-07-09 05:00:00, None,28,,,,,,,,,,,,
267.0, 95.0, 5.1, 0.0, 12.6, 3.8, 13.4, 18.5, 111.0, 0.0, 2.0, 80.0,2021-07-09 06:00:00, None,28,,,,,,,,,,,,
263.0, 87.0, 4.3, 0.0, 14.1, 3.1, 16.3, 20.0, 77.0, 0.0, 2.0, 73.0,2021-07-09 07:00:00, None,28,,,,,,,,,,,,
290.0, 80.0, 3.8, 0.0, 15.0, 5.2, 18.5, 21.9, 267.0, 0.0, 2.0, 63.0,2021-07-09 08:00:00, None,28,,,,,,,,,,,,
255.0, 73.0, 3.1, 0.0, 15.0, 5.1, 20.0, 23.9, 263.0, 0.0, 2.0, 55.0,2021-07-09 09:00:00, None,28,,,,,,,,,,,,
306.0, 63.0, 5.2, 0.0, 14.5, 10.1, 21.9, 25.7, 290.0, 0.0, 2.0, 45.0,2021-07-09 10:00:00, None,28,,,,,,,,,,,,
284.0, 55.0, 5.1, 0.0, 14.3, 8.7, 23.9, 27.8, 255.0, 0.0, 2.0, 43.0,2021-07-09 11:00:00, None,28,,,,,,,,,,,,
301.0, 45.0, 10.1, 0.0, 12.9, 11.1, 25.7, 29.0, 306.0, 0.0, 2.0, 40.0,2021-07-09 12:00:00, None,28,,,,,,,,,,,,
266.0, 43.0, 8.7, 0.0, 14.1, 7.1, 27.8, 31.7, 284.0, 0.0, 2.0, 34.0,2021-07-09 13:00:00, None,28,,,,,,,,,,,,
304.0, 40.0, 11.1, 0.0, 14.0, 8.0, 29.0, 32.2, 301.0, 0.0, 2.0, 26.0,2021-07-09 14:00:00, None,28,,,,,,,,,,,,
303.0, 34.0, 7.1, 0.0, 13.9, 11.8, 31.7, 32.8, 266.0, 0.0, 2.0, 27.0,2021-07-09 15:00:00, None,28,,,,,,,,,,,,
, 26.0, 8.0, None, 10.3, None, 32.2, None, 304.0, 0.0, 2.0, None,2021-07-09 16:00:00, None,28,,,,,,,,,,,,
328.0, 27.0, 11.8, 0.0, 11.4, 5.7, 32.8, 32.0, 303.0, 0.0, 2.0, 32.0,2021-07-09 17:00:00, None,28,,,,,,,,,,,,
94.0, None, None, 0.0, None, 3.9, None, 29.9, None, None, None, 39.0,2021-07-09 18:00:00, None,28,,,,,,,,,,,,
110.0, 32.0, 5.7, 0.0, 13.2, 10.0, 32.0, 27.0, 328.0, 0.0, None, 38.0,2021-07-09 19:00:00, None,28,,,,,,,,,,,,
105.0, 39.0, 3.9, 0.0, 14.4, 13.2, 29.9, 25.8, 94.0, 0.0, None, 40.0,2021-07-09 20:00:00, None,28,,,,,,,,,,,,
97.0, 38.0, 10.0, 0.0, 11.5, 8.1, 27.0, 23.4, 110.0, 0.0, None, 45.0,2021-07-09 21:00:00, None,28,,,,,,,,,,,,
139.0, 40.0, 13.2, 0.0, 11.2, 3.7, 25.8, 20.6, 105.0, 0.0, None, 58.0,2021-07-09 22:00:00, None,28,,,,,,,,,,,,
106.0, 45.0, 8.1, 0.0, 10.8, 4.1, 23.4, 19.0, 97.0, 0.0, None, 63.0,2021-07-09 23:00:00, None,28,,,,,,,,,,,,
107.0, 58.0, 3.7, 0.0, 12.1, 4.2, 20.6, 18.0, 139.0, 0.0, None, 66.0,2021-07-10 00:00:00, None,28,,,,,,,,,,,,
87.0, 63.0, 4.1, 0.0, 11.8, 4.9, 19.0, 16.7, 106.0, 0.0, None, 70.0,2021-07-10 01:00:00, None,28,,,,,,,,,,,,
112.0, 66.0, 4.2, 0.0, 11.6, 3.7, 18.0, 16.5, 107.0, 0.0, None, 71.0,2021-07-10 02:00:00, None,28,,,,,,,,,,,,
17.0, 70.0, 4.9, 0.0, 11.2, 2.9, 16.7, 15.2, 87.0, 0.0, None, 73.0,2021-07-10 03:00:00, None,28,,,,,,,,,,,,
61.0, 71.0, 3.7, 0.0, 11.2, 5.2, 16.5, 14.9, 112.0, 0.0, None, 77.0,2021-07-10 04:00:00, None,28,,,,,,,,,,,,
4.0, 73.0, 2.9, 0.0, 10.4, 3.6, 15.2, 18.5, 17.0, 0.0, None, 65.0,2021-07-10 05:00:00, None,28,,,,,,,,,,,,
288.0, 77.0, 5.2, 0.0, 10.9, 4.6, 14.9, 20.8, 61.0, 0.0, None, 58.0,2021-07-10 06:00:00, None,28,,,,,,,,,,,,
314.0, 65.0, 3.6, 0.0, 11.8, 7.2, 18.5, 23.8, 4.0, 0.0, None, 51.0,2021-07-10 07:00:00, None,28,,,,,,,,,,,,
359.0, 58.0, 4.6, 0.0, 12.2, 5.6, 20.8, 26.4, 288.0, 0.0, None, 43.0,2021-07-10 08:00:00, None,28,,,,,,,,,,,,
296.0, 51.0, 7.2, 0.0, 13.1, 8.2, 23.8, 29.6, 314.0, 0.0, None, 35.0,2021-07-10 09:00:00, None,28,,,,,,,,,,,,
174.0, 43.0, 5.6, 0.0, 12.8, 13.3, 26.4, 31.8, 359.0, 0.0, None, 26.0,2021-07-10 10:00:00, None,28,,,,,,,,,,,,
193.0, None, None, 0.0, None, 16.4, None, 32.5, None, None, None, 23.0,2021-07-10 11:00:00, None,28,,,,,,,,,,,,
222.0, 26.0, 13.3, 0.0, 9.9, 17.7, 31.8, 33.1, 174.0, 0.0, None, 21.0,2021-07-10 12:00:00, None,28,,,,,,,,,,,,
230.0, 23.0, 16.4, 0.0, 8.7, 16.9, 32.5, 33.8, 193.0, 0.0, None, 17.0,2021-07-10 13:00:00, None,28,,,,,,,,,,,,
292.0, 21.0, 17.7, 0.0, 7.9, 11.1, 33.1, 34.0, 222.0, 0.0, None, 15.0,2021-07-10 14:00:00, None,28,,,,,,,,,,,,
223.0, None, None, 0.0, None, 11.0, None, 34.4, None, None, None, 14.0,2021-07-10 15:00:00, None,28,,,,,,,,,,,,
251.0, 15.0, 11.1, 0.0, 3.7, 12.7, 34.0, 34.0, 292.0, 0.0, 0.0, 15.0,2021-07-10 16:00:00, None,28,,,,,,,,,,,,
223.0, 14.0, 11.0, 0.0, 3.1, 12.5, 34.4, 33.3, 223.0, 0.0, 0.0, 15.0,2021-07-10 17:00:00, None,28,,,,,,,,,,,,
223.0, 15.0, 12.7, 0.0, 3.7, 14.0, 34.0, 31.8, 251.0, 0.0, 0.0, 17.0,2021-07-10 18:00:00, None,28,,,,,,,,,,,,
140.0, 15.0, 12.5, 0.0, 3.2, 9.0, 33.3, 25.0, 223.0, 0.0, 0.0, 30.0,2021-07-10 19:00:00, None,28,,,,,,,,,,,,
179.0, 17.0, 14.0, 0.0, 3.8, 11.3, 31.8, 26.5, 223.0, 0.0, 0.0, 22.0,2021-07-10 20:00:00, None,28,,,,,,,,,,,,
113.0, 30.0, 9.0, 0.0, 6.2, 8.9, 25.0, 22.9, 140.0, 0.0, 0.0, 29.0,2021-07-10 21:00:00, None,28,,,,,,,,,,,,
153.0, 22.0, 11.3, 0.0, 3.1, 8.9, 26.5, 22.2, 179.0, 0.0, 0.0, 32.0,2021-07-10 22:00:00, None,28,,,,,,,,,,,,
193.0, 29.0, 8.9, 0.0, 3.9, 10.6, 22.9, 24.1, 113.0, 0.0, 0.0, 24.0,2021-07-10 23:00:00, None,28,,,,,,,,,,,,
229.0, 32.0, 8.9, 0.0, 4.7, 8.6, 22.2, 21.7, 153.0, 0.0, 0.0, 35.0,2021-07-11 00:00:00, None,28,,,,,,,,,,,,
85.0, 24.0, 10.6, 0.0, 2.3, 4.0, 24.1, 17.6, 193.0, 0.0, 0.0, 50.0,2021-07-11 01:00:00, None,28,,,,,,,,,,,,
47.0, 35.0, 8.6, 0.0, 5.6, 4.9, 21.7, 15.2, 229.0, 0.0, 0.0, 57.0,2021-07-11 02:00:00, None,28,,,,,,,,,,,,
148.0, 50.0, 4.0, 0.0, 7.1, 4.0, 17.6, 15.5, 85.0, 0.0, 0.0, 54.0,2021-07-11 03:00:00, None,28,,,,,,,,,,,,
136.0, 57.0, 4.9, 0.0, 6.7, 4.9, 15.2, 15.2, 47.0, 0.0, 0.0, 60.0,2021-07-11 04:00:00, None,28,,,,,,,,,,,,
90.0, 54.0, 4.0, 0.0, 6.2, 5.7, 15.5, 16.7, 148.0, 0.0, 0.0, 61.0,2021-07-11 05:00:00, None,28,,,,,,,,,,,,
