wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
17.0,101.5,11.3, 315.0,54.0,21.0,2021-07-09 00:00:00, None, None, 36.0, None,0.1,28
10.0,101.5,11.1, 247.5,55.0,20.5,2021-07-09 01:00:00, None, None, None, None,0.11,28
5.0,101.5,11.1, 270.0,58.0,19.6,2021-07-09 02:00:00, None, None, None, None,0.09,28
11.0,101.6,11.1, 270.0,59.0,19.1,2021-07-09 03:00:00, None, None, None, None,0.08,28
9.0,101.7,10.9, 292.5,65.0,17.7,2021-07-09 04:00:00, None, None, None, None,0.13,28
11.0,101.7,10.3, 292.5,63.0,17.5,2021-07-09 05:00:00, None, None, None, None,0.17,28
10.0,101.8,10.7, 292.5,62.0,18.1,2021-07-09 06:00:00, None, None, None, None,0.17,28
10.0,101.8,10.7, 292.5,62.0,18.1,2021-07-09 07:00:00, None, None, None, None,0.17,28
7.0,101.9,13.8, 22.5,57.0,22.7,2021-07-09 09:00:00, None, None, None, None,0.09,28
3.0,101.9,13.4, 22.5,53.0,23.6,2021-07-09 10:00:00, None, None, None, None,0.02,28
4.0,101.9,12.6, 45.0,46.0,25.1,2021-07-09 11:00:00, None, None, None, None,0.0,28
5.0,101.8,12.1, 67.5,41.0,26.4,2021-07-09 12:00:00, None, None, None, None,-0.01,28
6.0,101.8,11.1, 0.0,35.0,28.1,2021-07-09 13:00:00, None, None, None, None,-0.04,28
8.0,101.7,11.5, 22.5,33.0,29.6,2021-07-09 14:00:00, None, None, None, None,-0.11,28
7.0,101.7,10.4, 22.5,29.0,30.2,2021-07-09 15:00:00, None, None, None, None,-0.16,28
8.0,101.6,11.5, 45.0,30.0,31.0,2021-07-09 16:00:00, None, None, None, None,-0.2,28
8.0,101.5,10.0, 45.0,27.0,31.1,2021-07-09 17:00:00, None, None, None, None,-0.19,28
5.0,101.5,9.2, 45.0,26.0,31.2,2021-07-09 18:00:00, None, None, None, None,-0.18,28
3.0,101.4,8.2, 90.0,24.0,31.1,2021-07-09 19:00:00, None, None, None, None,-0.16,28
4.0,101.4,10.4, 67.5,31.0,29.4,2021-07-09 20:00:00, None, None, None, None,-0.13,28
1.0,101.4,8.2, 270.0,31.0,26.9,2021-07-09 21:00:00, None, None, None, None,-0.06,28
0.0,101.4,7.1, None,31.0,25.4,2021-07-09 22:00:00, None, None, None, None,0.03,28
4.0,101.5,7.2, 292.5,34.0,24.2,2021-07-09 23:00:00, 16.6, 0.0, 35.0, 32.1,0.07,28
10.0,101.5,7.6, 270.0,36.0,23.3,2021-07-10 00:00:00, None, None, None, None,0.06,28
3.0,101.6,7.1, 202.5,36.0,22.8,2021-07-10 01:00:00, None, None, None, None,0.11,28
4.0,101.6,7.5, 247.5,41.0,21.0,2021-07-10 02:00:00, None, None, None, None,0.12,28
3.0,101.6,7.8, 270.0,44.0,20.6,2021-07-10 03:00:00, None, None, None, None,0.09,28
4.0,101.6,10.0, 225.0,52.0,20.2,2021-07-10 04:00:00, None, None, None, None,0.03,28
7.0,101.6,8.9, 270.0,50.0,19.6,2021-07-10 05:00:00, None, None, None, None,0.05,28
