AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-2.9, 1.3, 571.8,2022-03-26 00:00:00, -4.1, 5.4,13,,,,,,,,,,,,,,,,,,,,,,
-3.1, None, 571.8,2022-03-26 00:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.2, None, 571.8,2022-03-26 00:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.4, None, 571.8,2022-03-26 00:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.3, None, 571.8,2022-03-26 01:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.5, None, 571.8,2022-03-26 01:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.7, None, 571.8,2022-03-26 01:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.9, None, 571.8,2022-03-26 01:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.9, None, 571.8,2022-03-26 02:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.8, None, 571.8,2022-03-26 02:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-4.0, None, 571.8,2022-03-26 02:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-4.1, None, 571.8,2022-03-26 02:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.9, None, 571.8,2022-03-26 03:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.6, None, 571.8,2022-03-26 03:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.4, None, 571.8,2022-03-26 03:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.2, None, 571.8,2022-03-26 03:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-3.0, None, 571.8,2022-03-26 04:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.8, None, 571.8,2022-03-26 04:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.7, None, 571.8,2022-03-26 04:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.8, None, 571.8,2022-03-26 04:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.8, None, 571.8,2022-03-26 05:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.6, None, 571.8,2022-03-26 05:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.5, None, 571.8,2022-03-26 05:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.4, None, 571.8,2022-03-26 05:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.3, None, 571.8,2022-03-26 06:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.2, None, 571.8,2022-03-26 06:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-2.1, None, 570.8,2022-03-26 06:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-1.7, None, 570.8,2022-03-26 06:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-1.4, None, 570.8,2022-03-26 07:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.9, None, 570.8,2022-03-26 07:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.7, None, 570.8,2022-03-26 07:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.8, None, 570.8,2022-03-26 07:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.5, None, 570.8,2022-03-26 08:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.7, None, 570.8,2022-03-26 08:15:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.9, None, 570.8,2022-03-26 08:30:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-0.7, None, 570.8,2022-03-26 08:45:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
-1.2, None, 570.8,2022-03-26 09:00:00, None, None,13,,,,,,,,,,,,,,,,,,,,,,
