ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,8.5,0.0,2017-05-21,0.0,29.0,21,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,2017-05-22,0.0,29.5,21,,,,,,,,,,,,,,,,,,
0.8,0.8,13.5,0.0,2017-05-23,0.0,31.0,21,,,,,,,,,,,,,,,,,,
0.0,0.0,6.5,0.0,2017-05-24,0.0,14.0,21,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,2017-05-25,0.0,22.5,21,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,2017-05-26,0.0,26.0,21,,,,,,,,,,,,,,,,,,
0.0,0.0,12.5,0.0,2017-05-27,0.0,32.0,21,,,,,,,,,,,,,,,,,,
,,,,2017-05-21 00:00:00,,,21,314.0, None, None,0.0, None,0.9, None,15.7, None, None, None,43.0,,,,,,
,,,,2017-05-21 01:00:00,,,21,293.0, None, None,0.0, None,0.2, None,14.5, None, None, None,50.0,,,,,,
,,,,2017-05-21 02:00:00,,,21,29.0, None, None,0.0, None,5.5, None,13.4, None, None, None,55.0,,,,,,
,,,,2017-05-21 03:00:00,,,21,22.0, None, None,0.0, None,7.4, None,13.0, None, None, None,57.0,,,,,,
,,,,2017-05-21 04:00:00,,,21,48.0, None, None,0.0, None,3.0, None,11.9, None, None, None,59.0,,,,,,
,,,,2017-05-21 05:00:00,,,21,347.0, None, None,0.0, None,0.5, None,13.3, None, None, None,56.0,,,,,,
,,,,2017-05-21 06:00:00,,,21,90.0, None, None,0.0, None,4.9, None,14.6, None, None, None,50.0,,,,,,
,,,,2017-05-21 07:00:00,,,21,104.0, None, None,0.0, None,7.0, None,15.6, None, None, None,50.0,,,,,,
,,,,2017-05-21 08:00:00,,,21,191.0, None, None,0.0, None,6.0, None,17.4, None, None, None,44.0,,,,,,
,,,,2017-05-21 09:00:00,,,21,122.0, None, None,0.0, None,6.6, None,19.3, None, None, None,41.0,,,,,,
,,,,2017-05-21 10:00:00,,,21,84.0, None, None,0.0, None,7.4, None,20.3, None, None, None,39.0,,,,,,
