pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,1044.0,378.0, None,2021-05-14 00:00:00,3.1, None,205.0, None,20
0.0, None, 0.0,1043.0,378.0, None,2021-05-14 01:00:00,3.6, None,205.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 02:00:00,4.0, None,205.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 03:00:00,4.1, None,205.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 04:00:00,3.8, None,205.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 05:00:00,3.5, None,205.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 06:00:00,4.9, None,205.0, None,20
0.0, None, 0.0,1041.0,378.0, None,2021-05-14 07:00:00,3.2, None,205.0, None,20
0.0, None, 0.0,1042.0,379.0, None,2021-05-14 09:00:00,8.7, None,204.0, None,20
0.0, None, 0.0,1042.0,379.0, None,2021-05-14 10:00:00,9.2, None,203.0, None,20
None, None, None,1042.0,378.0, None,2021-05-14 11:00:00,7.9, None,204.0, None,20
2.0, None, 1.0,1042.0,379.0, None,2021-05-14 12:00:00,10.1, None,203.0, None,20
1.0, None, None,1042.0,378.0, None,2021-05-14 13:00:00,8.6, None,204.0, None,20
0.0, None, 0.0,1042.0,378.0, None,2021-05-14 14:00:00,10.1, None,202.0, None,20
None, None, None,1042.0,377.0, None,2021-05-14 15:00:00,10.4, None,202.0, None,20
0.0, None, 1.0,1041.0,378.0, None,2021-05-14 16:00:00,9.2, None,202.0, None,20
0.0, None, None,1040.0,377.0, None,2021-05-14 17:00:00,9.9, None,201.0, None,20
0.0, None, 0.0,1040.0,377.0, None,2021-05-14 18:00:00,8.2, None,201.0, None,20
0.0, None, 0.0,1039.0,377.0, None,2021-05-14 19:00:00,7.7, None,201.0, None,20
None, None, 0.0,1038.0,377.0, None,2021-05-14 20:00:00,6.7, None,201.0, None,20
None, None, 0.0,1037.0,377.0, None,2021-05-14 21:00:00,5.5, None,201.0, None,20
None, None, 0.0,1036.0,377.0, None,2021-05-14 22:00:00,5.9, None,201.0, None,20
0.0, None, 1.0,1035.0,378.0, None,2021-05-14 23:00:00,6.2, None,202.0, None,20
None, None, None,1034.0,377.0, None,2021-05-15 00:00:00,5.9, None,201.0, None,20
0.0, None, 1.0,1033.0,378.0, None,2021-05-15 01:00:00,7.1, None,202.0, None,20
