pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 16.7, 16.74, 16.7, 0.0, None, 22.0, -6999.0, None,2020-09-16 00:00:00, None, -6999.0,38
None, 16.0, 16.0, 16.0, 0.1, None, 22.0, -6999.0, None,2020-09-16 01:00:00, None, -6999.0,38
None, 14.9, 14.93, 15.0, -0.1, None, 22.0, -6999.0, None,2020-09-16 02:00:00, None, -6999.0,38
None, 14.0, 13.96, 14.0, 0.3, None, 22.0, -6999.0, None,2020-09-16 03:00:00, None, -6999.0,38
None, 12.8, 12.8, 12.8, 0.8, None, 22.0, -6999.0, None,2020-09-16 04:00:00, None, -6999.0,38
None, 12.4, 12.37, 12.4, 0.0, None, 22.0, -6999.0, None,2020-09-16 05:00:00, None, -6999.0,38
None, 12.7, 12.7, 12.4, 0.0, None, 22.0, -6999.0, None,2020-09-16 06:00:00, None, -6999.0,38
None, 12.9, 12.91, 12.7, 0.0, None, 12.9, -6999.0, None,2020-09-16 07:00:00, None, -6999.0,38
None, 13.5, 13.49, 12.7, 0.0, None, 13.5, -6999.0, None,2020-09-16 08:00:00, None, -6999.0,38
None, 15.0, 15.03, 12.7, 0.0, None, 15.0, -6999.0, None,2020-09-16 09:00:00, None, -6999.0,38
None, 18.0, 17.97, 12.7, 0.0, None, 17.9, -6999.0, None,2020-09-16 10:00:00, None, -6999.0,38
None, 22.7, 22.73, 12.7, 0.0, None, 22.7, -6999.0, None,2020-09-16 11:00:00, None, -6999.0,38
None, 24.9, 24.91, 12.7, 0.0, None, 24.9, -6999.0, None,2020-09-16 12:00:00, None, -6999.0,38
None, 25.4, 25.43, 12.7, 0.0, None, 25.7, -6999.0, None,2020-09-16 13:00:00, None, -6999.0,38
None, 26.0, 26.03, 12.7, 0.1, None, 26.0, -6999.0, None,2020-09-16 14:00:00, None, -6999.0,38
None, 27.8, 27.78, 12.7, 0.0, None, 27.8, -6999.0, None,2020-09-16 15:00:00, None, -6999.0,38
None, 27.2, 27.22, 12.7, -0.1, None, 28.0, -6999.0, None,2020-09-16 16:00:00, None, -6999.0,38
None, 25.8, 25.78, 12.7, 0.0, None, 28.0, -6999.0, None,2020-09-16 17:00:00, None, -6999.0,38
None, 24.0, 23.97, 12.7, 0.0, None, 28.0, -6999.0, None,2020-09-16 18:00:00, None, -6999.0,38
None, 21.2, 21.23, 21.3, -1.0, None, 24.0, -6999.0, None,2020-09-16 19:00:00, None, -6999.0,38
None, 18.5, 18.54, 18.6, 0.0, None, 24.0, -6999.0, None,2020-09-16 20:00:00, None, -6999.0,38
None, 16.9, 16.85, 16.9, 0.0, None, 24.0, -6999.0, None,2020-09-16 21:00:00, None, -6999.0,38
None, 15.6, 15.62, 15.6, 0.0, None, 24.0, -6999.0, None,2020-09-16 22:00:00, None, -6999.0,38
None, 14.7, 14.71, 14.7, 0.2, None, 24.0, -6999.0, None,2020-09-16 23:00:00, None, -6999.0,38
None, 14.0, 13.98, 14.0, None, None, 24.0, -6999.0, None,2020-09-17 00:00:00, None, -6999.0,38
None, 13.4, 13.38, 13.4, 0.0, None, 24.0, -6999.0, None,2020-09-17 01:00:00, None, -6999.0,38
None, 12.9, 12.9, 12.9, 0.0, None, 24.0, -6999.0, None,2020-09-17 02:00:00, None, -6999.0,38
None, 12.7, 12.69, 12.7, 0.0, None, 24.0, -6999.0, None,2020-09-17 03:00:00, None, -6999.0,38
None, 12.9, 12.91, 12.7, 0.0, None, 24.0, -6999.0, None,2020-09-17 04:00:00, None, -6999.0,38
None, 13.3, 13.28, 12.7, 0.0, None, 24.0, -6999.0, None,2020-09-17 05:00:00, None, -6999.0,38
None, 13.2, 13.21, 12.7, 0.0, None, 24.0, -6999.0, None,2020-09-17 06:00:00, None, -6999.0,38
None, 13.1, 13.13, 13.1, 0.0, None, 13.3, -6999.0, None,2020-09-17 07:00:00, None, -6999.0,38
None, 13.3, 13.31, 13.0, 0.0, None, 13.3, -6999.0, None,2020-09-17 08:00:00, None, -6999.0,38
None, 15.8, 15.76, 13.0, -0.1, None, 15.7, -6999.0, None,2020-09-17 09:00:00, None, -6999.0,38
None, 18.8, 18.81, 13.0, 0.0, None, 18.8, -6999.0, None,2020-09-17 10:00:00, None, -6999.0,38
None, 21.9, 21.91, 13.0, 0.1, None, 21.9, -6999.0, None,2020-09-17 11:00:00, None, -6999.0,38
None, 23.9, 23.88, 13.0, -0.1, None, 23.9, -6999.0, None,2020-09-17 12:00:00, None, -6999.0,38
None, 25.0, 25.01, 13.0, 0.1, None, 25.0, -6999.0, None,2020-09-17 13:00:00, None, -6999.0,38
None, 25.7, 25.7, 13.0, -0.1, None, 25.7, -6999.0, None,2020-09-17 14:00:00, None, -6999.0,38
None, 25.9, 25.89, 13.0, -0.1, None, 25.9, -6999.0, None,2020-09-17 15:00:00, None, -6999.0,38
None, 25.3, 25.31, 13.0, 0.2, None, 25.9, -6999.0, None,2020-09-17 16:00:00, None, -6999.0,38
None, 24.8, 24.84, 13.0, 0.0, None, 25.9, -6999.0, None,2020-09-17 17:00:00, None, -6999.0,38
None, 24.1, 24.1, 13.0, 0.0, None, 25.9, -6999.0, None,2020-09-17 18:00:00, None, -6999.0,38
None, 22.6, 22.58, 22.6, 0.0, None, 24.1, -6999.0, None,2020-09-17 19:00:00, None, -6999.0,38
None, 20.4, 20.44, 20.5, 0.0, None, 24.1, -6999.0, None,2020-09-17 20:00:00, None, -6999.0,38
None, 17.8, 17.83, 17.9, -0.8, None, 24.1, -6999.0, None,2020-09-17 21:00:00, None, -6999.0,38
None, 15.9, 15.93, 16.0, 0.0, None, 24.1, -6999.0, None,2020-09-17 22:00:00, None, -6999.0,38
None, 14.7, 14.71, 14.7, 0.4, None, 24.1, -6999.0, None,2020-09-17 23:00:00, None, -6999.0,38
None, 13.9, 13.91, 13.9, 0.3, None, 24.1, -6999.0, None,2020-09-18 00:00:00, None, -6999.0,38
None, 13.5, 13.52, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 01:00:00, None, -6999.0,38
None, 14.3, 14.33, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 02:00:00, None, -6999.0,38
None, 14.7, 14.71, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 03:00:00, None, -6999.0,38
None, 14.5, 14.54, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 04:00:00, None, -6999.0,38
None, 14.2, 14.21, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 05:00:00, None, -6999.0,38
None, 13.7, 13.69, 13.5, 0.0, None, 24.1, -6999.0, None,2020-09-18 06:00:00, None, -6999.0,38
None, 12.9, 12.86, 12.9, 0.0, None, 13.7, -6999.0, None,2020-09-18 07:00:00, None, -6999.0,38
None, 13.2, 13.23, 12.9, 0.0, None, 13.7, -6999.0, None,2020-09-18 08:00:00, None, -6999.0,38
None, 14.9, 14.92, 12.9, 0.0, None, 14.9, -6999.0, None,2020-09-18 09:00:00, None, -6999.0,38
None, 17.7, 17.65, 12.9, 0.0, None, 17.6, -6999.0, None,2020-09-18 10:00:00, None, -6999.0,38
None, 19.9, 19.93, 12.9, 0.0, None, 19.9, -6999.0, None,2020-09-18 11:00:00, None, -6999.0,38
None, 22.0, 22.04, 12.9, 0.0, None, 22.0, -6999.0, None,2020-09-18 12:00:00, None, -6999.0,38
None, 23.8, 23.77, 12.9, 0.0, None, 23.7, -6999.0, None,2020-09-18 13:00:00, None, -6999.0,38
None, 25.1, 25.1, 12.9, 0.0, None, 25.1, -6999.0, None,2020-09-18 14:00:00, None, -6999.0,38
None, 25.8, 25.79, 12.9, 0.0, None, 25.9, -6999.0, None,2020-09-18 15:00:00, None, -6999.0,38
None, 23.7, 23.66, 12.9, 0.0, None, 25.9, -6999.0, None,2020-09-18 16:00:00, None, -6999.0,38
None, 21.9, 21.87, 12.9, 0.0, None, 25.9, -6999.0, None,2020-09-18 17:00:00, None, -6999.0,38
None, 20.4, 20.44, 12.9, 0.0, None, 25.9, -6999.0, None,2020-09-18 18:00:00, None, -6999.0,38
None, 18.8, 18.84, 18.9, 0.0, None, 20.5, -6999.0, None,2020-09-18 19:00:00, None, -6999.0,38
None, 16.6, 16.6, 16.6, -0.3, None, 20.5, -6999.0, None,2020-09-18 20:00:00, None, -6999.0,38
None, 15.0, 14.95, 15.0, 0.3, None, 20.5, -6999.0, None,2020-09-18 21:00:00, None, -6999.0,38
None, 14.3, 14.26, 14.3, 0.0, None, 20.5, -6999.0, None,2020-09-18 22:00:00, None, -6999.0,38
None, 14.0, 14.0, 14.0, 0.0, None, 20.5, -6999.0, None,2020-09-18 23:00:00, None, -6999.0,38
None, 14.0, 13.97, 14.0, 0.0, None, 20.5, -6999.0, None,2020-09-19 00:00:00, None, -6999.0,38
None, 13.9, 13.85, 13.9, 0.0, None, 20.5, -6999.0, None,2020-09-19 01:00:00, None, -6999.0,38
None, 13.8, 13.8, 13.8, 0.0, None, 20.5, -6999.0, None,2020-09-19 02:00:00, None, -6999.0,38
None, 13.9, 13.9, 13.8, 0.0, None, 20.5, -6999.0, None,2020-09-19 03:00:00, None, -6999.0,38
None, 13.9, 13.94, 13.8, 0.0, None, 20.5, -6999.0, None,2020-09-19 04:00:00, None, -6999.0,38
None, 13.8, 13.82, 13.8, 0.0, None, 20.5, -6999.0, None,2020-09-19 05:00:00, None, -6999.0,38
None, 13.8, 13.84, 13.8, 0.0, None, 20.5, -6999.0, None,2020-09-19 06:00:00, None, -6999.0,38
None, 13.6, 13.59, 13.6, 0.0, None, 13.9, -6999.0, None,2020-09-19 07:00:00, None, -6999.0,38
None, 13.9, 13.87, 13.5, -0.2, None, 13.9, -6999.0, None,2020-09-19 08:00:00, None, -6999.0,38
None, 14.6, 14.61, 13.5, 0.2, None, 14.6, -6999.0, None,2020-09-19 09:00:00, None, -6999.0,38
None, 14.8, 14.79, 13.5, 1.0, None, 14.8, -6999.0, None,2020-09-19 10:00:00, None, -6999.0,38
None, 16.4, 16.4, 13.5, 0.0, None, 16.4, -6999.0, None,2020-09-19 11:00:00, None, -6999.0,38
None, 18.4, 18.35, 13.5, 0.0, None, 18.4, -6999.0, None,2020-09-19 12:00:00, None, -6999.0,38
None, 19.0, 18.95, 13.5, 0.0, None, 18.9, -6999.0, None,2020-09-19 13:00:00, None, -6999.0,38
None, 19.4, 19.42, 13.5, 0.2, None, 19.4, -6999.0, None,2020-09-19 14:00:00, None, -6999.0,38
None, 19.7, 19.7, 13.5, -0.2, None, 19.8, -6999.0, None,2020-09-19 15:00:00, None, -6999.0,38
None, 19.2, 19.21, 13.5, 0.4, None, 19.8, -6999.0, None,2020-09-19 16:00:00, None, -6999.0,38
None, 18.4, 18.4, 13.5, -0.1, None, 19.8, -6999.0, None,2020-09-19 17:00:00, None, -6999.0,38
None, 17.7, 17.74, 13.5, 0.4, None, 19.8, -6999.0, None,2020-09-19 18:00:00, None, -6999.0,38
None, 17.6, 17.56, 17.6, -0.3, None, 17.7, -6999.0, None,2020-09-19 19:00:00, None, -6999.0,38
None, 17.2, 17.23, 17.2, 0.3, None, 17.7, -6999.0, None,2020-09-19 20:00:00, None, -6999.0,38
None, 17.2, 17.19, 17.1, -0.6, None, 17.7, -6999.0, None,2020-09-19 21:00:00, None, -6999.0,38
None, 16.9, 16.94, 16.9, 0.6, None, 17.7, -6999.0, None,2020-09-19 22:00:00, None, -6999.0,38
None, 16.8, 16.76, 16.8, 0.3, None, 17.7, -6999.0, None,2020-09-19 23:00:00, None, -6999.0,38
None, 16.0, 16.04, 16.0, 0.0, None, 17.7, -6999.0, None,2020-09-20 00:00:00, None, -6999.0,38
None, 15.4, 15.41, 15.4, 0.0, None, 17.7, -6999.0, None,2020-09-20 01:00:00, None, -6999.0,38
None, 15.2, 15.17, 15.2, 0.0, None, 17.7, -6999.0, None,2020-09-20 02:00:00, None, -6999.0,38
None, 15.0, 14.97, 15.0, 0.0, None, 17.7, -6999.0, None,2020-09-20 03:00:00, None, -6999.0,38
None, 14.8, 14.83, 14.8, 0.0, None, 17.7, -6999.0, None,2020-09-20 04:00:00, None, -6999.0,38
None, 14.6, 14.61, 14.6, 0.0, None, 17.7, -6999.0, None,2020-09-20 05:00:00, None, -6999.0,38
None, 14.4, 14.37, 14.4, 0.0, None, 17.7, -6999.0, None,2020-09-20 06:00:00, None, -6999.0,38
None, 14.4, 14.42, 14.4, 0.0, None, 14.4, -6999.0, None,2020-09-20 07:00:00, None, -6999.0,38
None, 14.9, 14.92, 14.4, 0.0, None, 14.9, -6999.0, None,2020-09-20 08:00:00, None, -6999.0,38
None, 15.7, 15.66, 14.4, 0.0, None, 15.7, -6999.0, None,2020-09-20 09:00:00, None, -6999.0,38
None, 17.0, 17.01, 14.4, 0.0, None, 17.0, -6999.0, None,2020-09-20 10:00:00, None, -6999.0,38
None, 19.4, 19.44, 14.4, 0.0, None, 19.4, -6999.0, None,2020-09-20 11:00:00, None, -6999.0,38
None, 22.8, 22.82, 14.4, 0.0, None, 22.8, -6999.0, None,2020-09-20 12:00:00, None, -6999.0,38
None, 23.0, 22.98, 14.4, 0.0, None, 23.0, -6999.0, None,2020-09-20 13:00:00, None, -6999.0,38
None, 24.4, 24.41, 14.4, 0.2, None, 24.4, -6999.0, None,2020-09-20 14:00:00, None, -6999.0,38
None, 24.0, 23.95, 14.4, -0.2, None, 24.7, -6999.0, None,2020-09-20 15:00:00, None, -6999.0,38
None, 24.0, 24.01, 14.4, 1.0, None, 24.7, -6999.0, None,2020-09-20 16:00:00, None, -6999.0,38
None, 23.3, 23.32, 14.4, -0.1, None, 24.7, -6999.0, None,2020-09-20 17:00:00, None, -6999.0,38
None, 21.7, 21.71, 14.4, -0.9, None, 24.7, -6999.0, None,2020-09-20 18:00:00, None, -6999.0,38
None, 19.4, 19.36, 19.4, 0.0, None, 21.7, -6999.0, None,2020-09-20 19:00:00, None, -6999.0,38
None, 17.5, 17.48, 17.5, 0.0, None, 21.7, -6999.0, None,2020-09-20 20:00:00, None, -6999.0,38
None, 16.2, 16.21, 16.2, 0.0, None, 21.7, -6999.0, None,2020-09-20 21:00:00, None, -6999.0,38
None, 14.8, 14.81, 14.8, 0.0, None, 21.7, -6999.0, None,2020-09-20 22:00:00, None, -6999.0,38
None, 13.3, 13.34, 13.4, 0.0, None, 21.7, -6999.0, None,2020-09-20 23:00:00, None, -6999.0,38
None, 12.6, 12.64, 12.7, 0.0, None, 21.7, -6999.0, None,2020-09-21 00:00:00, None, -6999.0,38
None, 12.6, 12.56, 12.6, 0.0, None, 21.7, -6999.0, None,2020-09-21 01:00:00, None, -6999.0,38
None, 12.4, 12.35, 12.4, 0.0, None, 21.7, -6999.0, None,2020-09-21 02:00:00, None, -6999.0,38
None, 11.8, 11.78, 11.8, 0.0, None, 21.7, -6999.0, None,2020-09-21 03:00:00, None, -6999.0,38
None, 11.4, 11.36, 11.4, 0.0, None, 21.7, -6999.0, None,2020-09-21 04:00:00, None, -6999.0,38
None, 11.0, 11.02, 11.0, 0.0, None, 21.7, -6999.0, None,2020-09-21 05:00:00, None, -6999.0,38
None, 10.7, 10.74, 10.7, 0.0, None, 21.7, -6999.0, None,2020-09-21 06:00:00, None, -6999.0,38
None, 10.2, 10.16, 10.2, 0.0, None, 10.7, -6999.0, None,2020-09-21 07:00:00, None, -6999.0,38
None, 10.4, 10.43, 10.0, 0.1, None, 10.7, -6999.0, None,2020-09-21 08:00:00, None, -6999.0,38
None, 14.6, 14.63, 10.0, -0.1, None, 14.5, -6999.0, None,2020-09-21 09:00:00, None, -6999.0,38
None, 20.1, 20.12, 10.0, 0.0, None, 20.1, -6999.0, None,2020-09-21 10:00:00, None, -6999.0,38
None, 20.2, 20.16, 10.0, 0.0, None, 20.8, -6999.0, None,2020-09-21 11:00:00, None, -6999.0,38
