pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,11.13,88.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 00:00:00, None,38
None,11.19,86.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 01:00:00, None,38
None,11.0,88.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 02:00:00, None,38
None,11.04,86.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 03:00:00, None,38
None,10.9,87.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 04:00:00, None,38
None,10.1,90.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 05:00:00, None,38
None,9.84,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 06:00:00, None,38
None,9.42,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 07:00:00, None,38
None,10.65,87.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 08:00:00, None,38
None,13.03,76.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 09:00:00, None,38
None,13.82,72.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 10:00:00, None,38
None,16.07,63.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 11:00:00, None,38
None,18.22,56.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 12:00:00, None,38
None,19.82,51.69, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 13:00:00, None,38
None,21.52,45.89, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 14:00:00, None,38
None,21.32,46.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-16 15:00:00, None,38
