pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 7.046, 87.4, 19.2, 87.0, 5.0, 7.0, 7.1, 1026.2, 0.0, 5.0, 894.0, 0.0,2020-09-16 00:00:00, -6999.0, 894.0,38
0.0, 6.371, 90.0, 19.2, 90.0, 5.0, 6.4, 6.3, 1025.0, 0.0, 5.0, 893.0, 0.0,2020-09-16 01:00:00, -6999.0, 893.0,38
0.0, 5.454, 92.0, 19.2, 92.0, 4.0, 5.5, 5.5, 1026.1, 0.0, 4.0, 894.0, 0.0,2020-09-16 02:00:00, -6999.0, 894.0,38
0.0, 5.013, 93.2, 19.2, 93.0, 4.0, 5.0, 5.0, 1025.0, 0.0, 4.0, 893.0, 0.0,2020-09-16 03:00:00, -6999.0, 893.0,38
0.0, 4.584, 93.1, 19.2, 93.0, 3.0, 4.6, 4.6, 1025.1, 0.0, 3.0, 893.0, 0.0,2020-09-16 04:00:00, -6999.0, 893.0,38
0.0, 4.044, 94.7, 19.2, 95.0, 3.0, 4.0, 4.1, 1025.2, 0.0, 3.0, 893.0, 0.0,2020-09-16 05:00:00, -6999.0, 893.0,38
0.0, 4.484, 94.9, 19.2, 95.0, 4.0, 4.5, 3.8, 1025.2, 0.0, 4.0, 893.0, 0.0,2020-09-16 06:00:00, -6999.0, 893.0,38
0.0, 5.338, 91.6, 5.4, 92.0, 4.0, 5.3, 4.4, 1025.6, 0.0, 4.0, 893.0, 0.0,2020-09-16 07:00:00, -6999.0, 893.0,38
0.0, 6.415, 87.0, 6.4, 87.0, 4.0, 6.4, 4.4, 1027.1, 0.0, 4.0, 894.0, 0.0,2020-09-16 08:00:00, -6999.0, 894.0,38
0.0, 10.12, 72.71, 10.0, 73.0, 5.0, 10.1, 4.4, 1026.8, 0.0, 5.0, 894.0, 0.0,2020-09-16 09:00:00, -6999.0, 894.0,38
0.0, 11.67, 69.53, 11.6, 70.0, 7.0, 11.7, 4.4, 1026.8, 0.0, 7.0, 894.0, 0.0,2020-09-16 10:00:00, -6999.0, 894.0,38
0.0, 13.9, 66.65, 13.9, 67.0, 8.0, 13.9, 4.4, 1025.5, 0.0, 8.0, 893.0, 0.0,2020-09-16 11:00:00, -6999.0, 893.0,38
0.0, 14.74, 63.23, 14.8, 63.0, 8.0, 14.7, 4.4, 1025.5, 0.0, 8.0, 893.0, 0.0,2020-09-16 12:00:00, -6999.0, 893.0,38
0.0, 16.52, 56.2, 16.8, 56.0, 8.0, 16.5, 4.4, 1024.2, 0.0, 8.0, 892.0, 0.0,2020-09-16 13:00:00, -6999.0, 892.0,38
0.0, 19.2, 49.18, 19.2, 49.0, 8.0, 19.2, 4.4, 1023.9, 0.0, 8.0, 892.0, 0.0,2020-09-16 14:00:00, -6999.0, 892.0,38
0.0, 19.41, 48.54, 19.6, 49.0, 8.0, 19.4, 4.4, 1022.8, 0.0, 8.0, 891.0, 0.0,2020-09-16 15:00:00, -6999.0, 891.0,38
0.0, 20.08, 45.95, 20.2, 46.0, 8.0, 20.1, 4.4, 1022.8, 0.0, 8.0, 891.0, 0.0,2020-09-16 16:00:00, -6999.0, 891.0,38
0.0, 19.82, 46.62, 20.2, 47.0, 8.0, 19.8, 4.4, 1022.9, 0.0, 8.0, 891.0, 0.0,2020-09-16 17:00:00, -6999.0, 891.0,38
0.0, 17.28, 59.24, 20.2, 59.0, 9.0, 17.3, 4.4, 1023.2, 0.0, 9.0, 891.0, 0.0,2020-09-16 18:00:00, -6999.0, 891.0,38
0.0, 14.3, 70.03, 17.3, 70.0, 9.0, 14.3, 14.2, 1023.5, 0.0, 9.0, 891.0, 0.0,2020-09-16 19:00:00, -6999.0, 891.0,38
0.0, 12.26, 75.64, 17.3, 76.0, 8.0, 12.3, 12.3, 1022.5, 0.0, 8.0, 890.0, 0.0,2020-09-16 20:00:00, -6999.0, 890.0,38
0.0, 10.38, 83.7, 17.3, 84.0, 8.0, 10.4, 10.4, 1023.4, 0.0, 8.0, 891.0, 0.0,2020-09-16 21:00:00, -6999.0, 891.0,38
0.0, 9.11, 87.2, 17.3, 87.0, 7.0, 9.1, 9.1, 1023.4, 0.0, 7.0, 891.0, 0.0,2020-09-16 22:00:00, -6999.0, 891.0,38
0.0, 8.14, 89.4, 17.3, 89.0, 6.0, 8.1, 8.2, 1023.2, 0.0, 6.0, 891.0, 0.0,2020-09-16 23:00:00, -6999.0, 891.0,38
0.0, 7.455, 91.8, 17.3, 92.0, 6.0, 7.5, 7.4, 1023.2, 0.0, 6.0, 891.0, 0.0,2020-09-17 00:00:00, -6999.0, 891.0,38
0.0, 7.431, 91.6, 17.3, 92.0, 6.0, 7.4, 7.1, 1022.9, 0.0, 6.0, 891.0, 0.0,2020-09-17 01:00:00, -6999.0, 891.0,38
0.0, 6.952, 92.9, 17.3, 93.0, 6.0, 7.0, 7.0, 1022.6, 0.0, 6.0, 891.0, 0.0,2020-09-17 02:00:00, -6999.0, 891.0,38
0.0, 6.535, 94.0, 17.3, 94.0, 6.0, 6.5, 6.6, 1023.8, 0.0, 6.0, 892.0, 0.0,2020-09-17 03:00:00, -6999.0, 892.0,38
0.0, 5.961, 95.5, 17.3, 96.0, 5.0, 6.0, 5.9, 1023.7, 0.0, 5.0, 892.0, 0.0,2020-09-17 04:00:00, -6999.0, 892.0,38
0.0, 5.496, 96.4, 17.3, 96.0, 5.0, 5.5, 5.4, 1023.9, 0.0, 5.0, 892.0, 0.0,2020-09-17 05:00:00, -6999.0, 892.0,38
0.0, 4.893, 96.6, 17.3, 97.0, 4.0, 4.9, 4.9, 1024.3, 0.0, 4.0, 892.0, 0.0,2020-09-17 06:00:00, -6999.0, 892.0,38
0.0, 4.754, 96.7, 5.0, 97.0, 4.0, 4.8, 4.5, 1025.9, 0.0, 4.0, 893.0, 0.0,2020-09-17 07:00:00, -6999.0, 893.0,38
0.0, 5.992, 96.6, 5.9, 97.0, 6.0, 6.0, 4.5, 1026.0, 0.0, 6.0, 893.0, 0.0,2020-09-17 08:00:00, -6999.0, 893.0,38
0.0, 8.03, 89.4, 8.0, 89.0, 6.0, 8.0, 4.5, 1026.0, 0.0, 6.0, 893.0, 0.0,2020-09-17 09:00:00, -6999.0, 893.0,38
0.0, 12.72, 68.24, 12.7, 68.0, 7.0, 12.7, 4.5, 1025.5, 0.0, 7.0, 893.0, 0.0,2020-09-17 10:00:00, -6999.0, 893.0,38
0.0, 16.8, 53.59, 16.8, 54.0, 7.0, 16.8, 4.5, 1025.0, 0.0, 7.0, 893.0, 0.0,2020-09-17 11:00:00, -6999.0, 893.0,38
0.0, 19.27, 47.12, 19.3, 47.0, 8.0, 19.3, 4.5, 1022.5, 0.0, 8.0, 891.0, 0.0,2020-09-17 12:00:00, -6999.0, 891.0,38
0.0, 21.06, 43.64, 21.1, 44.0, 8.0, 21.1, 4.5, 1022.2, 0.0, 8.0, 891.0, 0.0,2020-09-17 13:00:00, -6999.0, 891.0,38
0.0, 22.0, 40.49, 22.2, 40.0, 8.0, 22.0, 4.5, 1021.0, 0.0, 8.0, 890.0, 0.0,2020-09-17 14:00:00, -6999.0, 890.0,38
0.0, 22.35, 40.62, 22.5, 41.0, 8.0, 22.4, 4.5, 1019.9, 0.0, 8.0, 889.0, 0.0,2020-09-17 15:00:00, -6999.0, 889.0,38
0.0, 22.67, 39.49, 22.8, 39.0, 8.0, 22.7, 4.5, 1019.9, 0.0, 8.0, 889.0, 0.0,2020-09-17 16:00:00, -6999.0, 889.0,38
0.0, 22.33, 41.48, 22.9, 41.0, 8.0, 22.3, 4.5, 1018.9, 0.0, 8.0, 888.0, 0.0,2020-09-17 17:00:00, -6999.0, 888.0,38
0.0, 19.69, 50.63, 22.9, 51.0, 9.0, 19.7, 4.5, 1019.3, 0.0, 9.0, 888.0, 0.0,2020-09-17 18:00:00, -6999.0, 888.0,38
0.0, 16.06, 63.2, 19.7, 63.0, 9.0, 16.1, 16.1, 1019.9, 0.0, 9.0, 888.0, 0.0,2020-09-17 19:00:00, -6999.0, 888.0,38
0.0, 13.3, 72.41, 19.7, 72.0, 8.0, 13.3, 13.4, 1020.1, 0.0, 8.0, 888.0, 0.0,2020-09-17 20:00:00, -6999.0, 888.0,38
0.0, 11.29, 81.7, 19.7, 82.0, 8.0, 11.3, 11.3, 1021.3, 0.0, 8.0, 889.0, 0.0,2020-09-17 21:00:00, -6999.0, 889.0,38
0.0, 10.16, 82.0, 19.7, 82.0, 7.0, 10.2, 10.0, 1020.8, 0.0, 7.0, 889.0, 0.0,2020-09-17 22:00:00, -6999.0, 889.0,38
0.0, 9.0, 86.7, 19.7, 87.0, 7.0, 9.0, 8.9, 1020.3, 0.0, 7.0, 889.0, 0.0,2020-09-17 23:00:00, -6999.0, 889.0,38
0.0, 8.03, 89.3, 19.7, 89.0, 7.0, 8.0, 8.0, 1020.1, 0.0, 7.0, 889.0, 0.0,2020-09-18 00:00:00, -6999.0, 889.0,38
0.0, 7.037, 91.9, 19.7, 92.0, 6.0, 7.0, 7.0, 1020.0, 0.0, 6.0, 889.0, 0.0,2020-09-18 01:00:00, -6999.0, 889.0,38
0.0, 6.395, 93.2, 19.7, 93.0, 5.0, 6.4, 6.4, 1018.8, 0.0, 5.0, 888.0, 0.0,2020-09-18 02:00:00, -6999.0, 888.0,38
0.0, 5.9, 94.0, 19.7, 94.0, 5.0, 5.9, 5.9, 1018.8, 0.0, 5.0, 888.0, 0.0,2020-09-18 03:00:00, -6999.0, 888.0,38
0.0, 5.342, 95.0, 19.7, 95.0, 4.0, 5.3, 5.3, 1018.9, 0.0, 4.0, 888.0, 0.0,2020-09-18 04:00:00, -6999.0, 888.0,38
0.0, 5.23, 95.3, 19.7, 95.0, 5.0, 5.2, 4.8, 1018.9, 0.0, 5.0, 888.0, 0.0,2020-09-18 05:00:00, -6999.0, 888.0,38
0.0, 4.707, 94.6, 19.7, 95.0, 4.0, 4.7, 4.5, 1018.2, 0.0, 4.0, 887.0, 0.0,2020-09-18 06:00:00, -6999.0, 887.0,38
