pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.5,17.9,17.1,0.0,0.0,22.5,-6999.0,2020-09-16 00:00:00,-6999.0,-6999.0,38
0.5,17.1,17.1,0.0,0.0,22.5,-6999.0,2020-09-16 01:00:00,-6999.0,-6999.0,38
0.5,16.7,16.7,0.0,0.0,22.5,-6999.0,2020-09-16 02:00:00,-6999.0,-6999.0,38
0.5,16.3,16.3,0.0,0.0,22.5,-6999.0,2020-09-16 03:00:00,-6999.0,-6999.0,38
0.5,16.1,16.2,0.0,0.0,22.5,-6999.0,2020-09-16 04:00:00,-6999.0,-6999.0,38
0.5,16.1,15.9,0.0,0.0,22.5,-6999.0,2020-09-16 05:00:00,-6999.0,-6999.0,38
0.5,16.3,15.9,0.0,0.0,22.5,-6999.0,2020-09-16 06:00:00,-6999.0,-6999.0,38
0.5,15.7,15.7,0.0,0.0,16.3,-6999.0,2020-09-16 07:00:00,-6999.0,-6999.0,38
0.5,16.0,15.4,0.0,0.0,16.3,-6999.0,2020-09-16 08:00:00,-6999.0,-6999.0,38
0.5,17.0,15.4,0.0,0.0,17.2,-6999.0,2020-09-16 09:00:00,-6999.0,-6999.0,38
0.5,18.6,15.4,0.0,0.0,18.6,-6999.0,2020-09-16 10:00:00,-6999.0,-6999.0,38
0.5,20.5,15.4,0.0,0.0,20.5,-6999.0,2020-09-16 11:00:00,-6999.0,-6999.0,38
0.5,21.5,15.4,0.0,0.0,21.5,-6999.0,2020-09-16 12:00:00,-6999.0,-6999.0,38
0.5,22.7,15.4,0.0,0.0,22.9,-6999.0,2020-09-16 13:00:00,-6999.0,-6999.0,38
0.5,23.0,15.4,0.0,0.0,23.4,-6999.0,2020-09-16 14:00:00,-6999.0,-6999.0,38
0.5,23.3,15.4,0.0,0.0,23.5,-6999.0,2020-09-16 15:00:00,-6999.0,-6999.0,38
0.5,21.8,15.4,0.0,0.0,23.5,-6999.0,2020-09-16 16:00:00,-6999.0,-6999.0,38
0.5,22.3,15.4,0.0,0.0,23.5,-6999.0,2020-09-16 17:00:00,-6999.0,-6999.0,38
0.5,22.1,15.4,0.0,0.0,23.5,-6999.0,2020-09-16 18:00:00,-6999.0,-6999.0,38
0.5,20.3,20.4,0.0,0.0,22.1,-6999.0,2020-09-16 19:00:00,-6999.0,-6999.0,38
0.5,18.6,18.6,0.0,0.0,22.1,-6999.0,2020-09-16 20:00:00,-6999.0,-6999.0,38
0.5,17.2,17.2,0.0,0.0,22.1,-6999.0,2020-09-16 21:00:00,-6999.0,-6999.0,38
0.5,17.3,17.1,0.0,0.0,22.1,-6999.0,2020-09-16 22:00:00,-6999.0,-6999.0,38
0.0,17.4,17.1,0.0,0.0,22.1,-6999.0,2020-09-16 23:00:00,-6999.0,-6999.0,38
0.0,17.4,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 00:00:00,-6999.0,-6999.0,38
0.0,17.4,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 01:00:00,-6999.0,-6999.0,38
0.0,17.7,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 02:00:00,-6999.0,-6999.0,38
0.0,17.9,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 03:00:00,-6999.0,-6999.0,38
0.0,17.9,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 04:00:00,-6999.0,-6999.0,38
0.0,17.8,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 05:00:00,-6999.0,-6999.0,38
0.0,17.3,17.1,0.0,0.0,22.1,-6999.0,2020-09-17 06:00:00,-6999.0,-6999.0,38
0.0,17.5,17.3,0.0,0.0,17.7,-6999.0,2020-09-17 07:00:00,-6999.0,-6999.0,38
0.0,16.7,16.7,0.0,0.0,17.7,-6999.0,2020-09-17 08:00:00,-6999.0,-6999.0,38
0.0,17.3,16.7,0.0,0.0,17.7,-6999.0,2020-09-17 09:00:00,-6999.0,-6999.0,38
0.0,19.0,16.7,0.0,0.0,19.0,-6999.0,2020-09-17 10:00:00,-6999.0,-6999.0,38
0.0,20.2,16.7,0.0,0.0,20.2,-6999.0,2020-09-17 11:00:00,-6999.0,-6999.0,38
0.0,20.9,16.7,0.0,0.0,21.2,-6999.0,2020-09-17 12:00:00,-6999.0,-6999.0,38
0.0,21.5,16.7,0.0,0.0,21.7,-6999.0,2020-09-17 13:00:00,-6999.0,-6999.0,38
0.0,20.9,16.7,0.0,0.0,21.7,-6999.0,2020-09-17 14:00:00,-6999.0,-6999.0,38
0.0,21.5,16.7,0.0,0.0,21.9,-6999.0,2020-09-17 15:00:00,-6999.0,-6999.0,38
0.0,21.7,16.7,0.0,0.0,21.9,-6999.0,2020-09-17 16:00:00,-6999.0,-6999.0,38
0.0,21.8,16.7,0.0,0.0,21.9,-6999.0,2020-09-17 17:00:00,-6999.0,-6999.0,38
0.0,20.4,16.7,0.0,0.0,21.9,-6999.0,2020-09-17 18:00:00,-6999.0,-6999.0,38
0.0,19.4,19.5,0.0,0.0,20.4,-6999.0,2020-09-17 19:00:00,-6999.0,-6999.0,38
0.0,17.9,17.9,0.0,0.0,20.4,-6999.0,2020-09-17 20:00:00,-6999.0,-6999.0,38
0.0,17.2,17.2,0.0,0.0,20.4,-6999.0,2020-09-17 21:00:00,-6999.0,-6999.0,38
0.0,16.6,16.6,0.0,0.0,20.4,-6999.0,2020-09-17 22:00:00,-6999.0,-6999.0,38
0.0,16.6,16.6,0.0,0.0,20.4,-6999.0,2020-09-17 23:00:00,-6999.0,-6999.0,38
0.0,16.4,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 00:00:00,-6999.0,-6999.0,38
0.0,16.5,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 01:00:00,-6999.0,-6999.0,38
0.0,16.7,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 02:00:00,-6999.0,-6999.0,38
0.0,16.6,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 03:00:00,-6999.0,-6999.0,38
0.0,17.0,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 04:00:00,-6999.0,-6999.0,38
0.0,16.9,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 05:00:00,-6999.0,-6999.0,38
0.0,17.0,16.2,0.0,0.0,20.4,-6999.0,2020-09-18 06:00:00,-6999.0,-6999.0,38
0.0,16.7,16.7,0.0,0.0,17.4,-6999.0,2020-09-18 07:00:00,-6999.0,-6999.0,38
0.0,16.7,16.4,0.0,0.0,17.4,-6999.0,2020-09-18 08:00:00,-6999.0,-6999.0,38
