RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 27.2, 17.97, 61.65, -46.0, 11.9, None, None, 62.0, None, None, -6999.0, None, None, None, None, 11.91, None, 15.7, -6999.0, None, 11.49, 18.0, 11.9, 0.0, -6999.0,2020-09-16 00:00:00, -6999.0,38
None, None, None, 30.2, 21.55, 57.06, -46.0, 11.9, None, None, 57.0, None, None, -6999.0, None, None, None, None, 12.08, None, 15.7, -6999.0, None, 8.16, 21.6, 12.1, -0.1, -6999.0,2020-09-16 01:00:00, -6999.0,38
None, None, None, 33.0, 20.87, 59.42, -46.0, 11.7, None, None, 59.0, None, None, -6999.0, None, None, None, None, 11.72, None, 15.7, -6999.0, None, 10.34, 20.9, 11.7, 0.0, -6999.0,2020-09-16 02:00:00, -6999.0,38
None, None, None, 33.1, 20.24, 60.5, -47.0, 10.9, None, None, 61.0, None, None, -6999.0, None, None, None, None, 10.89, None, 15.7, -6999.0, None, 11.02, 20.2, 10.9, 0.2, -6999.0,2020-09-16 03:00:00, -6999.0,38
None, None, None, 32.6, 21.28, 59.35, -47.0, 10.7, None, None, 59.0, None, None, -6999.0, None, None, None, None, 10.84, None, 15.7, -6999.0, None, 9.82, 21.3, 10.8, 0.0, -6999.0,2020-09-16 04:00:00, -6999.0,38
None, None, None, 32.0, 19.66, 59.42, -47.0, 10.7, None, None, 59.0, None, None, -6999.0, None, None, None, None, 10.93, None, 15.7, -6999.0, None, 9.48, 19.7, 10.9, 0.1, -6999.0,2020-09-16 05:00:00, -6999.0,38
None, None, None, 22.6, 11.21, 67.54, -47.0, 10.3, None, None, 68.0, None, None, -6999.0, None, None, None, None, 10.31, None, 15.7, -6999.0, None, 16.12, 11.2, 10.3, 0.7, -6999.0,2020-09-16 06:00:00, -6999.0,38
None, None, None, 21.4, 11.67, 70.2, -47.0, 9.9, None, None, 70.0, None, None, -6999.0, None, None, None, None, 9.94, None, 10.3, -6999.0, None, 16.06, 11.7, 9.9, 0.3, -6999.0,2020-09-16 07:00:00, -6999.0,38
None, None, None, 24.0, 13.97, 63.26, -47.0, 9.9, None, None, 63.0, None, None, -6999.0, None, None, None, None, 10.28, None, 10.3, -6999.0, None, 10.03, 14.0, 10.3, 0.0, -6999.0,2020-09-16 08:00:00, -6999.0,38
None, None, None, 24.3, 13.44, 57.76, -47.0, 9.9, None, None, 58.0, None, None, -6999.0, None, None, None, None, 10.89, None, 10.9, -6999.0, None, 8.13, 13.4, 10.9, 0.0, -6999.0,2020-09-16 09:00:00, -6999.0,38
None, None, None, 24.1, 13.99, 55.52, -46.0, 9.9, None, None, 56.0, None, None, -6999.0, None, None, None, None, 11.47, None, 11.5, -6999.0, None, 9.3, 14.0, 11.5, 0.0, -6999.0,2020-09-16 10:00:00, -6999.0,38
None, None, None, 24.8, 14.81, 55.41, -46.0, 9.9, None, None, 55.0, None, None, -6999.0, None, None, None, None, 12.51, None, 12.6, -6999.0, None, 11.0, 14.8, 12.5, 0.0, -6999.0,2020-09-16 11:00:00, -6999.0,38
None, None, None, 21.6, 13.71, 57.92, -44.0, 9.9, None, None, 58.0, None, None, -6999.0, None, None, None, None, 16.18, None, 16.2, -6999.0, None, 10.27, 13.7, 16.2, -0.3, -6999.0,2020-09-16 12:00:00, -6999.0,38
None, None, None, 18.8, 11.81, 56.67, -42.0, 9.9, None, None, 57.0, None, None, -6999.0, None, None, None, None, 18.6, None, 18.6, -6999.0, None, 12.21, 11.8, 18.6, -0.1, -6999.0,2020-09-16 13:00:00, -6999.0,38
None, None, None, 17.2, 9.88, 58.75, -42.0, 9.9, None, None, 59.0, None, None, -6999.0, None, None, None, None, 19.2, None, 19.6, -6999.0, None, 10.69, 9.9, 19.2, -0.2, -6999.0,2020-09-16 14:00:00, -6999.0,38
None, None, None, 14.3, 6.564, 61.45, -42.0, 9.9, None, None, 61.0, None, None, -6999.0, None, None, None, None, 18.13, None, 19.6, -6999.0, None, 10.15, 6.6, 18.1, -0.1, -6999.0,2020-09-16 15:00:00, -6999.0,38
None, None, None, 10.9, 4.249, 54.99, -43.0, 9.9, None, None, 55.0, None, None, -6999.0, None, None, None, None, 17.86, None, 19.6, -6999.0, None, 18.06, 4.2, 17.9, 0.0, -6999.0,2020-09-16 16:00:00, -6999.0,38
None, None, None, 5.9, 3.488, 54.86, -42.0, 9.9, None, None, 55.0, None, None, -6999.0, None, None, None, None, 18.03, None, 19.6, -6999.0, None, 11.94, 3.5, 18.0, 0.0, -6999.0,2020-09-16 17:00:00, -6999.0,38
None, None, None, 7.6, 4.815, 64.37, -43.0, 9.9, None, None, 64.0, None, None, -6999.0, None, None, None, None, 17.39, None, 19.6, -6999.0, None, 8.6, 4.8, 17.4, 0.2, -6999.0,2020-09-16 18:00:00, -6999.0,38
None, None, None, 10.4, 6.261, 74.9, -43.0, 16.6, None, None, 75.0, None, None, -6999.0, None, None, None, None, 16.57, None, 17.4, -6999.0, None, 10.79, 6.3, 16.6, 0.0, -6999.0,2020-09-16 19:00:00, -6999.0,38
None, None, None, 15.0, 9.03, 61.38, -44.0, 15.4, None, None, 61.0, None, None, -6999.0, None, None, None, None, 15.37, None, 17.4, -6999.0, None, 7.56, 9.0, 15.4, 0.0, -6999.0,2020-09-16 20:00:00, -6999.0,38
None, None, None, 21.7, 11.97, 58.31, -45.0, 14.5, None, None, 58.0, None, None, -6999.0, None, None, None, None, 14.53, None, 17.4, -6999.0, None, 11.91, 12.0, 14.5, 0.0, -6999.0,2020-09-16 21:00:00, -6999.0,38
None, None, None, 25.0, 15.93, 58.6, -44.0, 14.5, None, None, 59.0, None, None, -6999.0, None, None, None, None, 14.7, None, 17.4, -6999.0, None, 10.23, 15.9, 14.7, 0.0, -6999.0,2020-09-16 22:00:00, -6999.0,38
None, None, None, 30.6, 18.92, 60.07, -45.0, 14.4, None, None, 60.0, None, None, -6999.0, None, None, None, None, 14.48, None, 17.4, -6999.0, None, 10.31, 18.9, 14.5, 0.0, -6999.0,2020-09-16 23:00:00, -6999.0,38
None, None, None, 34.7, 19.67, 54.13, -45.0, 14.4, None, None, 54.0, None, None, -6999.0, None, None, None, None, 14.37, None, 17.4, -6999.0, None, 11.87, 19.7, 14.4, -0.2, -6999.0,2020-09-17 00:00:00, -6999.0,38
None, None, None, 29.1, 17.72, 57.74, -45.0, 14.0, None, None, 58.0, None, None, -6999.0, None, None, None, None, 13.95, None, 17.4, -6999.0, None, 11.79, 17.7, 14.0, 0.2, -6999.0,2020-09-17 01:00:00, -6999.0,38
None, None, None, 33.9, 20.54, 58.5, -45.0, 13.2, None, None, 59.0, None, None, -6999.0, None, None, None, None, 13.17, None, 17.4, -6999.0, None, 11.01, 20.5, 13.2, 0.0, -6999.0,2020-09-17 02:00:00, -6999.0,38
None, None, None, 31.5, 21.17, 59.65, -46.0, 12.5, None, None, 60.0, None, None, -6999.0, None, None, None, None, 12.48, None, 17.4, -6999.0, None, 9.22, 21.2, 12.5, 0.1, -6999.0,2020-09-17 03:00:00, -6999.0,38
None, None, None, 36.8, 25.95, 56.73, -46.0, 12.5, None, None, 57.0, None, None, -6999.0, None, None, None, None, 12.51, None, 17.4, -6999.0, None, 9.46, 26.0, 12.5, 0.0, -6999.0,2020-09-17 04:00:00, -6999.0,38
None, None, None, 44.5, 27.31, 55.68, -46.0, 12.2, None, None, 56.0, None, None, -6999.0, None, None, None, None, 12.17, None, 17.4, -6999.0, None, 9.43, 27.3, 12.2, -0.2, -6999.0,2020-09-17 05:00:00, -6999.0,38
None, None, None, 42.3, 26.13, 56.05, -46.0, 11.9, None, None, 56.0, None, None, -6999.0, None, None, None, None, 11.85, None, 17.4, -6999.0, None, 11.25, 26.1, 11.9, -0.1, -6999.0,2020-09-17 06:00:00, -6999.0,38
None, None, None, 42.0, 29.5, 56.37, -46.0, 11.7, None, None, 56.0, None, None, -6999.0, None, None, None, None, 11.93, None, 12.0, -6999.0, None, 8.68, 29.5, 11.9, 0.0, -6999.0,2020-09-17 07:00:00, -6999.0,38
None, None, None, 45.3, 32.56, 55.48, -46.0, 11.7, None, None, 55.0, None, None, -6999.0, None, None, None, None, 11.77, None, 12.0, -6999.0, None, 9.06, 32.6, 11.8, 0.0, -6999.0,2020-09-17 08:00:00, -6999.0,38
None, None, None, 44.3, 29.99, 54.62, -46.0, 11.7, None, None, 55.0, None, None, -6999.0, None, None, None, None, 12.37, None, 12.4, -6999.0, None, 9.48, 30.0, 12.4, 0.0, -6999.0,2020-09-17 09:00:00, -6999.0,38
None, None, None, 44.4, 28.99, 52.71, -46.0, 11.7, None, None, 53.0, None, None, -6999.0, None, None, None, None, 12.81, None, 12.8, -6999.0, None, 11.88, 29.0, 12.8, -0.2, -6999.0,2020-09-17 10:00:00, -6999.0,38
None, None, None, 45.7, 29.6, 51.91, -45.0, 11.7, None, None, 52.0, None, None, -6999.0, None, None, None, None, 13.48, None, 13.5, -6999.0, None, 11.48, 29.6, 13.5, 0.0, -6999.0,2020-09-17 11:00:00, -6999.0,38
None, None, None, 46.4, 29.85, 52.76, -44.0, 11.7, None, None, 53.0, None, None, -6999.0, None, None, None, None, 15.93, None, 15.9, -6999.0, None, 9.54, 29.9, 15.9, 0.0, -6999.0,2020-09-17 12:00:00, -6999.0,38
None, None, None, 43.0, 26.48, 54.19, -43.0, 11.7, None, None, 54.0, None, None, -6999.0, None, None, None, None, 17.69, None, 17.7, -6999.0, None, 10.19, 26.5, 17.7, 0.0, -6999.0,2020-09-17 13:00:00, -6999.0,38
None, None, None, 37.6, 26.29, 56.89, -42.0, 11.7, None, None, 57.0, None, None, -6999.0, None, None, None, None, 18.5, None, 18.6, -6999.0, None, 9.11, 26.3, 18.5, -0.3, -6999.0,2020-09-17 14:00:00, -6999.0,38
None, None, None, 36.3, 23.01, 57.77, -42.0, 11.7, None, None, 58.0, None, None, -6999.0, None, None, None, None, 18.37, None, 18.6, -6999.0, None, 11.07, 23.0, 18.4, 0.0, -6999.0,2020-09-17 15:00:00, -6999.0,38
None, None, None, 34.6, 22.88, 55.76, -42.0, 11.7, None, None, 56.0, None, None, -6999.0, None, None, None, None, 18.4, None, 18.6, -6999.0, None, 10.5, 22.9, 18.4, 0.0, -6999.0,2020-09-17 16:00:00, -6999.0,38
