CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
12.24, None, None, None, None, None, None, None, None, 12.2, 11.9, None, 0.0, None, 12.9, None, None,2020-09-16 00:00:00, None, None, None,38
11.88, None, None, None, None, None, None, None, None, 11.9, 11.8, None, 0.0, None, 12.9, None, None,2020-09-16 01:00:00, None, None, None,38
11.54, None, None, None, None, None, None, None, None, 11.5, 11.2, None, -0.1, None, 12.9, None, None,2020-09-16 02:00:00, None, None, None,38
10.39, None, None, None, None, None, None, None, None, 10.4, 10.4, None, -1.0, None, 12.9, None, None,2020-09-16 03:00:00, None, None, None,38
10.28, None, None, None, None, None, None, None, None, 10.3, 10.2, None, -0.1, None, 12.9, None, None,2020-09-16 04:00:00, None, None, None,38
9.7, None, None, None, None, None, None, None, None, 9.7, 9.7, None, -1.0, None, 12.9, None, None,2020-09-16 05:00:00, None, None, None,38
8.97, None, None, None, None, None, None, None, None, 9.0, 8.9, None, -0.1, None, 12.9, None, None,2020-09-16 06:00:00, None, None, None,38
9.16, None, None, None, None, None, None, None, None, 9.2, 9.0, None, -1.0, None, 9.3, None, None,2020-09-16 07:00:00, None, None, None,38
9.16, None, None, None, None, None, None, None, None, 9.2, 9.0, None, 0.0, None, 9.5, None, None,2020-09-16 08:00:00, None, None, None,38
9.51, None, None, None, None, None, None, None, None, 9.5, 9.0, None, 0.1, None, 9.7, None, None,2020-09-16 09:00:00, None, None, None,38
11.62, None, None, None, None, None, None, None, None, 11.6, 9.0, None, 1.0, None, 11.6, None, None,2020-09-16 10:00:00, None, None, None,38
11.39, None, None, None, None, None, None, None, None, 11.4, 9.0, None, 1.0, None, 12.1, None, None,2020-09-16 11:00:00, None, None, None,38
11.63, None, None, None, None, None, None, None, None, 11.6, 9.0, None, 0.1, None, 12.1, None, None,2020-09-16 12:00:00, None, None, None,38
17.78, None, None, None, None, None, None, None, None, 17.8, 9.0, None, -3.0, None, 17.9, None, None,2020-09-16 13:00:00, None, None, None,38
18.41, None, None, None, None, None, None, None, None, 18.4, 9.0, None, -2.0, None, 18.4, None, None,2020-09-16 14:00:00, None, None, None,38
19.48, None, None, None, None, None, None, None, None, 19.5, 9.0, None, -5.0, None, 19.5, None, None,2020-09-16 15:00:00, None, None, None,38
20.53, None, None, None, None, None, None, None, None, 20.5, 9.0, None, -5.0, None, 21.1, None, None,2020-09-16 16:00:00, None, None, None,38
20.92, None, None, None, None, None, None, None, None, 20.9, 9.0, None, -0.1, None, 21.8, None, None,2020-09-16 17:00:00, None, None, None,38
17.14, None, None, None, None, None, None, None, None, 17.1, 9.0, None, 6.0, None, 21.8, None, None,2020-09-16 18:00:00, None, None, None,38
15.65, None, None, None, None, None, None, None, None, 15.7, 15.7, None, 6.0, None, 17.2, None, None,2020-09-16 19:00:00, None, None, None,38
15.35, None, None, None, None, None, None, None, None, 15.4, 15.2, None, 2.0, None, 17.2, None, None,2020-09-16 20:00:00, None, None, None,38
14.83, None, None, None, None, None, None, None, None, 14.8, 14.8, None, 1.0, None, 17.2, None, None,2020-09-16 21:00:00, None, None, None,38
14.27, None, None, None, None, None, None, None, None, 14.3, 14.2, None, 0.1, None, 17.2, None, None,2020-09-16 22:00:00, None, None, None,38
14.08, None, None, None, None, None, None, None, None, 14.1, 13.9, None, -0.1, None, 17.2, None, None,2020-09-16 23:00:00, None, None, None,38
13.66, None, None, None, None, None, None, None, None, 13.7, 13.7, None, 0.0, None, 17.2, None, None,2020-09-17 00:00:00, None, None, None,38
13.25, None, None, None, None, None, None, None, None, 13.3, 13.3, None, 0.1, None, 17.2, None, None,2020-09-17 01:00:00, None, None, None,38
12.9, None, None, None, None, None, None, None, None, 12.9, 12.9, None, 0.0, None, 17.2, None, None,2020-09-17 02:00:00, None, None, None,38
12.98, None, None, None, None, None, None, None, None, 13.0, 12.7, None, -0.1, None, 17.2, None, None,2020-09-17 03:00:00, None, None, None,38
12.66, None, None, None, None, None, None, None, None, 12.7, 12.4, None, -0.1, None, 17.2, None, None,2020-09-17 04:00:00, None, None, None,38
11.98, None, None, None, None, None, None, None, None, 12.0, 11.9, None, 0.0, None, 17.2, None, None,2020-09-17 05:00:00, None, None, None,38
11.85, None, None, None, None, None, None, None, None, 11.9, 11.8, None, -0.1, None, 17.2, None, None,2020-09-17 06:00:00, None, None, None,38
12.01, None, None, None, None, None, None, None, None, 12.0, 11.9, None, -0.1, None, 12.2, None, None,2020-09-17 07:00:00, None, None, None,38
11.85, None, None, None, None, None, None, None, None, 11.9, 11.5, None, 0.0, None, 12.2, None, None,2020-09-17 08:00:00, None, None, None,38
12.85, None, None, None, None, None, None, None, None, 12.9, 11.5, None, -0.1, None, 12.9, None, None,2020-09-17 09:00:00, None, None, None,38
13.99, None, None, None, None, None, None, None, None, 14.0, 11.5, None, -0.1, None, 14.2, None, None,2020-09-17 10:00:00, None, None, None,38
15.52, None, None, None, None, None, None, None, None, 15.5, 11.5, None, -2.0, None, 16.0, None, None,2020-09-17 11:00:00, None, None, None,38
18.16, None, None, None, None, None, None, None, None, 18.2, 11.5, None, -5.0, None, 18.2, None, None,2020-09-17 12:00:00, None, None, None,38
19.43, None, None, None, None, None, None, None, None, 19.4, 11.5, None, -5.0, None, 19.5, None, None,2020-09-17 13:00:00, None, None, None,38
19.63, None, None, None, None, None, None, None, None, 19.6, 11.5, None, -2.0, None, 20.3, None, None,2020-09-17 14:00:00, None, None, None,38
22.08, None, None, None, None, None, None, None, None, 22.1, 11.5, None, -2.0, None, 22.3, None, None,2020-09-17 15:00:00, None, None, None,38
21.62, None, None, None, None, None, None, None, None, 21.6, 11.5, None, -2.0, None, 22.3, None, None,2020-09-17 16:00:00, None, None, None,38
20.45, None, None, None, None, None, None, None, None, 20.5, 11.5, None, 2.0, None, 22.3, None, None,2020-09-17 17:00:00, None, None, None,38
19.12, None, None, None, None, None, None, None, None, 19.1, 11.5, None, 4.0, None, 22.3, None, None,2020-09-17 18:00:00, None, None, None,38
17.07, None, None, None, None, None, None, None, None, 17.1, 17.1, None, 6.0, None, 19.1, None, None,2020-09-17 19:00:00, None, None, None,38
16.68, None, None, None, None, None, None, None, None, 16.7, 16.7, None, 3.0, None, 19.1, None, None,2020-09-17 20:00:00, None, None, None,38
16.32, None, None, None, None, None, None, None, None, 16.3, 16.3, None, 1.0, None, 19.1, None, None,2020-09-17 21:00:00, None, None, None,38
15.92, None, None, None, None, None, None, None, None, 15.9, 15.9, None, 1.0, None, 19.1, None, None,2020-09-17 22:00:00, None, None, None,38
15.4, None, None, None, None, None, None, None, None, 15.4, 15.3, None, 0.1, None, 19.1, None, None,2020-09-17 23:00:00, None, None, None,38
14.9, None, None, None, None, None, None, None, None, 14.9, 14.9, None, 1.0, None, 19.1, None, None,2020-09-18 00:00:00, None, None, None,38
14.73, None, None, None, None, None, None, None, None, 14.7, 14.7, None, 0.0, None, 19.1, None, None,2020-09-18 01:00:00, None, None, None,38
13.78, None, None, None, None, None, None, None, None, 13.8, 13.8, None, 0.1, None, 19.1, None, None,2020-09-18 02:00:00, None, None, None,38
13.63, None, None, None, None, None, None, None, None, 13.6, 13.5, None, 0.1, None, 19.1, None, None,2020-09-18 03:00:00, None, None, None,38
13.24, None, None, None, None, None, None, None, None, 13.2, 13.2, None, 0.0, None, 19.1, None, None,2020-09-18 04:00:00, None, None, None,38
12.91, None, None, None, None, None, None, None, None, 12.9, 12.6, None, 0.0, None, 19.1, None, None,2020-09-18 05:00:00, None, None, None,38
12.32, None, None, None, None, None, None, None, None, 12.3, 12.0, None, 0.0, None, 19.1, None, None,2020-09-18 06:00:00, None, None, None,38
11.44, None, None, None, None, None, None, None, None, 11.4, 11.4, None, 0.0, None, 12.3, None, None,2020-09-18 07:00:00, None, None, None,38
11.57, None, None, None, None, None, None, None, None, 11.6, 11.3, None, -0.1, None, 12.3, None, None,2020-09-18 08:00:00, None, None, None,38
12.51, None, None, None, None, None, None, None, None, 12.5, 11.3, None, -1.0, None, 12.8, None, None,2020-09-18 09:00:00, None, None, None,38
13.46, None, None, None, None, None, None, None, None, 13.5, 11.3, None, 0.0, None, 13.5, None, None,2020-09-18 10:00:00, None, None, None,38
16.31, None, None, None, None, None, None, None, None, 16.3, 11.3, None, -4.0, None, 17.1, None, None,2020-09-18 12:00:00, None, None, None,38
