TempC,time,RH,week_of_year
8.245,2020-07-01 00:00:00,98.8,27
8.319,2020-07-01 01:00:00,99.0,27
8.319,2020-07-01 02:00:00,99.2,27
8.394,2020-07-01 03:00:00,99.3,27
8.543,2020-07-01 04:00:00,99.4,27
8.841,2020-07-01 05:00:00,99.5,27
9.756,2020-07-01 06:00:00,99.7,27
9.78,2020-07-01 07:00:00,99.8,27
10.932,2020-07-01 08:00:00,99.8,27
11.37,2020-07-01 09:00:00,99.5,27
11.904,2020-07-01 10:00:00,99.1,27
12.509,2020-07-01 11:00:00,98.6,27
12.678,2020-07-01 12:00:00,98.3,27
12.799,2020-07-01 13:00:00,98.4,27
12.799,2020-07-01 14:00:00,98.3,27
12.727,2020-07-01 15:00:00,98.5,27
12.316,2020-07-01 16:00:00,98.2,27
11.88,2020-07-01 17:00:00,98.0,27
11.419,2020-07-01 18:00:00,98.4,27
11.029,2020-07-01 19:00:00,98.5,27
10.394,2020-07-01 20:00:00,98.4,27
10.1,2020-07-01 21:00:00,98.5,27
10.394,2020-07-01 22:00:00,98.8,27
10.467,2020-07-01 23:00:00,98.8,27
10.492,2020-07-02 00:00:00,99.3,27
10.443,2020-07-02 01:00:00,99.0,27
10.173,2020-07-02 02:00:00,98.7,27
9.78,2020-07-02 03:00:00,98.6,27
9.632,2020-07-02 04:00:00,98.8,27
9.608,2020-07-02 05:00:00,99.4,27
9.706,2020-07-02 06:00:00,99.9,27
10.271,2020-07-02 07:00:00,100.0,27
9.977,2020-07-02 08:00:00,99.7,27
10.956,2020-07-02 09:00:00,99.5,27
11.467,2020-07-02 10:00:00,99.2,27
11.2,2020-07-02 11:00:00,99.1,27
11.492,2020-07-02 12:00:00,99.2,27
11.2,2020-07-02 13:00:00,97.3,27
11.37,2020-07-02 14:00:00,98.0,27
10.418,2020-07-02 15:00:00,98.2,27
10.785,2020-07-02 16:00:00,98.3,27
11.005,2020-07-02 17:00:00,97.7,27
11.005,2020-07-02 18:00:00,97.3,27
11.175,2020-07-02 19:00:00,97.1,27
9.78,2020-07-02 20:00:00,98.7,27
9.064,2020-07-02 21:00:00,99.4,27
8.469,2020-07-02 22:00:00,99.7,27
8.045,2020-07-02 23:00:00,99.9,27
7.544,2020-07-03 00:00:00,100.0,27
7.82,2020-07-03 01:00:00,99.9,27
