station_observations
Rain_Tot, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
0.0, 0.657, 790.832, -17.7, 2012-01-10 14:00:00, 76.18, 302.2, 224.0
0.0, 0.918, 791.19, -17.7, 2012-01-10 14:15:00, 77.82, 304.8, 224.0
0.0, 0.914, 791.328, -17.69, 2012-01-10 14:30:00, 77.7, 313.3, 224.0
0.0, 0.54, 791.47, -17.49, 2012-01-10 14:45:00, 77.3, 301.7, 224.0
0.0, 0.927, 791.557, -18.17, 2012-01-10 15:00:00, 76.41, 286.1, 224.0
0.0, 1.009, 791.459, -18.17, 2012-01-10 15:15:00, 73.28, 226.2, 224.0
0.0, 0.953, 791.699, -18.07, 2012-01-10 15:30:00, 73.49, 214.7, 224.0
0.0, 1.007, 791.714, -18.84, 2012-01-10 15:45:00, 72.76, 224.9, 224.0
0.0, 0.506, 792.079, -7.899, 2012-01-11 10:45:00, 29.96, 234.3, 224.0
0.0, 0.836, 792.191, -6.145, 2012-01-11 11:00:00, 11.37, 253.6, 224.0
0.0, 0.608, 792.182, -6.437, 2012-01-11 11:15:00, 13.62, 263.1, 224.0
0.0, 1.112, 792.317, -7.119, 2012-01-11 11:30:00, 11.85, 263.3, 224.0
0.0, 0.782, 792.182, -6.827, 2012-01-11 11:45:00, 10.83, 267.5, 224.0
0.0, 1.408, 791.823, -7.998, 2012-01-11 12:00:00, 28.12, 281.5, 224.0
0.0, 1.885, 791.474, -7.033, 2012-01-11 12:15:00, 23.97, 193.9, 224.0
0.0, 1.199, 791.473, -7.625, 2012-01-11 12:30:00, 18.93, 159.3, 224.0
0.0, 0.991, 791.337, -7.725, 2012-01-11 12:45:00, 15.66, 211.3, 224.0
0.0, 0.81, 791.472, -7.628, 2012-01-11 13:00:00, 13.75, 183.6, 224.0
0.0, 0.709, 791.54, -7.72, 2012-01-11 13:15:00, 13.21, 261.2, 224.0
0.0, 1.374, 791.472, -9.08, 2012-01-11 13:30:00, 22.13, 291.1, 224.0
0.0, 0.965, 791.551, -9.27, 2012-01-11 13:45:00, 18.45, 278.1, 224.0
0.0, 1.79, 791.096, -6.439, 2012-01-11 14:00:00, 12.39, 257.6, 224.0
0.0, 0.377, 791.08, -7.128, 2012-01-11 14:15:00, 14.03, 261.5, 224.0
0.0, 1.001, 791.339, -7.136, 2012-01-11 14:30:00, 28.05, 246.4, 224.0
0.0, 2.253, 791.474, -6.556, 2012-01-11 14:45:00, 18.92, 221.1, 224.0
0.0, 0.86, 791.203, -7.235, 2012-01-11 15:00:00, 32.95, 244.8, 224.0
0.0, None, 790.728, -6.847, 2012-01-11 15:15:00, 32.47, 262.8, 224.0
0.0, 1.28, 790.731, -7.527, 2012-01-11 15:30:00, 32.68, 266.2, 224.0
0.0, 0.425, 790.74, -8.69, 2012-01-11 15:45:00, 54.26, 261.6, 224.0
0.0, 1.273, 791.57, -9.26, 2012-01-11 16:00:00, 63.19, 255.2, 224.0
0.0, 2.504, 790.726, -9.56, 2012-01-11 16:15:00, 70.75, 251.3, 224.0
0.0, 1.792, 786.198, -3.075, 2012-01-12 13:00:00, 56.75, 180.6, 224.0
0.0, 1.493, 785.995, -2.977, 2012-01-12 13:15:00, 57.03, 145.6, 224.0
0.0, 1.65, 785.589, -3.172, 2012-01-12 13:30:00, 59.2, 197.7, 224.0
0.0, 1.275, 785.443, -4.048, 2012-01-12 13:45:00, 62.74, 228.6, 224.0
0.0, 1.287, 785.582, -3.367, 2012-01-12 14:00:00, 61.52, 232.2, 224.0
0.0, 1.638, 785.24, -3.756, 2012-01-12 14:15:00, 66.83, 247.8, 224.0
0.0, 1.339, 785.244, -4.34, 2012-01-12 14:30:00, 68.32, 254.0, 224.0
0.0, 1.564, 785.587, -4.779, 2012-01-12 14:45:00, 72.75, 271.2, 224.0
0.0, 0.0, 783.993, -10.53, 2012-01-13 13:30:00, 77.9, 247.7, 224.0
0.0, 0.405, 783.889, -10.43, 2012-01-13 13:45:00, 76.81, 224.9, 224.0
0.0, 1.219, 783.923, -10.04, 2012-01-13 14:00:00, 73.68, 159.3, 224.0
0.0, 0.857, 783.724, -10.33, 2012-01-13 14:15:00, 74.5, 182.2, 224.0
0.0, 0.737, 783.733, -10.19, 2012-01-13 14:30:00, 71.84, 202.5, 224.0
0.0, 1.153, 783.748, -10.72, 2012-01-13 14:45:00, 84.6, 158.5, 224.0
0.0, 1.074, 783.547, -10.14, 2012-01-13 15:00:00, 71.77, 163.1, 224.0
0.0, 1.178, 783.548, -10.33, 2012-01-13 15:15:00, 70.55, 185.3, 224.0
0.0, 0.855, 783.412, -10.48, 2012-01-13 15:30:00, 76.2, 166.1, 224.0
0.0, 1.423, 783.548, -10.82, 2012-01-13 15:45:00, 83.5, 140.5, 224.0
0.0, 1.135, 783.412, -10.43, 2012-01-13 16:00:00, 76.0, 167.8, 224.0
0.0, 1.049, 783.277, -10.43, 2012-01-13 16:15:00, 69.94, 196.2, 224.0
0.0, 0.123, 769.018, -11.02, 2012-01-14 14:30:00, 91.0, 112.3, 224.0
0.0, 0.284, 768.99, -10.82, 2012-01-14 14:45:00, 91.9, 105.4, 224.0
0.0, 0.976, 775.157, -20.4, 2012-01-15 11:15:00, 85.5, 117.0, 224.0
0.0, 0.398, 775.222, -20.2, 2012-01-15 11:30:00, 85.1, 131.4, 224.0
0.0, 0.751, 775.224, -19.81, 2012-01-15 11:45:00, 86.0, 129.1, 224.0
0.0, 0.836, 775.224, -20.1, 2012-01-15 12:00:00, 83.5, 138.8, 224.0
0.0, 0.43, 775.203, -20.3, 2012-01-15 12:15:00, 84.8, 122.7, 224.0
0.0, 0.351, 775.128, -19.81, 2012-01-15 12:30:00, 85.9, 137.9, 224.0
0.0, 0.439, 774.992, -19.42, 2012-01-15 12:45:00, 85.6, 151.4, 224.0
0.0, 0.453, 774.992, -18.93, 2012-01-15 13:00:00, 86.0, 143.7, 224.0
0.0, 0.177, 774.978, -20.1, 2012-01-15 13:15:00, 82.4, 137.3, 224.0
0.0, 0.266, 774.968, -20.3, 2012-01-15 13:30:00, 83.7, 132.6, 224.0
0.0, 0.501, 774.962, -18.65, 2012-01-15 13:45:00, 87.8, 137.3, 224.0
0.0, 0.311, 775.03, -19.34, 2012-01-15 14:00:00, 82.3, 140.9, 224.0
0.0, 0.338, 775.02, -20.32, 2012-01-15 14:15:00, 84.0, 126.4, 224.0
0.0, 0.49, 774.877, -20.61, 2012-01-15 14:30:00, 84.1, 116.2, 224.0
0.0, 0.21, 774.891, -20.71, 2012-01-15 14:45:00, 84.3, 111.4, 224.0
0.0, 0.22, 774.889, -20.61, 2012-01-15 15:00:00, 84.1, 117.2, 224.0
0.0, 0.271, 774.894, -20.31, 2012-01-15 15:15:00, 84.7, 146.5, 224.0
0.0, 0.438, 774.982, -20.69, 2012-01-15 15:30:00, 84.1, 157.7, 224.0
0.0, 0.25, 775.126, -20.4, 2012-01-15 15:45:00, 84.8, 152.0, 224.0
0.0, 0.281, 775.199, -20.1, 2012-01-15 16:00:00, 85.1, 210.4, 224.0
0.0, 0.19, 775.201, -20.1, 2012-01-15 16:15:00, 84.7, 148.5, 224.0
0.0, 1.022, 771.725, -31.07, 2012-01-16 11:00:00, 74.97, 115.4, 224.0
0.0, 0.252, 771.731, -30.78, 2012-01-16 11:15:00, 75.18, 124.0, 224.0
0.0, 0.275, 771.869, -30.58, 2012-01-16 11:30:00, 75.04, 128.8, 224.0
0.0, 0.353, 771.992, -30.97, 2012-01-16 11:45:00, 74.5, 90.9, 224.0
0.0, 0.359, 771.854, -30.83, 2012-01-16 12:00:00, 74.84, 107.4, 224.0
0.0, 0.255, 771.847, -30.0, 2012-01-16 12:15:00, 76.2, 123.3, 224.0
0.0, 0.376, 771.846, -30.78, 2012-01-16 12:30:00, 74.29, 108.8, 224.0
0.0, 0.297, 771.845, -30.79, 2012-01-16 12:45:00, 74.47, 92.0, 224.0
0.0, 0.245, 771.845, -30.4, 2012-01-16 13:00:00, 75.77, 130.9, 224.0
0.0, 0.201, 771.981, -30.7, 2012-01-16 13:15:00, 74.33, 118.4, 224.0
0.0, 0.264, 771.845, -30.89, 2012-01-16 13:30:00, 74.06, 119.7, 224.0
0.0, 0.292, 771.981, -30.89, 2012-01-16 13:45:00, 74.4, 132.6, 224.0
0.0, 0.411, 771.981, -30.3, 2012-01-16 14:00:00, 75.29, 135.5, 224.0
0.0, 0.21, 771.845, -30.79, 2012-01-16 14:15:00, 73.99, 133.6, 224.0
0.0, 0.314, 771.845, -30.4, 2012-01-16 14:30:00, 74.33, 146.9, 224.0
0.0, 0.261, 771.845, -30.89, 2012-01-16 14:45:00, 73.72, 153.8, 224.0
0.0, 0.193, 771.981, -31.56, 2012-01-16 15:00:00, 73.12, 164.9, 224.0
0.0, 0.194, 771.854, -31.76, 2012-01-16 15:15:00, 74.22, 174.4, 224.0
0.0, 0.242, 771.872, -31.27, 2012-01-16 15:30:00, 74.56, 158.5, 224.0
0.0, 0.329, 771.884, -31.17, 2012-01-16 15:45:00, 73.75, 172.9, 224.0
0.0, 0.273, 771.888, -31.66, 2012-01-16 16:00:00, 73.68, 178.1, 224.0
0.0, 0.425, 771.766, -31.95, 2012-01-16 16:15:00, 73.27, 141.3, 224.0
0.0, 1.303, 766.519, -35.63, 2012-01-17 10:30:00, 70.27, 123.7, 224.0
0.0, 0.339, 766.655, -35.33, 2012-01-17 10:45:00, 69.72, 125.5, 224.0
0.0, 0.422, 766.618, -35.34, 2012-01-17 11:00:00, 69.91, 134.1, 224.0
0.0, 0.605, 766.603, -35.05, 2012-01-17 11:15:00, 70.93, 130.4, 224.0
0.0, 0.466, 766.531, -34.66, 2012-01-17 11:30:00, 70.86, 122.3, 224.0
0.0, 0.311, 766.531, -34.66, 2012-01-17 11:45:00, 70.85, 124.2, 224.0
0.0, 0.318, 766.508, -34.77, 2012-01-17 12:00:00, 70.09, 120.6, 224.0
0.0, 0.277, 766.367, -34.28, 2012-01-17 12:15:00, 71.04, 123.7, 224.0
0.0, 0.247, 766.243, -34.67, 2012-01-17 12:30:00, 69.74, 123.0, 224.0
0.0, 0.406, 766.271, -35.17, 2012-01-17 12:45:00, 69.38, 105.9, 224.0
0.0, 0.371, 765.999, -34.59, 2012-01-17 13:00:00, 70.4, 111.5, 224.0
0.0, 0.389, 765.906, -34.98, 2012-01-17 13:15:00, 70.06, 106.9, 224.0
0.0, 0.208, 765.904, -33.61, 2012-01-17 13:30:00, 72.65, 123.2, 224.0
0.0, 0.439, 765.894, -33.22, 2012-01-17 13:45:00, 72.52, 119.5, 224.0
0.0, 0.457, 765.879, -34.1, 2012-01-17 14:00:00, 70.06, 107.7, 224.0
0.0, 0.357, 766.011, -34.0, 2012-01-17 14:15:00, 70.47, 95.9, 224.0
0.0, 0.428, 766.011, -32.25, 2012-01-17 14:30:00, 74.0, 216.9, 224.0
0.0, 0.432, 766.147, -33.62, 2012-01-17 14:45:00, 71.2, 128.0, 224.0
0.0, 0.346, 766.079, -33.42, 2012-01-17 15:00:00, 71.83, 163.4, 224.0
0.0, 0.251, 766.241, -33.03, 2012-01-17 15:15:00, 71.97, 208.0, 224.0
0.0, 0.274, 766.267, -31.85, 2012-01-17 15:30:00, 74.71, 245.5, 224.0
0.0, 0.484, 766.271, -32.43, 2012-01-17 15:45:00, 70.68, 184.1, 224.0
0.0, 0.397, 771.245, -26.37, 2012-01-18 10:15:00, 80.8, 127.0, 224.0
0.0, 0.369, 771.227, -25.89, 2012-01-18 10:30:00, 79.15, 153.1, 224.0
0.0, 1.103, 771.337, -27.07, 2012-01-18 10:45:00, 77.98, 184.5, 224.0
0.0, 0.137, 771.241, -24.82, 2012-01-18 11:00:00, 81.5, 161.8, 224.0
0.0, 0.16, 771.032, -24.44, 2012-01-18 11:15:00, 80.8, 164.6, 224.0
0.0, 0.305, 771.008, -25.42, 2012-01-18 11:30:00, 80.3, 130.7, 224.0
0.0, 0.259, 770.713, -26.12, 2012-01-18 11:45:00, 77.25, 119.5, 224.0
0.0, 0.543, 770.635, -25.39, 2012-01-18 12:00:00, 80.2, 142.0, 224.0
0.0, 0.728, 770.509, -25.54, 2012-01-18 12:15:00, 79.42, 140.1, 224.0
0.0, 0.424, 770.654, -25.45, 2012-01-18 12:30:00, 77.9, 143.0, 224.0
0.0, 0.756, 770.713, -26.14, 2012-01-18 12:45:00, 78.51, 128.5, 224.0
0.0, 0.436, 770.848, -26.33, 2012-01-18 13:00:00, 77.76, 124.8, 224.0
0.0, 0.283, 770.847, -26.09, 2012-01-18 13:15:00, 78.1, 129.5, 224.0
0.0, 0.285, 770.712, -25.75, 2012-01-18 13:30:00, 78.38, 128.4, 224.0
0.0, 0.355, 770.746, -25.07, 2012-01-18 13:45:00, 78.78, 138.5, 224.0
0.0, 0.659, 770.619, -24.0, 2012-01-18 14:00:00, 79.58, 179.7, 224.0
0.0, 0.668, 770.613, -23.42, 2012-01-18 14:15:00, 79.17, 133.8, 224.0
0.0, 0.236, 770.597, -23.81, 2012-01-18 14:30:00, 79.65, 228.3, 224.0
0.0, 0.127, 770.587, -25.37, 2012-01-18 14:45:00, 76.44, 141.9, 224.0
0.0, 0.197, 770.608, -26.79, 2012-01-18 15:00:00, 77.53, 225.4, 224.0
0.0, 0.25, 770.737, -25.35, 2012-01-18 15:30:00, 82.2, 142.6, 224.0
0.0, 0.483, 770.759, -24.75, 2012-01-18 15:45:00, 79.15, 143.1, 224.0
0.0, 0.404, 770.75, -26.61, 2012-01-18 16:00:00, 77.92, 133.9, 224.0
0.0, 0.144, 767.498, -22.98, 2012-01-19 09:30:00, 45.87, 122.8, 224.0
0.0, 0.184, 767.214, -21.42, 2012-01-19 09:45:00, 44.91, 152.5, 224.0
0.0, 0.363, 767.205, -21.81, 2012-01-19 10:00:00, 30.78, 202.4, 224.0
0.0, 0.189, 767.195, -21.04, 2012-01-19 10:15:00, 33.85, 198.8, 224.0
0.0, 0.299, 767.211, -21.34, 2012-01-19 10:30:00, 30.5, 195.4, 224.0
0.0, 0.17, 767.096, -19.58, 2012-01-19 10:45:00, 35.28, 172.3, 224.0
0.0, 0.192, 766.929, -19.6, 2012-01-19 11:00:00, 32.88, 157.6, 224.0
0.0, 0.261, 766.849, -19.69, 2012-01-19 11:15:00, 30.97, 167.7, 224.0
0.0, 0.389, 766.838, -20.19, 2012-01-19 11:30:00, 33.28, 186.2, 224.0
0.0, 0.151, 766.821, -18.83, 2012-01-19 11:45:00, 30.41, 157.4, 224.0
0.0, 0.192, 766.608, -19.13, 2012-01-19 12:00:00, 25.09, 179.2, 224.0
0.0, 0.222, 766.59, -20.1, 2012-01-19 12:15:00, 28.98, 151.5, 224.0
0.0, 0.184, 766.343, -20.01, 2012-01-19 12:30:00, 29.53, 138.7, 224.0
0.0, 0.309, 766.358, -19.33, 2012-01-19 12:45:00, 22.36, 179.6, 224.0
0.0, 0.371, 766.35, -18.75, 2012-01-19 13:00:00, 24.0, 180.2, 224.0
0.0, 0.218, 766.201, -18.56, 2012-01-19 13:15:00, 25.09, 187.2, 224.0
0.0, 0.218, 766.329, -19.35, 2012-01-19 13:30:00, 21.54, 178.4, 224.0
0.0, 0.363, 766.443, -20.63, 2012-01-19 13:45:00, 20.1, 237.5, 224.0
0.0, 0.159, 766.3, -17.41, 2012-01-19 14:00:00, 23.58, 170.7, 224.0
0.0, 0.293, 766.435, -19.26, 2012-01-19 14:15:00, 27.87, 126.6, 224.0
0.0, 0.163, 766.435, -18.77, 2012-01-19 14:30:00, 22.9, 200.2, 224.0
0.0, 0.242, 766.435, -21.8, 2012-01-19 14:45:00, 20.17, 232.2, 224.0
0.0, 0.217, 766.452, -22.28, 2012-01-19 15:00:00, 22.42, 244.1, 224.0
0.0, 0.358, 766.484, -21.77, 2012-01-19 15:15:00, 23.18, 204.0, 224.0
0.0, 0.35, 766.458, -19.52, 2012-01-19 15:30:00, 22.23, 172.7, 224.0
0.0, 0.271, 766.475, -21.08, 2012-01-19 15:45:00, 18.14, 189.1, 224.0
0.0, 0.215, 766.458, -21.37, 2012-01-19 16:00:00, 21.68, 191.4, 224.0
0.0, 0.299, 767.677, -9.85, 2012-01-20 12:45:00, 92.6, 107.9, 224.0
0.0, 0.328, 767.27, -9.56, 2012-01-20 13:00:00, 93.3, 118.0, 224.0
0.0, 0.443, 767.203, -9.07, 2012-01-20 13:15:00, 94.2, 117.8, 224.0
0.0, 0.585, 767.203, -8.29, 2012-01-20 13:30:00, 94.8, 123.1, 224.0
0.0, 0.751, 766.932, -7.753, 2012-01-20 13:45:00, 94.9, 124.8, 224.0
0.0, 0.516, 766.846, -8.1, 2012-01-20 14:00:00, 94.8, 183.2, 224.0
0.0, 0.738, 766.432, -8.21, 2012-01-20 14:15:00, 94.0, 139.3, 224.0
0.0, 0.577, 766.159, -8.02, 2012-01-20 14:30:00, 94.4, 122.1, 224.0
0.0, 0.68, 765.956, -7.531, 2012-01-20 14:45:00, 95.1, 128.7, 224.0
0.0, 0.43, 765.685, -7.531, 2012-01-20 15:00:00, 94.8, 112.4, 224.0
0.0, 0.524, 765.751, -7.677, 2012-01-20 15:15:00, 94.4, 173.9, 224.0
0.0, 0.4, 765.336, -7.531, 2012-01-20 15:30:00, 95.0, 83.2, 224.0
0.0, 0.479, 765.05, -7.726, 2012-01-20 15:45:00, 93.8, 106.1, 224.0
0.0, 0.669, 764.981, -8.12, 2012-01-20 16:00:00, 94.7, 109.5, 224.0
0.0, 0.596, 764.935, -8.12, 2012-01-20 16:15:00, 94.5, 125.1, 224.0
0.0, 0.0, 756.022, -5.022, 2012-01-21 13:30:00, 96.6, 105.2, 224.0
0.0, 0.948, 756.157, -5.217, 2012-01-21 13:45:00, 96.6, 102.1, 224.0
0.0, 0.654, 756.428, -5.022, 2012-01-21 14:00:00, 96.8, 120.8, 224.0
0.0, 0.816, 756.631, -5.217, 2012-01-21 14:15:00, 96.5, 153.0, 224.0
0.0, 0.803, 756.766, -5.509, 2012-01-21 14:30:00, 96.3, 187.0, 224.0
0.0, 1.536, 757.036, -5.509, 2012-01-21 14:45:00, 96.5, 186.6, 224.0
0.0, 0.641, 757.307, -5.801, 2012-01-21 15:00:00, 96.1, 224.1, 224.0
0.0, 0.642, 757.713, -5.704, 2012-01-21 15:15:00, 96.2, 290.5, 224.0
0.0, 0.848, 758.122, -5.509, 2012-01-21 15:30:00, 96.5, 173.1, 224.0
0.0, 1.527, 758.39, -5.557, 2012-01-21 15:45:00, 96.2, 145.5, 224.0
0.0, 2.104, 769.223, -11.58, 2012-01-22 11:30:00, 91.1, 116.0, 224.0
0.0, 1.711, 768.884, -11.48, 2012-01-22 11:45:00, 89.5, 133.3, 224.0
0.0, 1.225, 769.01, -11.68, 2012-01-22 12:00:00, 89.9, 125.0, 224.0
0.0, 1.138, 769.072, -11.58, 2012-01-22 12:15:00, 91.8, 109.7, 224.0
0.0, 0.729, 768.866, -11.29, 2012-01-22 12:30:00, 92.4, 87.2, 224.0
0.0, 0.772, 768.586, -11.1, 2012-01-22 12:45:00, 91.7, 120.5, 224.0
0.0, 0.743, 768.517, -11.5, 2012-01-22 13:00:00, 91.5, 131.5, 224.0
0.0, 0.451, 767.874, -11.79, 2012-01-22 13:15:00, 91.7, 118.1, 224.0
0.0, 0.72, 767.502, -11.69, 2012-01-22 13:30:00, 91.5, 108.3, 224.0
0.0, 0.432, 767.302, -11.59, 2012-01-22 13:45:00, 91.8, 97.5, 224.0
0.0, 0.537, 767.03, -11.49, 2012-01-22 14:00:00, 92.0, 100.1, 224.0
0.0, 1.212, 766.419, -11.59, 2012-01-22 14:15:00, 91.3, 109.8, 224.0
0.0, 0.717, 765.946, -11.64, 2012-01-22 14:30:00, 90.8, 107.7, 224.0
0.0, 0.577, 766.084, -11.59, 2012-01-22 14:45:00, 91.0, 113.8, 224.0
0.0, 0.656, 765.809, -11.6, 2012-01-22 15:00:00, 91.3, 107.2, 224.0
0.0, 0.849, 765.674, -11.5, 2012-01-22 15:15:00, 92.0, 104.1, 224.0
0.0, 0.584, 765.336, -11.41, 2012-01-22 15:30:00, 92.1, 106.1, 224.0
0.0, 0.731, 765.335, -11.4, 2012-01-22 15:45:00, 92.1, 117.3, 224.0
0.0, 0.757, 764.862, -11.4, 2012-01-22 16:00:00, 92.5, 113.9, 224.0
0.0, 0.673, 764.32, -11.31, 2012-01-22 16:15:00, 92.5, 119.8, 224.0
0.0, 1.039, 764.049, -11.21, 2012-01-22 16:30:00, 92.5, 125.7, 224.0
0.0, 1.009, 771.941, -9.94, 2012-01-23 12:00:00, 84.2, 147.9, 224.0
0.0, 1.568, 772.009, -9.56, 2012-01-23 12:15:00, 85.4, 172.3, 224.0
0.0, 1.3, 771.806, -9.46, 2012-01-23 12:30:00, 82.5, 138.9, 224.0
0.0, 1.139, 771.806, -9.56, 2012-01-23 12:45:00, 82.9, 137.0, 224.0
0.0, 1.096, 771.94, -9.36, 2012-01-23 13:00:00, 79.81, 119.1, 224.0
0.0, 0.863, 771.67, -9.75, 2012-01-23 13:15:00, 80.6, 185.0, 224.0
0.0, 1.018, 771.806, -9.31, 2012-01-23 13:30:00, 83.8, 126.8, 224.0
0.0, 1.465, 771.805, -9.36, 2012-01-23 13:45:00, 79.67, 118.0, 224.0
0.0, 1.409, 771.667, -9.56, 2012-01-23 14:00:00, 80.5, 168.1, 224.0
0.0, 0.707, 771.802, -9.46, 2012-01-23 14:15:00, 77.97, 170.6, 224.0
0.0, 1.222, 771.941, -9.46, 2012-01-23 14:30:00, 86.1, 155.6, 224.0
0.0, 1.067, 772.144, -9.85, 2012-01-23 14:45:00, 92.5, 110.7, 224.0
0.0, 0.79, 772.144, -9.75, 2012-01-23 15:00:00, 91.7, 107.5, 224.0
0.0, 0.919, 772.144, -9.75, 2012-01-23 15:15:00, 92.5, 101.2, 224.0
0.0, 0.502, 772.144, -9.85, 2012-01-23 15:30:00, 93.2, 114.2, 224.0
0.0, 0.506, 771.873, -9.94, 2012-01-23 15:45:00, 93.2, 115.9, 224.0
0.0, 0.762, 772.009, -9.85, 2012-01-23 16:00:00, 93.1, 113.8, 224.0
0.0, 0.801, 772.009, -9.99, 2012-01-23 16:15:00, 92.1, 124.3, 224.0
0.0, 4.365, 768.407, -7.61, 2012-01-24 12:45:00, 82.7, 152.7, 224.0
0.0, 2.116, 767.99, -7.709, 2012-01-24 13:00:00, 83.8, 157.1, 224.0
0.0, 1.327, 767.312, -7.621, 2012-01-24 13:15:00, 83.9, 158.7, 224.0
0.0, 1.577, 767.784, -7.429, 2012-01-24 13:30:00, 83.6, 156.7, 224.0
0.0, 1.305, 767.919, -7.527, 2012-01-24 13:45:00, 81.7, 153.2, 224.0
0.0, 1.449, 767.648, -7.92, 2012-01-24 14:00:00, 86.1, 141.2, 224.0
0.0, 1.222, 767.174, -8.99, 2012-01-24 14:15:00, 92.0, 129.3, 224.0
0.0, 3.51, 774.855, -10.24, 2012-01-25 12:45:00, 72.18, 194.8, 224.0
0.0, 2.849, 773.974, -10.43, 2012-01-25 13:00:00, 75.66, 203.4, 224.0
0.0, 2.135, 774.378, -10.14, 2012-01-25 13:15:00, 69.53, 185.6, 224.0
0.0, 2.055, 774.243, -10.14, 2012-01-25 13:30:00, 68.78, 195.3, 224.0
0.0, 1.403, 774.582, -10.24, 2012-01-25 13:45:00, 71.23, 211.9, 224.0
0.0, 2.616, 774.852, -10.33, 2012-01-25 14:00:00, 77.49, 210.0, 224.0
0.0, 2.673, 774.717, -10.33, 2012-01-25 14:15:00, 77.02, 196.2, 224.0
0.0, 1.672, 774.853, -10.24, 2012-01-25 14:30:00, 76.0, 187.7, 224.0
0.0, 2.678, 775.226, -10.33, 2012-01-25 14:45:00, 81.2, 215.0, 224.0
0.0, 3.11, 774.987, -10.33, 2012-01-25 15:00:00, 83.4, 212.4, 224.0
0.0, 2.096, 774.72, -10.33, 2012-01-25 15:15:00, 82.8, 211.8, 224.0
0.0, 1.872, 774.988, -10.43, 2012-01-25 15:30:00, 84.6, 215.2, 224.0
0.0, 4.29, 775.694, -13.14, 2012-01-26 12:30:00, 90.6, 263.7, 224.0
