station_observations
Rain_Tot, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
0.0, 0.281, 799.594, -13.78, 2012-01-10 13:45:00, 89.2, 72.35, -2.645
0.0, 0.311, 799.695, -14.07, 2012-01-10 14:00:00, 89.2, 211.3, -2.12
0.0, 0.665, 799.594, -14.07, 2012-01-10 14:15:00, 89.2, 96.7, -2.217
0.0, 0.747, 799.797, -13.58, 2012-01-10 14:30:00, 90.0, 121.6, -2.54
0.0, 0.235, 799.797, -13.38, 2012-01-10 14:45:00, 89.7, 94.3, -2.532
0.0, 0.46, 799.932, -13.97, 2012-01-10 15:00:00, 89.3, 278.9, -1.97
0.0, 0.512, 800.339, -13.87, 2012-01-10 15:15:00, 89.9, 332.8, -1.918
0.0, 0.188, 800.337, -13.78, 2012-01-10 15:30:00, 89.9, 329.5, -1.962
0.0, 0.284, 800.186, -13.78, 2012-01-10 15:45:00, 89.9, 344.7, -2.06
0.0, 0.401, 800.456, -13.97, 2012-01-10 16:00:00, 89.6, 301.2, -1.873
0.0, 0.403, 800.529, -14.27, 2012-01-10 16:15:00, 89.7, 328.2, -1.738
0.0, 0.547, 800.811, -14.27, 2012-01-10 16:30:00, 90.1, 328.2, -1.738
0.0, 0.36, 800.677, -14.66, 2012-01-10 16:45:00, 89.9, 330.3, -1.753
0.0, 0.556, 800.813, -14.56, 2012-01-10 17:00:00, 90.8, 315.7, -1.603
0.0, 1.701, 800.677, -14.66, 2012-01-11 09:30:00, 91.8, 213.2, 0.29
0.0, 0.374, 800.677, -14.17, 2012-01-11 09:45:00, 92.3, 196.8, -0.225
0.0, 0.461, 800.542, -14.17, 2012-01-11 10:00:00, 91.8, 196.1, -0.03
0.0, 0.175, 800.474, -13.87, 2012-01-11 10:15:00, 92.0, 197.6, 25.65
0.0, 0.307, 800.474, -13.58, 2012-01-11 10:30:00, 92.0, 199.6, 236.0
0.0, 0.287, 800.54, -13.29, 2012-01-11 10:45:00, 92.0, 207.8, -14.18
0.0, 0.224, 800.451, -12.99, 2012-01-11 11:00:00, 91.6, 204.5, -13.64
0.0, 0.167, 800.172, -12.11, 2012-01-11 11:15:00, 91.2, 209.9, -13.58
0.0, 0.106, 800.019, -11.63, 2012-01-11 11:30:00, 89.2, 217.8, 25.14
0.0, 0.581, 799.934, -11.74, 2012-01-11 11:45:00, 85.9, 215.6, -14.24
0.0, 0.497, 800.034, -11.55, 2012-01-11 12:00:00, 81.6, 211.1, -15.02
0.0, 0.45, 799.932, -10.96, 2012-01-11 12:15:00, 77.68, 202.4, -14.42
0.0, 0.537, 799.661, -10.76, 2012-01-11 12:30:00, 72.21, 201.6, -0.008
0.0, 0.484, 799.661, -10.37, 2012-01-11 12:45:00, 67.83, 204.5, -21.17
0.0, 0.535, 799.594, -10.47, 2012-01-11 13:00:00, 59.76, 206.7, -0.434
0.0, 0.294, 799.661, -10.96, 2012-01-11 13:15:00, 55.32, 213.1, -0.41
0.0, 0.445, 799.797, -10.86, 2012-01-11 13:30:00, 47.38, 216.4, -0.552
0.0, 0.341, 799.661, -9.83, 2012-01-11 13:45:00, 38.02, 219.9, -0.622
0.0, 0.557, 799.594, -9.59, 2012-01-11 14:00:00, 33.44, 220.7, -0.241
0.0, 0.387, 799.458, -9.2, 2012-01-11 14:15:00, 26.87, 221.4, -0.908
0.0, 0.465, 799.458, -9.0, 2012-01-11 14:30:00, 23.25, 221.9, -0.7
0.0, 0.222, 799.594, -8.9, 2012-01-11 14:45:00, 21.54, 235.5, -1.039
0.0, 0.345, 799.594, -8.66, 2012-01-11 15:00:00, 15.73, 248.7, -0.952
0.0, None, 799.865, -7.939, 2012-01-11 15:30:00, 38.28, 276.3, -1.078
0.0, 0.644, 799.862, -7.651, 2012-01-11 15:45:00, 47.44, 291.4, -1.404
0.0, 0.438, 799.932, -8.39, 2012-01-11 16:00:00, 51.54, 301.2, -1.468
0.0, 0.792, 799.729, -8.93, 2012-01-11 16:15:00, 74.09, 299.2, -1.03
0.0, 7999.0, 799.458, -8.51, 2012-01-11 23:15:00, 64.27, 336.6, -1.411
0.0, 0.057, 799.188, -8.12, 2012-01-11 23:45:00, 62.43, 7.811, -1.587
0.0, 0.0, 799.052, -7.339, 2012-01-12 00:30:00, 57.57, 0.288, -1.74
0.0, 5.106, 798.946, -9.63, 2012-01-12 12:00:00, 55.89, 193.2, 0.663
0.0, 0.649, 794.071, -4.453, 2012-01-12 12:15:00, 55.28, 187.4, -1.54
0.0, 1.027, 793.659, -3.865, 2012-01-12 12:30:00, 56.3, 183.2, -1.7
0.0, 1.336, 794.048, -3.867, 2012-01-12 12:45:00, 56.1, 188.5, -2.097
0.0, 0.726, 794.182, -4.755, 2012-01-12 13:00:00, 57.73, 187.0, -2.001
0.0, 0.715, 793.911, -4.461, 2012-01-12 13:15:00, 57.25, 189.4, -1.834
0.0, 0.735, 794.181, -4.849, 2012-01-12 13:30:00, 59.78, 187.4, -1.464
0.0, 1.131, 794.046, -4.356, 2012-01-12 13:45:00, 58.97, 186.7, -1.88
0.0, 1.039, 794.046, -4.849, 2012-01-12 14:00:00, 59.92, 196.6, -1.662
0.0, 0.891, 793.775, -4.944, 2012-01-12 14:15:00, 61.56, 188.9, -1.62
0.0, 0.54, 793.674, -4.359, 2012-01-12 14:30:00, 64.43, 198.4, -1.681
0.0, 0.423, 793.302, -3.964, 2012-01-12 14:45:00, 65.25, 214.8, -1.656
0.0, 0.37, 793.302, -4.949, 2012-01-12 15:00:00, 63.06, 199.3, -1.717
0.0, None, 793.437, -5.042, 2012-01-12 15:15:00, 63.68, 200.3, -1.675
0.0, 1.562, 793.437, -5.334, 2012-01-12 15:30:00, 64.91, 190.7, -1.843
0.0, 0.297, 793.44, -5.527, 2012-01-12 16:00:00, 65.39, 198.0, -1.658
0.0, 1.625, 792.485, -10.67, 2012-01-13 10:00:00, 85.9, 244.6, -1.817
0.0, 0.43, 792.485, -10.47, 2012-01-13 10:15:00, 85.7, 247.3, -1.709
0.0, 0.399, 792.688, -10.47, 2012-01-13 10:30:00, 85.9, 239.4, -1.709
0.0, 0.484, 792.823, -10.37, 2012-01-13 10:45:00, 86.6, 229.9, -1.655
0.0, 0.536, 792.823, -10.57, 2012-01-13 11:00:00, 88.1, 225.3, -1.664
0.0, 0.444, 792.823, -10.48, 2012-01-13 11:15:00, 88.1, 228.9, -1.608
0.0, 0.442, 792.891, -10.68, 2012-01-13 11:30:00, 88.7, 238.2, -1.614
0.0, 0.453, 792.823, -10.58, 2012-01-13 11:45:00, 88.0, 225.2, -1.56
0.0, 0.414, 792.62, -10.39, 2012-01-13 12:00:00, 87.6, 214.3, -1.648
0.0, 0.268, 792.62, -10.49, 2012-01-13 12:15:00, 88.6, 200.6, -1.603
0.0, 0.262, 792.552, -10.59, 2012-01-13 12:30:00, 89.0, 197.8, -1.459
0.0, 0.257, 792.417, -10.69, 2012-01-13 12:45:00, 88.8, 191.6, -1.513
0.0, 0.327, 792.282, -10.59, 2012-01-13 13:00:00, 89.1, 188.3, -1.558
0.0, 0.316, 792.146, -10.58, 2012-01-13 13:15:00, 87.6, 178.1, -1.461
0.0, 0.469, 792.011, -10.49, 2012-01-13 13:30:00, 86.0, 179.2, -1.505
0.0, 0.559, 791.875, -10.29, 2012-01-13 13:45:00, 84.6, 178.0, -1.495
0.0, 0.483, 791.74, -10.2, 2012-01-13 14:00:00, 83.9, 181.9, -1.538
0.0, 0.51, 791.74, -10.2, 2012-01-13 14:15:00, 83.4, 176.0, -1.538
0.0, 0.456, 791.74, -10.1, 2012-01-13 14:30:00, 84.3, 173.8, -1.582
0.0, 0.385, 791.537, -10.1, 2012-01-13 14:45:00, 83.9, 176.2, -1.583
0.0, 0.368, 791.537, -10.2, 2012-01-13 15:00:00, 82.6, 176.1, -1.538
0.0, 0.43, 791.401, -10.0, 2012-01-13 15:15:00, 82.0, 174.2, -1.528
0.0, 0.415, 791.266, -10.1, 2012-01-13 15:30:00, 81.5, 175.2, -1.484
0.0, 0.398, 791.165, -10.0, 2012-01-13 15:45:00, 80.4, 175.3, -1.53
0.0, 0.667, 791.029, -9.8, 2012-01-13 16:00:00, 77.79, 175.9, -1.519
0.0, 0.638, 791.029, -9.8, 2012-01-13 16:15:00, 77.65, 166.6, -1.519
0.0, 0.593, 790.792, -9.9, 2012-01-13 16:30:00, 78.14, 165.5, -1.477
0.0, 0.45, 790.386, -9.9, 2012-01-13 17:00:00, 77.24, 156.1, -1.573
0.0, 0.182, 790.318, -9.8, 2012-01-13 17:15:00, 75.53, 159.0, -1.52
0.0, 0.163, 789.573, -9.7, 2012-01-13 17:45:00, 71.3, 146.8, -1.565
0.0, 7999.0, 788.829, -9.89, 2012-01-13 18:15:00, 72.19, 141.0, -1.479
0.0, 0.202, 787.373, -9.51, 2012-01-13 19:30:00, 70.54, 147.4, -1.75
0.0, 0.478, 786.187, -9.32, 2012-01-13 20:30:00, 76.35, 152.1, -1.739
0.0, 0.47, 785.917, -9.51, 2012-01-13 20:45:00, 76.9, 152.7, -1.945
0.0, 7999.0, 785.443, -9.9, 2012-01-13 21:15:00, 86.9, 146.7, -1.867
0.0, 0.146, 784.834, -10.05, 2012-01-13 21:30:00, 90.7, 139.2, -1.8
0.0, 0.215, 783.717, -10.0, 2012-01-13 22:15:00, 85.2, 146.5, -1.921
0.0, 0.0, 782.871, -10.0, 2012-01-13 23:45:00, 94.9, 149.8, -1.725
0.0, 0.083, 782.532, -9.02, 2012-01-14 00:00:00, 95.3, 158.4, -2.166
0.0, 0.264, 782.397, -9.12, 2012-01-14 00:15:00, 94.9, 165.8, -2.22
0.0, 0.77, 776.498, -8.24, 2012-01-14 13:30:00, 96.8, 116.9, 1.815
0.0, 0.612, 782.625, -14.66, 2012-01-15 11:45:00, 90.8, 87.9, 2.625
0.0, None, 782.605, -14.56, 2012-01-15 12:00:00, 90.8, 88.0, 2.484
0.0, 0.176, 782.596, -14.36, 2012-01-15 12:15:00, 89.9, 86.5, 2.492
0.0, 0.208, 782.594, -14.36, 2012-01-15 12:30:00, 89.8, 86.2, 2.395
0.0, 0.297, 782.594, -14.07, 2012-01-15 12:45:00, 90.1, 89.0, 1.873
0.0, 0.121, 782.594, -13.48, 2012-01-15 13:00:00, 90.3, 100.5, 1.51
0.0, 0.454, 779.963, -23.3, 2012-01-16 11:45:00, 85.1, 166.2, 2.064
0.0, None, 779.95, -21.93, 2012-01-16 12:00:00, 78.7, 152.3, 1.519
0.0, 0.098, 779.933, -21.93, 2012-01-16 12:15:00, 84.5, 181.9, 1.231
0.0, 0.12, 779.932, -21.83, 2012-01-16 12:30:00, 85.8, 195.2, 1.377
0.0, 0.21, 779.797, -21.29, 2012-01-16 12:45:00, 86.4, 184.8, 1.222
0.0, 0.257, 779.797, -21.04, 2012-01-16 13:00:00, 85.1, 170.8, 1.108
0.0, 0.123, 779.695, -21.24, 2012-01-16 13:15:00, 84.9, 156.9, 1.487
0.0, 0.208, 779.729, -21.04, 2012-01-16 13:30:00, 85.5, 147.6, 1.204
0.0, 0.159, 779.865, -20.26, 2012-01-16 13:45:00, 86.3, 148.9, 0.935
0.0, None, 779.75, -19.29, 2012-01-16 14:00:00, 86.7, 151.7, 0.581
0.0, 0.18, 779.566, -19.2, 2012-01-16 14:15:00, 86.7, 151.8, 0.346
0.0, 0.227, 779.491, -19.4, 2012-01-16 14:30:00, 86.0, 106.4, 0.534
0.0, None, 779.496, -20.18, 2012-01-16 14:45:00, 84.3, 118.3, 0.705
0.0, 0.253, 779.376, -21.05, 2012-01-16 15:00:00, 83.9, 96.2, 0.92
0.0, 0.0, 774.373, -24.87, 2012-01-17 12:30:00, 81.0, 128.7, 3.467
0.0, 0.123, 774.237, -23.1, 2012-01-17 12:45:00, 81.7, 10.97, 2.26
0.0, 0.03, 774.237, -21.73, 2012-01-17 13:00:00, 82.2, 220.2, 1.523
0.0, 0.113, 774.22, -21.84, 2012-01-17 13:15:00, 82.1, 343.0, 1.86
0.0, 0.0, 774.198, -23.61, 2012-01-17 13:30:00, 80.9, 332.8, 2.592
0.0, 0.153, 774.181, -24.88, 2012-01-17 13:45:00, 80.6, 346.6, 3.379
0.0, 0.09, 774.182, -25.47, 2012-01-17 14:00:00, 79.97, 187.5, 3.75
0.0, 0.302, 774.18, -25.67, 2012-01-17 14:15:00, 79.97, 163.1, 3.842
0.0, 0.125, 774.179, -25.81, 2012-01-17 14:30:00, 79.15, 145.1, 3.816
0.0, 0.14, 774.043, -26.35, 2012-01-17 14:45:00, 77.99, 7.415, 3.879
0.0, 0.089, 774.18, -26.65, 2012-01-17 15:00:00, 77.99, 18.3, 4.017
0.0, 0.133, 774.21, -26.74, 2012-01-17 15:15:00, 78.06, 24.62, 4.061
0.0, 0.123, 774.235, -26.24, 2012-01-17 15:30:00, 78.35, 32.01, 4.017
0.0, 0.074, 774.237, -25.65, 2012-01-17 15:45:00, 78.36, 39.33, 3.644
0.0, 0.042, 774.237, -24.38, 2012-01-17 16:00:00, 79.73, 47.83, 3.047
0.0, 0.093, 774.373, -22.91, 2012-01-17 16:15:00, 80.4, 49.43, 2.359
0.0, 0.49, 779.013, -24.97, 2012-01-18 12:45:00, 82.1, 116.8, 4.466
0.0, 0.269, 779.013, -24.18, 2012-01-18 13:00:00, 83.0, 120.6, 4.387
0.0, 0.128, 778.988, -23.0, 2012-01-18 13:15:00, 83.1, 147.3, 4.032
0.0, 0.098, 778.848, -23.4, 2012-01-18 13:30:00, 81.6, 145.8, 4.118
0.0, 0.099, 778.712, -23.79, 2012-01-18 13:45:00, 81.9, 135.5, 4.396
0.0, 0.088, 778.508, -23.89, 2012-01-18 14:00:00, 81.5, 134.2, 4.441
0.0, 0.133, 778.373, -24.57, 2012-01-18 14:15:00, 80.7, 135.5, 4.76
0.0, 0.137, 778.237, -24.97, 2012-01-18 14:30:00, 81.2, 130.4, 5.038
0.0, 0.145, 778.373, -24.87, 2012-01-18 14:45:00, 81.8, 126.1, 4.611
0.0, 0.379, 778.373, -23.99, 2012-01-18 15:00:00, 83.2, 143.9, 4.773
0.0, 0.336, 778.373, -22.71, 2012-01-18 15:15:00, 83.3, 108.6, 4.183
0.0, 0.085, 778.503, -21.64, 2012-01-18 15:30:00, 83.6, 111.5, 3.879
0.0, 0.11, 778.462, -20.87, 2012-01-18 15:45:00, 83.6, 103.3, 3.427
0.0, None, 778.45, -20.18, 2012-01-18 16:00:00, 83.5, 95.3, 2.919
0.0, 0.104, 778.482, -19.51, 2012-01-18 16:15:00, 83.4, 90.9, 2.801
0.0, 0.075, 778.38, -20.49, 2012-01-18 16:45:00, 82.0, 106.2, 3.061
0.0, 2.729, 774.507, -22.71, 2012-01-19 11:00:00, 84.4, 133.5, 4.758
0.0, 0.472, 774.486, -22.23, 2012-01-19 11:15:00, 84.5, 141.6, 4.728
0.0, 0.424, 774.319, -22.04, 2012-01-19 11:30:00, 84.6, 149.4, 4.641
0.0, 0.783, 773.975, -21.85, 2012-01-19 11:45:00, 85.0, 139.2, 4.264
0.0, 0.283, 774.043, -21.76, 2012-01-19 12:00:00, 84.7, 149.7, 4.32
0.0, 0.463, 774.11, -21.67, 2012-01-19 12:15:00, 84.5, 156.7, 4.564
0.0, 0.284, 774.11, -21.77, 2012-01-19 12:30:00, 84.3, 163.8, 4.514
0.0, 0.271, 773.975, -21.77, 2012-01-19 12:45:00, 84.5, 166.1, 4.13
0.0, 0.567, 774.109, -21.52, 2012-01-19 13:00:00, 84.7, 164.4, 4.113
0.0, 0.686, 774.04, -21.57, 2012-01-19 13:15:00, 84.6, 152.0, 4.135
0.0, 0.414, 774.108, -21.28, 2012-01-19 13:30:00, 85.0, 147.5, 4.192
0.0, 0.569, 774.11, -20.98, 2012-01-19 13:45:00, 85.4, 144.1, 4.153
0.0, 0.508, 774.246, -20.98, 2012-01-19 14:00:00, 84.8, 155.0, 4.057
0.0, 0.466, 774.104, -20.98, 2012-01-19 14:15:00, 84.7, 168.0, 4.057
0.0, 0.548, 774.232, -20.69, 2012-01-19 14:30:00, 85.5, 158.7, 3.922
0.0, 0.372, 774.075, -20.69, 2012-01-19 14:45:00, 85.1, 139.9, 3.922
0.0, 0.498, 774.06, -20.79, 2012-01-19 15:00:00, 85.2, 142.4, 4.063
0.0, 0.363, 774.061, -20.69, 2012-01-19 15:15:00, 85.3, 159.8, 4.018
0.0, 0.357, 774.19, -20.69, 2012-01-19 15:30:00, 85.3, 163.1, 4.018
0.0, 1.087, 774.052, -20.88, 2012-01-19 15:45:00, 85.6, 145.2, 4.108
0.0, 0.593, 774.056, -20.88, 2012-01-19 16:00:00, 85.1, 137.5, 4.012
0.0, 0.302, 774.062, -20.88, 2012-01-19 16:15:00, 85.3, 133.8, 4.108
0.0, 0.256, 774.099, -20.98, 2012-01-19 16:30:00, 85.6, 136.6, 4.153
0.0, 0.122, 774.106, -20.88, 2012-01-19 16:45:00, 85.1, 135.2, 4.012
0.0, 0.273, 774.209, -21.08, 2012-01-19 17:00:00, 85.2, 127.9, 4.006
0.0, 3.628, 774.552, -8.44, 2012-01-20 12:00:00, 95.3, 150.5, -2.824
0.0, 0.575, 774.146, -8.34, 2012-01-20 12:15:00, 95.8, 148.8, -2.277
0.0, 0.622, 773.672, -7.85, 2012-01-20 12:30:00, 96.5, 154.1, -2.103
