wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
162.0, 52.0, 7.7, 0.0, -5.3, 4.0, 3.6, -1.0, 86.0, 0.0, 0.0, 67.0,2021-04-16 00:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0, 43.0, 7.3, 0.0, -7.4, 4.3, 4.1, -2.5, 86.0, 0.0, 0.0, 76.0,2021-04-16 01:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, 67.0, 4.0, 0.0, -6.3, 2.1, -1.0, -3.1, 162.0, 0.0, 0.0, 80.0,2021-04-16 02:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, 76.0, 4.3, 0.0, -6.1, 1.7, -2.5, -3.6, 304.0, 0.0, 0.0, 83.0,2021-04-16 03:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0, 80.0, 2.1, 0.0, -6.1, 3.4, -3.1, -4.0, 345.0, 0.0, 0.0, 82.0,2021-04-16 04:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, 83.0, 1.7, 0.0, -6.1, 2.1, -3.6, -3.2, 0.0, 0.0, 0.0, 81.0,2021-04-16 05:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0, 82.0, 3.4, 0.0, -6.6, 2.2, -4.0, -0.5, 222.0, 0.0, 0.0, 66.0,2021-04-16 06:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 81.0, 2.1, 0.0, -6.0, 4.3, -3.2, 7.8, 336.0, 0.0, 0.0, 38.0,2021-04-16 07:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0, 66.0, 2.2, 0.0, -6.1, 5.4, -0.5, 13.0, 222.0, 0.0, 0.0, 25.0,2021-04-16 08:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0, 38.0, 4.3, 0.0, -5.6, 5.4, 7.8, 17.0, 145.0, 0.0, 0.0, 17.0,2021-04-16 09:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 25.0, 5.4, 0.0, -6.6, 5.9, 13.0, 18.6, 210.0, 0.0, 0.0, 16.0,2021-04-16 10:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0, 17.0, 5.4, 0.0, -8.2, 4.8, 17.0, 19.6, 141.0, 0.0, 0.0, 14.0,2021-04-16 11:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, 16.0, 5.9, 0.0, -7.7, 10.8, 18.6, 18.5, 145.0, 0.0, 0.0, 16.0,2021-04-16 12:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0, 14.0, 4.8, 0.0, -8.6, 8.8, 19.6, 19.2, 54.0, 0.0, 0.0, 15.0,2021-04-16 13:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, 16.0, 10.8, 0.0, -7.8, 10.0, 18.5, 18.9, 337.0, 0.0, 0.0, 15.0,2021-04-16 14:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
, 15.0, 8.8, None, -8.1, None, 19.2, None, 316.0, 0.0, 0.0, None,2021-04-16 15:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
, 15.0, 10.0, None, -8.3, None, 18.9, None, 331.0, 0.0, 0.0, None,2021-04-16 16:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None, 0.0, None, 6.5, None, 17.1, None, None, None, 22.0,2021-04-17 17:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, None, None, 0.0, None, 4.5, None, 10.2, None, None, None, 44.0,2021-04-17 18:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0, None, None, 0.0, None, 4.0, None, 6.7, None, None, None, 52.0,2021-04-17 19:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, None, None, 0.0, None, 5.1, None, 6.4, None, None, None, 54.0,2021-04-17 20:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,
