wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
9.0, 37.0, 6.6, 0.0, -7.5, 7.9, 6.1, 5.0, 6.0, 0.0, 0.0, 41.0,2021-04-16 00:00:00,16,,,,,,,,,,,,,,,,
346.0, 40.0, 7.7, 0.0, -7.7, 7.5, 4.8, 3.9, 1.0, 0.0, 0.0, 40.0,2021-04-16 01:00:00,16,,,,,,,,,,,,,,,,
348.0, 41.0, 7.9, 0.0, -7.2, 7.1, 5.0, 3.4, 9.0, 0.0, 0.0, 44.0,2021-04-16 02:00:00,16,,,,,,,,,,,,,,,,
352.0, 40.0, 7.5, 0.0, -8.5, 7.1, 3.9, 2.9, 346.0, 0.0, 0.0, 46.0,2021-04-16 03:00:00,16,,,,,,,,,,,,,,,,
355.0, 44.0, 7.1, 0.0, -7.7, 6.8, 3.4, 2.7, 348.0, 0.0, 0.0, 45.0,2021-04-16 04:00:00,16,,,,,,,,,,,,,,,,
354.0, 46.0, 7.1, 0.0, -7.6, 6.5, 2.9, 2.4, 352.0, 0.0, 0.0, 50.0,2021-04-16 05:00:00,16,,,,,,,,,,,,,,,,
155.0, 45.0, 6.8, 0.0, -8.0, 2.5, 2.7, 4.5, 355.0, 0.0, 0.0, 50.0,2021-04-16 06:00:00,16,,,,,,,,,,,,,,,,
191.0, 50.0, 6.5, 0.0, -7.0, 4.5, 2.4, 9.9, 354.0, 0.0, 0.0, 35.0,2021-04-16 07:00:00,16,,,,,,,,,,,,,,,,
190.0, 50.0, 2.5, 0.0, -5.0, 6.1, 4.5, 11.1, 155.0, 0.0, 0.0, 38.0,2021-04-16 08:00:00,16,,,,,,,,,,,,,,,,
182.0, 35.0, 4.5, 0.0, -4.8, 6.2, 9.9, 12.4, 191.0, 0.0, 0.0, 36.0,2021-04-16 09:00:00,16,,,,,,,,,,,,,,,,
177.0, 38.0, 6.1, 0.0, -2.7, 6.9, 11.1, 13.8, 190.0, 0.0, 0.0, 31.0,2021-04-16 10:00:00,16,,,,,,,,,,,,,,,,
192.0, 36.0, 6.2, 0.0, -2.2, 7.1, 12.4, 15.7, 182.0, 0.0, 0.0, 27.0,2021-04-16 11:00:00,16,,,,,,,,,,,,,,,,
