wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
5.4,9.4,204.0,97.0,2021-10-01 00:00:00,40
5.8,6.8,230.0,98.0,2021-10-01 01:00:00,40
5.0,6.8,172.0,98.0,2021-10-01 02:00:00,40
3.6,4.7,170.0,98.0,2021-10-01 03:00:00,40
1.1,6.0,327.0,99.0,2021-10-01 04:00:00,40
2.9,6.0,189.0,98.0,2021-10-01 05:00:00,40
3.2,6.9,200.0,98.0,2021-10-01 06:00:00,40
8.6,8.4,97.0,98.0,2021-10-01 07:00:00,40
8.6,9.3,87.0,92.0,2021-10-01 08:00:00,40
7.9,9.5,94.0,91.0,2021-10-01 09:00:00,40
10.8,9.5,81.0,96.0,2021-10-01 10:00:00,40
8.3,10.3,78.0,94.0,2021-10-01 11:00:00,40
14.0,10.8,98.0,90.0,2021-10-01 12:00:00,40
13.0,10.9,98.0,89.0,2021-10-01 13:00:00,40
6.8,10.9,98.0,91.0,2021-10-01 14:00:00,40
12.6,11.7,111.0,90.0,2021-10-01 15:00:00,40
9.4,11.5,156.0,76.0,2021-10-01 16:00:00,40
11.2,11.0,183.0,74.0,2021-10-01 17:00:00,40
11.5,10.0,177.0,81.0,2021-10-01 18:00:00,40
8.6,9.3,173.0,91.0,2021-10-01 19:00:00,40
7.6,9.4,184.0,90.0,2021-10-01 20:00:00,40
4.7,8.9,121.0,97.0,2021-10-01 21:00:00,40
17.6,9.3,118.0,93.0,2021-10-01 22:00:00,40
14.0,9.1,137.0,93.0,2021-10-01 23:00:00,40
11.9,9.0,129.0,95.0,2021-10-02 00:00:00,40
14.0,9.1,139.0,94.0,2021-10-02 01:00:00,40
15.1,9.3,134.0,93.0,2021-10-02 02:00:00,40
22.3,9.3,121.0,94.0,2021-10-02 03:00:00,40
15.8,9.5,132.0,94.0,2021-10-02 04:00:00,40
10.8,9.5,290.0,96.0,2021-10-02 05:00:00,40
6.5,9.3,305.0,98.0,2021-10-02 06:00:00,40
7.6,9.3,265.0,98.0,2021-10-02 07:00:00,40
10.8,9.5,103.0,98.0,2021-10-02 08:00:00,40
6.1,9.9,89.0,98.0,2021-10-02 09:00:00,40
9.7,10.1,98.0,97.0,2021-10-02 10:00:00,40
11.9,10.6,122.0,95.0,2021-10-02 11:00:00,40
9.4,10.6,118.0,94.0,2021-10-02 12:00:00,40
9.0,10.8,79.0,95.0,2021-10-02 13:00:00,40
11.5,11.2,97.0,94.0,2021-10-02 14:00:00,40
14.4,11.1,103.0,96.0,2021-10-02 15:00:00,40
8.6,11.1,151.0,93.0,2021-10-02 16:00:00,40
4.3,11.0,291.0,95.0,2021-10-02 17:00:00,40
1.8,10.5,134.0,98.0,2021-10-02 18:00:00,40
9.7,10.0,189.0,94.0,2021-10-02 19:00:00,40
10.1,8.8,235.0,95.0,2021-10-02 20:00:00,40
11.2,8.8,224.0,94.0,2021-10-02 21:00:00,40
5.0,8.5,196.0,97.0,2021-10-02 22:00:00,40
