station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
83.4, None, None, None, 0.177, 140.4, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.759, None, None, None, None, 0.0, None, None, None, None, 2020-01-01 10:00:00, None
83.8, None, None, None, 0.073, 248.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.563, None, None, None, None, 62.11, None, None, None, None, 2020-01-01 11:00:00, None
83.9, None, None, None, 0.177, 282.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.516, None, None, None, None, 0.0, None, None, None, None, 2020-01-01 12:00:00, None
84.3, None, None, None, 0.172, 265.1, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.078, None, None, None, None, 12.96, None, None, None, None, 2020-01-01 13:00:00, None
85.1, None, None, None, 0.178, 252.7, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.416, None, None, None, None, 17.93, None, None, None, None, 2020-01-01 14:00:00, None
85.8, None, None, None, 0.186, 243.5, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.933, None, None, None, None, 16.95, None, None, None, None, 2020-01-01 15:00:00, None
86.3, None, None, None, 0.203, 242.0, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.756, None, None, None, None, 16.24, None, None, None, None, 2020-01-01 16:00:00, None
86.7, None, None, None, 0.187, 244.8, None, None, -2.0, None, None, None, None, None, None, None, None, None, -0.765, None, None, None, None, 13.67, None, None, None, None, 2020-01-01 17:00:00, None
87.0, None, None, None, 0.176, 247.2, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.109, None, None, None, None, 15.83, None, None, None, None, 2020-01-01 18:00:00, None
87.1, None, None, None, 0.193, 239.6, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.969, None, None, None, None, 16.79, None, None, None, None, 2020-01-01 19:00:00, None
87.3, None, None, None, 0.193, 241.0, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.081, None, None, None, None, 18.93, None, None, None, None, 2020-01-01 20:00:00, None
87.4, None, None, None, 0.214, 236.9, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.295, None, None, None, None, 16.63, None, None, None, None, 2020-01-01 21:00:00, None
87.6, None, None, None, 0.176, 237.0, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.509, None, None, None, None, 22.23, None, None, None, None, 2020-01-01 22:00:00, None
87.8, None, None, None, 0.162, 237.8, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.667, None, None, None, None, 30.35, None, None, None, None, 2020-01-01 23:00:00, None
88.0, None, None, None, 0.158, 236.8, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.825, None, None, None, None, 27.44, None, None, None, None, 2020-01-02 00:00:00, None
88.2, None, None, None, 0.317, 250.3, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.254, None, None, None, None, 23.39, None, None, None, None, 2020-01-02 01:00:00, None
86.0, None, None, None, 0.921, 273.6, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.646, None, None, None, None, 23.74, None, None, None, None, 2020-01-02 02:00:00, None
74.4, None, None, None, 15.64, 287.9, None, None, -12.0, None, None, None, None, None, None, None, None, None, -8.34, None, None, None, None, 25.68, None, None, None, None, 2020-01-02 07:00:00, None
74.4, None, None, None, 13.48, 289.5, None, None, -12.0, None, None, None, None, None, None, None, None, None, -8.4, None, None, None, None, 23.72, None, None, None, None, 2020-01-02 08:00:00, None
74.4, None, None, None, 14.54, 282.5, None, None, -12.0, None, None, None, None, None, None, None, None, None, -8.27, None, None, None, None, 19.51, None, None, None, None, 2020-01-02 09:00:00, None
74.4, None, None, None, 13.34, 294.5, None, None, -11.0, None, None, None, None, None, None, None, None, None, -8.09, None, None, None, None, 20.84, None, None, None, None, 2020-01-02 10:00:00, None
74.7, None, None, None, 7.45, 281.1, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.51, None, None, None, None, 24.77, None, None, None, None, 2020-01-02 11:00:00, None
74.6, None, None, None, 7.39, 252.1, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.44, None, None, None, None, 29.6, None, None, None, None, 2020-01-02 12:00:00, None
75.5, None, None, None, 7.92, 240.9, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.911, None, None, None, None, 30.54, None, None, None, None, 2020-01-02 13:00:00, None
75.1, None, None, None, 8.59, 208.7, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.834, None, None, None, None, 13.69, None, None, None, None, 2020-01-02 14:00:00, None
74.9, None, None, None, 9.37, 203.6, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.23, None, None, None, None, 14.74, None, None, None, None, 2020-01-02 15:00:00, None
74.6, None, None, None, 7.14, 190.8, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.62, None, None, None, None, 11.78, None, None, None, None, 2020-01-02 16:00:00, None
74.5, None, None, None, 5.776, 204.0, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.96, None, None, None, None, 11.43, None, None, None, None, 2020-01-02 17:00:00, None
74.4, None, None, None, 2.934, 248.8, None, None, -11.0, None, None, None, None, None, None, None, None, None, -8.07, None, None, None, None, 25.35, None, None, None, None, 2020-01-02 18:00:00, None
74.4, None, None, None, 3.132, 88.8, None, None, -11.0, None, None, None, None, None, None, None, None, None, -8.15, None, None, None, None, 35.11, None, None, None, None, 2020-01-02 19:00:00, None
74.4, None, None, None, 12.96, 91.9, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.97, None, None, None, None, 8.16, None, None, None, None, 2020-01-02 20:00:00, None
74.5, None, None, None, 16.18, 96.9, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.76, None, None, None, None, 9.82, None, None, None, None, 2020-01-02 21:00:00, None
74.4, None, None, None, 21.42, 96.0, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.7, None, None, None, None, 11.91, None, None, None, None, 2020-01-02 22:00:00, None
74.4, None, None, None, 20.88, 103.6, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.66, None, None, None, None, 11.38, None, None, None, None, 2020-01-02 23:00:00, None
74.4, None, None, None, 18.48, 102.6, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.71, None, None, None, None, 12.08, None, None, None, None, 2020-01-03 00:00:00, None
74.5, None, None, None, 18.68, 100.9, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.66, None, None, None, None, 11.86, None, None, None, None, 2020-01-03 01:00:00, None
74.5, None, None, None, 20.48, 102.3, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.51, None, None, None, None, 11.81, None, None, None, None, 2020-01-03 02:00:00, None
74.5, None, None, None, 21.38, 100.3, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.38, None, None, None, None, 10.7, None, None, None, None, 2020-01-03 03:00:00, None
74.7, None, None, None, 26.04, 99.1, None, None, -10.0, None, None, None, None, None, None, None, None, None, -7.18, None, None, None, None, 10.97, None, None, None, None, 2020-01-03 04:00:00, None
74.9, None, None, None, 26.84, 103.1, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.957, None, None, None, None, 11.78, None, None, None, None, 2020-01-03 05:00:00, None
75.2, None, None, None, 26.34, 99.6, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.821, None, None, None, None, 11.87, None, None, None, None, 2020-01-03 06:00:00, None
75.3, None, None, None, 25.24, 101.6, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.668, None, None, None, None, 11.65, None, None, None, None, 2020-01-03 07:00:00, None
75.7, None, None, None, 22.67, 99.0, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.495, None, None, None, None, 12.06, None, None, None, None, 2020-01-03 08:00:00, None
77.0, None, None, None, 21.07, 99.0, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.095, None, None, None, None, 12.68, None, None, None, None, 2020-01-03 09:00:00, None
78.8, None, None, None, 15.79, 85.8, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.361, None, None, None, None, 16.83, None, None, None, None, 2020-01-03 11:00:00, None
80.2, None, None, None, 18.14, 93.3, None, None, -8.0, None, None, None, None, None, None, None, None, None, -4.982, None, None, None, None, 12.63, None, None, None, None, 2020-01-03 12:00:00, None
82.0, None, None, None, 16.83, 91.5, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.39, None, None, None, None, 13.65, None, None, None, None, 2020-01-03 13:00:00, None
84.0, None, None, None, 14.85, 98.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.648, None, None, None, None, 12.86, None, None, None, None, 2020-01-03 14:00:00, None
84.0, None, None, None, 12.74, 87.4, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.611, None, None, None, None, 13.44, None, None, None, None, 2020-01-03 15:00:00, None
84.4, None, None, None, 15.28, 89.0, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.62, None, None, None, None, 13.09, None, None, None, None, 2020-01-03 16:00:00, None
84.7, None, None, None, 11.79, 83.7, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.564, None, None, None, None, 19.63, None, None, None, None, 2020-01-03 17:00:00, None
85.8, None, None, None, 14.26, 88.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.049, None, None, None, None, 16.18, None, None, None, None, 2020-01-03 18:00:00, None
86.1, None, None, None, 17.48, 91.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.002, None, None, None, None, 17.66, None, None, None, None, 2020-01-03 19:00:00, None
86.6, None, None, None, 14.33, 85.9, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.694, None, None, None, None, 20.29, None, None, None, None, 2020-01-03 20:00:00, None
87.1, None, None, None, 14.1, 87.0, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.348, None, None, None, None, 19.11, None, None, None, None, 2020-01-03 21:00:00, None
87.3, None, None, None, 10.0, 77.5, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.264, None, None, None, None, 26.56, None, None, None, None, 2020-01-03 22:00:00, None
87.4, None, None, None, 16.18, 88.0, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.078, None, None, None, None, 20.94, None, None, None, None, 2020-01-03 23:00:00, None
87.5, None, None, None, 12.39, 84.7, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.041, None, None, None, None, 22.52, None, None, None, None, 2020-01-04 00:00:00, None
87.6, None, None, None, 6.79, 70.9, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.947, None, None, None, None, 33.9, None, None, None, None, 2020-01-04 01:00:00, None
87.7, None, None, None, 0.996, 22.08, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.705, None, None, None, None, 68.88, None, None, None, None, 2020-01-04 02:00:00, None
87.7, None, None, None, 4.13, 143.5, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.528, None, None, None, None, 46.48, None, None, None, None, 2020-01-04 03:00:00, None
87.8, None, None, None, 6.528, 224.1, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.277, None, None, None, None, 37.94, None, None, None, None, 2020-01-04 04:00:00, None
87.9, None, None, None, 8.87, 234.1, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.463, None, None, None, None, 25.39, None, None, None, None, 2020-01-04 05:00:00, None
88.0, None, None, None, 7.83, 242.7, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.639, None, None, None, None, 22.2, None, None, None, None, 2020-01-04 06:00:00, None
88.1, None, None, None, 11.43, 239.3, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.574, None, None, None, None, 21.47, None, None, None, None, 2020-01-04 07:00:00, None
88.3, None, None, None, 9.43, 235.6, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.123, None, None, None, None, 22.33, None, None, None, None, 2020-01-04 08:00:00, None
88.0, None, None, None, 11.55, 240.0, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.094, None, None, None, None, 19.96, None, None, None, None, 2020-01-04 09:00:00, None
84.5, None, None, None, 16.88, 248.8, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.2, None, None, None, None, 20.21, None, None, None, None, 2020-01-04 10:00:00, None
81.4, None, None, None, 20.62, 255.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.822, None, None, None, None, 20.73, None, None, None, None, 2020-01-04 11:00:00, None
81.6, None, None, None, 16.51, 249.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.804, None, None, None, None, 18.92, None, None, None, None, 2020-01-04 12:00:00, None
79.8, None, None, None, 22.16, 258.2, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.116, None, None, None, None, 18.07, None, None, None, None, 2020-01-04 13:00:00, None
79.9, None, None, None, 19.91, 250.5, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.21, None, None, None, None, 17.85, None, None, None, None, 2020-01-04 14:00:00, None
77.9, None, None, None, 14.71, 241.9, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.599, None, None, None, None, 20.06, None, None, None, None, 2020-01-04 15:00:00, None
76.7, None, None, None, 12.5, 235.4, None, None, -9.0, None, None, None, None, None, None, None, None, None, -5.894, None, None, None, None, 20.29, None, None, None, None, 2020-01-04 16:00:00, None
76.9, None, None, None, 10.92, 227.3, None, None, -9.0, None, None, None, None, None, None, None, None, None, -5.952, None, None, None, None, 20.79, None, None, None, None, 2020-01-04 17:00:00, None
76.6, None, None, None, 5.172, 188.4, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.057, None, None, None, None, 32.49, None, None, None, None, 2020-01-04 18:00:00, None
77.5, None, None, None, 9.53, 225.1, None, None, -9.0, None, None, None, None, None, None, None, None, None, -5.733, None, None, None, None, 19.09, None, None, None, None, 2020-01-04 19:00:00, None
78.4, None, None, None, 9.05, 237.3, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.6, None, None, None, None, 19.19, None, None, None, None, 2020-01-04 20:00:00, None
78.3, None, None, None, 4.105, 115.6, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.629, None, None, None, None, 46.64, None, None, None, None, 2020-01-04 21:00:00, None
79.3, None, None, None, 8.93, 119.3, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.543, None, None, None, None, 19.08, None, None, None, None, 2020-01-04 22:00:00, None
80.0, None, None, None, 7.46, 137.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.42, None, None, None, None, 26.29, None, None, None, None, 2020-01-04 23:00:00, None
79.7, None, None, None, 4.116, 199.8, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.373, None, None, None, None, 34.39, None, None, None, None, 2020-01-05 00:00:00, None
79.5, None, None, None, 2.067, 178.5, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.411, None, None, None, None, 52.61, None, None, None, None, 2020-01-05 01:00:00, None
79.6, None, None, None, 9.82, 110.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.41, None, None, None, None, 19.9, None, None, None, None, 2020-01-05 02:00:00, None
79.8, None, None, None, 11.07, 101.6, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.372, None, None, None, None, 19.92, None, None, None, None, 2020-01-05 03:00:00, None
80.0, None, None, None, 8.64, 103.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.316, None, None, None, None, 25.33, None, None, None, None, 2020-01-05 04:00:00, None
80.0, None, None, None, 10.02, 104.6, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.296, None, None, None, None, 17.5, None, None, None, None, 2020-01-05 05:00:00, None
79.8, None, None, None, 10.73, 102.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.296, None, None, None, None, 19.8, None, None, None, None, 2020-01-05 06:00:00, None
79.5, None, None, None, 9.63, 91.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.344, None, None, None, None, 18.81, None, None, None, None, 2020-01-05 07:00:00, None
79.3, None, None, None, 11.82, 102.8, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.391, None, None, None, None, 15.3, None, None, None, None, 2020-01-05 08:00:00, None
79.6, None, None, None, 12.76, 94.2, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.335, None, None, None, None, 12.64, None, None, None, None, 2020-01-05 09:00:00, None
80.7, None, None, None, 13.08, 96.4, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.183, None, None, None, None, 14.91, None, None, None, None, 2020-01-05 10:00:00, None
82.4, None, None, None, 10.56, 92.2, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.824, None, None, None, None, 17.45, None, None, None, None, 2020-01-05 11:00:00, None
84.1, None, None, None, 5.315, 101.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.38, None, None, None, None, 31.53, None, None, None, None, 2020-01-05 12:00:00, None
84.0, None, None, None, 8.16, 98.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.23, None, None, None, None, 23.14, None, None, None, None, 2020-01-05 13:00:00, None
81.6, None, None, None, 12.3, 99.2, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.484, None, None, None, None, 16.58, None, None, None, None, 2020-01-05 14:00:00, None
82.1, None, None, None, 11.29, 104.4, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.597, None, None, None, None, 16.97, None, None, None, None, 2020-01-05 15:00:00, None
82.9, None, None, None, 8.65, 101.5, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.559, None, None, None, None, 16.12, None, None, None, None, 2020-01-05 16:00:00, None
83.0, None, None, None, 8.33, 109.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.578, None, None, None, None, 21.0, None, None, None, None, 2020-01-05 17:00:00, None
83.4, None, None, None, 6.086, 110.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.512, None, None, None, None, 28.21, None, None, None, None, 2020-01-05 18:00:00, None
83.7, None, None, None, 3.664, 165.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.455, None, None, None, None, 43.53, None, None, None, None, 2020-01-05 19:00:00, None
83.1, None, None, None, 5.077, 228.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.559, None, None, None, None, 29.24, None, None, None, None, 2020-01-05 20:00:00, None
81.9, None, None, None, 6.118, 239.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.691, None, None, None, None, 21.08, None, None, None, None, 2020-01-05 21:00:00, None
79.1, None, None, None, 6.257, 238.0, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.249, None, None, None, None, 20.75, None, None, None, None, 2020-01-05 22:00:00, None
77.9, None, None, None, 8.74, 251.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.6, None, None, None, None, 21.78, None, None, None, None, 2020-01-05 23:00:00, None
76.2, None, None, None, 6.495, 254.3, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.229, None, None, None, None, 25.68, None, None, None, None, 2020-01-06 00:00:00, None
76.8, None, None, None, 4.857, 243.4, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.095, None, None, None, None, 21.11, None, None, None, None, 2020-01-06 01:00:00, None
76.4, None, None, None, 5.472, 253.1, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.143, None, None, None, None, 21.08, None, None, None, None, 2020-01-06 02:00:00, None
75.0, None, None, None, 5.929, 237.9, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.949, None, None, None, None, 18.31, None, None, None, None, 2020-01-06 03:00:00, None
74.8, None, None, None, 5.001, 245.4, None, None, -10.0, None, None, None, None, None, None, None, None, None, -7.18, None, None, None, None, 16.15, None, None, None, None, 2020-01-06 04:00:00, None
74.7, None, None, None, 2.115, 241.4, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.62, None, None, None, None, 16.28, None, None, None, None, 2020-01-06 05:00:00, None
74.5, None, None, None, 0.053, 203.9, None, None, -11.0, None, None, None, None, None, None, None, None, None, -8.04, None, None, None, None, 67.39, None, None, None, None, 2020-01-06 06:00:00, None
74.4, None, None, None, 0.05, 141.3, None, None, -12.0, None, None, None, None, None, None, None, None, None, -8.42, None, None, None, None, 67.28, None, None, None, None, 2020-01-06 07:00:00, None
74.4, None, None, None, 0.142, 89.6, None, None, -12.0, None, None, None, None, None, None, None, None, None, -8.32, None, None, None, None, 0.179, None, None, None, None, 2020-01-06 08:00:00, None
74.4, None, None, None, 0.145, 89.5, None, None, -11.0, None, None, None, None, None, None, None, None, None, -8.07, None, None, None, None, 0.177, None, None, None, None, 2020-01-06 09:00:00, None
74.6, None, None, None, 4.243, 89.3, None, None, -11.0, None, None, None, None, None, None, None, None, None, -7.59, None, None, None, None, 9.96, None, None, None, None, 2020-01-06 10:00:00, None
74.9, None, None, None, 6.937, 91.6, None, None, -10.0, None, None, None, None, None, None, None, None, None, -7.03, None, None, None, None, 14.48, None, None, None, None, 2020-01-06 11:00:00, None
74.8, None, None, None, 7.74, 88.0, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.794, None, None, None, None, 12.59, None, None, None, None, 2020-01-06 12:00:00, None
74.8, None, None, None, 7.38, 89.3, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.699, None, None, None, None, 11.17, None, None, None, None, 2020-01-06 13:00:00, None
74.8, None, None, None, 5.866, 101.8, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.699, None, None, None, None, 11.21, None, None, None, None, 2020-01-06 14:00:00, None
74.8, None, None, None, 5.581, 99.8, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.719, None, None, None, None, 11.55, None, None, None, None, 2020-01-06 15:00:00, None
74.8, None, None, None, 5.45, 102.6, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.767, None, None, None, None, 11.23, None, None, None, None, 2020-01-06 16:00:00, None
74.9, None, None, None, 5.559, 97.4, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.785, None, None, None, None, 8.59, None, None, None, None, 2020-01-06 17:00:00, None
75.1, None, None, None, 5.637, 96.3, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.709, None, None, None, None, 8.32, None, None, None, None, 2020-01-06 18:00:00, None
75.3, None, None, None, 5.397, 96.8, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.603, None, None, None, None, 7.48, None, None, None, None, 2020-01-06 19:00:00, None
75.4, None, None, None, 3.403, 102.2, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.564, None, None, None, None, 11.29, None, None, None, None, 2020-01-06 20:00:00, None
75.3, None, None, None, 0.285, 99.0, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.536, None, None, None, None, 10.04, None, None, None, None, 2020-01-06 21:00:00, None
75.4, None, None, None, 0.145, 105.8, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.489, None, None, None, None, 24.06, None, None, None, None, 2020-01-06 22:00:00, None
75.6, None, None, None, 0.722, 98.5, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.441, None, None, None, None, 7.8, None, None, None, None, 2020-01-06 23:00:00, None
75.8, None, None, None, 4.563, 93.2, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.402, None, None, None, None, 8.93, None, None, None, None, 2020-01-07 00:00:00, None
75.6, None, None, None, 6.037, 97.5, None, None, -10.0, None, None, None, None, None, None, None, None, None, -6.402, None, None, None, None, 6.06, None, None, None, None, 2020-01-07 01:00:00, None
76.1, None, None, None, 7.42, 94.6, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.297, None, None, None, None, 6.997, None, None, None, None, 2020-01-07 02:00:00, None
75.7, None, None, None, 6.013, 95.7, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.297, None, None, None, None, 7.69, None, None, None, None, 2020-01-07 03:00:00, None
76.4, None, None, None, 6.907, 93.1, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.191, None, None, None, None, 7.32, None, None, None, None, 2020-01-07 04:00:00, None
75.8, None, None, None, 7.69, 92.4, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.23, None, None, None, None, 5.987, None, None, None, None, 2020-01-07 05:00:00, None
76.3, None, None, None, 7.74, 93.3, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.144, None, None, None, None, 5.812, None, None, None, None, 2020-01-07 06:00:00, None
76.1, None, None, None, 7.02, 92.8, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.105, None, None, None, None, 6.639, None, None, None, None, 2020-01-07 07:00:00, None
