station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, DEW_POINT
-2.172, 56.61, 2020-03-10 08:00:00, -9.0
-1.846, 57.48, 2020-03-10 09:00:00, -8.0
-1.547, 58.39, 2020-03-10 10:00:00, -8.0
-1.104, 58.37, 2020-03-10 11:00:00, -8.0
-0.616, 58.43, 2020-03-10 12:00:00, -7.0
-0.237, 58.27, 2020-03-10 13:00:00, -7.0
0.279, 57.07, 2020-03-10 14:00:00, -7.0
1.363, 54.5, 2020-03-10 15:00:00, -7.0
1.933, 54.08, 2020-03-10 16:00:00, -7.0
2.571, 51.96, 2020-03-10 17:00:00, -6.0
3.025, 49.72, 2020-03-10 18:00:00, -6.0
2.399, 53.81, 2020-03-10 19:00:00, -6.0
1.973, 56.79, 2020-03-10 20:00:00, -6.0
1.364, 60.23, 2020-03-10 21:00:00, -6.0
0.537, 65.16, 2020-03-10 22:00:00, -5.0
-1.247, 71.38, 2020-03-10 23:00:00, -5.0
-2.127, 73.76, 2020-03-11 00:00:00, -6.0
-3.434, 79.73, 2020-03-11 01:00:00, -6.0
-0.501, 74.7, 2020-03-11 02:00:00, -4.0
-1.834, 93.5, 2020-03-11 03:00:00, -2.0
-1.948, 94.3, 2020-03-11 04:00:00, -3.0
-2.385, 93.4, 2020-03-11 05:00:00, -3.0
-3.105, 88.1, 2020-03-11 06:00:00, -5.0
-3.748, 85.2, 2020-03-11 07:00:00, -6.0
-3.565, 77.76, 2020-03-11 08:00:00, -7.0
-2.218, 67.67, 2020-03-11 09:00:00, -7.0
-0.672, 54.49, 2020-03-11 10:00:00, -8.0
-0.136, 48.67, 2020-03-11 11:00:00, -8.0
0.765, 41.53, 2020-03-11 12:00:00, -11.0
0.171, 43.36, 2020-03-11 13:00:00, -11.0
0.631, 40.1, 2020-03-11 14:00:00, -12.0
0.763, 38.62, 2020-03-11 15:00:00, -12.0
1.752, 30.42, 2020-03-11 16:00:00, -13.0
1.127, 36.85, 2020-03-11 17:00:00, -12.0
1.013, 33.45, 2020-03-11 18:00:00, -13.0
-1.002, 41.27, 2020-03-11 19:00:00, -11.0
-4.243, 56.07, 2020-03-11 20:00:00, -11.0
-5.959, 61.73, 2020-03-11 21:00:00, -11.0
-7.134, 68.35, 2020-03-11 22:00:00, -11.0
-7.692, 70.15, 2020-03-11 23:00:00, -12.0
-7.522, 66.74, 2020-03-12 00:00:00, -12.0
-8.66, 73.91, 2020-03-12 01:00:00, -12.0
-8.83, 74.73, 2020-03-12 02:00:00, -12.0
-8.69, 74.05, 2020-03-12 03:00:00, -12.0
-8.81, 73.29, 2020-03-12 04:00:00, -12.0
-10.78, 78.83, 2020-03-12 05:00:00, -14.0
-10.35, 77.21, 2020-03-12 06:00:00, -13.0
-10.76, 85.1, 2020-03-12 07:00:00, -12.0
-9.64, 82.3, 2020-03-12 08:00:00, -12.0
-5.678, 85.2, 2020-03-12 09:00:00, -8.0
-4.056, 71.79, 2020-03-12 10:00:00, -8.0
-3.255, 61.47, 2020-03-12 11:00:00, -9.0
-2.615, 57.92, 2020-03-12 12:00:00, -9.0
-2.393, 55.69, 2020-03-12 13:00:00, -9.0
-1.756, 50.01, 2020-03-12 14:00:00, -10.0
-1.577, 51.86, 2020-03-12 15:00:00, -9.0
-1.677, 44.17, 2020-03-12 16:00:00, -11.0
-2.363, 54.57, 2020-03-12 17:00:00, -9.0
-2.352, 49.63, 2020-03-12 18:00:00, -11.0
-2.933, 54.37, 2020-03-12 19:00:00, -10.0
-3.305, 58.43, 2020-03-12 20:00:00, -10.0
-3.82, 57.15, 2020-03-12 21:00:00, -10.0
-4.844, 64.96, 2020-03-12 22:00:00, -10.0
-6.289, 70.2, 2020-03-12 23:00:00, -10.0
-7.727, 74.45, 2020-03-13 00:00:00, -11.0
-7.418, 72.31, 2020-03-13 01:00:00, -11.0
-6.92, 68.27, 2020-03-13 02:00:00, -12.0
-7.604, 78.7, 2020-03-13 03:00:00, -11.0
-7.929, 81.1, 2020-03-13 04:00:00, -10.0
-8.7, 84.0, 2020-03-13 05:00:00, -10.0
-8.94, 78.85, 2020-03-13 06:00:00, -12.0
-9.69, 78.03, 2020-03-13 07:00:00, -13.0
-10.37, 78.03, 2020-03-13 08:00:00, -13.0
-11.45, 74.49, 2020-03-13 09:00:00, -15.0
-11.18, 72.08, 2020-03-13 10:00:00, -15.0
-11.6, 73.08, 2020-03-13 11:00:00, -15.0
-11.63, 63.37, 2020-03-13 12:00:00, -16.0
-11.83, 63.54, 2020-03-13 13:00:00, -17.0
-12.08, 61.37, 2020-03-13 14:00:00, -17.0
-11.58, 56.88, 2020-03-13 15:00:00, -18.0
-11.63, 53.54, 2020-03-13 16:00:00, -18.0
-12.23, 58.33, 2020-03-13 17:00:00, -18.0
-12.68, 60.27, 2020-03-13 18:00:00, -18.0
-12.88, 59.7, 2020-03-13 19:00:00, -19.0
-13.28, 63.12, 2020-03-13 20:00:00, -18.0
-13.17, 64.28, 2020-03-13 21:00:00, -18.0
-13.55, 62.38, 2020-03-13 22:00:00, -19.0
-14.03, 57.99, 2020-03-13 23:00:00, -20.0
-14.94, 58.48, 2020-03-14 00:00:00, -21.0
-15.58, 60.81, 2020-03-14 01:00:00, -20.0
-16.42, 61.76, 2020-03-14 02:00:00, -22.0
-17.36, 63.54, 2020-03-14 03:00:00, -22.0
-18.18, 62.35, 2020-03-14 04:00:00, -23.0
-18.82, 61.29, 2020-03-14 05:00:00, -24.0
-19.29, 61.21, 2020-03-14 06:00:00, -24.0
-19.92, 62.24, 2020-03-14 07:00:00, -25.0
-20.1, 62.54, 2020-03-14 08:00:00, -25.0
-19.67, 57.25, 2020-03-14 09:00:00, -26.0
-18.89, 54.17, 2020-03-14 10:00:00, -25.0
-17.56, 49.95, 2020-03-14 11:00:00, -25.0
-16.43, 46.56, 2020-03-14 12:00:00, -25.0
-14.8, 43.27, 2020-03-14 13:00:00, -24.0
-13.85, 40.75, 2020-03-14 14:00:00, -23.0
-12.93, 40.12, 2020-03-14 15:00:00, -23.0
-12.53, 37.5, 2020-03-14 16:00:00, -23.0
-12.27, 35.91, 2020-03-14 17:00:00, -23.0
-12.34, 36.84, 2020-03-14 18:00:00, -23.0
-13.17, 39.88, 2020-03-14 19:00:00, -23.0
-14.1, 43.45, 2020-03-14 20:00:00, -23.0
-14.85, 45.45, 2020-03-14 21:00:00, -23.0
-17.62, 58.36, 2020-03-14 22:00:00, -23.0
-18.02, 59.78, 2020-03-14 23:00:00, -24.0
-19.25, 64.22, 2020-03-15 00:00:00, -24.0
-19.74, 67.94, 2020-03-15 01:00:00, -24.0
-19.02, 65.74, 2020-03-15 02:00:00, -24.0
-19.1, 67.63, 2020-03-15 03:00:00, -23.0
-20.58, 69.74, 2020-03-15 04:00:00, -24.0
-21.91, 73.56, 2020-03-15 05:00:00, -25.0
-22.82, 73.83, 2020-03-15 06:00:00, -26.0
-24.15, 75.03, 2020-03-15 07:00:00, -27.0
-23.9, 75.15, 2020-03-15 08:00:00, -27.0
-16.8, 58.95, 2020-03-15 09:00:00, -22.0
-12.08, 41.95, 2020-03-15 10:00:00, -22.0
-10.1, 39.26, 2020-03-15 11:00:00, -20.0
-8.78, 36.79, 2020-03-15 12:00:00, -19.0
-7.323, 33.92, 2020-03-15 13:00:00, -19.0
-6.332, 32.84, 2020-03-15 14:00:00, -19.0
-5.284, 30.83, 2020-03-15 15:00:00, -18.0
-4.312, 30.04, 2020-03-15 16:00:00, -18.0
-3.633, 29.51, 2020-03-15 17:00:00, -18.0
-3.522, 28.38, 2020-03-15 18:00:00, -18.0
-4.694, 31.22, 2020-03-15 19:00:00, -17.0
-8.91, 48.22, 2020-03-15 20:00:00, -17.0
-11.72, 55.64, 2020-03-15 21:00:00, -18.0
-13.34, 60.44, 2020-03-15 22:00:00, -19.0
-14.9, 64.87, 2020-03-15 23:00:00, -19.0
-16.43, 70.29, 2020-03-16 00:00:00, -20.0
-17.3, 73.01, 2020-03-16 01:00:00, -21.0
-18.29, 74.29, 2020-03-16 02:00:00, -22.0
-18.87, 75.39, 2020-03-16 03:00:00, -22.0
-19.44, 77.38, 2020-03-16 04:00:00, -22.0
-19.71, 76.37, 2020-03-16 05:00:00, -22.0
-20.18, 77.46, 2020-03-16 06:00:00, -23.0
-20.37, 77.49, 2020-03-16 07:00:00, -23.0
-19.59, 77.66, 2020-03-16 08:00:00, -22.0
-12.18, 61.86, 2020-03-16 09:00:00, -18.0
-5.161, 38.04, 2020-03-16 10:00:00, -16.0
-3.616, 31.51, 2020-03-16 11:00:00, -17.0
-2.26, 27.55, 2020-03-16 12:00:00, -17.0
-0.442, 25.17, 2020-03-16 13:00:00, -16.0
1.267, 23.16, 2020-03-16 14:00:00, -17.0
2.311, 23.22, 2020-03-16 15:00:00, -17.0
3.546, 21.92, 2020-03-16 16:00:00, -16.0
3.87, 21.86, 2020-03-16 17:00:00, -16.0
3.214, 24.28, 2020-03-16 18:00:00, -15.0
-0.115, 33.41, 2020-03-16 19:00:00, -14.0
-3.474, 47.21, 2020-03-16 20:00:00, -12.0
-4.188, 47.39, 2020-03-16 21:00:00, -12.0
-4.277, 45.31, 2020-03-16 22:00:00, -13.0
-6.243, 57.99, 2020-03-16 23:00:00, -12.0
-7.656, 63.53, 2020-03-17 00:00:00, -13.0
-9.26, 69.25, 2020-03-17 01:00:00, -13.0
-9.86, 69.06, 2020-03-17 02:00:00, -14.0
-10.47, 70.42, 2020-03-17 03:00:00, -14.0
-10.13, 70.18, 2020-03-17 04:00:00, -14.0
-9.53, 69.14, 2020-03-17 05:00:00, -13.0
-9.39, 68.12, 2020-03-17 06:00:00, -14.0
-9.49, 70.56, 2020-03-17 07:00:00, -13.0
-9.14, 69.97, 2020-03-17 08:00:00, -13.0
-4.556, 55.38, 2020-03-17 09:00:00, -12.0
-0.219, 37.49, 2020-03-17 10:00:00, -12.0
1.249, 33.61, 2020-03-17 11:00:00, -13.0
2.971, 31.44, 2020-03-17 12:00:00, -12.0
3.587, 30.12, 2020-03-17 13:00:00, -12.0
4.604, 29.56, 2020-03-17 14:00:00, -12.0
5.058, 27.95, 2020-03-17 15:00:00, -12.0
5.437, 27.79, 2020-03-17 16:00:00, -12.0
5.261, 28.19, 2020-03-17 17:00:00, -11.0
4.896, 29.65, 2020-03-17 18:00:00, -12.0
2.482, 39.03, 2020-03-17 19:00:00, -10.0
-1.64, 57.33, 2020-03-17 20:00:00, -8.0
-3.09, 61.42, 2020-03-17 21:00:00, -9.0
-3.923, 63.88, 2020-03-17 22:00:00, -9.0
-5.286, 68.94, 2020-03-17 23:00:00, -10.0
-4.538, 62.92, 2020-03-18 00:00:00, -10.0
-4.868, 63.58, 2020-03-18 01:00:00, -10.0
-6.947, 70.44, 2020-03-18 02:00:00, -11.0
-8.29, 75.77, 2020-03-18 03:00:00, -11.0
-9.11, 78.94, 2020-03-18 04:00:00, -12.0
-10.36, 80.2, 2020-03-18 05:00:00, -13.0
-11.84, 82.2, 2020-03-18 06:00:00, -14.0
-12.68, 82.0, 2020-03-18 07:00:00, -15.0
-12.17, 79.71, 2020-03-18 08:00:00, -15.0
-4.977, 62.39, 2020-03-18 09:00:00, -10.0
-1.506, 45.12, 2020-03-18 10:00:00, -10.0
-0.141, 39.95, 2020-03-18 11:00:00, -11.0
1.038, 35.03, 2020-03-18 12:00:00, -12.0
2.448, 32.66, 2020-03-18 13:00:00, -12.0
3.506, 28.54, 2020-03-18 14:00:00, -13.0
4.681, 24.71, 2020-03-18 15:00:00, -14.0
4.982, 23.72, 2020-03-18 16:00:00, -14.0
5.524, 23.64, 2020-03-18 17:00:00, -14.0
5.221, 22.49, 2020-03-18 18:00:00, -14.0
1.285, 35.39, 2020-03-18 19:00:00, -12.0
-2.963, 50.74, 2020-03-18 20:00:00, -11.0
-4.223, 57.47, 2020-03-18 21:00:00, -10.0
-5.632, 64.11, 2020-03-18 22:00:00, -11.0
-7.056, 71.11, 2020-03-18 23:00:00, -11.0
-7.731, 69.85, 2020-03-19 00:00:00, -12.0
-8.69, 73.45, 2020-03-19 01:00:00, -12.0
-9.08, 75.95, 2020-03-19 02:00:00, -12.0
-9.83, 76.47, 2020-03-19 03:00:00, -13.0
-11.15, 80.0, 2020-03-19 04:00:00, -13.0
-11.76, 80.9, 2020-03-19 05:00:00, -14.0
-12.64, 82.4, 2020-03-19 06:00:00, -15.0
-13.32, 83.3, 2020-03-19 07:00:00, -15.0
-11.51, 77.96, 2020-03-19 08:00:00, -15.0
-7.675, 66.98, 2020-03-19 09:00:00, -12.0
-2.789, 51.49, 2020-03-19 10:00:00, -11.0
-0.107, 40.64, 2020-03-19 11:00:00, -11.0
2.998, 31.14, 2020-03-19 12:00:00, -12.0
5.015, 26.74, 2020-03-19 13:00:00, -13.0
5.628, 25.13, 2020-03-19 14:00:00, -13.0
6.325, 24.12, 2020-03-19 15:00:00, -12.0
6.806, 23.99, 2020-03-19 16:00:00, -12.0
7.404, 23.13, 2020-03-19 17:00:00, -13.0
7.031, 25.87, 2020-03-19 18:00:00, -11.0
1.563, 40.19, 2020-03-19 19:00:00, -11.0
-2.071, 50.75, 2020-03-19 20:00:00, -9.0
-3.243, 61.06, 2020-03-19 21:00:00, -9.0
-4.268, 65.46, 2020-03-19 22:00:00, -9.0
-5.385, 71.5, 2020-03-19 23:00:00, -9.0
-6.805, 74.93, 2020-03-20 00:00:00, -10.0
-7.639, 77.96, 2020-03-20 01:00:00, -11.0
-8.18, 79.07, 2020-03-20 02:00:00, -11.0
-9.16, 81.5, 2020-03-20 03:00:00, -12.0
-9.65, 83.4, 2020-03-20 04:00:00, -12.0
-10.17, 83.6, 2020-03-20 05:00:00, -12.0
-11.07, 83.2, 2020-03-20 06:00:00, -13.0
-11.65, 84.5, 2020-03-20 07:00:00, -13.0
-10.46, 83.3, 2020-03-20 08:00:00, -12.0
-3.851, 68.4, 2020-03-20 09:00:00, -8.0
2.81, 39.18, 2020-03-20 10:00:00, -10.0
2.783, 31.69, 2020-03-20 11:00:00, -12.0
4.776, 28.37, 2020-03-20 12:00:00, -12.0
6.23, 27.65, 2020-03-20 13:00:00, -11.0
6.894, 26.68, 2020-03-20 14:00:00, -11.0
7.992, 25.69, 2020-03-20 15:00:00, -11.0
8.86, 24.22, 2020-03-20 16:00:00, -10.0
9.23, 23.5, 2020-03-20 17:00:00, -11.0
9.42, 22.68, 2020-03-20 18:00:00, -11.0
3.167, 37.8, 2020-03-20 19:00:00, -10.0
-0.729, 53.37, 2020-03-20 20:00:00, -8.0
-2.499, 63.16, 2020-03-20 21:00:00, -8.0
-3.424, 69.79, 2020-03-20 22:00:00, -8.0
-4.129, 74.43, 2020-03-20 23:00:00, -8.0
-5.027, 74.93, 2020-03-21 00:00:00, -8.0
-6.067, 79.91, 2020-03-21 01:00:00, -9.0
-5.55, 79.85, 2020-03-21 02:00:00, -8.0
-5.545, 80.6, 2020-03-21 03:00:00, -8.0
-6.271, 79.43, 2020-03-21 04:00:00, -9.0
-7.4, 82.1, 2020-03-21 05:00:00, -9.0
-8.2, 83.9, 2020-03-21 06:00:00, -10.0
-8.78, 84.0, 2020-03-21 07:00:00, -11.0
-7.838, 81.1, 2020-03-21 08:00:00, -10.0
-0.984, 61.7, 2020-03-21 09:00:00, -6.0
3.73, 37.6, 2020-03-21 10:00:00, -10.0
4.395, 35.76, 2020-03-21 11:00:00, -9.0
5.112, 33.31, 2020-03-21 12:00:00, -10.0
5.496, 30.63, 2020-03-21 13:00:00, -11.0
6.012, 30.74, 2020-03-21 14:00:00, -10.0
6.066, 26.62, 2020-03-21 15:00:00, -12.0
6.316, 24.52, 2020-03-21 16:00:00, -12.0
6.309, 24.98, 2020-03-21 17:00:00, -12.0
5.977, 23.85, 2020-03-21 18:00:00, -13.0
4.252, 27.5, 2020-03-21 19:00:00, -13.0
-1.84, 49.51, 2020-03-21 20:00:00, -10.0
-3.52, 63.42, 2020-03-21 21:00:00, -8.0
-4.367, 65.43, 2020-03-21 22:00:00, -9.0
-5.514, 71.93, 2020-03-21 23:00:00, -9.0
-6.759, 77.49, 2020-03-22 00:00:00, -10.0
-7.603, 79.57, 2020-03-22 01:00:00, -10.0
-8.04, 80.1, 2020-03-22 02:00:00, -10.0
-8.86, 84.1, 2020-03-22 03:00:00, -11.0
-8.34, 81.9, 2020-03-22 04:00:00, -11.0
-8.07, 84.3, 2020-03-22 05:00:00, -10.0
-8.04, 82.9, 2020-03-22 06:00:00, -10.0
-7.186, 76.93, 2020-03-22 07:00:00, -10.0
-4.983, 69.84, 2020-03-22 08:00:00, -9.0
-2.295, 59.38, 2020-03-22 09:00:00, -9.0
0.287, 51.91, 2020-03-22 10:00:00, -9.0
0.55, 52.75, 2020-03-22 11:00:00, -8.0
3.398, 45.8, 2020-03-22 12:00:00, -7.0
5.875, 36.69, 2020-03-22 13:00:00, -7.0
4.866, 44.96, 2020-03-22 14:00:00, -6.0
5.933, 38.22, 2020-03-22 15:00:00, -7.0
4.524, 47.06, 2020-03-22 16:00:00, -6.0
4.273, 49.93, 2020-03-22 17:00:00, -5.0
4.112, 49.94, 2020-03-22 18:00:00, -6.0
4.313, 51.12, 2020-03-22 19:00:00, -5.0
2.722, 54.48, 2020-03-22 20:00:00, -6.0
2.39, 55.13, 2020-03-22 21:00:00, -6.0
1.685, 54.86, 2020-03-22 22:00:00, -7.0
0.557, 56.27, 2020-03-22 23:00:00, -7.0
1.122, 51.47, 2020-03-23 00:00:00, -8.0
0.846, 52.44, 2020-03-23 01:00:00, -8.0
-3.024, 71.71, 2020-03-23 02:00:00, -7.0
-4.325, 78.28, 2020-03-23 03:00:00, -7.0
-4.933, 86.3, 2020-03-23 04:00:00, -7.0
-5.882, 90.4, 2020-03-23 05:00:00, -7.0
-6.317, 92.1, 2020-03-23 06:00:00, -7.0
-6.167, 93.1, 2020-03-23 07:00:00, -7.0
-2.837, 92.7, 2020-03-23 08:00:00, -4.0
0.77, 67.85, 2020-03-23 09:00:00, -5.0
0.179, 70.99, 2020-03-23 10:00:00, -4.0
0.617, 68.35, 2020-03-23 11:00:00, -4.0
1.919, 58.62, 2020-03-23 12:00:00, -6.0
2.124, 52.83, 2020-03-23 13:00:00, -6.0
3.483, 47.99, 2020-03-23 14:00:00, -7.0
2.811, 48.78, 2020-03-23 15:00:00, -7.0
0.262, 73.79, 2020-03-23 16:00:00, -4.0
0.25, 77.49, 2020-03-23 17:00:00, -3.0
2.359, 52.92, 2020-03-23 18:00:00, -6.0
0.539, 72.89, 2020-03-23 19:00:00, -4.0
-2.129, 80.6, 2020-03-23 20:00:00, -5.0
-2.334, 83.1, 2020-03-23 21:00:00, -5.0
-3.242, 85.9, 2020-03-23 22:00:00, -5.0
-3.628, 86.2, 2020-03-23 23:00:00, -6.0
-4.908, 88.1, 2020-03-24 00:00:00, -7.0
-5.661, 89.8, 2020-03-24 01:00:00, -7.0
-5.344, 88.5, 2020-03-24 02:00:00, -7.0
-4.845, 87.3, 2020-03-24 03:00:00, -7.0
-2.821, 88.7, 2020-03-24 04:00:00, -4.0
-2.848, 84.3, 2020-03-24 05:00:00, -5.0
-3.248, 84.4, 2020-03-24 06:00:00, -5.0
-3.458, 84.5, 2020-03-24 07:00:00, -6.0
-3.218, 82.5, 2020-03-24 08:00:00, -5.0
-3.13, 78.3, 2020-03-24 09:00:00, -6.0
-2.554, 74.81, 2020-03-24 10:00:00, -6.0
-1.826, 65.3, 2020-03-24 11:00:00, -7.0
-0.846, 61.01, 2020-03-24 12:00:00, -6.0
-0.462, 57.87, 2020-03-24 13:00:00, -7.0
-0.637, 56.93, 2020-03-24 14:00:00, -7.0
0.288, 53.14, 2020-03-24 15:00:00, -8.0
-0.147, 54.18, 2020-03-24 16:00:00, -8.0
-0.408, 53.24, 2020-03-24 17:00:00, -8.0
-0.702, 50.16, 2020-03-24 18:00:00, -9.0
-1.47, 48.52, 2020-03-24 19:00:00, -10.0
-3.16, 61.27, 2020-03-24 20:00:00, -9.0
-4.413, 69.4, 2020-03-24 21:00:00, -9.0
-6.42, 75.44, 2020-03-24 22:00:00, -10.0
-8.03, 81.5, 2020-03-24 23:00:00, -10.0
-9.39, 84.0, 2020-03-25 00:00:00, -11.0
-9.79, 84.7, 2020-03-25 01:00:00, -12.0
-10.52, 84.7, 2020-03-25 02:00:00, -12.0
-10.55, 84.0, 2020-03-25 03:00:00, -13.0
-11.75, 86.3, 2020-03-25 04:00:00, -14.0
-13.25, 86.5, 2020-03-25 05:00:00, -15.0
-12.69, 84.6, 2020-03-25 06:00:00, -14.0
-13.74, 86.3, 2020-03-25 07:00:00, -16.0
-12.31, 83.5, 2020-03-25 08:00:00, -14.0
-5.857, 59.87, 2020-03-25 09:00:00, -12.0
-2.958, 50.16, 2020-03-25 10:00:00, -11.0
-1.365, 39.21, 2020-03-25 11:00:00, -12.0
-0.419, 37.76, 2020-03-25 12:00:00, -12.0
0.191, 36.19, 2020-03-25 13:00:00, -13.0
1.322, 34.13, 2020-03-25 14:00:00, -13.0
2.059, 34.42, 2020-03-25 15:00:00, -12.0
2.149, 32.18, 2020-03-25 16:00:00, -13.0
3.394, 30.96, 2020-03-25 17:00:00, -12.0
3.303, 31.69, 2020-03-25 18:00:00, -12.0
0.427, 45.64, 2020-03-25 19:00:00, -10.0
-3.046, 55.11, 2020-03-25 20:00:00, -10.0
-4.068, 61.38, 2020-03-25 21:00:00, -10.0
-5.611, 64.16, 2020-03-25 22:00:00, -11.0
-7.208, 70.66, 2020-03-25 23:00:00, -11.0
-8.16, 75.56, 2020-03-26 00:00:00, -11.0
-8.34, 79.74, 2020-03-26 01:00:00, -11.0
-8.57, 78.82, 2020-03-26 02:00:00, -11.0
-7.63, 76.45, 2020-03-26 03:00:00, -11.0
-6.837, 74.49, 2020-03-26 04:00:00, -10.0
-6.426, 74.87, 2020-03-26 05:00:00, -10.0
-6.62, 77.45, 2020-03-26 06:00:00, -10.0
-4.663, 72.89, 2020-03-26 07:00:00, -8.0
-3.487, 68.45, 2020-03-26 08:00:00, -8.0
-1.187, 60.72, 2020-03-26 09:00:00, -7.0
-0.009, 57.4, 2020-03-26 10:00:00, -7.0
0.695, 57.0, 2020-03-26 11:00:00, -7.0
4.036, 43.59, 2020-03-26 12:00:00, -7.0
4.361, 47.65, 2020-03-26 13:00:00, -6.0
3.655, 58.93, 2020-03-26 14:00:00, -4.0
2.814, 71.65, 2020-03-26 15:00:00, -2.0
4.278, 56.51, 2020-03-26 16:00:00, -3.0
4.287, 59.93, 2020-03-26 17:00:00, -3.0
3.755, 63.38, 2020-03-26 18:00:00, -3.0
3.29, 70.3, 2020-03-26 19:00:00, -2.0
1.992, 77.41, 2020-03-26 20:00:00, -1.0
0.705, 81.0, 2020-03-26 21:00:00, -2.0
0.779, 74.97, 2020-03-26 22:00:00, -3.0
0.564, 81.4, 2020-03-26 23:00:00, -2.0
0.779, 76.44, 2020-03-27 00:00:00, -3.0
0.922, 73.55, 2020-03-27 01:00:00, -3.0
0.405, 79.71, 2020-03-27 02:00:00, -2.0
-0.142, 86.0, 2020-03-27 03:00:00, -2.0
-0.624, 92.8, 2020-03-27 04:00:00, -2.0
-0.876, 93.6, 2020-03-27 05:00:00, -1.0
-1.2, 93.6, 2020-03-27 06:00:00, -2.0
-1.068, 90.2, 2020-03-27 07:00:00, -2.0
-0.41, 85.3, 2020-03-27 08:00:00, -3.0
0.392, 78.74, 2020-03-27 09:00:00, -3.0
2.753, 65.73, 2020-03-27 10:00:00, -3.0
3.469, 60.4, 2020-03-27 11:00:00, -4.0
5.715, 51.93, 2020-03-27 12:00:00, -3.0
5.393, 55.35, 2020-03-27 13:00:00, -3.0
6.007, 54.73, 2020-03-27 14:00:00, -3.0
6.203, 49.03, 2020-03-27 15:00:00, -4.0
7.225, 46.81, 2020-03-27 16:00:00, -3.0
7.556, 43.44, 2020-03-27 17:00:00, -4.0
6.994, 43.59, 2020-03-27 18:00:00, -4.0
5.679, 47.9, 2020-03-27 19:00:00, -4.0
4.907, 50.92, 2020-03-27 20:00:00, -5.0
2.457, 60.85, 2020-03-27 21:00:00, -5.0
3.071, 58.95, 2020-03-27 22:00:00, -4.0
3.772, 55.57, 2020-03-27 23:00:00, -4.0
2.975, 60.32, 2020-03-28 00:00:00, -4.0
3.568, 58.14, 2020-03-28 01:00:00, -4.0
3.749, 58.57, 2020-03-28 02:00:00, -4.0
3.064, 62.4, 2020-03-28 03:00:00, -4.0
2.457, 66.12, 2020-03-28 04:00:00, -3.0
2.233, 69.73, 2020-03-28 05:00:00, -2.0
2.271, 69.25, 2020-03-28 06:00:00, -3.0
2.238, 70.4, 2020-03-28 07:00:00, -2.0
1.864, 73.03, 2020-03-28 08:00:00, -2.0
2.169, 73.39, 2020-03-28 09:00:00, -2.0
2.561, 72.13, 2020-03-28 10:00:00, -2.0
3.132, 69.51, 2020-03-28 11:00:00, -2.0
3.845, 65.55, 2020-03-28 12:00:00, -2.0
4.45, 63.21, 2020-03-28 13:00:00, -2.0
5.266, 58.95, 2020-03-28 14:00:00, -2.0
6.557, 52.85, 2020-03-28 15:00:00, -2.0
6.779, 54.43, 2020-03-28 16:00:00, -2.0
6.553, 55.83, 2020-03-28 17:00:00, -2.0
6.347, 56.29, 2020-03-28 18:00:00, -2.0
5.328, 59.44, 2020-03-28 19:00:00, -2.0
4.347, 66.41, 2020-03-28 20:00:00, -2.0
3.963, 68.24, 2020-03-28 21:00:00, -1.0
3.722, 69.17, 2020-03-28 22:00:00, -1.0
3.562, 69.9, 2020-03-28 23:00:00, -1.0
3.247, 75.55, 2020-03-29 00:00:00, -1.0
2.954, 78.07, 2020-03-29 01:00:00, -1.0
2.569, 79.72, 2020-03-29 02:00:00, 0.0
2.421, 77.78, 2020-03-29 03:00:00, -1.0
2.165, 78.31, 2020-03-29 04:00:00, -1.0
1.56, 80.3, 2020-03-29 05:00:00, -2.0
1.024, 81.1, 2020-03-29 06:00:00, -2.0
1.35, 79.24, 2020-03-29 07:00:00, -2.0
1.982, 76.15, 2020-03-29 08:00:00, -2.0
3.455, 70.2, 2020-03-29 09:00:00, -2.0
3.575, 68.08, 2020-03-29 10:00:00, -2.0
5.324, 58.65, 2020-03-29 11:00:00, -2.0
5.933, 53.93, 2020-03-29 12:00:00, -3.0
6.444, 48.68, 2020-03-29 13:00:00, -4.0
7.023, 43.89, 2020-03-29 14:00:00, -4.0
6.71, 37.2, 2020-03-29 15:00:00, -7.0
6.769, 34.34, 2020-03-29 16:00:00, -8.0
6.265, 31.82, 2020-03-29 17:00:00, -9.0
5.574, 31.83, 2020-03-29 18:00:00, -10.0
4.798, 36.47, 2020-03-29 19:00:00, -9.0
3.219, 45.18, 2020-03-29 20:00:00, -8.0
2.915, 47.68, 2020-03-29 21:00:00, -7.0
2.044, 55.78, 2020-03-29 22:00:00, -6.0
1.194, 62.33, 2020-03-29 23:00:00, -5.0
1.116, 61.1, 2020-03-30 00:00:00, -6.0
0.527, 66.15, 2020-03-30 01:00:00, -5.0
-0.024, 70.34, 2020-03-30 02:00:00, -4.0
-2.582, 79.24, 2020-03-30 03:00:00, -5.0
-0.861, 73.53, 2020-03-30 04:00:00, -5.0
0.103, 66.77, 2020-03-30 05:00:00, -5.0
0.114, 66.87, 2020-03-30 06:00:00, -5.0
0.9, 60.51, 2020-03-30 07:00:00, -6.0
0.838, 67.46, 2020-03-30 08:00:00, -4.0
0.722, 74.36, 2020-03-30 09:00:00, -3.0
0.919, 80.6, 2020-03-30 10:00:00, -2.0
2.229, 70.56, 2020-03-30 11:00:00, -2.0
2.609, 60.41, 2020-03-30 12:00:00, -4.0
4.887, 31.99, 2020-03-30 13:00:00, -10.0
4.167, 31.2, 2020-03-30 14:00:00, -12.0
