station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -8.5, 76.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 12:00:00, None, None, 87.4, None
None, None, -8.46, 74.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 13:00:00, None, None, 88.2, None
None, None, -8.5, 74.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 14:00:00, None, None, 88.1, None
None, None, -8.64, 75.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 15:00:00, None, None, 88.3, None
None, None, -9.13, 76.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 16:00:00, None, None, 88.4, None
None, None, -9.29, 77.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 17:00:00, None, None, 88.6, None
None, None, -9.25, 78.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-02 18:00:00, None, None, 88.9, None
None, None, -9.06, 82.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-02 19:00:00, None, None, 89.6, None
None, None, -8.96, 85.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-02 20:00:00, None, None, 90.4, None
None, None, -8.29, 90.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-02 21:00:00, None, None, 90.5, None
None, None, -6.834, 95.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2020-01-02 22:00:00, None, None, 90.4, None
None, None, -5.762, 95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-02 23:00:00, None, None, 90.2, None
None, None, -3.913, 98.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 00:00:00, None, None, 91.0, None
None, None, -2.246, 90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 01:00:00, None, None, 91.2, None
None, None, -1.438, 87.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 02:00:00, None, None, 90.9, None
None, None, -0.85, 82.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 03:00:00, None, None, 89.9, None
None, None, -0.606, 76.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 04:00:00, None, None, 90.6, None
None, None, -0.579, 74.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 05:00:00, None, None, 89.8, None
None, None, -0.929, 81.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 06:00:00, None, None, 90.1, None
None, None, -1.581, 93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2020-01-03 07:00:00, None, None, 93.0, None
None, None, -1.6, 94.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2020-01-03 08:00:00, None, None, 96.4, None
None, None, -1.25, 96.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2020-01-03 09:00:00, None, None, 98.1, None
None, None, -0.123, 72.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 10:00:00, None, None, 97.9, None
None, None, -0.114, 55.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2020-01-03 11:00:00, None, None, 97.4, None
None, None, -0.094, 56.31, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2020-01-03 12:00:00, None, None, 97.0, None
None, None, -0.339, 61.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-03 13:00:00, None, None, 96.7, None
None, None, -0.443, 74.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 14:00:00, None, None, 96.4, None
None, None, -0.916, 82.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 15:00:00, None, None, 97.3, None
None, None, -1.087, 82.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 16:00:00, None, None, 98.1, None
None, None, -1.561, 83.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 17:00:00, None, None, 101.2, None
None, None, -1.779, 86.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 18:00:00, None, None, 102.2, None
None, None, -2.197, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 19:00:00, None, None, 104.7, None
None, None, -2.453, 96.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 20:00:00, None, None, 108.9, None
None, None, -2.738, 98.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-03 21:00:00, None, None, 114.1, None
None, None, -2.511, 87.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-03 22:00:00, None, None, 118.5, None
None, None, -2.416, 74.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-03 23:00:00, None, None, 118.5, None
None, None, -2.786, 76.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-04 00:00:00, None, None, 118.3, None
None, None, -4.103, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2020-01-04 01:00:00, None, None, 121.7, None
None, None, -4.544, 63.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 2020-01-04 02:00:00, None, None, 122.6, None
None, None, -5.199, 89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-04 03:00:00, None, None, 123.4, None
None, None, -5.925, 66.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-04 04:00:00, None, None, 123.6, None
None, None, -6.724, 59.65, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 05:00:00, None, None, 122.9, None
None, None, -8.14, 73.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 06:00:00, None, None, 122.9, None
None, None, -8.95, 74.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 07:00:00, None, None, 122.3, None
None, None, -9.1, 65.63, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2020-01-04 08:00:00, None, None, 121.8, None
None, None, -9.01, 71.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 09:00:00, None, None, 121.0, None
None, None, -8.75, 55.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2020-01-04 10:00:00, None, None, 120.4, None
None, None, -8.43, 67.63, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 11:00:00, None, None, 119.7, None
None, None, -8.15, 71.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 12:00:00, None, None, 118.8, None
None, None, -7.83, 65.55, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 13:00:00, None, None, 118.3, None
None, None, -7.69, 64.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 14:00:00, None, None, 119.5, None
None, None, -7.68, 64.85, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 15:00:00, None, None, 119.6, None
None, None, -7.85, 63.19, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-04 16:00:00, None, None, 119.3, None
None, None, -8.11, 77.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-04 17:00:00, None, None, 119.0, None
None, None, -7.77, 72.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-04 18:00:00, None, None, 119.1, None
None, None, -7.82, 74.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-04 19:00:00, None, None, 119.3, None
None, None, -7.9, 75.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-04 20:00:00, None, None, 118.8, None
None, None, -7.11, 66.22, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 21:00:00, None, None, 119.0, None
None, None, -6.724, 62.42, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 22:00:00, None, None, 118.8, None
None, None, -6.684, 60.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-04 23:00:00, None, None, 118.4, None
None, None, -6.94, 64.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-05 00:00:00, None, None, 117.9, None
None, None, -6.412, 67.39, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-05 01:00:00, None, None, 117.6, None
None, None, -6.284, 68.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-05 02:00:00, None, None, 117.0, None
None, None, -6.187, 67.74, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-05 03:00:00, None, None, 117.2, None
None, None, -6.168, 68.19, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-05 04:00:00, None, None, 117.1, None
None, None, -6.108, 63.55, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-05 05:00:00, None, None, 116.8, None
None, None, -6.079, 61.25, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-05 06:00:00, None, None, 116.5, None
None, None, -6.001, 61.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-05 07:00:00, None, None, 116.1, None
None, None, -5.876, 56.09, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-05 08:00:00, None, None, 115.7, None
None, None, -5.488, 51.89, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-05 09:00:00, None, None, 115.6, None
None, None, -5.652, 75.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-05 10:00:00, None, None, 114.8, None
None, None, -5.584, 84.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2020-01-05 11:00:00, None, None, 115.1, None
None, None, -5.322, 77.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2020-01-05 12:00:00, None, None, 117.3, None
None, None, -5.061, 71.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-05 13:00:00, None, None, 116.6, None
None, None, -5.119, 65.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 2020-01-05 14:00:00, None, None, 117.9, None
None, None, -5.419, 75.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-05 15:00:00, None, None, 118.8, None
None, None, -6.507, 83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-05 16:00:00, None, None, 120.4, None
None, None, -8.47, 73.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-05 17:00:00, None, None, 121.2, None
None, None, -9.22, 74.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-05 18:00:00, None, None, 120.8, None
None, None, -9.77, 74.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-05 19:00:00, None, None, 120.5, None
None, None, -9.72, 65.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2020-01-05 20:00:00, None, None, 120.0, None
None, None, -9.8, 68.37, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2020-01-05 21:00:00, None, None, 119.7, None
None, None, -9.9, 74.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-05 22:00:00, None, None, 118.6, None
None, None, -9.79, 71.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2020-01-05 23:00:00, None, None, 117.0, None
None, None, -9.6, 54.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2020-01-06 00:00:00, None, None, 117.0, None
None, None, -9.86, 68.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2020-01-06 01:00:00, None, None, 117.8, None
None, None, -9.92, 73.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-06 02:00:00, None, None, 118.7, None
None, None, -9.81, 75.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-06 03:00:00, None, None, 118.7, None
None, None, -9.92, 77.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-06 04:00:00, None, None, 119.0, None
None, None, -9.8, 75.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2020-01-06 05:00:00, None, None, 118.8, None
None, None, -9.77, 79.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-06 06:00:00, None, None, 120.5, None
None, None, -9.55, 82.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2020-01-06 07:00:00, None, None, 121.1, None
None, None, -9.33, 83.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-06 08:00:00, None, None, 121.0, None
None, None, -9.13, 84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2020-01-06 09:00:00, None, None, 120.8, None
None, None, -7.95, 83.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 2020-01-06 10:00:00, None, None, 120.3, None
None, None, -6.708, 75.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 2020-01-06 11:00:00, None, None, 119.6, None
None, None, -5.566, 71.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-06 12:00:00, None, None, 118.8, None
None, None, -5.188, 71.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-06 13:00:00, None, None, 118.5, None
None, None, -4.918, 73.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 2020-01-06 14:00:00, None, None, 118.2, None
None, None, -5.245, 75.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2020-01-06 15:00:00, None, None, 117.7, None
None, None, -4.859, 85.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2020-01-06 16:00:00, None, None, 118.0, None
None, None, -4.188, 89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2020-01-06 17:00:00, None, None, 117.6, None
None, None, -3.604, 95.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 18:00:00, None, None, 117.9, None
None, None, -3.089, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 19:00:00, None, None, 117.3, None
None, None, -2.889, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 20:00:00, None, None, 117.4, None
None, None, -2.872, 90.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 21:00:00, None, None, 117.0, None
None, None, -2.842, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 22:00:00, None, None, 116.6, None
None, None, -2.826, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-06 23:00:00, None, None, 116.3, None
None, None, -2.967, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-07 00:00:00, None, None, 116.0, None
None, None, -2.844, 96.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 01:00:00, None, None, 115.5, None
None, None, -2.92, 98.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 02:00:00, None, None, 116.4, None
None, None, -2.874, 99.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 03:00:00, None, None, 117.7, None
None, None, -2.958, 100.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 04:00:00, None, None, 119.3, None
None, None, -2.874, 100.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 05:00:00, None, None, 120.5, None
None, None, -2.541, 100.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 06:00:00, None, None, 121.4, None
None, None, -1.761, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2020-01-07 07:00:00, None, None, 122.3, None
None, None, -2.113, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 08:00:00, None, None, 122.7, None
None, None, -2.18, 97.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 09:00:00, None, None, 123.8, None
None, None, -1.421, 94.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2020-01-07 10:00:00, None, None, 125.4, None
None, None, -1.099, 83.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 11:00:00, None, None, 126.0, None
None, None, -1.004, 81.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 12:00:00, None, None, 126.3, None
None, None, -1.325, 87.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 13:00:00, None, None, 128.0, None
None, None, -1.495, 90.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 14:00:00, None, None, 129.9, None
None, None, -1.486, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-07 15:00:00, None, None, 130.4, None
None, None, -1.732, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-07 16:00:00, None, None, 131.4, None
None, None, -2.282, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 17:00:00, None, None, 131.5, None
None, None, -2.282, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 18:00:00, None, None, 133.8, None
None, None, -2.501, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 19:00:00, None, None, 133.9, None
None, None, -2.71, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 20:00:00, None, None, 135.4, None
None, None, -2.768, 94.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2020-01-07 21:00:00, None, None, 137.6, None
None, None, -3.177, 96.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2020-01-07 22:00:00, None, None, 138.7, None
None, None, -3.453, 87.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2020-01-07 23:00:00, None, None, 138.6, None
