station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -0.231, 97.9, None, None, 49.03, 0.0, 67.75, None, None, None, None, None, None, 0.0, 894.0, None, None, None, 2020-01-01 00:00:00, None, None
None, 0.119, 98.0, None, None, 23.7, 0.0, 145.0, None, None, None, None, None, None, 0.0, 893.0, None, None, None, 2020-01-01 01:00:00, None, None
None, 0.476, 98.2, None, None, 19.36, 0.003, 150.7, None, None, None, None, None, None, 0.0, 893.0, None, None, None, 2020-01-01 02:00:00, None, None
None, 0.384, 98.0, None, None, 19.26, 4.504, 152.6, None, None, None, None, None, None, 0.0, 893.0, None, None, None, 2020-01-01 03:00:00, None, None
None, 0.453, 98.2, None, None, 14.31, 5.479, 146.8, None, None, None, None, None, None, 0.0, 893.0, None, None, None, 2020-01-01 04:00:00, None, None
None, 0.895, 98.2, None, None, 20.09, 4.843, 144.6, None, None, None, None, None, None, 1.0, 892.0, None, None, None, 2020-01-01 05:00:00, None, None
None, 0.856, 98.2, None, None, 20.32, 5.429, 151.3, None, None, None, None, None, None, 0.0, 892.0, None, None, None, 2020-01-01 06:00:00, None, None
None, 1.385, 98.3, None, None, 17.73, 4.394, 149.8, None, None, None, None, None, None, 1.0, 892.0, None, None, None, 2020-01-01 07:00:00, None, None
None, 0.804, 98.3, None, None, 13.16, 4.52, 145.4, None, None, None, None, None, None, 0.0, 893.0, None, None, None, 2020-01-01 08:00:00, None, None
None, 1.228, 98.4, None, None, 14.53, 4.62, 145.1, None, None, None, None, None, None, 1.0, 893.0, None, None, None, 2020-01-01 09:00:00, None, None
