station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
99.5, None, None, None, 0.0, 198.6, None, None, -1.0, 951.0, None, None, None, None, None, 99.5, None, None, -0.485, None, None, None, None, 0.821, None, None, None, None, None, None, 2020-01-01 00:00:00, None
99.5, None, None, None, 0.0, 194.5, None, None, -1.0, 951.0, None, None, None, None, None, 103.1, None, None, -0.489, None, None, None, None, 1.285, None, None, None, None, None, None, 2020-01-01 01:00:00, None
99.5, None, None, None, 0.0, 189.3, None, None, -1.0, 951.0, None, None, None, None, None, 103.0, None, None, -0.454, None, None, None, None, 1.814, None, None, None, None, None, None, 2020-01-01 02:00:00, None
99.6, None, None, None, 0.005, 154.7, None, None, 0.0, 951.0, None, None, None, None, None, 106.4, None, None, -0.41, None, None, None, None, 30.0, None, None, None, None, None, None, 2020-01-01 03:00:00, None
99.7, None, None, None, 0.0, 124.3, None, None, 0.0, 951.0, None, None, None, None, None, 109.2, None, None, -0.303, None, None, None, None, 0.827, None, None, None, None, None, None, 2020-01-01 04:00:00, None
99.6, None, None, None, 0.0, 123.2, None, None, 0.0, 951.0, None, None, None, None, None, 106.1, None, None, -0.39, None, None, None, None, 0.35, None, None, None, None, None, None, 2020-01-01 05:00:00, None
99.7, None, None, None, 0.0, 122.1, None, None, 0.0, 951.0, None, None, None, None, None, 107.1, None, None, -0.318, None, None, None, None, 1.04, None, None, None, None, None, None, 2020-01-01 06:00:00, None
99.7, None, None, None, 0.0, 119.8, None, None, 0.0, 952.0, None, None, None, None, None, 109.9, None, None, -0.311, None, None, None, None, 0.189, None, None, None, None, None, None, 2020-01-01 07:00:00, None
99.7, None, None, None, 0.0, 119.7, None, None, 0.0, 952.0, None, None, None, None, None, 109.8, None, None, -0.294, None, None, None, None, 0.0, None, None, None, None, None, None, 2020-01-01 08:00:00, None
99.8, None, None, None, 0.0, 119.4, None, None, 0.0, 953.0, None, None, None, None, None, 114.2, None, None, -0.152, None, None, None, None, 0.218, None, None, None, None, None, None, 2020-01-01 09:00:00, None
99.7, None, None, None, 0.0, 118.1, None, None, 0.0, 954.0, None, None, None, None, None, 112.5, None, None, 0.19, None, None, None, None, 0.796, None, None, None, None, None, None, 2020-01-01 10:00:00, None
99.6, None, None, None, 0.0, 114.2, None, None, 0.0, 955.0, None, None, None, None, None, 112.7, None, None, 0.25, None, None, None, None, 0.701, None, None, None, None, None, None, 2020-01-01 11:00:00, None
