station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -1.706, 91.7, None, None, 45.64, 2.489, 342.2, None, None, None, None, -3.0, None, None, None, None, 2020-01-04 09:00:00, None, None
None, -2.452, 95.4, None, None, 32.99, 10.49, 0.392, None, None, None, None, -3.0, None, None, None, None, 2020-01-04 10:00:00, None, None
None, -2.333, 91.1, None, None, 31.94, 2.859, 352.5, None, None, None, None, -4.0, None, None, None, None, 2020-01-04 11:00:00, None, None
None, -2.413, 82.3, None, None, 36.34, 5.945, 4.687, None, None, None, None, -5.0, None, None, None, None, 2020-01-04 12:00:00, None, None
None, -2.417, 81.1, None, None, 26.28, 8.26, 351.3, None, None, None, None, -5.0, None, None, None, None, 2020-01-04 13:00:00, None, None
None, -2.611, 80.1, None, None, 23.62, 9.32, 356.8, None, None, None, None, -5.0, None, None, None, None, 2020-01-04 14:00:00, None, None
None, -2.996, 74.95, None, None, 25.3, 8.4, 2.816, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 15:00:00, None, None
None, -3.347, 78.86, None, None, 37.85, 5.777, 2.484, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 16:00:00, None, None
None, -3.533, 79.6, None, None, 27.83, 4.462, 0.417, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 17:00:00, None, None
None, -4.172, 84.8, None, None, 39.19, 2.654, 349.7, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 18:00:00, None, None
None, -4.668, 89.8, None, None, 71.97, 2.095, 285.2, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 19:00:00, None, None
None, -4.314, 89.0, None, None, 34.31, 1.077, 331.4, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 20:00:00, None, None
None, -3.775, 83.6, None, None, 36.24, 1.71, 341.4, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 21:00:00, None, None
None, -3.997, 85.5, None, None, 44.44, 2.796, 346.0, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 22:00:00, None, None
None, -3.787, 84.1, None, None, 42.65, 2.018, 352.7, None, None, None, None, -6.0, None, None, None, None, 2020-01-04 23:00:00, None, None
None, -4.759, 89.8, None, None, 57.89, 1.321, 300.1, None, None, None, None, -6.0, None, None, None, None, 2020-01-05 00:00:00, None, None
None, -4.89, 90.6, None, None, 55.35, 1.286, 315.8, None, None, None, None, -6.0, None, None, None, None, 2020-01-05 01:00:00, None, None
None, -4.295, 87.9, None, None, 29.18, 2.327, 331.6, None, None, None, None, -6.0, None, None, None, None, 2020-01-05 02:00:00, None, None
None, -3.164, 72.14, None, None, 37.01, 4.132, 311.7, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 03:00:00, None, None
None, -5.495, 88.5, None, None, 24.66, 6.195, 335.0, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 04:00:00, None, None
None, -6.556, 90.7, None, None, 12.85, 6.216, 339.3, None, None, None, None, -8.0, None, None, None, None, 2020-01-05 05:00:00, None, None
None, -6.703, 90.8, None, None, 61.95, 2.15, 320.7, None, None, None, None, -8.0, None, None, None, None, 2020-01-05 06:00:00, None, None
None, -7.475, 91.4, None, None, 65.75, 1.229, 336.5, None, None, None, None, -9.0, None, None, None, None, 2020-01-05 07:00:00, None, None
None, -6.361, 89.8, None, None, 33.6, 4.715, 342.5, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 08:00:00, None, None
None, -6.428, 89.9, None, None, 72.27, 2.464, 219.1, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 09:00:00, None, None
None, -5.357, 88.1, None, None, 77.09, 4.165, 272.5, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 10:00:00, None, None
None, -3.711, 83.8, None, None, 50.75, 4.226, 182.6, None, None, None, None, -6.0, None, None, None, None, 2020-01-05 11:00:00, None, None
None, -3.201, 80.5, None, None, 63.64, 5.843, 340.9, None, None, None, None, -6.0, None, None, None, None, 2020-01-05 12:00:00, None, None
None, -1.158, 70.45, None, None, 67.9, 8.83, 320.5, None, None, None, None, -5.0, None, None, None, None, 2020-01-05 13:00:00, None, None
None, -1.174, 72.74, None, None, 25.14, 13.21, 345.8, None, None, None, None, -5.0, None, None, None, None, 2020-01-05 14:00:00, None, None
None, -1.417, 76.39, None, None, 17.49, 10.53, 339.9, None, None, None, None, -4.0, None, None, None, None, 2020-01-05 15:00:00, None, None
None, -1.829, 81.2, None, None, 18.56, 10.92, 337.4, None, None, None, None, -4.0, None, None, None, None, 2020-01-05 16:00:00, None, None
None, -1.845, 81.7, None, None, 23.57, 10.06, 341.0, None, None, None, None, -4.0, None, None, None, None, 2020-01-05 17:00:00, None, None
None, -2.045, 83.0, None, None, 23.76, 10.77, 343.9, None, None, None, None, -4.0, None, None, None, None, 2020-01-05 18:00:00, None, None
None, -3.452, 84.8, None, None, 40.02, 8.23, 345.2, None, None, None, None, -5.0, None, None, None, None, 2020-01-05 19:00:00, None, None
None, -2.979, 59.12, None, None, 35.19, 9.59, 337.2, None, None, None, None, -9.0, None, None, None, None, 2020-01-05 20:00:00, None, None
None, -5.166, 82.5, None, None, 43.65, 5.012, 331.4, None, None, None, None, -7.0, None, None, None, None, 2020-01-05 21:00:00, None, None
None, -5.866, 84.4, None, None, 31.95, 3.9, 333.5, None, None, None, None, -8.0, None, None, None, None, 2020-01-05 22:00:00, None, None
None, -5.932, 83.2, None, None, 34.84, 2.707, 333.5, None, None, None, None, -8.0, None, None, None, None, 2020-01-05 23:00:00, None, None
None, -4.643, 71.9, None, None, 29.21, 4.65, 335.6, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 00:00:00, None, None
None, -4.882, 74.41, None, None, 32.01, 3.837, 1.668, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 01:00:00, None, None
None, -4.81, 77.88, None, None, 31.77, 5.585, 357.6, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 02:00:00, None, None
None, -4.62, 76.63, None, None, 31.74, 6.336, 8.83, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 03:00:00, None, None
None, -4.675, 75.3, None, None, 27.37, 7.147, 9.96, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 04:00:00, None, None
None, -5.384, 78.7, None, None, 35.85, 5.357, 0.075, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 05:00:00, None, None
None, -6.53, 85.3, None, None, 44.02, 2.417, 331.2, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 06:00:00, None, None
None, -8.15, 89.7, None, None, 60.18, 1.256, 312.8, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 07:00:00, None, None
None, -9.02, 91.1, None, None, 42.13, 0.515, 326.5, None, None, None, None, -10.0, None, None, None, None, 2020-01-06 08:00:00, None, None
None, -9.44, 89.5, None, None, 58.58, 0.621, 335.3, None, None, None, None, -11.0, None, None, None, None, 2020-01-06 09:00:00, None, None
None, -8.98, 89.2, None, None, 38.36, 2.12, 338.8, None, None, None, None, -10.0, None, None, None, None, 2020-01-06 10:00:00, None, None
None, -7.279, 86.7, None, None, 18.5, 3.87, 330.6, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 11:00:00, None, None
None, -5.6, 79.85, None, None, 46.14, 1.638, 315.4, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 12:00:00, None, None
None, -4.541, 80.7, None, None, 19.86, 2.495, 328.4, None, None, None, None, -7.0, None, None, None, None, 2020-01-06 13:00:00, None, None
None, -4.059, 79.97, None, None, 38.36, 1.472, 344.1, None, None, None, None, -6.0, None, None, None, None, 2020-01-06 14:00:00, None, None
None, -3.973, 81.1, None, None, 54.27, 1.445, 314.9, None, None, None, None, -6.0, None, None, None, None, 2020-01-06 15:00:00, None, None
None, -4.83, 87.9, None, None, 45.8, 0.409, 309.9, None, None, None, None, -6.0, None, None, None, None, 2020-01-06 16:00:00, None, None
None, -5.624, 90.0, None, None, 60.17, 1.726, 199.4, None, None, None, None, -7.0, None, None, None, None, 2020-01-06 17:00:00, None, None
None, -6.405, 90.9, None, None, 70.48, 0.698, 306.2, None, None, None, None, -7.0, None, None, None, None, 2020-01-06 18:00:00, None, None
None, -7.186, 91.3, None, None, 61.75, 0.405, 311.2, None, None, None, None, -8.0, None, None, None, None, 2020-01-06 19:00:00, None, None
None, -7.427, 91.5, None, None, 72.2, 0.574, 335.1, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 20:00:00, None, None
None, -7.902, 91.5, None, None, 63.12, 0.677, 309.2, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 21:00:00, None, None
None, -7.983, 91.3, None, None, 66.42, 0.503, 281.0, None, None, None, None, -9.0, None, None, None, None, 2020-01-06 22:00:00, None, None
None, -8.22, 91.1, None, None, 39.25, 0.407, 342.1, None, None, None, None, -10.0, None, None, None, None, 2020-01-06 23:00:00, None, None
None, -8.67, 90.8, None, None, 55.23, 0.365, 309.4, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 00:00:00, None, None
None, -8.5, 91.1, None, None, 77.2, 0.875, 234.9, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 01:00:00, None, None
None, -8.62, 90.9, None, None, 58.99, 0.777, 263.4, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 02:00:00, None, None
None, -8.69, 90.8, None, None, 72.73, 1.438, 303.1, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 03:00:00, None, None
None, -9.26, 90.9, None, None, 65.48, 0.878, 303.0, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 04:00:00, None, None
None, -9.27, 90.8, None, None, 64.58, 0.749, 301.7, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 05:00:00, None, None
None, -9.39, 90.8, None, None, 65.47, 0.831, 287.4, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 06:00:00, None, None
None, -8.8, 90.8, None, None, 71.96, 1.151, 224.8, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 07:00:00, None, None
None, -8.73, 91.0, None, None, 47.49, 2.193, 183.4, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 08:00:00, None, None
None, -8.78, 90.5, None, None, 28.21, 3.163, 166.6, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 09:00:00, None, None
None, -8.49, 89.4, None, None, 15.28, 5.453, 162.0, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 10:00:00, None, None
None, -8.1, 88.8, None, None, 19.95, 5.483, 162.7, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 11:00:00, None, None
None, -8.1, 87.6, None, None, 19.03, 6.62, 170.8, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 12:00:00, None, None
None, -8.39, 87.8, None, None, 19.98, 5.77, 177.0, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 13:00:00, None, None
None, -8.34, 89.5, None, None, 16.63, 5.665, 172.0, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 14:00:00, None, None
None, -8.44, 90.4, None, None, 22.08, 3.683, 172.7, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 15:00:00, None, None
None, -8.64, 90.5, None, None, 17.89, 4.913, 162.3, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 16:00:00, None, None
None, -8.52, 90.8, None, None, 33.38, 2.849, 165.7, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 17:00:00, None, None
None, -8.66, 90.6, None, None, 17.36, 3.535, 154.1, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 18:00:00, None, None
None, -8.75, 90.7, None, None, 16.92, 4.182, 170.5, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 19:00:00, None, None
None, -8.81, 90.5, None, None, 15.91, 4.808, 162.2, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 20:00:00, None, None
None, -8.7, 90.8, None, None, 35.12, 3.228, 149.6, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 21:00:00, None, None
None, -8.42, 90.9, None, None, 47.68, 3.018, 154.6, None, None, None, None, -10.0, None, None, None, None, 2020-01-07 22:00:00, None, None
None, -8.35, 91.2, None, None, 30.16, 4.011, 160.3, None, None, None, None, -9.0, None, None, None, None, 2020-01-07 23:00:00, None, None
None, -8.26, 91.3, None, None, 20.05, 4.415, 166.2, None, None, None, None, -9.0, None, None, None, None, 2020-01-08 00:00:00, None, None
None, -8.29, 90.9, None, None, 19.05, 4.633, 169.5, None, None, None, None, -10.0, None, None, None, None, 2020-01-08 01:00:00, None, None
None, -9.88, 87.5, -9.6, 9.7, 75.69, 1.291, 248.6, -12.0, 1.3, -9.9, -11.2, -12.0, 0.0, 249.0, 0.0, 88.0, 2020-01-08 11:00:00, -6999.0, -6999.0
None, -8.15, 85.5, None, None, 65.96, 6.502, 349.3, None, None, None, None, -10.0, None, None, None, None, 2020-01-08 12:00:00, None, None
None, -7.674, 83.5, None, None, 25.48, 9.63, 358.5, None, None, None, None, -10.0, None, None, None, None, 2020-01-08 13:00:00, None, None
None, -7.445, 82.5, None, None, 24.15, 6.675, 11.23, None, None, None, None, -10.0, None, None, None, None, 2020-01-08 14:00:00, None, None
None, -8.06, 82.4, -7.2, 15.6, 29.69, 5.514, 7.658, -10.0, 5.5, -8.1, -11.2, -10.0, 0.0, 8.0, 0.0, 82.0, 2020-01-08 15:00:00, -6999.0, -6999.0
None, -12.27, 85.1, -7.2, 13.3, 41.01, 5.87, 166.4, -14.0, 5.9, -12.3, -12.1, -14.0, 0.0, 166.0, 0.0, 85.0, 2020-01-08 16:00:00, -6999.0, -6999.0
None, -12.61, 86.0, -7.2, 8.5, 27.27, 3.406, 171.4, -14.0, 3.4, -12.6, -12.7, -14.0, 0.0, 171.0, 0.0, 86.0, 2020-01-08 17:00:00, -6999.0, -6999.0
None, -14.04, 85.6, -7.2, 8.8, 70.1, 1.721, 198.7, -16.0, 1.7, -14.0, -14.0, -16.0, 0.0, 199.0, 0.0, 86.0, 2020-01-08 18:00:00, -6999.0, -6999.0
None, -14.75, 85.6, -14.0, 9.3, 36.82, 3.766, 180.8, -16.0, 3.8, -14.8, -14.8, -16.0, 0.0, 181.0, 0.0, 86.0, 2020-01-08 19:00:00, -6999.0, -6999.0
None, -15.71, 84.7, -14.0, 9.5, 22.41, 3.758, 183.0, -18.0, 3.8, -15.7, -15.7, -18.0, 0.0, 183.0, 0.0, 85.0, 2020-01-08 20:00:00, -6999.0, -6999.0
None, -16.12, 84.3, -14.0, 6.7, 49.44, 1.464, 213.1, -18.0, 1.5, -16.1, -16.2, -18.0, 0.0, 213.0, 0.0, 84.0, 2020-01-08 21:00:00, -6999.0, -6999.0
None, -16.59, 84.3, -14.0, 4.0, 63.72, 1.092, 183.6, -18.0, 1.1, -16.6, -16.6, -18.0, 0.0, 184.0, 0.0, 84.0, 2020-01-08 22:00:00, -6999.0, -6999.0
None, -16.34, 84.3, -14.0, 3.0, 78.99, 0.522, 288.4, -18.0, 0.5, -16.3, -16.7, -18.0, 0.0, 288.0, 0.0, 84.0, 2020-01-08 23:00:00, -6999.0, -6999.0
None, -16.33, 84.6, -14.0, 2.9, 41.17, 0.734, 195.8, -18.0, 0.7, -16.3, -16.7, -18.0, 0.0, 196.0, 0.0, 85.0, 2020-01-09 00:00:00, -6999.0, -6999.0
None, -16.13, 84.0, -14.0, 2.5, 51.42, 0.391, 223.5, -18.0, 0.4, -16.1, -16.7, -18.0, 0.0, 224.0, 0.0, 84.0, 2020-01-09 01:00:00, -6999.0, -6999.0
None, -16.2, 83.7, -14.0, 4.7, 38.87, 1.581, 178.9, -18.0, 1.6, -16.2, -16.7, -18.0, 0.0, 179.0, 0.0, 84.0, 2020-01-09 02:00:00, -6999.0, -6999.0
None, -17.45, 83.5, -14.0, 4.6, 33.26, 0.828, 170.1, -19.0, 0.8, -17.5, -17.4, -19.0, 0.0, 170.0, 0.0, 84.0, 2020-01-09 03:00:00, -6999.0, -6999.0
None, -18.37, 83.1, -14.0, 4.4, 13.37, 2.361, 165.3, -21.0, 2.4, -18.4, -18.4, -21.0, 0.0, 165.0, 0.0, 83.0, 2020-01-09 04:00:00, -6999.0, -6999.0
