station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 22.16, 248.8, None, None, None, None, None, None, None, None, None, None, None, 1.832, None, None, None, None, 35.62, None, None, None, None, 2020-01-01 00:00:00, None
None, None, None, None, 21.97, 253.6, None, None, None, None, None, None, None, None, None, None, None, 1.611, None, None, None, None, 34.38, None, None, None, None, 2020-01-01 01:00:00, None
None, None, None, None, 23.06, 250.3, None, None, None, None, None, None, None, None, None, None, None, 0.565, None, None, None, None, 41.22, None, None, None, None, 2020-01-01 02:00:00, None
None, None, None, None, 17.77, 275.7, None, None, None, None, None, None, None, None, None, None, None, 1.044, None, None, None, None, 51.51, None, None, None, None, 2020-01-01 03:00:00, None
None, None, None, None, 14.8, 293.2, None, None, None, None, None, None, None, None, None, None, None, 0.843, None, None, None, None, 54.69, None, None, None, None, 2020-01-01 04:00:00, None
None, None, None, None, 11.93, 298.5, None, None, None, None, None, None, None, None, None, None, None, 0.623, None, None, None, None, 58.55, None, None, None, None, 2020-01-01 05:00:00, None
None, None, None, None, 13.5, 293.4, None, None, None, None, None, None, None, None, None, None, None, 0.412, None, None, None, None, 58.63, None, None, None, None, 2020-01-01 06:00:00, None
None, None, None, None, 16.2, 278.1, None, None, None, None, None, None, None, None, None, None, None, 0.239, None, None, None, None, 52.47, None, None, None, None, 2020-01-01 07:00:00, None
None, None, None, None, 17.26, 296.0, None, None, None, None, None, None, None, None, None, None, None, -0.097, None, None, None, None, 53.45, None, None, None, None, 2020-01-01 08:00:00, None
None, None, None, None, 16.08, 294.4, None, None, None, None, None, None, None, None, None, None, None, -0.145, None, None, None, None, 46.25, None, None, None, None, 2020-01-01 09:00:00, None
None, None, None, None, 16.0, 296.4, None, None, None, None, None, None, None, None, None, None, None, -0.164, None, None, None, None, 43.33, None, None, None, None, 2020-01-01 10:00:00, None
None, None, None, None, 12.98, 282.9, None, None, None, None, None, None, None, None, None, None, None, -0.135, None, None, None, None, 37.32, None, None, None, None, 2020-01-01 11:00:00, None
None, None, None, None, 8.98, 290.3, None, None, None, None, None, None, None, None, None, None, None, 0.096, None, None, None, None, 26.96, None, None, None, None, 2020-01-01 12:00:00, None
None, None, None, None, 13.17, 273.6, None, None, None, None, None, None, None, None, None, None, None, -0.172, None, None, None, None, 26.02, None, None, None, None, 2020-01-01 13:00:00, None
None, None, None, None, 15.22, 256.2, None, None, None, None, None, None, None, None, None, None, None, -0.54, None, None, None, None, 25.78, None, None, None, None, 2020-01-01 14:00:00, None
None, None, None, None, 17.17, 252.9, None, None, None, None, None, None, None, None, None, None, None, -0.616, None, None, None, None, 27.42, None, None, None, None, 2020-01-01 15:00:00, None
None, None, None, None, 12.71, 238.7, None, None, None, None, None, None, None, None, None, None, None, -0.403, None, None, None, None, 31.94, None, None, None, None, 2020-01-01 16:00:00, None
None, None, None, None, 11.1, 225.7, None, None, None, None, None, None, None, None, None, None, None, -0.615, None, None, None, None, 37.53, None, None, None, None, 2020-01-01 17:00:00, None
None, None, None, None, 16.74, 239.5, None, None, None, None, None, None, None, None, None, None, None, -0.99, None, None, None, None, 43.52, None, None, None, None, 2020-01-01 18:00:00, None
None, None, None, None, 21.99, 266.9, None, None, None, None, None, None, None, None, None, None, None, -2.279, None, None, None, None, 42.79, None, None, None, None, 2020-01-01 19:00:00, None
None, None, None, None, 8.87, 294.4, None, None, None, None, None, None, None, None, None, None, None, -3.303, None, None, None, None, 59.65, None, None, None, None, 2020-01-01 20:00:00, None
None, None, None, None, 15.55, 292.5, None, None, None, None, None, None, None, None, None, None, None, -4.224, None, None, None, None, 48.78, None, None, None, None, 2020-01-01 21:00:00, None
None, None, None, None, 7.46, 305.0, None, None, None, None, None, None, None, None, None, None, None, -6.302, None, None, None, None, 68.22, None, None, None, None, 2020-01-01 22:00:00, None
None, None, None, None, 6.663, 307.8, None, None, None, None, None, None, None, None, None, None, None, -6.332, None, None, None, None, 70.6, None, None, None, None, 2020-01-01 23:00:00, None
None, None, None, None, 16.31, 296.5, None, None, None, None, None, None, None, None, None, None, None, -6.609, None, None, None, None, 58.39, None, None, None, None, 2020-01-02 00:00:00, None
None, None, None, None, 16.82, 299.0, None, None, None, None, None, None, None, None, None, None, None, -6.898, None, None, None, None, 55.57, None, None, None, None, 2020-01-02 01:00:00, None
None, None, None, None, 12.88, 302.0, None, None, None, None, None, None, None, None, None, None, None, -6.62, None, None, None, None, 59.25, None, None, None, None, 2020-01-02 02:00:00, None
None, None, None, None, 11.63, 275.1, None, None, None, None, None, None, None, None, None, None, None, -6.719, None, None, None, None, 27.05, None, None, None, None, 2020-01-02 07:00:00, None
None, None, None, None, 7.2, 263.1, None, None, None, None, None, None, None, None, None, None, None, -6.759, None, None, None, None, 20.24, None, None, None, None, 2020-01-02 08:00:00, None
None, None, None, None, 1.036, 219.0, None, None, None, None, None, None, None, None, None, None, None, -6.145, None, None, None, None, 16.79, None, None, None, None, 2020-01-02 09:00:00, None
None, None, None, None, 1.921, 174.6, None, None, None, None, None, None, None, None, None, None, None, -6.194, None, None, None, None, 1.695, None, None, None, None, 2020-01-02 10:00:00, None
None, None, None, None, 4.612, 120.0, None, None, None, None, None, None, None, None, None, None, None, -5.848, None, None, None, None, 16.35, None, None, None, None, 2020-01-02 11:00:00, None
None, None, None, None, 7.04, 116.9, None, None, None, None, None, None, None, None, None, None, None, -5.957, None, None, None, None, 14.81, None, None, None, None, 2020-01-02 12:00:00, None
None, None, None, None, 9.2, 113.8, None, None, None, None, None, None, None, None, None, None, None, -6.174, None, None, None, None, 19.68, None, None, None, None, 2020-01-02 13:00:00, None
None, None, None, None, 9.32, 86.8, None, None, None, None, None, None, None, None, None, None, None, -5.849, None, None, None, None, 17.06, None, None, None, None, 2020-01-02 14:00:00, None
None, None, None, None, 16.31, 85.4, None, None, None, None, None, None, None, None, None, None, None, -5.721, None, None, None, None, 13.03, None, None, None, None, 2020-01-02 15:00:00, None
None, None, None, None, 19.08, 86.2, None, None, None, None, None, None, None, None, None, None, None, -5.466, None, None, None, None, 16.37, None, None, None, None, 2020-01-02 16:00:00, None
None, None, None, None, 20.96, 83.4, None, None, None, None, None, None, None, None, None, None, None, -5.259, None, None, None, None, 23.74, None, None, None, None, 2020-01-02 17:00:00, None
None, None, None, None, 22.08, 101.6, None, None, None, None, None, None, None, None, None, None, None, -5.005, None, None, None, None, 25.12, None, None, None, None, 2020-01-02 18:00:00, None
None, None, None, None, 24.9, 105.7, None, None, None, None, None, None, None, None, None, None, None, -4.65, None, None, None, None, 25.46, None, None, None, None, 2020-01-02 19:00:00, None
None, None, None, None, 27.25, 119.7, None, None, None, None, None, None, None, None, None, None, None, -4.093, None, None, None, None, 28.43, None, None, None, None, 2020-01-02 20:00:00, None
None, None, None, None, 27.27, 127.7, None, None, None, None, None, None, None, None, None, None, None, -2.961, None, None, None, None, 24.43, None, None, None, None, 2020-01-02 21:00:00, None
None, None, None, None, 24.55, 125.5, None, None, None, None, None, None, None, None, None, None, None, -2.352, None, None, None, None, 22.39, None, None, None, None, 2020-01-02 22:00:00, None
None, None, None, None, 25.47, 127.0, None, None, None, None, None, None, None, None, None, None, None, -2.043, None, None, None, None, 17.44, None, None, None, None, 2020-01-02 23:00:00, None
