station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.476, 156.5, None, None, None, None, None, None, None, None, None, None, None, -3.356, None, None, None, None, 0.0, None, None, None, None, 2020-01-01 00:00:00, None
None, None, None, None, 0.0, 156.1, None, None, None, None, None, None, None, None, None, None, None, -3.564, None, None, None, None, 0.3, None, None, None, None, 2020-01-01 01:00:00, None
None, None, None, None, 0.0, 156.0, None, None, None, None, None, None, None, None, None, None, None, -3.839, None, None, None, None, 0.234, None, None, None, None, 2020-01-01 02:00:00, None
None, None, None, None, 0.0, 155.8, None, None, None, None, None, None, None, None, None, None, None, -4.001, None, None, None, None, 0.188, None, None, None, None, 2020-01-01 03:00:00, None
None, None, None, None, 0.0, 155.7, None, None, None, None, None, None, None, None, None, None, None, -3.944, None, None, None, None, 0.261, None, None, None, None, 2020-01-01 04:00:00, None
None, None, None, None, 0.0, 155.5, None, None, None, None, None, None, None, None, None, None, None, -4.219, None, None, None, None, 0.325, None, None, None, None, 2020-01-01 05:00:00, None
None, None, None, None, 0.0, 155.4, None, None, None, None, None, None, None, None, None, None, None, -4.276, None, None, None, None, 0.247, None, None, None, None, 2020-01-01 06:00:00, None
None, None, None, None, 0.0, 155.4, None, None, None, None, None, None, None, None, None, None, None, -4.6, None, None, None, None, 0.244, None, None, None, None, 2020-01-01 07:00:00, None
None, None, None, None, 0.0, 155.3, None, None, None, None, None, None, None, None, None, None, None, -5.336, None, None, None, None, 0.315, None, None, None, None, 2020-01-01 08:00:00, None
None, None, None, None, 0.0, 155.3, None, None, None, None, None, None, None, None, None, None, None, -5.336, None, None, None, None, 0.258, None, None, None, None, 2020-01-01 09:00:00, None
