station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW
None, None, 4.198, None, None, None, None, None, -1.0, None, None, -6999.0, 4.2, 0.7, -0.2, None, 8.6, -6999.0, None, 2020-04-24 18:00:00, 150.0, 149.9
None, None, 2.757, None, None, None, None, None, 1.0, None, None, -6999.0, 2.8, 2.8, 0.0, None, 4.3, -6999.0, None, 2020-04-24 19:00:00, 151.0, 150.6
None, None, 1.725, None, None, None, None, None, 0.0, None, None, -6999.0, 1.7, 1.7, 0.0, None, 4.3, -6999.0, None, 2020-04-24 20:00:00, 151.0, 150.7
None, None, 1.555, None, None, None, None, None, 0.0, None, None, -6999.0, 1.6, 1.6, 0.1, None, 4.3, -6999.0, None, 2020-04-24 21:00:00, 151.0, 150.6
None, None, 1.518, None, None, None, None, None, 0.0, None, None, -6999.0, 1.5, 1.5, 0.0, None, 4.3, -6999.0, None, 2020-04-24 22:00:00, 151.0, 150.6
None, None, 1.227, None, None, None, None, None, 0.0, None, None, -6999.0, 1.2, 1.2, 0.0, None, 4.3, -6999.0, None, 2020-04-24 23:00:00, 151.0, 150.6
None, None, 1.366, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.2, 0.0, None, 4.3, -6999.0, None, 2020-04-25 00:00:00, 151.0, 150.6
None, None, 1.336, None, None, None, None, None, 0.0, None, None, -6999.0, 1.3, 1.2, 0.0, None, 4.3, -6999.0, None, 2020-04-25 01:00:00, 151.0, 150.6
None, None, 1.254, None, None, None, None, None, 0.0, None, None, -6999.0, 1.3, 1.2, 0.0, None, 4.3, -6999.0, None, 2020-04-25 02:00:00, 151.0, 150.6
None, None, 1.085, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 1.0, 0.0, None, 4.3, -6999.0, None, 2020-04-25 03:00:00, 151.0, 150.5
None, None, 1.078, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 0.9, 0.1, None, 4.3, -6999.0, None, 2020-04-25 04:00:00, 151.0, 150.6
None, None, 0.984, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 0.8, 0.0, None, 4.3, -6999.0, None, 2020-04-25 05:00:00, 151.0, 150.6
None, None, 1.026, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 0.8, 0.1, None, 4.3, -6999.0, None, 2020-04-25 06:00:00, 151.0, 150.5
None, None, 1.228, None, None, None, None, None, 0.0, None, None, -6999.0, 1.2, 0.9, 0.0, None, 1.3, -6999.0, None, 2020-04-25 07:00:00, 151.0, 150.5
None, None, 1.728, None, None, None, None, None, 0.0, None, None, -6999.0, 1.7, 0.9, 0.0, None, 1.8, -6999.0, None, 2020-04-25 08:00:00, 151.0, 150.6
None, None, 2.604, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 0.9, 0.0, None, 2.6, -6999.0, None, 2020-04-25 09:00:00, 151.0, 150.5
None, None, 3.662, None, None, None, None, None, -1.0, None, None, -6999.0, 3.7, 0.9, 0.2, None, 3.8, -6999.0, None, 2020-04-25 10:00:00, 150.0, 150.0
None, None, 3.39, None, None, None, None, None, 0.0, None, None, -6999.0, 3.4, 0.9, 0.7, None, 3.8, -6999.0, None, 2020-04-25 11:00:00, 150.0, 150.0
None, None, 3.766, None, None, None, None, None, -1.0, None, None, -6999.0, 3.8, 0.9, 1.1, None, 3.8, -6999.0, None, 2020-04-25 12:00:00, 149.0, 149.0
None, None, 3.921, None, None, None, None, None, 1.0, None, None, -6999.0, 3.9, 0.9, 1.0, None, 4.2, -6999.0, None, 2020-04-25 13:00:00, 150.0, 149.7
None, None, 2.09, None, None, None, None, None, 0.0, None, None, -6999.0, 2.1, 0.9, 3.1, None, 4.3, -6999.0, None, 2020-04-25 14:00:00, 150.0, 149.5
None, None, 3.755, None, None, None, None, None, 1.0, None, None, -6999.0, 3.8, 0.9, 0.7, None, 4.3, -6999.0, None, 2020-04-25 15:00:00, 150.0, 149.8
None, None, 3.982, None, None, None, None, None, 0.0, None, None, -6999.0, 4.0, 0.9, -0.2, None, 4.3, -6999.0, None, 2020-04-25 16:00:00, 150.0, 149.6
None, None, 3.658, None, None, None, None, None, 0.0, None, None, -6999.0, 3.7, 0.9, 0.1, None, 4.3, -6999.0, None, 2020-04-25 17:00:00, 149.0, 149.2
None, None, 2.855, None, None, None, None, None, 0.0, None, None, -6999.0, 2.9, 0.9, 0.3, None, 4.3, -6999.0, None, 2020-04-25 18:00:00, 149.0, 149.1
None, None, 3.469, None, None, None, None, None, 0.0, None, None, -6999.0, 3.5, 2.5, -0.1, None, 3.5, -6999.0, None, 2020-04-25 19:00:00, 149.0, 149.0
None, None, 2.597, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 2.3, 0.5, None, 3.5, -6999.0, None, 2020-04-25 20:00:00, 149.0, 149.1
None, None, 2.716, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 1.9, -0.2, None, 3.5, -6999.0, None, 2020-04-25 21:00:00, 149.0, 149.0
None, None, 2.648, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 1.9, 0.3, None, 3.5, -6999.0, None, 2020-04-25 22:00:00, 149.0, 149.1
None, None, 1.432, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.4, 0.2, None, 3.5, -6999.0, None, 2020-04-25 23:00:00, 149.0, 148.8
None, None, 0.958, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 1.0, 0.2, None, 3.5, -6999.0, None, 2020-04-26 00:00:00, 149.0, 148.9
None, None, 0.39, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.4, 0.7, None, 3.5, -6999.0, None, 2020-04-26 01:00:00, 149.0, 148.8
None, None, 0.461, None, None, None, None, None, 0.0, None, None, -6999.0, 0.5, 0.4, 0.1, None, 3.5, -6999.0, None, 2020-04-26 02:00:00, 149.0, 148.7
None, None, 0.377, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.4, 0.0, None, 3.5, -6999.0, None, 2020-04-26 03:00:00, 149.0, 148.7
None, None, 0.342, None, None, None, None, None, 0.0, None, None, -6999.0, 0.3, 0.3, 0.0, None, 3.5, -6999.0, None, 2020-04-26 04:00:00, 149.0, 148.6
None, None, 0.18, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, 0.2, 0.0, None, 3.5, -6999.0, None, 2020-04-26 05:00:00, 148.0, 148.1
None, None, 0.142, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.1, 0.0, None, 3.5, -6999.0, None, 2020-04-26 06:00:00, 148.0, 148.0
None, None, 0.15, None, None, None, None, None, 1.0, None, None, -6999.0, 0.2, 0.1, 0.2, None, 0.2, -6999.0, None, 2020-04-26 07:00:00, 149.0, 149.0
None, None, 0.413, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.1, 0.1, None, 0.4, -6999.0, None, 2020-04-26 08:00:00, 149.0, 148.6
None, None, 0.781, None, None, None, None, None, 0.0, None, None, -6999.0, 0.8, 0.1, 0.1, None, 0.8, -6999.0, None, 2020-04-26 09:00:00, 149.0, 148.8
None, None, 1.352, None, None, None, None, None, 1.0, None, None, -6999.0, 1.4, 0.1, 0.1, None, 1.4, -6999.0, None, 2020-04-26 10:00:00, 149.0, 149.1
None, None, 2.141, None, None, None, None, None, 0.0, None, None, -6999.0, 2.1, 0.1, 0.0, None, 2.4, -6999.0, None, 2020-04-26 11:00:00, 149.0, 149.1
None, None, 2.289, None, None, None, None, None, 0.0, None, None, -6999.0, 2.3, 0.1, 0.0, None, 2.4, -6999.0, None, 2020-04-26 12:00:00, 149.0, 149.2
None, None, 3.12, None, None, None, None, None, 0.0, None, None, -6999.0, 3.1, 0.1, 0.0, None, 3.1, -6999.0, None, 2020-04-26 13:00:00, 149.0, 149.1
None, None, 3.746, None, None, None, None, None, 0.0, None, None, -6999.0, 3.7, 0.1, 0.0, None, 3.9, -6999.0, None, 2020-04-26 14:00:00, 149.0, 148.8
None, None, 4.388, None, None, None, None, None, 0.0, None, None, -6999.0, 4.4, 0.1, -0.1, None, 4.5, -6999.0, None, 2020-04-26 15:00:00, 149.0, 148.5
None, None, 5.286, None, None, None, None, None, 0.0, None, None, -6999.0, 5.3, 0.1, 0.0, None, 5.5, -6999.0, None, 2020-04-26 16:00:00, 148.0, 148.2
None, None, 5.571, None, None, None, None, None, -1.0, None, None, -6999.0, 5.6, 0.1, -0.1, None, 6.4, -6999.0, None, 2020-04-26 17:00:00, 147.0, 147.0
None, None, 5.368, None, None, None, None, None, -1.0, None, None, -6999.0, 5.4, 0.1, -0.1, None, 6.4, -6999.0, None, 2020-04-26 18:00:00, 146.0, 146.4
None, None, 2.0, None, None, None, None, None, 1.0, None, None, -6999.0, 2.0, 2.0, -0.1, None, 5.4, -6999.0, None, 2020-04-26 19:00:00, 147.0, 146.7
None, None, 1.535, None, None, None, None, None, 0.0, None, None, -6999.0, 1.5, 1.6, 0.1, None, 5.4, -6999.0, None, 2020-04-26 20:00:00, 147.0, 146.7
None, None, 0.984, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 1.0, 0.0, None, 5.4, -6999.0, None, 2020-04-26 21:00:00, 147.0, 146.8
None, None, 1.07, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 0.9, 0.0, None, 5.4, -6999.0, None, 2020-04-26 22:00:00, 147.0, 146.7
None, None, 1.487, None, None, None, None, None, 0.0, None, None, -6999.0, 1.5, 0.9, 0.0, None, 5.4, -6999.0, None, 2020-04-26 23:00:00, 147.0, 146.6
None, None, 1.137, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 0.9, 0.0, None, 5.4, -6999.0, None, 2020-04-27 00:00:00, 147.0, 146.7
None, None, 0.76, None, None, None, None, None, 0.0, None, None, -6999.0, 0.8, 0.8, 0.3, None, 5.4, -6999.0, None, 2020-04-27 01:00:00, 147.0, 146.9
None, None, 0.573, None, None, None, None, None, 0.0, None, None, -6999.0, 0.6, 0.6, 0.0, None, 5.4, -6999.0, None, 2020-04-27 02:00:00, 147.0, 147.0
None, None, 0.43, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.4, 0.2, None, 5.4, -6999.0, None, 2020-04-27 03:00:00, 147.0, 147.1
None, None, 0.715, None, None, None, None, None, 0.0, None, None, -6999.0, 0.7, 0.4, -0.1, None, 5.4, -6999.0, None, 2020-04-27 04:00:00, 147.0, 147.1
None, None, 1.072, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 0.4, 0.1, None, 5.4, -6999.0, None, 2020-04-27 05:00:00, 147.0, 147.0
None, None, 2.562, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 0.4, -0.3, None, 5.4, -6999.0, None, 2020-04-27 06:00:00, 147.0, 147.0
None, None, 1.746, None, None, None, None, None, 0.0, None, None, -6999.0, 1.7, 1.5, 0.8, None, 3.1, -6999.0, None, 2020-04-27 07:00:00, 147.0, 146.9
None, None, 0.436, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.4, 3.7, None, 3.1, -6999.0, None, 2020-04-27 08:00:00, 147.0, 147.0
None, None, 1.026, None, None, None, None, None, 1.0, None, None, -6999.0, 1.0, 0.3, 1.0, None, 3.1, -6999.0, None, 2020-04-27 09:00:00, 147.0, 147.4
None, None, 1.657, None, None, None, None, None, 0.0, None, None, -6999.0, 1.7, 0.3, 0.9, None, 3.1, -6999.0, None, 2020-04-27 10:00:00, 148.0, 147.5
None, None, 2.498, None, None, None, None, None, 0.0, None, None, -6999.0, 2.5, 0.3, 0.0, None, 3.1, -6999.0, None, 2020-04-27 11:00:00, 148.0, 147.5
None, None, 1.808, None, None, None, None, None, 0.0, None, None, -6999.0, 1.8, 0.3, 0.5, None, 3.1, -6999.0, None, 2020-04-27 12:00:00, 147.0, 147.4
None, None, 1.948, None, None, None, None, None, 0.0, None, None, -6999.0, 1.9, 0.3, 0.7, None, 3.1, -6999.0, None, 2020-04-27 13:00:00, 147.0, 147.3
None, None, 0.826, None, None, None, None, None, 0.0, None, None, -6999.0, 0.8, 0.3, 2.3, None, 3.1, -6999.0, None, 2020-04-27 14:00:00, 147.0, 146.8
None, None, 1.272, None, None, None, None, None, 1.0, None, None, -6999.0, 1.3, 0.3, 1.5, None, 3.1, -6999.0, None, 2020-04-27 15:00:00, 148.0, 147.7
None, None, 1.407, None, None, None, None, None, 1.0, None, None, -6999.0, 1.4, 0.3, 1.5, None, 3.1, -6999.0, None, 2020-04-27 16:00:00, 149.0, 148.5
None, None, 1.751, None, None, None, None, None, 1.0, None, None, -6999.0, 1.8, 0.3, 0.7, None, 3.1, -6999.0, None, 2020-04-27 17:00:00, 149.0, 148.7
None, None, 1.594, None, None, None, None, None, 0.0, None, None, -6999.0, 1.6, 0.3, 1.0, None, 3.1, -6999.0, None, 2020-04-27 18:00:00, 149.0, 148.8
None, None, 0.255, None, None, None, None, None, 0.0, None, None, -6999.0, 0.3, 0.3, 2.3, None, 2.0, -6999.0, None, 2020-04-27 19:00:00, 149.0, 148.9
None, None, 0.632, None, None, None, None, None, 0.0, None, None, -6999.0, 0.6, 0.2, 0.8, None, 2.0, -6999.0, None, 2020-04-27 20:00:00, 149.0, 149.0
None, None, 0.377, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.2, 0.4, None, 2.0, -6999.0, None, 2020-04-27 21:00:00, 149.0, 149.0
None, None, 0.397, None, None, None, None, None, 0.0, None, None, -6999.0, 0.4, 0.2, 0.0, None, 2.0, -6999.0, None, 2020-04-27 22:00:00, 149.0, 149.1
None, None, 0.328, None, None, None, None, None, 1.0, None, None, -6999.0, 0.3, 0.2, 0.1, None, 2.0, -6999.0, None, 2020-04-27 23:00:00, 150.0, 149.9
None, None, 0.332, None, None, None, None, None, 0.0, None, None, -6999.0, 0.3, 0.2, 0.0, None, 2.0, -6999.0, None, 2020-04-28 00:00:00, 150.0, 149.5
None, None, 0.238, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, 0.2, 0.0, None, 2.0, -6999.0, None, 2020-04-28 01:00:00, 149.0, 149.1
None, None, 0.181, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, 0.1, 0.0, None, 2.0, -6999.0, None, 2020-04-28 02:00:00, 149.0, 149.1
None, None, 0.123, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.1, 0.7, None, 2.0, -6999.0, None, 2020-04-28 03:00:00, 149.0, 149.4
None, None, 0.068, None, None, None, None, None, -1.0, None, None, -6999.0, 0.1, 0.0, 0.3, None, 2.0, -6999.0, None, 2020-04-28 04:00:00, 148.0, 148.3
None, None, 0.1, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.0, 0.1, None, 2.0, -6999.0, None, 2020-04-28 05:00:00, 148.0, 148.4
19.1, None, 0.093, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.0, 0.0, None, 2.0, -6999.0, None, 2020-04-28 06:00:00, 148.0, 148.3
18.3, None, 0.627, None, None, None, None, None, 0.0, None, None, -6999.0, 0.6, 0.1, 0.0, None, 0.6, -6999.0, None, 2020-04-28 07:00:00, 148.0, 148.4
14.8, None, 1.083, None, None, None, None, None, 1.0, None, None, -6999.0, 1.1, 0.1, 0.2, None, 1.0, -6999.0, None, 2020-04-28 08:00:00, 149.0, 148.7
14.0, None, 2.21, None, None, None, None, None, 0.0, None, None, -6999.0, 2.2, 0.1, 0.2, None, 2.1, -6999.0, None, 2020-04-28 09:00:00, 149.0, 148.7
13.1, None, 4.126, None, None, None, None, None, 0.0, None, None, -6999.0, 4.1, 0.1, 0.0, None, 4.3, -6999.0, None, 2020-04-28 10:00:00, 149.0, 148.6
13.1, None, 4.847, None, None, None, None, None, 1.0, None, None, -6999.0, 4.8, 0.1, 0.0, None, 5.2, -6999.0, None, 2020-04-28 11:00:00, 149.0, 149.1
None, None, 4.942, None, None, None, None, None, 0.0, None, None, -6999.0, 4.9, 0.1, -0.2, None, 5.4, -6999.0, None, 2020-04-28 12:00:00, 149.0, 148.9
None, None, 5.51, None, None, None, None, None, -1.0, None, None, -6999.0, 5.5, 0.1, -0.1, None, 6.4, -6999.0, None, 2020-04-28 13:00:00, 148.0, 148.2
None, None, 6.775, None, None, None, None, None, -1.0, None, None, -6999.0, 6.8, 0.1, 0.0, None, 7.3, -6999.0, None, 2020-04-28 14:00:00, 147.0, 147.0
None, None, 7.159, None, None, None, None, None, -1.0, None, None, -6999.0, 7.2, 0.1, -0.2, None, 7.3, -6999.0, None, 2020-04-28 15:00:00, 146.0, 146.4
None, None, 6.874, None, None, None, None, None, -1.0, None, None, -6999.0, 6.9, 0.1, -0.3, None, 7.3, -6999.0, None, 2020-04-28 16:00:00, 146.0, 145.8
None, None, 3.81, None, None, None, None, None, 0.0, None, None, -6999.0, 3.8, 0.1, 0.0, None, 7.3, -6999.0, None, 2020-04-28 17:00:00, 145.0, 145.4
None, None, 2.787, None, None, None, None, None, 0.0, None, None, -6999.0, 2.8, 0.1, 0.2, None, 7.3, -6999.0, None, 2020-04-28 18:00:00, 145.0, 145.3
None, None, 1.892, None, None, None, None, None, 0.0, None, None, -6999.0, 1.9, 1.9, 0.0, None, 2.9, -6999.0, None, 2020-04-28 19:00:00, 145.0, 145.4
None, None, 1.971, None, None, None, None, None, 0.0, None, None, -6999.0, 2.0, 1.7, 0.0, None, 2.9, -6999.0, None, 2020-04-28 20:00:00, 145.0, 145.4
None, None, 1.386, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.3, 0.0, None, 2.9, -6999.0, None, 2020-04-28 21:00:00, 146.0, 145.5
None, None, 1.124, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 1.0, 0.0, None, 2.9, -6999.0, None, 2020-04-28 22:00:00, 145.0, 145.4
None, None, 0.208, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, 0.2, 0.0, None, 2.9, -6999.0, None, 2020-04-28 23:00:00, 145.0, 145.3
None, None, -0.09, None, None, None, None, None, 0.0, None, None, -6999.0, -0.1, -0.2, 0.0, None, 2.9, -6999.0, None, 2020-04-29 00:00:00, 145.0, 145.4
None, None, -0.207, None, None, None, None, None, 0.0, None, None, -6999.0, -0.2, -0.2, 0.1, None, 2.9, -6999.0, None, 2020-04-29 01:00:00, 145.0, 145.2
None, None, -0.398, None, None, None, None, None, 0.0, None, None, -6999.0, -0.4, -0.4, -0.1, None, 2.9, -6999.0, None, 2020-04-29 02:00:00, 145.0, 145.3
None, None, 0.177, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, -0.4, 0.0, None, 2.9, -6999.0, None, 2020-04-29 03:00:00, 145.0, 145.2
None, None, 0.176, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, -0.4, 0.0, None, 2.9, -6999.0, None, 2020-04-29 04:00:00, 145.0, 145.3
None, None, 0.228, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, -0.4, 0.0, None, 2.9, -6999.0, None, 2020-04-29 05:00:00, 145.0, 145.3
None, None, 0.516, None, None, None, None, None, 0.0, None, None, -6999.0, 0.5, -0.4, 0.0, None, 2.9, -6999.0, None, 2020-04-29 06:00:00, 145.0, 145.3
None, None, 0.973, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 0.4, 0.1, None, 1.3, -6999.0, None, 2020-04-29 07:00:00, 145.0, 145.3
None, None, 1.616, None, None, None, None, None, 0.0, None, None, -6999.0, 1.6, 0.4, 0.0, None, 1.6, -6999.0, None, 2020-04-29 08:00:00, 145.0, 145.2
None, None, 1.92, None, None, None, None, None, 0.0, None, None, -6999.0, 1.9, 0.4, 0.5, None, 2.3, -6999.0, None, 2020-04-29 09:00:00, 145.0, 145.2
None, None, 3.898, None, None, None, None, None, 0.0, None, None, -6999.0, 3.9, 0.4, 0.0, None, 3.9, -6999.0, None, 2020-04-29 10:00:00, 145.0, 144.8
None, None, 2.905, None, None, None, None, None, -1.0, None, None, -6999.0, 2.9, 0.4, 1.2, None, 4.2, -6999.0, None, 2020-04-29 11:00:00, 144.0, 144.1
None, None, 4.795, None, None, None, None, None, 0.0, None, None, -6999.0, 4.8, 0.4, 1.8, None, 4.9, -6999.0, None, 2020-04-29 12:00:00, 144.0, 144.3
None, None, 9.63, None, None, None, None, None, -1.0, None, None, -6999.0, 9.6, 0.4, 0.1, None, 9.5, -6999.0, None, 2020-04-29 13:00:00, 144.0, 143.6
None, None, 7.628, None, None, None, None, None, -1.0, None, None, -6999.0, 7.6, 0.4, -0.1, None, 9.9, -6999.0, None, 2020-04-29 14:00:00, 143.0, 142.7
None, None, 6.447, None, None, None, None, None, 0.0, None, None, -6999.0, 6.4, 0.4, -0.2, None, 9.9, -6999.0, None, 2020-04-29 15:00:00, 143.0, 142.5
None, None, 5.312, None, None, None, None, None, 0.0, None, None, -6999.0, 5.3, 0.4, -0.1, None, 9.9, -6999.0, None, 2020-04-29 16:00:00, 142.0, 142.2
None, None, 6.341, None, None, None, None, None, -2.0, None, None, -6999.0, 6.3, 0.4, 0.1, None, 9.9, -6999.0, None, 2020-04-29 17:00:00, 141.0, 140.6
None, None, 4.5, None, None, None, None, None, 1.0, None, None, -6999.0, 4.5, 0.4, -0.2, None, 9.9, -6999.0, None, 2020-04-29 18:00:00, 141.0, 141.0
None, None, 3.93, None, None, None, None, None, 1.0, None, None, -6999.0, 3.9, 3.9, 0.0, None, 4.9, -6999.0, None, 2020-04-29 19:00:00, 141.0, 141.4
None, None, 2.678, None, None, None, None, None, 1.0, None, None, -6999.0, 2.7, 2.7, 0.0, None, 4.9, -6999.0, None, 2020-04-29 20:00:00, 142.0, 142.0
None, None, 3.134, None, None, None, None, None, -1.0, None, None, -6999.0, 3.1, 2.5, 0.0, None, 4.9, -6999.0, None, 2020-04-29 21:00:00, 141.0, 140.8
None, None, 3.067, None, None, None, None, None, 0.0, None, None, -6999.0, 3.1, 2.5, 0.1, None, 4.9, -6999.0, None, 2020-04-29 22:00:00, 141.0, 140.8
None, None, 3.509, None, None, None, None, None, 1.0, None, None, -6999.0, 3.5, 2.5, 2.8, None, 4.9, -6999.0, None, 2020-04-29 23:00:00, 141.0, 141.0
None, None, 2.752, None, None, None, None, None, 0.0, None, None, -6999.0, 2.8, 2.5, 2.4, None, 4.9, -6999.0, None, 2020-04-30 00:00:00, 141.0, 140.7
None, None, 2.734, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 2.5, 0.9, None, 4.9, -6999.0, None, 2020-04-30 01:00:00, 140.0, 140.3
None, None, 2.327, None, None, None, None, None, 0.0, None, None, -6999.0, 2.3, 2.2, 0.4, None, 4.9, -6999.0, None, 2020-04-30 02:00:00, 140.0, 140.2
None, None, 1.832, None, None, None, None, None, 1.0, None, None, -6999.0, 1.8, 1.7, 0.6, None, 4.9, -6999.0, None, 2020-04-30 03:00:00, 141.0, 140.6
None, None, 2.007, None, None, None, None, None, 0.0, None, None, -6999.0, 2.0, 1.5, 0.5, None, 4.9, -6999.0, None, 2020-04-30 04:00:00, 141.0, 140.5
None, None, 1.36, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.4, 0.4, None, 4.9, -6999.0, None, 2020-04-30 05:00:00, 141.0, 140.5
None, None, 1.187, None, None, None, None, None, 0.0, None, None, -6999.0, 1.2, 1.1, 1.0, None, 4.9, -6999.0, None, 2020-04-30 06:00:00, 141.0, 140.5
None, None, 0.938, None, None, None, None, None, 0.0, None, None, -6999.0, 0.9, 0.8, 1.2, None, 1.2, -6999.0, None, 2020-04-30 07:00:00, 140.0, 140.4
None, None, 1.04, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 0.8, 0.3, None, 1.2, -6999.0, None, 2020-04-30 08:00:00, 140.0, 140.4
None, None, 0.92, None, None, None, None, None, 0.0, None, None, -6999.0, 0.9, 0.8, 0.4, None, 1.2, -6999.0, None, 2020-04-30 09:00:00, 141.0, 140.5
None, None, 0.871, None, None, None, None, None, 1.0, None, None, -6999.0, 0.9, 0.8, 0.6, None, 1.2, -6999.0, None, 2020-04-30 10:00:00, 141.0, 140.8
None, None, 1.574, None, None, None, None, None, 0.0, None, None, -6999.0, 1.6, 0.8, 0.3, None, 1.9, -6999.0, None, 2020-04-30 11:00:00, 140.0, 140.4
None, None, 2.63, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 0.8, 0.1, None, 2.7, -6999.0, None, 2020-04-30 12:00:00, 140.0, 140.0
None, None, 2.807, None, None, None, None, None, -1.0, None, None, -6999.0, 2.8, 0.8, 0.2, None, 2.9, -6999.0, None, 2020-04-30 13:00:00, 140.0, 139.5
None, None, 2.978, None, None, None, None, None, -1.0, None, None, -6999.0, 3.0, 0.8, 0.0, None, 3.5, -6999.0, None, 2020-04-30 14:00:00, 138.0, 138.2
None, None, 3.251, None, None, None, None, None, 1.0, None, None, -6999.0, 3.3, 0.8, 0.1, None, 3.5, -6999.0, None, 2020-04-30 15:00:00, 139.0, 138.9
None, None, 3.347, None, None, None, None, None, 0.0, None, None, -6999.0, 3.3, 0.8, 0.1, None, 3.6, -6999.0, None, 2020-04-30 16:00:00, 139.0, 138.6
None, None, 3.205, None, None, None, None, None, 0.0, None, None, -6999.0, 3.2, 0.8, 0.0, None, 3.7, -6999.0, None, 2020-04-30 17:00:00, 138.0, 138.4
12.0, None, 2.715, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 0.8, 0.0, None, 3.7, -6999.0, None, 2020-04-30 18:00:00, 138.0, 138.4
12.0, None, 1.86, None, None, None, None, None, 0.0, None, None, -6999.0, 1.9, 1.7, 0.0, None, 2.8, -6999.0, None, 2020-04-30 19:00:00, 139.0, 138.5
12.0, None, 1.37, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.3, 0.0, None, 2.8, -6999.0, None, 2020-04-30 20:00:00, 138.0, 138.3
12.0, None, 1.167, None, None, None, None, None, 0.0, None, None, -6999.0, 1.2, 1.0, 0.0, None, 2.8, -6999.0, None, 2020-04-30 21:00:00, 138.0, 138.4
12.0, None, 1.01, None, None, None, None, None, 0.0, None, None, -6999.0, 1.0, 1.0, 0.0, None, 2.8, -6999.0, None, 2020-04-30 22:00:00, 138.0, 138.3
9.2, None, 0.857, None, None, None, None, None, 0.0, None, None, -6999.0, 0.9, 0.8, 0.0, None, 2.8, -6999.0, None, 2020-04-30 23:00:00, 138.0, 138.2
6.8, None, 0.832, None, None, None, None, None, 0.0, None, None, -6999.0, 0.8, 0.8, 0.0, None, 2.8, -6999.0, None, 2020-05-01 00:00:00, 138.0, 138.2
5.9, None, 0.747, None, None, None, None, None, 0.0, None, None, -6999.0, 0.7, 0.7, 0.0, None, 2.8, -6999.0, None, 2020-05-01 01:00:00, 138.0, 138.2
5.5, None, 0.497, None, None, None, None, None, 0.0, None, None, -6999.0, 0.5, 0.5, 0.0, None, 2.8, -6999.0, None, 2020-05-01 02:00:00, 138.0, 138.2
4.9, None, 0.07, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.1, 0.0, None, 2.8, -6999.0, None, 2020-05-01 03:00:00, 138.0, 138.2
4.4, None, -0.375, None, None, None, None, None, 0.0, None, None, -6999.0, -0.4, -0.4, 0.0, None, 2.8, -6999.0, None, 2020-05-01 04:00:00, 138.0, 138.2
