station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -0.795, None, None, None, None, None, None, None, None, None, None, 2020-01-05 06:00:00, None, None
None, -0.909, None, None, None, None, None, None, None, None, None, None, 2020-01-05 07:00:00, None, None
None, -0.937, None, None, None, None, None, None, None, None, None, None, 2020-01-05 08:00:00, None, None
None, -0.918, None, None, None, None, None, None, None, None, None, None, 2020-01-05 09:00:00, None, None
None, -0.908, None, None, None, None, None, None, None, None, None, None, 2020-01-05 10:00:00, None, None
None, -0.519, None, None, None, None, None, None, None, None, None, None, 2020-01-05 11:00:00, None, None
None, -0.272, None, None, None, None, None, None, None, None, None, None, 2020-01-05 12:00:00, None, None
None, -0.159, None, None, None, None, None, None, None, None, None, None, 2020-01-05 13:00:00, None, None
None, -0.358, None, None, None, None, None, None, None, None, None, None, 2020-01-05 14:00:00, None, None
None, -0.388, None, None, None, None, None, None, None, None, None, None, 2020-01-05 15:00:00, None, None
None, -0.017, None, None, None, None, None, None, None, None, None, None, 2020-01-05 16:00:00, None, None
None, 0.021, None, None, None, None, None, None, None, None, None, None, 2020-01-05 17:00:00, None, None
None, -0.027, None, None, None, None, None, None, None, None, None, None, 2020-01-05 18:00:00, None, None
None, -0.217, None, None, None, None, None, None, None, None, None, None, 2020-01-05 19:00:00, None, None
None, -0.179, None, None, None, None, None, None, None, None, None, None, 2020-01-05 20:00:00, None, None
None, -0.425, None, None, None, None, None, None, None, None, None, None, 2020-01-05 21:00:00, None, None
None, -0.822, None, None, None, None, None, None, None, None, None, None, 2020-01-05 22:00:00, None, None
None, -1.649, None, None, None, None, None, None, None, None, None, None, 2020-01-05 23:00:00, None, None
None, -1.649, None, None, None, None, None, None, None, None, None, None, 2020-01-06 00:00:00, None, None
None, -1.668, None, None, None, None, None, None, None, None, None, None, 2020-01-06 01:00:00, None, None
None, -1.535, None, None, None, None, None, None, None, None, None, None, 2020-01-06 02:00:00, None, None
None, -1.715, None, None, None, None, None, None, None, None, None, None, 2020-01-06 03:00:00, None, None
None, -1.678, None, None, None, None, None, None, None, None, None, None, 2020-01-06 04:00:00, None, None
None, -2.056, None, None, None, None, None, None, None, None, None, None, 2020-01-06 05:00:00, None, None
None, -2.57, None, None, None, None, None, None, None, None, None, None, 2020-01-06 06:00:00, None, None
None, -2.912, None, None, None, None, None, None, None, None, None, None, 2020-01-06 07:00:00, None, None
None, -3.207, None, None, None, None, None, None, None, None, None, None, 2020-01-06 08:00:00, None, None
None, -2.93, None, None, None, None, None, None, None, None, None, None, 2020-01-06 09:00:00, None, None
None, -2.607, None, None, None, None, None, None, None, None, None, None, 2020-01-06 10:00:00, None, None
None, -1.924, None, None, None, None, None, None, None, None, None, None, 2020-01-06 11:00:00, None, None
None, -1.925, None, None, None, None, None, None, None, None, None, None, 2020-01-06 12:00:00, None, None
None, -1.505, None, None, None, None, None, None, None, None, None, None, 2020-01-06 13:00:00, None, None
None, -1.174, None, None, None, None, None, None, None, None, None, None, 2020-01-06 14:00:00, None, None
None, -1.437, None, None, None, None, None, None, None, None, None, None, 2020-01-06 15:00:00, None, None
None, -1.836, None, None, None, None, None, None, None, None, None, None, 2020-01-06 16:00:00, None, None
None, -1.98, None, None, None, None, None, None, None, None, None, None, 2020-01-06 17:00:00, None, None
None, -2.103, None, None, None, None, None, None, None, None, None, None, 2020-01-06 18:00:00, None, None
None, -2.209, None, None, None, None, None, None, None, None, None, None, 2020-01-06 19:00:00, None, None
None, -2.322, None, None, None, None, None, None, None, None, None, None, 2020-01-06 20:00:00, None, None
None, -2.371, None, None, None, None, None, None, None, None, None, None, 2020-01-06 21:00:00, None, None
None, -2.532, None, None, None, None, None, None, None, None, None, None, 2020-01-06 22:00:00, None, None
None, -2.656, None, None, None, None, None, None, None, None, None, None, 2020-01-06 23:00:00, None, None
None, -2.741, None, None, None, None, None, None, None, None, None, None, 2020-01-07 00:00:00, None, None
None, -2.884, None, None, None, None, None, None, None, None, None, None, 2020-01-07 01:00:00, None, None
None, -2.951, None, None, None, None, None, None, None, None, None, None, 2020-01-07 02:00:00, None, None
None, -3.141, None, None, None, None, None, None, None, None, None, None, 2020-01-07 03:00:00, None, None
None, -3.236, None, None, None, None, None, None, None, None, None, None, 2020-01-07 04:00:00, None, None
None, -3.293, None, None, None, None, None, None, None, None, None, None, 2020-01-07 05:00:00, None, None
None, -3.407, None, None, None, None, None, None, None, None, None, None, 2020-01-07 06:00:00, None, None
None, -3.264, None, None, None, None, None, None, None, None, None, None, 2020-01-07 07:00:00, None, None
None, -3.274, None, None, None, None, None, None, None, None, None, None, 2020-01-07 08:00:00, None, None
None, -3.169, None, None, None, None, None, None, None, None, None, None, 2020-01-07 09:00:00, None, None
None, -3.065, None, None, None, None, None, None, None, None, None, None, 2020-01-07 10:00:00, None, None
None, -2.988, None, None, None, None, None, None, None, None, None, None, 2020-01-07 11:00:00, None, None
None, -2.789, None, None, None, None, None, None, None, None, None, None, 2020-01-07 12:00:00, None, None
None, -2.504, None, None, None, None, None, None, None, None, None, None, 2020-01-07 13:00:00, None, None
None, -2.456, None, None, None, None, None, None, None, None, None, None, 2020-01-07 14:00:00, None, None
None, -2.295, None, None, None, None, None, None, None, None, None, None, 2020-01-07 15:00:00, None, None
None, -2.361, None, None, None, None, None, None, None, None, None, None, 2020-01-07 16:00:00, None, None
None, -2.607, None, None, None, None, None, None, None, None, None, None, 2020-01-07 17:00:00, None, None
None, -2.635, None, None, None, None, None, None, None, None, None, None, 2020-01-07 18:00:00, None, None
None, -2.675, None, None, None, None, None, None, None, None, None, None, 2020-01-07 19:00:00, None, None
None, -2.589, None, None, None, None, None, None, None, None, None, None, 2020-01-07 20:00:00, None, None
None, -2.664, None, None, None, None, None, None, None, None, None, None, 2020-01-07 21:00:00, None, None
None, -2.674, None, None, None, None, None, None, None, None, None, None, 2020-01-07 22:00:00, None, None
None, -2.893, None, None, None, None, None, None, None, None, None, None, 2020-01-07 23:00:00, None, None
None, -2.979, None, None, None, None, None, None, None, None, None, None, 2020-01-08 00:00:00, None, None
None, -2.988, None, None, None, None, None, None, None, None, None, None, 2020-01-08 01:00:00, None, None
None, -2.979, None, None, None, None, None, None, None, None, None, None, 2020-01-08 02:00:00, None, None
None, -2.998, None, None, None, None, None, None, None, None, None, None, 2020-01-08 03:00:00, None, None
None, -2.693, None, None, None, None, None, None, None, None, None, None, 2020-01-08 04:00:00, None, None
None, -2.389, None, None, None, None, None, None, None, None, None, None, 2020-01-08 05:00:00, None, None
None, -2.38, None, None, None, None, None, None, None, None, None, None, 2020-01-08 06:00:00, None, None
None, -2.617, None, None, None, None, None, None, None, None, None, None, 2020-01-08 07:00:00, None, None
None, -2.941, None, None, None, None, None, None, None, None, None, None, 2020-01-08 08:00:00, None, None
None, -2.874, None, None, None, None, None, None, None, None, None, None, 2020-01-08 09:00:00, None, None
29.0, -2.436, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.4, -3.1, 0.0, -6999.0, 0.0, 2020-01-08 11:00:00, 0.0, 0.0
26.3, -2.893, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.9, -3.1, 0.0, -6999.0, 0.0, 2020-01-08 12:00:00, 0.0, 0.0
23.9, -2.617, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -3.1, 0.0, -6999.0, 0.0, 2020-01-08 13:00:00, 0.0, 0.0
None, -2.817, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -3.1, -0.1, -6999.0, 0.0, 2020-01-08 14:00:00, 0.0, 0.0
None, -3.656, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -3.7, -3.7, 0.0, -6999.0, 0.0, 2020-01-08 15:00:00, 0.0, 0.0
None, -4.661, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -4.7, 0.1, -6999.0, 0.0, 2020-01-08 16:00:00, 0.0, 0.0
None, -4.651, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -5.0, 0.1, -6999.0, 0.0, 2020-01-08 17:00:00, 0.0, 0.0
None, -5.363, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -5.4, -5.4, 0.1, -6999.0, 0.0, 2020-01-08 18:00:00, 0.0, 0.0
None, -6.0, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.0, 0.0, -6999.0, 0.0, 2020-01-08 19:00:00, 0.0, 0.0
None, -6.476, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.5, -6.5, 0.2, -6999.0, 0.0, 2020-01-08 20:00:00, 0.0, 0.0
None, -6.945, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.9, -7.0, 0.2, -6999.0, 0.0, 2020-01-08 21:00:00, 0.0, 0.0
None, -7.69, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -7.7, -7.7, 0.1, -6999.0, 0.0, 2020-01-08 22:00:00, 0.0, 0.0
None, -8.77, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -8.8, -8.8, 0.1, -6999.0, 0.0, 2020-01-08 23:00:00, 0.0, 0.0
None, -10.02, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.0, -10.0, 0.3, -6999.0, 0.0, 2020-01-09 00:00:00, 0.0, 0.0
None, -10.41, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.4, -10.4, 0.1, -6999.0, 0.0, 2020-01-09 01:00:00, 0.0, 0.0
None, -10.23, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.2, -10.6, 0.2, -6999.0, 0.0, 2020-01-09 02:00:00, 0.0, 0.0
None, -10.26, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.3, -10.6, 0.0, -6999.0, 0.0, 2020-01-09 03:00:00, 0.0, 0.0
None, -10.28, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.3, -10.6, 0.1, -6999.0, 0.0, 2020-01-09 04:00:00, 0.0, 0.0
None, -9.79, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.8, -10.6, 0.0, -6999.0, 0.0, 2020-01-09 05:00:00, 0.0, 0.0
None, -9.56, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.6, -10.6, 0.0, -6999.0, 0.0, 2020-01-09 06:00:00, 0.0, 0.0
None, -9.91, -9.5, -6999.0, -6999.0, -6999.0, -6999.0, -9.9, -9.9, 0.0, -6999.0, 0.0, 2020-01-09 07:00:00, 0.0, 0.0
None, -10.44, -9.5, -6999.0, -6999.0, -6999.0, -6999.0, -10.4, -10.4, 0.0, -6999.0, 0.0, 2020-01-09 08:00:00, 0.0, 0.0
None, -10.83, -9.5, -6999.0, -6999.0, -6999.0, -6999.0, -10.8, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 09:00:00, 0.0, 0.0
None, -9.85, None, None, None, None, None, None, None, None, None, None, 2020-01-09 10:00:00, None, None
None, -9.39, -9.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.4, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 11:00:00, 0.0, 0.0
None, -8.44, -8.3, -6999.0, -6999.0, -6999.0, -6999.0, -8.4, -11.0, 5.6, -6999.0, 0.0, 2020-01-09 12:00:00, 0.0, 0.0
None, -8.42, -8.3, -6999.0, -6999.0, -6999.0, -6999.0, -8.4, -11.0, -0.2, -6999.0, 0.0, 2020-01-09 13:00:00, 0.0, 0.0
None, -7.97, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -8.0, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 14:00:00, 0.0, 0.0
None, -8.07, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -8.1, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 15:00:00, 0.0, 0.0
None, -8.89, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -8.9, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 16:00:00, 0.0, 0.0
None, -10.14, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -10.1, -11.0, 0.0, -6999.0, 0.0, 2020-01-09 17:00:00, 0.0, 0.0
None, -10.02, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -10.0, -11.0, 0.2, -6999.0, 0.0, 2020-01-09 18:00:00, 0.0, 0.0
None, -9.51, -9.5, -6999.0, -6999.0, -6999.0, -6999.0, -9.5, -10.1, 0.1, -6999.0, 0.0, 2020-01-09 19:00:00, 0.0, 0.0
None, -9.42, -9.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.4, -10.1, 0.0, -6999.0, 0.0, 2020-01-09 20:00:00, 0.0, 0.0
None, -9.38, -9.3, -6999.0, -6999.0, -6999.0, -6999.0, -9.4, -10.1, 0.0, -6999.0, 0.0, 2020-01-09 21:00:00, 0.0, 0.0
None, -9.47, -9.3, -6999.0, -6999.0, -6999.0, -6999.0, -9.5, -10.1, 0.2, -6999.0, 0.0, 2020-01-09 22:00:00, 0.0, 0.0
None, -9.31, -9.3, -6999.0, -6999.0, -6999.0, -6999.0, -9.3, -10.1, 0.0, -6999.0, 0.0, 2020-01-09 23:00:00, 0.0, 0.0
None, -9.2, -9.2, -6999.0, -6999.0, -6999.0, -6999.0, -9.2, -10.1, 0.2, -6999.0, 0.0, 2020-01-10 00:00:00, 0.0, 0.0
None, -9.13, -9.1, -6999.0, -6999.0, -6999.0, -6999.0, -9.1, -10.1, 0.0, -6999.0, 0.0, 2020-01-10 01:00:00, 0.0, 0.0
None, -9.04, -9.0, -6999.0, -6999.0, -6999.0, -6999.0, -9.0, -10.1, 0.0, -6999.0, 0.0, 2020-01-10 02:00:00, 0.0, 0.0
None, -8.97, -9.0, -6999.0, -6999.0, -6999.0, -6999.0, -9.0, -10.1, 0.0, -6999.0, 0.0, 2020-01-10 03:00:00, 0.0, 0.0
None, -8.82, -8.8, -6999.0, -6999.0, -6999.0, -6999.0, -8.8, -10.1, 0.2, -6999.0, 0.0, 2020-01-10 04:00:00, 0.0, 0.0
None, -8.73, -8.7, -6999.0, -6999.0, -6999.0, -6999.0, -8.7, -10.1, 0.2, -6999.0, 0.0, 2020-01-10 05:00:00, 0.0, 0.0
None, -8.74, -8.7, -6999.0, -6999.0, -6999.0, -6999.0, -8.7, -10.1, 0.3, -6999.0, 0.0, 2020-01-10 06:00:00, 0.0, 0.0
None, -8.6, -8.6, -6999.0, -6999.0, -6999.0, -6999.0, -8.6, -8.7, 0.5, -6999.0, 0.0, 2020-01-10 07:00:00, 0.0, 0.0
None, -8.51, -8.5, -6999.0, -6999.0, -6999.0, -6999.0, -8.5, -8.7, 0.4, -6999.0, 0.0, 2020-01-10 08:00:00, 0.0, 0.0
None, -8.17, -8.2, -6999.0, -6999.0, -6999.0, -6999.0, -8.2, -8.7, 0.4, -6999.0, 0.0, 2020-01-10 09:00:00, 0.0, 0.0
None, -7.8, -7.8, -6999.0, -6999.0, -6999.0, -6999.0, -7.8, -8.7, 0.7, -6999.0, 0.0, 2020-01-10 10:00:00, 0.0, 0.0
None, -7.43, -7.4, -6999.0, -6999.0, -6999.0, -6999.0, -7.4, -8.7, 0.8, -6999.0, 0.0, 2020-01-10 11:00:00, 0.0, 0.0
None, -6.957, -7.0, -6999.0, -6999.0, -6999.0, -6999.0, -7.0, -8.7, 0.8, -6999.0, 0.0, 2020-01-10 12:00:00, 0.0, 0.0
5.5, -6.577, -6.6, -6999.0, -6999.0, -6999.0, -6999.0, -6.6, -8.7, 0.6, -6999.0, 0.0, 2020-01-10 13:00:00, 0.0, 0.0
5.9, -6.373, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -8.7, 0.4, -6999.0, 0.0, 2020-01-10 14:00:00, 0.0, 0.0
6.4, -6.178, -6.2, -6999.0, -6999.0, -6999.0, -6999.0, -6.2, -8.7, 0.5, -6999.0, 0.0, 2020-01-10 15:00:00, 0.0, 0.0
6.6, -6.372, -6.2, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -8.7, 0.2, -6999.0, 0.0, 2020-01-10 16:00:00, 0.0, 0.0
6.8, -6.519, -6.2, -6999.0, -6999.0, -6999.0, -6999.0, -6.5, -8.7, 0.2, -6999.0, 0.0, 2020-01-10 17:00:00, 0.0, 0.0
6.9, -6.429, -6.2, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -8.7, 0.3, -6999.0, 0.0, 2020-01-10 18:00:00, 0.0, 0.0
6.9, -6.497, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.5, -6.5, 0.0, -6999.0, 0.0, 2020-01-10 19:00:00, 0.0, 0.0
7.1, -6.487, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.5, -6.6, 0.2, -6999.0, 0.0, 2020-01-10 20:00:00, 0.0, 0.0
7.1, -6.575, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.6, -6.6, 0.0, -6999.0, 0.0, 2020-01-10 21:00:00, 0.0, 0.0
6.9, -6.702, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.7, -6.7, 0.0, -6999.0, 0.0, 2020-01-10 22:00:00, 0.0, 0.0
7.1, -6.682, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.7, -6.7, 0.2, -6999.0, 0.0, 2020-01-10 23:00:00, 0.0, 0.0
7.1, -6.583, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.6, -6.7, 0.2, -6999.0, 0.0, 2020-01-11 00:00:00, 0.0, 0.0
7.1, -6.682, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.7, -6.7, 0.0, -6999.0, 0.0, 2020-01-11 01:00:00, 0.0, 0.0
7.1, -6.761, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -6.8, -6.8, 0.0, -6999.0, 0.0, 2020-01-11 02:00:00, 0.0, 0.0
7.3, -7.13, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -7.1, -7.1, 0.2, -6999.0, 0.0, 2020-01-11 03:00:00, 0.0, 0.0
7.1, -7.07, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -7.1, -7.2, 0.0, -6999.0, 0.0, 2020-01-11 04:00:00, 0.0, 0.0
6.9, -7.11, -6.4, -6999.0, -6999.0, -6999.0, -6999.0, -7.1, -7.3, 0.0, -6999.0, 0.0, 2020-01-11 05:00:00, 0.0, 0.0
