station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -7.076, 92.6, None, None, None, None, None, None, None, -8.0, 897.0, None, 2020-01-03 11:00:00, None, None
None, -6.875, 92.8, None, None, None, None, None, None, None, -8.0, 896.0, None, 2020-01-03 12:00:00, None, None
None, -6.757, 92.5, None, None, None, None, None, None, None, -8.0, 895.0, None, 2020-01-03 13:00:00, None, None
None, -6.469, 92.5, None, None, None, None, None, None, None, -7.0, 893.0, None, 2020-01-03 14:00:00, None, None
None, -6.125, 92.9, None, None, None, None, None, None, None, -7.0, 892.0, None, 2020-01-03 15:00:00, None, None
None, -5.641, 93.3, None, None, None, None, None, None, None, -6.0, 890.0, None, 2020-01-03 16:00:00, None, None
None, -3.06, 93.4, None, None, None, None, None, None, None, -4.0, 890.0, None, 2020-01-03 17:00:00, None, None
None, -1.057, 94.6, None, None, None, None, None, None, None, -2.0, 888.0, None, 2020-01-03 18:00:00, None, None
None, -0.325, 93.7, None, None, None, None, None, None, None, -1.0, 887.0, None, 2020-01-03 19:00:00, None, None
None, 1.138, 92.7, None, None, None, None, None, None, None, 0.0, 888.0, None, 2020-01-03 20:00:00, None, None
None, 1.057, 87.0, None, None, None, None, None, None, None, -1.0, 890.0, None, 2020-01-03 21:00:00, None, None
None, 0.215, 82.1, None, None, None, None, None, None, None, -2.0, 892.0, None, 2020-01-03 22:00:00, None, None
None, -0.747, 83.4, None, None, None, None, None, None, None, -3.0, 894.0, None, 2020-01-03 23:00:00, None, None
None, -1.202, 80.4, None, None, None, None, None, None, None, -4.0, 895.0, None, 2020-01-04 00:00:00, None, None
None, -1.877, 82.0, None, None, None, None, None, None, None, -4.0, 895.0, None, 2020-01-04 01:00:00, None, None
None, -1.952, 80.2, None, None, None, None, None, None, None, -5.0, 896.0, None, 2020-01-04 02:00:00, None, None
None, -3.089, 88.1, None, None, None, None, None, None, None, -5.0, 898.0, None, 2020-01-04 03:00:00, None, None
None, -3.286, 81.6, None, None, None, None, None, None, None, -5.0, 900.0, None, 2020-01-04 04:00:00, None, None
None, -3.847, 81.8, None, None, None, None, None, None, None, -6.0, 901.0, None, 2020-01-04 05:00:00, None, None
None, -3.808, 78.75, None, None, None, None, None, None, None, -7.0, 902.0, None, 2020-01-04 06:00:00, None, None
None, -4.611, 86.6, None, None, None, None, None, None, None, -6.0, 903.0, None, 2020-01-04 07:00:00, None, None
None, -4.894, 86.9, None, None, None, None, None, None, None, -7.0, 905.0, None, 2020-01-04 08:00:00, None, None
None, -5.359, 89.7, None, None, None, None, None, None, None, -7.0, 906.0, None, 2020-01-04 09:00:00, None, None
None, -4.926, 88.0, None, None, None, None, None, None, None, -6.0, 907.0, None, 2020-01-04 10:00:00, None, None
None, -3.084, 74.07, None, None, None, None, None, None, None, -6.0, 908.0, None, 2020-01-04 11:00:00, None, None
None, -2.642, 73.98, None, None, None, None, None, None, None, -6.0, 909.0, None, 2020-01-04 12:00:00, None, None
None, -1.921, 75.03, None, None, None, None, None, None, None, -5.0, 909.0, None, 2020-01-04 13:00:00, None, None
None, -1.507, 69.29, None, None, None, None, None, None, None, -6.0, 910.0, None, 2020-01-04 14:00:00, None, None
None, -1.704, 73.25, None, None, None, None, None, None, None, -5.0, 910.0, None, 2020-01-04 15:00:00, None, None
None, -2.486, 77.26, None, None, None, None, None, None, None, -6.0, 911.0, None, 2020-01-04 16:00:00, None, None
None, -2.764, 79.96, None, None, None, None, None, None, None, -6.0, 911.0, None, 2020-01-04 17:00:00, None, None
None, -3.112, 81.4, None, None, None, None, None, None, None, -6.0, 911.0, None, 2020-01-04 18:00:00, None, None
None, -3.466, 82.7, None, None, None, None, None, None, None, -5.0, 911.0, None, 2020-01-04 19:00:00, None, None
None, -3.945, 84.7, None, None, None, None, None, None, None, -6.0, 912.0, None, 2020-01-04 20:00:00, None, None
None, -4.26, 86.5, None, None, None, None, None, None, None, -6.0, 911.0, None, 2020-01-04 21:00:00, None, None
None, -4.088, 84.7, None, None, None, None, None, None, None, -6.0, 911.0, None, 2020-01-04 22:00:00, None, None
None, -4.288, 84.6, None, None, None, None, None, None, None, -6.0, 910.0, None, 2020-01-04 23:00:00, None, None
None, -4.351, 85.1, None, None, None, None, None, None, None, -6.0, 910.0, None, 2020-01-05 00:00:00, None, None
None, -3.912, 81.2, None, None, None, None, None, None, None, -7.0, 908.0, None, 2020-01-05 01:00:00, None, None
None, -3.721, 81.2, None, None, None, None, None, None, None, -6.0, 907.0, None, 2020-01-05 02:00:00, None, None
None, -3.328, 82.8, None, None, None, None, None, None, None, -6.0, 905.0, None, 2020-01-05 03:00:00, None, None
None, -2.535, 80.5, None, None, None, None, None, None, None, -5.0, 904.0, None, 2020-01-05 04:00:00, None, None
None, -2.126, 90.1, None, None, None, None, None, None, None, -3.0, 905.0, None, 2020-01-05 05:00:00, None, None
None, -1.726, 94.8, None, None, None, None, None, None, None, -3.0, 904.0, None, 2020-01-05 06:00:00, None, None
None, -2.076, 78.26, None, None, None, None, None, None, None, -5.0, 906.0, None, 2020-01-05 07:00:00, None, None
None, -2.746, 61.69, None, None, None, None, None, None, None, -9.0, 907.0, None, 2020-01-05 08:00:00, None, None
None, -4.281, 71.12, None, None, None, None, None, None, None, -8.0, 908.0, None, 2020-01-05 09:00:00, None, None
None, -5.373, 75.88, None, None, None, None, None, None, None, -8.0, 908.0, None, 2020-01-05 10:00:00, None, None
None, -3.3, 68.29, None, None, None, None, None, None, None, -8.0, 909.0, None, 2020-01-05 11:00:00, None, None
None, -1.365, 60.06, None, None, None, None, None, None, None, -7.0, 910.0, None, 2020-01-05 12:00:00, None, None
None, -3.916, 90.2, None, None, None, None, None, None, None, -5.0, 909.0, None, 2020-01-05 13:00:00, None, None
None, -3.07, 65.29, None, None, None, None, None, None, None, -8.0, 911.0, None, 2020-01-05 14:00:00, None, None
None, -3.128, 62.25, None, None, None, None, None, None, None, -8.0, 912.0, None, 2020-01-05 15:00:00, None, None
None, -4.979, 76.34, None, None, None, None, None, None, None, -8.0, 913.0, None, 2020-01-05 16:00:00, None, None
None, -6.112, 82.6, None, None, None, None, None, None, None, -8.0, 913.0, None, 2020-01-05 17:00:00, None, None
None, -6.001, 80.5, None, None, None, None, None, None, None, -9.0, 913.0, None, 2020-01-05 18:00:00, None, None
None, -6.465, 80.6, None, None, None, None, None, None, None, -9.0, 914.0, None, 2020-01-05 19:00:00, None, None
None, -5.854, 80.0, None, None, None, None, None, None, None, -8.0, 915.0, None, 2020-01-05 20:00:00, None, None
None, -5.597, 84.5, None, None, None, None, None, None, None, -7.0, 916.0, None, 2020-01-05 21:00:00, None, None
None, -6.442, 88.4, None, None, None, None, None, None, None, -8.0, 916.0, None, 2020-01-05 22:00:00, None, None
None, -7.982, 90.7, None, None, None, None, None, None, None, -9.0, 916.0, None, 2020-01-05 23:00:00, None, None
None, -8.46, 91.8, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 00:00:00, None, None
None, -8.41, 92.0, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 01:00:00, None, None
None, -8.9, 91.6, None, None, None, None, None, None, None, -10.0, 917.0, None, 2020-01-06 02:00:00, None, None
None, -9.39, 92.1, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 03:00:00, None, None
None, -9.36, 91.9, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 04:00:00, None, None
None, -9.96, 90.6, None, None, None, None, None, None, None, -11.0, 917.0, None, 2020-01-06 05:00:00, None, None
None, -9.04, 90.8, None, None, None, None, None, None, None, -10.0, 916.0, None, 2020-01-06 06:00:00, None, None
None, -9.69, 91.3, None, None, None, None, None, None, None, -11.0, 916.0, None, 2020-01-06 07:00:00, None, None
None, -8.84, 91.4, None, None, None, None, None, None, None, -10.0, 917.0, None, 2020-01-06 08:00:00, None, None
None, -9.02, 91.3, None, None, None, None, None, None, None, -10.0, 917.0, None, 2020-01-06 09:00:00, None, None
None, -9.4, 91.5, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 10:00:00, None, None
None, -8.6, 88.0, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 11:00:00, None, None
None, -6.506, 80.5, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 12:00:00, None, None
None, -7.512, 86.9, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 13:00:00, None, None
None, -7.196, 88.8, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 14:00:00, None, None
None, -7.324, 88.5, None, None, None, None, None, None, None, -9.0, 917.0, None, 2020-01-06 15:00:00, None, None
None, -7.815, 89.7, None, None, None, None, None, None, None, -9.0, 918.0, None, 2020-01-06 16:00:00, None, None
None, -8.38, 89.9, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 17:00:00, None, None
None, -8.87, 91.9, None, None, None, None, None, None, None, -10.0, 918.0, None, 2020-01-06 18:00:00, None, None
None, -9.17, 91.7, None, None, None, None, None, None, None, -10.0, 919.0, None, 2020-01-06 19:00:00, None, None
None, -10.01, 91.2, None, None, None, None, None, None, None, -11.0, 918.0, None, 2020-01-06 20:00:00, None, None
None, -10.98, 91.3, None, None, None, None, None, None, None, -12.0, 920.0, None, 2020-01-06 21:00:00, None, None
None, -11.62, 89.4, None, None, None, None, None, None, None, -13.0, 919.0, None, 2020-01-06 22:00:00, None, None
None, -11.77, 89.2, None, None, None, None, None, None, None, -13.0, 919.0, None, 2020-01-06 23:00:00, None, None
None, -12.64, 88.9, None, None, None, None, None, None, None, -14.0, 919.0, None, 2020-01-07 00:00:00, None, None
None, -13.7, 87.8, None, None, None, None, None, None, None, -15.0, 918.0, None, 2020-01-07 01:00:00, None, None
None, -12.62, 88.6, None, None, None, None, None, None, None, -14.0, 919.0, None, 2020-01-07 02:00:00, None, None
None, -12.07, 88.9, None, None, None, None, None, None, None, -14.0, 918.0, None, 2020-01-07 03:00:00, None, None
None, -12.19, 88.7, None, None, None, None, None, None, None, -14.0, 917.0, None, 2020-01-07 04:00:00, None, None
None, -11.73, 89.5, None, None, None, None, None, None, None, -13.0, 917.0, None, 2020-01-07 05:00:00, None, None
None, -11.5, 89.2, None, None, None, None, None, None, None, -13.0, 916.0, None, 2020-01-07 06:00:00, None, None
None, -11.77, 89.0, None, None, None, None, None, None, None, -13.0, 914.0, None, 2020-01-07 07:00:00, None, None
None, -11.7, 89.1, None, None, None, None, None, None, None, -13.0, 914.0, None, 2020-01-07 08:00:00, None, None
None, -10.92, 89.5, None, None, None, None, None, None, None, -12.0, 913.0, None, 2020-01-07 09:00:00, None, None
None, -10.27, 90.5, None, None, None, None, None, None, None, -11.0, 913.0, None, 2020-01-07 10:00:00, None, None
None, -10.51, 89.9, None, None, None, None, None, None, None, -12.0, 912.0, None, 2020-01-07 11:00:00, None, None
None, -9.98, 90.2, None, None, None, None, None, None, None, -11.0, 910.0, None, 2020-01-07 12:00:00, None, None
None, -9.79, 90.1, None, None, None, None, None, None, None, -11.0, 909.0, None, 2020-01-07 13:00:00, None, None
None, -9.36, 90.2, None, None, None, None, None, None, None, -10.0, 908.0, None, 2020-01-07 14:00:00, None, None
None, -9.36, 90.0, None, None, None, None, None, None, None, -11.0, 907.0, None, 2020-01-07 15:00:00, None, None
None, -9.65, 90.7, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-07 16:00:00, None, None
None, -9.83, 90.5, None, None, None, None, None, None, None, -11.0, 907.0, None, 2020-01-07 17:00:00, None, None
None, -9.8, 90.1, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-07 18:00:00, None, None
None, -9.9, 90.0, None, None, None, None, None, None, None, -11.0, 905.0, None, 2020-01-07 19:00:00, None, None
None, -9.71, 90.1, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-07 20:00:00, None, None
None, -9.95, 89.7, None, None, None, None, None, None, None, -11.0, 905.0, None, 2020-01-07 21:00:00, None, None
None, -9.9, 89.1, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-07 22:00:00, None, None
None, -10.4, 89.1, None, None, None, None, None, None, None, -11.0, 905.0, None, 2020-01-07 23:00:00, None, None
None, -10.09, 89.9, None, None, None, None, None, None, None, -12.0, 906.0, None, 2020-01-08 00:00:00, None, None
None, -9.86, 89.3, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-08 01:00:00, None, None
None, -9.68, 88.8, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-08 02:00:00, None, None
None, -9.53, 89.8, None, None, None, None, None, None, None, -11.0, 906.0, None, 2020-01-08 03:00:00, None, None
None, -9.8, 90.6, None, None, None, None, None, None, None, -11.0, 907.0, None, 2020-01-08 04:00:00, None, None
None, -10.68, 89.9, None, None, None, None, None, None, None, -12.0, 907.0, None, 2020-01-08 05:00:00, None, None
None, -11.69, 88.9, None, None, None, None, None, None, None, -13.0, 908.0, None, 2020-01-08 06:00:00, None, None
None, -12.31, 88.8, None, None, None, None, None, None, None, -14.0, 909.0, None, 2020-01-08 07:00:00, None, None
None, -11.82, 89.9, None, None, None, None, None, None, None, -13.0, 908.0, None, 2020-01-08 08:00:00, None, None
None, -12.55, 88.3, None, None, None, None, None, None, None, -14.0, 909.0, None, 2020-01-08 09:00:00, None, None
2.2, -11.65, 90.4, -11.3, 90.0, -13.0, -11.7, -12.9, 1012.4, 0.0, -13.0, 911.0, 0.0, 2020-01-08 11:00:00, -6999.0, 911.0
2.0, -11.66, 89.8, -11.3, 90.0, -13.0, -11.7, -12.9, 1011.3, 0.0, -13.0, 910.0, 0.0, 2020-01-08 12:00:00, -6999.0, 910.0
1.8, -10.86, 89.8, -10.9, 90.0, -12.0, -10.9, -12.9, 1011.2, 0.0, -12.0, 910.0, 0.0, 2020-01-08 13:00:00, -6999.0, 910.0
1.8, -10.75, 89.8, -10.8, 90.0, -12.0, -10.8, -12.9, 1012.3, 0.0, -12.0, 911.0, 0.0, 2020-01-08 14:00:00, -6999.0, 911.0
1.5, -10.42, 89.4, -10.3, 89.0, -12.0, -10.4, -12.9, 1012.2, 0.0, -12.0, 911.0, 0.0, 2020-01-08 15:00:00, -6999.0, 911.0
1.1, -11.05, 89.3, -10.2, 89.0, -12.0, -11.1, -12.9, 1012.3, 0.0, -12.0, 911.0, 0.0, 2020-01-08 16:00:00, -6999.0, 911.0
0.6, -11.75, 88.5, -10.2, 89.0, -13.0, -11.8, -12.9, 1012.5, 0.0, -13.0, 911.0, 0.0, 2020-01-08 17:00:00, -6999.0, 911.0
0.4, -11.31, 88.9, -10.2, 89.0, -13.0, -11.3, -12.9, 1012.5, 0.0, -13.0, 911.0, 0.0, 2020-01-08 18:00:00, -6999.0, 911.0
0.4, -11.63, 89.6, -11.2, 90.0, -13.0, -11.6, -12.1, 1014.9, 0.0, -13.0, 913.0, 0.0, 2020-01-08 19:00:00, -6999.0, 913.0
0.2, -11.59, 88.8, -11.2, 89.0, -13.0, -11.6, -12.1, 1013.7, 0.0, -13.0, 912.0, 0.0, 2020-01-08 20:00:00, -6999.0, 912.0
0.0, -11.29, 89.3, -11.2, 89.0, -13.0, -11.3, -12.1, 1013.7, 0.0, -13.0, 912.0, 0.0, 2020-01-08 21:00:00, -6999.0, 912.0
0.0, -10.93, 89.4, -10.8, 89.0, -12.0, -10.9, -12.1, 1014.7, 0.1, -12.0, 913.0, 0.0, 2020-01-08 22:00:00, -6999.0, 913.0
0.0, -10.98, 89.5, -10.6, 90.0, -12.0, -11.0, -12.1, 1014.7, 0.1, -12.0, 913.0, 0.0, 2020-01-08 23:00:00, -6999.0, 913.0
0.0, -12.11, 88.4, -10.6, 88.0, -14.0, -12.1, -12.1, 1016.0, 0.0, -14.0, 914.0, 0.0, 2020-01-09 00:00:00, -6999.0, 914.0
0.0, -13.04, 87.8, -10.6, 88.0, -15.0, -13.0, -12.9, 1016.0, 0.0, -15.0, 914.0, 0.0, 2020-01-09 01:00:00, -6999.0, 914.0
0.0, -13.14, 87.6, -10.6, 88.0, -15.0, -13.1, -13.5, 1017.1, 0.0, -15.0, 915.0, 0.0, 2020-01-09 02:00:00, -6999.0, 915.0
0.0, -13.82, 88.0, -10.6, 88.0, -15.0, -13.8, -14.1, 1018.2, 0.0, -15.0, 916.0, 0.0, 2020-01-09 03:00:00, -6999.0, 916.0
0.0, -14.67, 86.3, -10.6, 86.0, -16.0, -14.7, -14.6, 1018.4, 0.0, -16.0, 916.0, 0.0, 2020-01-09 04:00:00, -6999.0, 916.0
0.0, -14.71, 87.0, -10.6, 87.0, -16.0, -14.7, -14.8, 1019.6, 0.0, -16.0, 917.0, 0.0, 2020-01-09 05:00:00, -6999.0, 917.0
0.0, -14.54, 86.8, -10.6, 87.0, -16.0, -14.5, -14.8, 1018.4, 0.0, -16.0, 916.0, 0.0, 2020-01-09 06:00:00, -6999.0, 916.0
0.0, -14.32, 86.9, -14.1, 87.0, -16.0, -14.3, -14.7, 1019.5, 0.0, -16.0, 917.0, 0.0, 2020-01-09 07:00:00, -6999.0, 917.0
0.0, -14.56, 86.7, -14.1, 87.0, -16.0, -14.6, -14.7, 1019.6, 0.0, -16.0, 917.0, 0.0, 2020-01-09 08:00:00, -6999.0, 917.0
0.0, -14.9, 86.1, -14.1, 86.0, -17.0, -14.9, -14.8, 1019.6, 0.0, -17.0, 917.0, 0.0, 2020-01-09 09:00:00, -6999.0, 917.0
None, -14.16, 88.1, None, None, None, None, None, None, None, -15.0, 917.0, None, 2020-01-09 10:00:00, None, None
0.0, -13.61, 88.1, -13.5, 88.0, -15.0, -13.6, -15.0, 1019.4, 0.0, -15.0, 917.0, 0.0, 2020-01-09 11:00:00, -6999.0, 917.0
0.0, -9.6, 88.3, -9.6, 88.0, -11.0, -9.6, -15.0, 1017.9, 0.1, -11.0, 916.0, 0.0, 2020-01-09 12:00:00, -6999.0, 916.0
0.0, -12.16, 86.8, -9.3, 87.0, -14.0, -12.2, -15.0, 1018.3, 0.1, -14.0, 916.0, 0.0, 2020-01-09 13:00:00, -6999.0, 916.0
0.2, -10.57, 91.0, -9.0, 91.0, -11.0, -10.6, -15.0, 1017.1, 0.2, -11.0, 915.0, 0.0, 2020-01-09 14:00:00, -6999.0, 915.0
0.4, -8.29, 88.7, -8.3, 89.0, -10.0, -8.3, -15.0, 1016.9, 0.2, -10.0, 915.0, 0.0, 2020-01-09 15:00:00, -6999.0, 915.0
0.4, -8.16, 86.3, -8.0, 86.0, -10.0, -8.2, -15.0, 1015.9, 0.0, -10.0, 914.0, 0.0, 2020-01-09 16:00:00, -6999.0, 914.0
0.4, -8.91, 87.1, -8.0, 87.0, -11.0, -8.9, -15.0, 1015.9, 0.1, -11.0, 914.0, 0.0, 2020-01-09 17:00:00, -6999.0, 914.0
0.4, -9.15, 86.7, -8.0, 87.0, -11.0, -9.2, -15.0, 1015.9, 0.1, -11.0, 914.0, 0.0, 2020-01-09 18:00:00, -6999.0, 914.0
0.4, -9.27, 87.5, -9.0, 88.0, -11.0, -9.3, -9.4, 1014.8, 0.0, -11.0, 913.0, 0.0, 2020-01-09 19:00:00, -6999.0, 913.0
0.4, -9.52, 89.3, -9.0, 89.0, -11.0, -9.5, -9.8, 1014.9, 0.1, -11.0, 913.0, 0.0, 2020-01-09 20:00:00, -6999.0, 913.0
0.4, -9.83, 89.1, -9.0, 89.0, -11.0, -9.8, -10.1, 1015.0, 0.1, -11.0, 913.0, 0.0, 2020-01-09 21:00:00, -6999.0, 913.0
0.4, -10.18, 90.6, -9.0, 91.0, -11.0, -10.2, -10.2, 1013.8, 0.0, -11.0, 912.0, 0.0, 2020-01-09 22:00:00, -6999.0, 912.0
0.4, -10.23, 90.2, -9.0, 90.0, -11.0, -10.2, -10.2, 1011.5, 0.0, -11.0, 910.0, 0.0, 2020-01-09 23:00:00, -6999.0, 910.0
0.4, -10.42, 90.6, -9.0, 91.0, -11.0, -10.4, -10.6, 1010.0, 0.0, -11.0, 909.0, 0.0, 2020-01-10 00:00:00, -6999.0, 909.0
0.7, -10.49, 90.5, -9.0, 91.0, -12.0, -10.5, -10.7, 1009.2, 0.3, -12.0, 908.0, 0.0, 2020-01-10 01:00:00, -6999.0, 908.0
1.1, -10.65, 90.2, -9.0, 90.0, -12.0, -10.7, -10.8, 1007.9, 0.4, -12.0, 907.0, 0.0, 2020-01-10 02:00:00, -6999.0, 907.0
1.6, -10.44, 90.1, -9.0, 90.0, -11.0, -10.4, -10.8, 1005.4, 0.5, -11.0, 905.0, 1.0, 2020-01-10 03:00:00, -6999.0, 905.0
3.3, -10.51, 90.0, -9.0, 90.0, -12.0, -10.5, -10.8, 1004.3, 1.7, -12.0, 904.0, 2.0, 2020-01-10 04:00:00, -6999.0, 904.0
5.0, -10.71, 89.9, -9.0, 90.0, -12.0, -10.7, -10.8, 1003.3, 1.7, -12.0, 903.0, 2.0, 2020-01-10 05:00:00, -6999.0, 903.0
6.5, -10.26, 90.1, -9.0, 90.0, -11.0, -10.3, -10.8, 1001.0, 1.5, -11.0, 901.0, 2.0, 2020-01-10 06:00:00, -6999.0, 901.0
