station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
99.9, None, None, None, 5.988, 358.1, None, None, 1.0, 959.0, None, None, None, None, None, 9.45, None, None, 1.462, None, None, None, None, 25.05, None, None, None, None, None, None, 2020-01-01 00:00:00, None
99.8, None, None, None, 4.815, 0.201, None, None, 2.0, 959.0, None, None, None, None, None, 9.62, None, None, 1.643, None, None, None, None, 29.61, None, None, None, None, None, None, 2020-01-01 01:00:00, None
99.8, None, None, None, 4.0, 346.8, None, None, 1.0, 959.0, None, None, None, None, None, 9.39, None, None, 1.339, None, None, None, None, 22.62, None, None, None, None, None, None, 2020-01-01 02:00:00, None
99.8, None, None, None, 3.394, 342.3, None, None, 1.0, 959.0, None, None, None, None, None, 9.41, None, None, 1.51, None, None, None, None, 19.87, None, None, None, None, None, None, 2020-01-01 03:00:00, None
99.9, None, None, None, 0.898, 242.7, None, None, 1.0, 959.0, None, None, None, None, None, 9.36, None, None, 1.007, None, None, None, None, 64.13, None, None, None, None, None, None, 2020-01-01 04:00:00, None
100.0, None, None, None, 0.001, 192.0, None, None, 1.0, 960.0, None, None, None, None, None, 9.38, None, None, 0.671, None, None, None, None, 2.548, None, None, None, None, None, None, 2020-01-01 05:00:00, None
100.0, None, None, None, 1.591, 178.0, None, None, 0.0, 960.0, None, None, None, None, None, 9.37, None, None, 0.419, None, None, None, None, 16.42, None, None, None, None, None, None, 2020-01-01 06:00:00, None
99.9, None, None, None, 2.425, 186.4, None, None, 1.0, 960.0, None, None, None, None, None, 9.44, None, None, 0.824, None, None, None, None, 34.14, None, None, None, None, None, None, 2020-01-01 07:00:00, None
99.9, None, None, None, 1.855, 184.5, None, None, 1.0, 960.0, None, None, None, None, None, 9.28, None, None, 0.933, None, None, None, None, 23.22, None, None, None, None, None, None, 2020-01-01 08:00:00, None
99.8, None, None, None, 0.595, 329.3, None, None, 1.0, 961.0, None, None, None, None, None, 9.36, None, None, 1.132, None, None, None, None, 47.92, None, None, None, None, None, None, 2020-01-01 09:00:00, None
