station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 13.4, 13.41, 6.1, -0.1, 15.4, -6999.0, 2020-04-10 18:00:00, -6999.0
None, 12.0, 11.99, 12.0, -2.0, 13.8, -6999.0, 2020-04-10 19:00:00, -6999.0
None, 10.3, 10.33, 10.4, -4.2, 13.8, -6999.0, 2020-04-10 20:00:00, -6999.0
None, 9.0, 8.97, 8.9, -3.4, 13.8, -6999.0, 2020-04-10 21:00:00, -6999.0
None, 8.0, 8.01, 8.0, -0.9, 13.8, -6999.0, 2020-04-10 22:00:00, -6999.0
None, 7.9, 7.9, 7.8, -0.3, 13.8, -6999.0, 2020-04-10 23:00:00, -6999.0
None, 7.3, 7.349, 7.4, -0.1, 13.8, -6999.0, 2020-04-11 00:00:00, -6999.0
None, 6.9, 6.868, 6.8, -0.3, 13.8, -6999.0, 2020-04-11 01:00:00, -6999.0
None, 6.6, 6.615, 6.4, -0.1, 13.8, -6999.0, 2020-04-11 02:00:00, -6999.0
None, 6.3, 6.258, 6.1, 0.0, 13.8, -6999.0, 2020-04-11 03:00:00, -6999.0
None, 6.5, 6.48, 5.9, 0.1, 13.8, -6999.0, 2020-04-11 04:00:00, -6999.0
None, 6.3, 6.264, 5.9, -0.2, 13.8, -6999.0, 2020-04-11 05:00:00, -6999.0
None, 6.6, 6.566, 5.8, 0.0, 13.8, -6999.0, 2020-04-11 06:00:00, -6999.0
None, 11.4, 11.39, 6.4, 3.5, 11.3, -6999.0, 2020-04-11 07:00:00, -6999.0
None, 10.7, 10.73, 6.4, 0.0, 11.5, -6999.0, 2020-04-11 08:00:00, -6999.0
None, 10.5, 10.52, 6.4, 0.1, 11.5, -6999.0, 2020-04-11 09:00:00, -6999.0
None, 11.9, 11.94, 6.4, 6.3, 12.0, -6999.0, 2020-04-11 10:00:00, -6999.0
None, 13.0, 13.02, 6.4, 2.5, 13.3, -6999.0, 2020-04-11 11:00:00, -6999.0
None, 14.8, 14.82, 6.4, 1.4, 14.6, -6999.0, 2020-04-11 12:00:00, -6999.0
None, 15.3, 15.25, 6.4, 0.9, 15.8, -6999.0, 2020-04-11 13:00:00, -6999.0
None, 16.0, 16.04, 6.4, -0.5, 16.5, -6999.0, 2020-04-11 14:00:00, -6999.0
None, 16.6, 16.61, 6.4, -0.4, 16.5, -6999.0, 2020-04-11 15:00:00, -6999.0
None, 17.2, 17.19, 6.4, -0.5, 17.3, -6999.0, 2020-04-11 16:00:00, -6999.0
None, 17.5, 17.51, 6.4, -0.6, 17.8, -6999.0, 2020-04-11 17:00:00, -6999.0
None, 14.8, 14.84, 6.4, -0.1, 17.8, -6999.0, 2020-04-11 18:00:00, -6999.0
None, 13.5, 13.52, 13.4, -2.0, 15.0, -6999.0, 2020-04-11 19:00:00, -6999.0
None, 11.1, 11.12, 11.2, -3.5, 15.0, -6999.0, 2020-04-11 20:00:00, -6999.0
None, 9.7, 9.66, 9.3, -5.0, 15.0, -6999.0, 2020-04-11 21:00:00, -6999.0
None, 10.0, 10.0, 8.7, -1.6, 15.0, -6999.0, 2020-04-11 22:00:00, -6999.0
None, 9.0, 8.99, 8.6, -1.1, 15.0, -6999.0, 2020-04-11 23:00:00, -6999.0
None, 8.4, 8.41, 8.3, -0.1, 15.0, -6999.0, 2020-04-12 00:00:00, -6999.0
None, 8.2, 8.19, 7.8, 0.0, 15.0, -6999.0, 2020-04-12 01:00:00, -6999.0
None, 7.7, 7.669, 7.4, -0.6, 15.0, -6999.0, 2020-04-12 02:00:00, -6999.0
None, 7.0, 7.038, 6.9, -0.4, 15.0, -6999.0, 2020-04-12 03:00:00, -6999.0
None, 6.2, 6.203, 6.2, 0.1, 15.0, -6999.0, 2020-04-12 04:00:00, -6999.0
None, 6.3, 6.307, 6.1, 0.0, 15.0, -6999.0, 2020-04-12 05:00:00, -6999.0
None, 6.1, 6.067, 6.0, -0.1, 15.0, -6999.0, 2020-04-12 06:00:00, -6999.0
None, 5.6, 5.63, 5.5, 0.2, 6.2, -6999.0, 2020-04-12 07:00:00, -6999.0
None, 6.0, 5.965, 5.5, 0.5, 6.2, -6999.0, 2020-04-12 08:00:00, -6999.0
None, 6.1, 6.065, 5.4, -0.1, 6.2, -6999.0, 2020-04-12 09:00:00, -6999.0
None, 8.5, 8.5, 5.4, 4.8, 8.7, -6999.0, 2020-04-12 10:00:00, -6999.0
None, 12.4, 12.36, 5.4, 5.4, 12.2, -6999.0, 2020-04-12 11:00:00, -6999.0
None, 14.5, 14.5, 5.4, 2.7, 14.3, -6999.0, 2020-04-12 12:00:00, -6999.0
None, 15.3, 15.31, 5.4, 1.4, 15.4, -6999.0, 2020-04-12 13:00:00, -6999.0
None, 15.3, 15.29, 5.4, -0.9, 16.8, -6999.0, 2020-04-12 14:00:00, -6999.0
None, 14.9, 14.86, 5.4, -0.4, 16.8, -6999.0, 2020-04-12 15:00:00, -6999.0
None, 15.0, 15.0, 5.4, -0.8, 16.8, -6999.0, 2020-04-12 16:00:00, -6999.0
None, 15.1, 15.11, 5.4, -0.2, 16.8, -6999.0, 2020-04-12 17:00:00, -6999.0
None, 14.4, 14.44, 5.4, -1.9, 16.8, -6999.0, 2020-04-12 18:00:00, -6999.0
None, 13.5, 13.52, 13.5, -1.8, 14.4, -6999.0, 2020-04-12 19:00:00, -6999.0
None, 10.2, 10.16, 10.1, -5.3, 14.4, -6999.0, 2020-04-12 20:00:00, -6999.0
None, 8.3, 8.3, 8.2, -4.0, 14.4, -6999.0, 2020-04-12 21:00:00, -6999.0
None, 7.5, 7.503, 7.5, -0.6, 14.4, -6999.0, 2020-04-12 22:00:00, -6999.0
None, 6.9, 6.92, 6.9, -0.2, 14.4, -6999.0, 2020-04-12 23:00:00, -6999.0
None, 7.0, 6.99, 6.4, 0.0, 14.4, -6999.0, 2020-04-13 00:00:00, -6999.0
None, 6.4, 6.432, 6.2, -0.3, 14.4, -6999.0, 2020-04-13 01:00:00, -6999.0
None, 6.6, 6.55, 6.2, 0.2, 14.4, -6999.0, 2020-04-13 02:00:00, -6999.0
None, 5.8, 5.829, 5.7, -0.3, 14.4, -6999.0, 2020-04-13 03:00:00, -6999.0
None, 4.9, 4.932, 4.6, -0.1, 14.4, -6999.0, 2020-04-13 04:00:00, -6999.0
None, 4.7, 4.724, 4.6, 0.6, 14.4, -6999.0, 2020-04-13 05:00:00, -6999.0
None, 4.9, 4.865, 3.8, -0.5, 14.4, -6999.0, 2020-04-13 06:00:00, -6999.0
None, 4.0, 3.965, 4.0, 0.6, 4.9, -6999.0, 2020-04-13 07:00:00, -6999.0
None, 4.4, 4.4, 4.0, 0.2, 4.9, -6999.0, 2020-04-13 08:00:00, -6999.0
None, 4.9, 4.93, 4.0, 0.1, 4.9, -6999.0, 2020-04-13 09:00:00, -6999.0
None, 8.3, 8.29, 4.0, 4.8, 8.6, -6999.0, 2020-04-13 10:00:00, -6999.0
None, 9.8, 9.81, 4.0, -1.1, 10.8, -6999.0, 2020-04-13 11:00:00, -6999.0
None, 12.3, 12.28, 4.0, 6.3, 12.2, -6999.0, 2020-04-13 12:00:00, -6999.0
None, 14.6, 14.61, 4.0, 2.9, 14.7, -6999.0, 2020-04-13 13:00:00, -6999.0
None, 14.8, 14.76, 4.0, -0.9, 15.6, -6999.0, 2020-04-13 14:00:00, -6999.0
None, 14.5, 14.52, 4.0, -0.1, 15.6, -6999.0, 2020-04-13 15:00:00, -6999.0
None, 14.5, 14.53, 4.0, -0.7, 15.6, -6999.0, 2020-04-13 16:00:00, -6999.0
None, 14.9, 14.91, 4.0, 0.8, 15.6, -6999.0, 2020-04-13 17:00:00, -6999.0
None, 12.8, 12.81, 4.0, -2.4, 15.6, -6999.0, 2020-04-13 18:00:00, -6999.0
None, 12.9, 12.92, 12.8, -2.8, 13.6, -6999.0, 2020-04-13 19:00:00, -6999.0
None, 10.5, 10.51, 10.6, -4.1, 13.6, -6999.0, 2020-04-13 20:00:00, -6999.0
None, 8.7, 8.73, 8.6, -4.3, 13.6, -6999.0, 2020-04-13 21:00:00, -6999.0
None, 8.2, 8.19, 7.9, -0.5, 13.6, -6999.0, 2020-04-13 22:00:00, -6999.0
None, 7.4, 7.44, 7.5, -0.2, 13.6, -6999.0, 2020-04-13 23:00:00, -6999.0
None, 7.2, 7.152, 7.1, -0.1, 13.6, -6999.0, 2020-04-14 00:00:00, -6999.0
None, 6.9, 6.903, 6.8, 0.0, 13.6, -6999.0, 2020-04-14 01:00:00, -6999.0
None, 7.0, 7.005, 6.8, 0.0, 13.6, -6999.0, 2020-04-14 02:00:00, -6999.0
None, 6.8, 6.834, 6.8, 0.2, 13.6, -6999.0, 2020-04-14 03:00:00, -6999.0
None, 6.3, 6.278, 6.3, -0.3, 13.6, -6999.0, 2020-04-14 04:00:00, -6999.0
None, 6.0, 6.028, 5.8, -0.1, 13.6, -6999.0, 2020-04-14 05:00:00, -6999.0
None, 5.6, 5.608, 5.5, 0.0, 13.6, -6999.0, 2020-04-14 06:00:00, -6999.0
None, 5.6, 5.581, 5.3, 0.4, 5.7, -6999.0, 2020-04-14 07:00:00, -6999.0
None, 5.8, 5.765, 5.3, 0.3, 5.9, -6999.0, 2020-04-14 08:00:00, -6999.0
None, 6.5, 6.478, 5.3, 0.3, 6.5, -6999.0, 2020-04-14 09:00:00, -6999.0
None, 10.2, 10.16, 5.3, 4.6, 10.1, -6999.0, 2020-04-14 10:00:00, -6999.0
None, 10.9, 10.85, 5.3, 4.4, 11.5, -6999.0, 2020-04-14 11:00:00, -6999.0
None, 13.0, 13.0, 5.3, 1.8, 14.0, -6999.0, 2020-04-14 12:00:00, -6999.0
None, 14.2, 14.19, 5.3, 0.8, 14.5, -6999.0, 2020-04-14 13:00:00, -6999.0
None, 14.1, 14.08, 5.3, -0.2, 14.7, -6999.0, 2020-04-14 14:00:00, -6999.0
None, 14.0, 14.03, 5.3, -0.8, 15.0, -6999.0, 2020-04-14 15:00:00, -6999.0
None, 13.0, 13.02, 5.3, -0.7, 15.0, -6999.0, 2020-04-14 16:00:00, -6999.0
None, 12.9, 12.89, 5.3, -0.5, 15.0, -6999.0, 2020-04-14 17:00:00, -6999.0
None, 13.0, 12.96, 5.3, -1.7, 15.0, -6999.0, 2020-04-14 18:00:00, -6999.0
None, 13.0, 12.98, 12.9, 0.8, 13.5, -6999.0, 2020-04-14 19:00:00, -6999.0
None, 11.6, 11.61, 11.6, -3.9, 13.5, -6999.0, 2020-04-14 20:00:00, -6999.0
None, 9.9, 9.91, 9.8, -5.1, 13.5, -6999.0, 2020-04-14 21:00:00, -6999.0
None, 8.9, 8.94, 8.9, -1.1, 13.5, -6999.0, 2020-04-14 22:00:00, -6999.0
None, 8.5, 8.51, 8.4, -0.3, 13.5, -6999.0, 2020-04-14 23:00:00, -6999.0
None, 8.5, 8.54, 8.2, 0.0, 13.5, -6999.0, 2020-04-15 00:00:00, -6999.0
None, 8.4, 8.43, 8.1, -0.1, 13.5, -6999.0, 2020-04-15 01:00:00, -6999.0
None, 7.8, 7.817, 7.6, -0.1, 13.5, -6999.0, 2020-04-15 02:00:00, -6999.0
None, 7.1, 7.132, 7.2, 0.0, 13.5, -6999.0, 2020-04-15 03:00:00, -6999.0
None, 7.4, 7.402, 7.1, 0.0, 13.5, -6999.0, 2020-04-15 04:00:00, -6999.0
None, 6.8, 6.813, 6.7, -0.1, 13.5, -6999.0, 2020-04-15 05:00:00, -6999.0
None, 6.3, 6.333, 6.4, 0.8, 13.5, -6999.0, 2020-04-15 06:00:00, -6999.0
None, 6.6, 6.57, 6.1, 0.3, 6.6, -6999.0, 2020-04-15 07:00:00, -6999.0
None, None, 6.901, None, None, None, None, 2020-04-15 08:00:00, None
None, 7.5, 7.467, 6.1, 0.2, 7.5, -6999.0, 2020-04-15 09:00:00, -6999.0
None, 11.7, 11.67, 6.1, 5.3, 11.6, -6999.0, 2020-04-15 10:00:00, -6999.0
None, 11.9, 11.89, 6.1, 5.3, 12.8, -6999.0, 2020-04-15 11:00:00, -6999.0
None, 14.1, 14.09, 6.1, 1.1, 14.1, -6999.0, 2020-04-15 12:00:00, -6999.0
None, 15.3, 15.27, 6.1, 1.3, 15.5, -6999.0, 2020-04-15 13:00:00, -6999.0
None, 15.9, 15.9, 6.1, -0.5, 16.5, -6999.0, 2020-04-15 14:00:00, -6999.0
None, 16.7, 16.74, 6.1, -0.2, 17.1, -6999.0, 2020-04-15 15:00:00, -6999.0
None, 17.9, 17.91, 6.1, -0.5, 17.8, -6999.0, 2020-04-15 16:00:00, -6999.0
None, 16.3, 16.33, 6.1, -0.6, 18.3, -6999.0, 2020-04-15 17:00:00, -6999.0
None, 14.5, 14.46, 6.1, 1.0, 18.3, -6999.0, 2020-04-15 18:00:00, -6999.0
None, 14.7, 14.74, 14.1, -1.1, 16.0, -6999.0, 2020-04-15 19:00:00, -6999.0
None, 12.0, 12.01, 12.1, -5.5, 16.0, -6999.0, 2020-04-15 20:00:00, -6999.0
None, 10.7, 10.69, 10.7, -4.4, 16.0, -6999.0, 2020-04-15 21:00:00, -6999.0
None, 10.6, 10.57, 10.2, -1.0, 16.0, -6999.0, 2020-04-15 22:00:00, -6999.0
None, 10.3, 10.3, 10.2, -0.3, 16.0, -6999.0, 2020-04-15 23:00:00, -6999.0
None, 10.2, 10.24, 9.9, -0.7, 16.0, -6999.0, 2020-04-16 00:00:00, -6999.0
None, 9.2, 9.24, 9.2, -0.4, 16.0, -6999.0, 2020-04-16 01:00:00, -6999.0
None, 8.9, 8.86, 8.6, -0.2, 16.0, -6999.0, 2020-04-16 02:00:00, -6999.0
None, 9.1, 9.09, 8.6, 0.4, 16.0, -6999.0, 2020-04-16 03:00:00, -6999.0
None, 8.0, 8.02, 7.6, -0.8, 16.0, -6999.0, 2020-04-16 04:00:00, -6999.0
None, 7.7, 7.726, 7.6, 0.1, 16.0, -6999.0, 2020-04-16 05:00:00, -6999.0
None, 8.0, 8.0, 7.4, -0.2, 16.0, -6999.0, 2020-04-16 06:00:00, -6999.0
None, 7.3, 7.327, 7.3, -0.1, 8.0, -6999.0, 2020-04-16 07:00:00, -6999.0
None, 7.5, 7.527, 7.0, 0.3, 8.0, -6999.0, 2020-04-16 08:00:00, -6999.0
None, 8.2, 8.2, 7.0, 0.5, 8.1, -6999.0, 2020-04-16 09:00:00, -6999.0
None, 11.8, 11.78, 7.0, 6.7, 11.5, -6999.0, 2020-04-16 10:00:00, -6999.0
None, 14.3, 14.34, 7.0, 5.7, 14.1, -6999.0, 2020-04-16 11:00:00, -6999.0
None, 15.7, 15.7, 7.0, 1.7, 16.1, -6999.0, 2020-04-16 12:00:00, -6999.0
None, 15.4, 15.36, 7.0, -0.6, 17.0, -6999.0, 2020-04-16 13:00:00, -6999.0
None, 17.8, 17.81, 7.0, -0.7, 17.6, -6999.0, 2020-04-16 14:00:00, -6999.0
None, 17.8, 17.82, 7.0, -0.6, 18.3, -6999.0, 2020-04-16 15:00:00, -6999.0
None, 18.6, 18.64, 7.0, -0.1, 18.6, -6999.0, 2020-04-16 16:00:00, -6999.0
None, 18.6, 18.59, 7.0, -0.5, 19.6, -6999.0, 2020-04-16 17:00:00, -6999.0
None, 15.4, 15.42, 7.0, -0.3, 19.6, -6999.0, 2020-04-16 18:00:00, -6999.0
None, 14.6, 14.59, 14.2, -0.9, 15.5, -6999.0, 2020-04-16 19:00:00, -6999.0
None, 12.9, 12.88, 12.9, -3.7, 15.5, -6999.0, 2020-04-16 20:00:00, -6999.0
None, 11.0, 10.98, 11.0, -5.0, 15.5, -6999.0, 2020-04-16 21:00:00, -6999.0
None, 10.3, 10.31, 10.2, -1.9, 15.5, -6999.0, 2020-04-16 22:00:00, -6999.0
None, 10.0, 9.97, 9.9, -0.7, 15.5, -6999.0, 2020-04-16 23:00:00, -6999.0
None, 9.5, 9.48, 9.3, -0.4, 15.5, -6999.0, 2020-04-17 00:00:00, -6999.0
None, 8.8, 8.84, 8.9, -0.3, 15.5, -6999.0, 2020-04-17 01:00:00, -6999.0
None, 8.5, 8.47, 8.4, -0.1, 15.5, -6999.0, 2020-04-17 02:00:00, -6999.0
None, 8.1, 8.09, 7.9, 0.0, 15.5, -6999.0, 2020-04-17 03:00:00, -6999.0
None, 7.6, 7.591, 7.4, -0.2, 15.5, -6999.0, 2020-04-17 04:00:00, -6999.0
None, 7.6, 7.574, 7.4, 0.0, 15.5, -6999.0, 2020-04-17 05:00:00, -6999.0
None, 6.8, 6.821, 6.8, -0.1, 15.5, -6999.0, 2020-04-17 06:00:00, -6999.0
None, 7.1, 7.128, 6.8, 0.3, 7.5, -6999.0, 2020-04-17 07:00:00, -6999.0
None, 8.6, 8.64, 6.8, 1.0, 8.6, -6999.0, 2020-04-17 08:00:00, -6999.0
None, 8.8, 8.75, 6.8, 0.7, 9.0, -6999.0, 2020-04-17 09:00:00, -6999.0
None, 9.2, 9.15, 6.8, 0.1, 9.8, -6999.0, 2020-04-17 10:00:00, -6999.0
None, 10.0, 9.97, 6.8, 1.2, 10.6, -6999.0, 2020-04-17 11:00:00, -6999.0
None, 10.8, 10.75, 6.8, 2.2, 10.9, -6999.0, 2020-04-17 12:00:00, -6999.0
None, 13.5, 13.48, 6.8, 6.9, 14.0, -6999.0, 2020-04-17 13:00:00, -6999.0
None, 15.0, 15.0, 6.8, 1.0, 15.1, -6999.0, 2020-04-17 14:00:00, -6999.0
None, 15.7, 15.72, 6.8, 0.0, 16.6, -6999.0, 2020-04-17 15:00:00, -6999.0
None, 15.7, 15.68, 6.8, -0.5, 16.8, -6999.0, 2020-04-17 16:00:00, -6999.0
None, 15.0, 15.04, 6.8, -1.8, 16.8, -6999.0, 2020-04-17 17:00:00, -6999.0
None, 14.5, 14.49, 6.8, -0.6, 16.8, -6999.0, 2020-04-17 18:00:00, -6999.0
None, 13.4, 13.42, 13.4, -2.3, 14.5, -6999.0, 2020-04-17 19:00:00, -6999.0
None, 11.4, 11.36, 11.4, -3.7, 14.5, -6999.0, 2020-04-17 20:00:00, -6999.0
None, None, 11.38, None, None, None, None, 2020-04-17 21:00:00, None
None, 11.2, 11.15, 11.2, -0.9, 14.5, -6999.0, 2020-04-17 22:00:00, -6999.0
None, 10.6, 10.63, 10.5, -1.0, 14.5, -6999.0, 2020-04-17 23:00:00, -6999.0
None, 10.5, 10.53, 10.3, -0.2, 14.5, -6999.0, 2020-04-18 00:00:00, -6999.0
None, 9.8, 9.8, 9.7, -1.1, 14.5, -6999.0, 2020-04-18 01:00:00, -6999.0
None, 9.7, 9.74, 9.5, -0.1, 14.5, -6999.0, 2020-04-18 02:00:00, -6999.0
None, 10.3, 10.26, 9.5, 0.8, 14.5, -6999.0, 2020-04-18 03:00:00, -6999.0
None, 9.9, 9.85, 9.5, -0.5, 14.5, -6999.0, 2020-04-18 04:00:00, -6999.0
None, 9.6, 9.62, 9.5, -0.4, 14.5, -6999.0, 2020-04-18 05:00:00, -6999.0
None, 9.6, 9.55, 9.5, 0.1, 14.5, -6999.0, 2020-04-18 06:00:00, -6999.0
None, 9.7, 9.7, 9.5, 0.1, 9.9, -6999.0, 2020-04-18 07:00:00, -6999.0
None, 10.1, 10.05, 9.5, 1.4, 10.4, -6999.0, 2020-04-18 08:00:00, -6999.0
None, 10.8, 10.82, 9.5, 0.8, 10.9, -6999.0, 2020-04-18 09:00:00, -6999.0
None, 12.0, 11.95, 9.5, 4.4, 12.2, -6999.0, 2020-04-18 10:00:00, -6999.0
None, 13.9, 13.9, 9.5, 4.6, 13.9, -6999.0, 2020-04-18 11:00:00, -6999.0
None, 14.9, 14.87, 9.5, 1.0, 14.9, -6999.0, 2020-04-18 12:00:00, -6999.0
None, 15.3, 15.26, 9.5, -0.4, 15.5, -6999.0, 2020-04-18 13:00:00, -6999.0
None, 16.4, 16.35, 9.5, 0.2, 16.7, -6999.0, 2020-04-18 14:00:00, -6999.0
None, 17.3, 17.27, 9.5, -0.8, 17.8, -6999.0, 2020-04-18 15:00:00, -6999.0
None, 17.2, 17.19, 9.5, -0.5, 18.2, -6999.0, 2020-04-18 16:00:00, -6999.0
None, 16.1, 16.1, 9.5, -0.2, 18.3, -6999.0, 2020-04-18 17:00:00, -6999.0
None, 15.8, 15.83, 9.5, -0.7, 18.3, -6999.0, 2020-04-18 18:00:00, -6999.0
None, 15.0, 15.01, 14.5, -1.7, 16.0, -6999.0, 2020-04-18 19:00:00, -6999.0
None, 13.5, 13.47, 13.5, -1.5, 16.0, -6999.0, 2020-04-18 20:00:00, -6999.0
None, 11.4, 11.36, 11.1, -5.1, 16.0, -6999.0, 2020-04-18 21:00:00, -6999.0
None, 10.8, 10.81, 10.7, -0.6, 16.0, -6999.0, 2020-04-18 22:00:00, -6999.0
None, 10.7, 10.68, 10.6, -0.8, 16.0, -6999.0, 2020-04-18 23:00:00, -6999.0
None, 9.9, 9.87, 9.8, -0.9, 16.0, -6999.0, 2020-04-19 00:00:00, -6999.0
None, 9.6, 9.61, 9.4, -0.3, 16.0, -6999.0, 2020-04-19 01:00:00, -6999.0
None, 10.1, 10.08, 9.4, 0.7, 16.0, -6999.0, 2020-04-19 02:00:00, -6999.0
None, 10.0, 9.97, 9.4, 0.1, 16.0, -6999.0, 2020-04-19 03:00:00, -6999.0
None, 9.8, 9.82, 9.4, -0.6, 16.0, -6999.0, 2020-04-19 04:00:00, -6999.0
None, 9.7, 9.66, 9.4, -0.1, 16.0, -6999.0, 2020-04-19 05:00:00, -6999.0
None, 8.8, 8.82, 8.8, -0.5, 16.0, -6999.0, 2020-04-19 06:00:00, -6999.0
None, 9.7, 9.69, 8.8, 0.6, 9.7, -6999.0, 2020-04-19 07:00:00, -6999.0
None, 9.9, 9.92, 8.8, 1.1, 10.2, -6999.0, 2020-04-19 08:00:00, -6999.0
None, 11.1, 11.05, 8.8, 1.5, 11.1, -6999.0, 2020-04-19 09:00:00, -6999.0
None, 12.2, 12.19, 8.8, 2.7, 12.1, -6999.0, 2020-04-19 10:00:00, -6999.0
None, 13.6, 13.55, 8.8, 6.0, 13.6, -6999.0, 2020-04-19 11:00:00, -6999.0
None, 14.4, 14.35, 8.8, 1.1, 14.8, -6999.0, 2020-04-19 12:00:00, -6999.0
None, 14.3, 14.32, 8.8, -0.5, 14.8, -6999.0, 2020-04-19 13:00:00, -6999.0
None, 14.6, 14.64, 8.8, 0.8, 15.7, -6999.0, 2020-04-19 14:00:00, -6999.0
None, 16.2, 16.23, 8.8, 1.3, 17.3, -6999.0, 2020-04-19 15:00:00, -6999.0
None, 16.1, 16.08, 8.8, -0.7, 17.3, -6999.0, 2020-04-19 16:00:00, -6999.0
None, 15.8, 15.81, 8.8, -0.3, 17.3, -6999.0, 2020-04-19 17:00:00, -6999.0
None, 15.2, 15.16, 8.8, -0.6, 17.3, -6999.0, 2020-04-19 18:00:00, -6999.0
None, 13.8, 13.8, 13.9, -3.0, 15.3, -6999.0, 2020-04-19 19:00:00, -6999.0
None, 13.0, 12.98, 13.0, -1.9, 15.3, -6999.0, 2020-04-19 20:00:00, -6999.0
None, 10.8, 10.77, 10.8, -4.6, 15.3, -6999.0, 2020-04-19 21:00:00, -6999.0
None, 10.1, 10.1, 10.1, -1.8, 15.3, -6999.0, 2020-04-19 22:00:00, -6999.0
None, 9.6, 9.57, 9.5, -0.6, 15.3, -6999.0, 2020-04-19 23:00:00, -6999.0
None, 9.3, 9.31, 9.3, -0.2, 15.3, -6999.0, 2020-04-20 00:00:00, -6999.0
None, 9.0, 8.96, 9.0, -0.2, 15.3, -6999.0, 2020-04-20 01:00:00, -6999.0
None, 8.7, 8.65, 8.4, -0.2, 15.3, -6999.0, 2020-04-20 02:00:00, -6999.0
None, 8.5, 8.45, 8.4, 0.0, 15.3, -6999.0, 2020-04-20 03:00:00, -6999.0
None, 8.6, 8.63, 8.3, 0.2, 15.3, -6999.0, 2020-04-20 04:00:00, -6999.0
None, 9.1, 9.14, 8.3, 0.6, 15.3, -6999.0, 2020-04-20 05:00:00, -6999.0
None, 9.2, 9.24, 8.3, 0.0, 15.3, -6999.0, 2020-04-20 06:00:00, -6999.0
None, 9.4, 9.38, 9.2, 0.1, 9.5, -6999.0, 2020-04-20 07:00:00, -6999.0
None, 9.4, 9.42, 9.2, 0.0, 9.6, -6999.0, 2020-04-20 08:00:00, -6999.0
None, 9.8, 9.77, 9.2, 0.6, 9.8, -6999.0, 2020-04-20 09:00:00, -6999.0
None, 10.4, 10.43, 9.2, 1.4, 10.6, -6999.0, 2020-04-20 10:00:00, -6999.0
None, 11.0, 11.02, 9.2, 0.7, 11.0, -6999.0, 2020-04-20 11:00:00, -6999.0
None, 11.2, 11.19, 9.2, 1.3, 11.5, -6999.0, 2020-04-20 12:00:00, -6999.0
None, 11.8, 11.79, 9.2, 0.6, 12.4, -6999.0, 2020-04-20 13:00:00, -6999.0
None, 12.3, 12.25, 9.2, 2.9, 12.7, -6999.0, 2020-04-20 14:00:00, -6999.0
None, 13.6, 13.62, 9.2, 3.7, 14.4, -6999.0, 2020-04-20 15:00:00, -6999.0
None, 14.6, 14.64, 9.2, 0.7, 14.7, -6999.0, 2020-04-20 16:00:00, -6999.0
None, 15.8, 15.81, 9.2, 0.7, 16.4, -6999.0, 2020-04-20 17:00:00, -6999.0
None, 13.8, 13.77, 9.2, -3.0, 16.4, -6999.0, 2020-04-20 18:00:00, -6999.0
None, 14.4, 14.35, 13.0, -1.3, 14.4, -6999.0, 2020-04-20 19:00:00, -6999.0
None, 12.5, 12.51, 12.5, -2.4, 14.4, -6999.0, 2020-04-20 20:00:00, -6999.0
None, 11.2, 11.17, 11.1, -4.7, 14.4, -6999.0, 2020-04-20 21:00:00, -6999.0
None, 10.2, 10.16, 10.2, -1.6, 14.4, -6999.0, 2020-04-20 22:00:00, -6999.0
None, None, 10.05, None, None, None, None, 2020-04-20 23:00:00, None
None, 10.1, 10.1, 9.9, 0.4, 14.4, -6999.0, 2020-04-21 00:00:00, -6999.0
None, 9.6, 9.55, 9.5, -0.6, 14.4, -6999.0, 2020-04-21 01:00:00, -6999.0
None, 9.9, 9.92, 9.5, 0.2, 14.4, -6999.0, 2020-04-21 02:00:00, -6999.0
None, 10.0, 9.95, 9.5, 0.3, 14.4, -6999.0, 2020-04-21 03:00:00, -6999.0
None, 9.7, 9.66, 9.5, -0.6, 14.4, -6999.0, 2020-04-21 04:00:00, -6999.0
None, 9.5, 9.49, 9.5, 0.0, 14.4, -6999.0, 2020-04-21 05:00:00, -6999.0
None, 9.4, 9.44, 9.1, -0.3, 14.4, -6999.0, 2020-04-21 06:00:00, -6999.0
None, 9.5, 9.45, 9.2, -0.1, 9.5, -6999.0, 2020-04-21 07:00:00, -6999.0
None, 10.7, 10.66, 9.2, 2.1, 10.9, -6999.0, 2020-04-21 08:00:00, -6999.0
None, 10.9, 10.92, 9.2, 1.4, 11.1, -6999.0, 2020-04-21 09:00:00, -6999.0
None, 11.4, 11.44, 9.2, -1.0, 11.5, -6999.0, 2020-04-21 10:00:00, -6999.0
None, 12.8, 12.76, 9.2, 4.9, 12.7, -6999.0, 2020-04-21 11:00:00, -6999.0
None, 13.0, 12.97, 9.2, 3.1, 13.2, -6999.0, 2020-04-21 12:00:00, -6999.0
None, 12.7, 12.7, 9.2, -3.6, 13.4, -6999.0, 2020-04-21 13:00:00, -6999.0
None, 12.1, 12.06, 9.2, -2.4, 13.4, -6999.0, 2020-04-21 14:00:00, -6999.0
None, 13.2, 13.19, 9.2, 3.0, 13.4, -6999.0, 2020-04-21 15:00:00, -6999.0
None, 13.1, 13.11, 9.2, 1.9, 13.9, -6999.0, 2020-04-21 16:00:00, -6999.0
