pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -2.201, 81.3, 7.4, 81.0, -5.0, -2.2, -2.2, -5.0, 0.0, 0.0,2020-03-18 00:00:00, -6999.0, None,12
None, -2.27, 80.2, 7.4, 80.0, -5.0, -2.3, -2.3, -5.0, 0.0, 0.0,2020-03-18 01:00:00, -6999.0, None,12
None, -2.335, 78.19, 7.4, 78.0, -5.0, -2.3, -2.8, -5.0, 0.0, 0.0,2020-03-18 02:00:00, -6999.0, None,12
None, -3.046, 80.1, 7.4, 80.0, -6.0, -3.0, -3.1, -6.0, 0.0, 0.0,2020-03-18 03:00:00, -6999.0, None,12
None, -2.98, 77.98, 7.4, 78.0, -6.0, -3.0, -3.4, -6.0, 0.0, 0.0,2020-03-18 04:00:00, -6999.0, None,12
None, -3.198, 77.5, 7.4, 78.0, -6.0, -3.2, -3.7, -6.0, 0.0, 0.0,2020-03-18 05:00:00, -6999.0, None,12
None, -4.316, 81.2, 7.4, 81.0, -7.0, -4.3, -4.4, -7.0, 0.0, 0.0,2020-03-18 06:00:00, -6999.0, None,12
None, -4.438, 80.6, -3.9, 81.0, -7.0, -4.4, -4.5, -7.0, 0.0, 0.0,2020-03-18 07:00:00, -6999.0, None,12
None, -4.482, 79.62, -3.9, 80.0, -7.0, -4.5, -4.8, -7.0, 0.0, 0.0,2020-03-18 08:00:00, -6999.0, None,12
None, -3.929, 75.12, -3.9, 75.0, -7.0, -3.9, -4.8, -7.0, 0.0, 0.0,2020-03-18 09:00:00, -6999.0, None,12
0.0, -1.132, 62.77, -1.2, 63.0, -7.0, -1.1, -4.8, -7.0, 0.0, 0.0,2020-03-18 10:00:00, -6999.0, None,12
0.0, 1.959, 50.11, 1.9, 50.0, -7.0, 2.0, -4.8, -7.0, 0.0, 0.0,2020-03-18 11:00:00, -6999.0, None,12
0.0, 4.769, 44.73, 4.8, 45.0, -6.0, 4.8, -4.8, -6.0, 0.0, 0.0,2020-03-18 12:00:00, -6999.0, None,12
0.0, 6.613, 37.61, 6.6, 38.0, -7.0, 6.6, -4.8, -7.0, 0.0, 0.0,2020-03-18 13:00:00, -6999.0, None,12
0.0, 9.27, 29.47, 9.2, 29.0, -7.0, 9.3, -4.8, -7.0, 0.0, 0.0,2020-03-18 14:00:00, -6999.0, None,12
0.0, 9.73, 28.95, 10.0, 29.0, -7.0, 9.7, -4.8, -7.0, 0.0, 0.0,2020-03-18 15:00:00, -6999.0, None,12
0.0, 7.509, 41.12, 10.4, 41.0, -5.0, 7.5, -4.8, -5.0, 0.0, 0.0,2020-03-18 16:00:00, -6999.0, None,12
0.0, 4.714, 58.65, 10.4, 59.0, -2.0, 4.7, -4.8, -2.0, 0.0, 0.0,2020-03-18 17:00:00, -6999.0, None,12
0.0, 3.337, 65.36, 10.4, 65.0, -3.0, 3.3, -4.8, -3.0, 0.0, 0.0,2020-03-18 18:00:00, -6999.0, None,12
0.0, 2.577, 63.63, 3.6, 64.0, -3.0, 2.6, 2.5, -3.0, 0.0, 0.0,2020-03-18 19:00:00, -6999.0, None,12
0.0, 0.736, 68.97, 3.6, 69.0, -4.0, 0.7, 0.8, -4.0, 0.0, 0.0,2020-03-18 20:00:00, -6999.0, None,12
0.0, -0.256, 72.73, 3.6, 73.0, -4.0, -0.3, -0.2, -4.0, 0.0, 0.0,2020-03-18 21:00:00, -6999.0, None,12
0.0, -1.22, 76.85, 3.6, 77.0, -4.0, -1.2, -1.2, -4.0, 0.0, 0.0,2020-03-18 22:00:00, -6999.0, None,12
0.0, -1.768, 79.3, 3.6, 79.0, -4.0, -1.8, -1.8, -4.0, 0.0, 0.0,2020-03-18 23:00:00, -6999.0, None,12
0.0, -2.013, 79.08, 3.6, 79.0, -5.0, -2.0, -2.2, -5.0, 0.0, 0.0,2020-03-19 00:00:00, -6999.0, None,12
0.0, -2.59, 82.2, 3.6, 82.0, -5.0, -2.6, -2.7, -5.0, 0.0, 0.0,2020-03-19 01:00:00, -6999.0, None,12
0.0, -2.306, 75.6, 3.6, 76.0, -6.0, -2.3, -2.8, -6.0, 0.0, 0.0,2020-03-19 02:00:00, -6999.0, None,12
0.0, -3.211, 82.4, 3.6, 82.0, -5.0, -3.2, -3.3, -5.0, 0.0, 0.0,2020-03-19 03:00:00, -6999.0, None,12
0.0, -3.764, 83.6, 3.6, 84.0, -6.0, -3.8, -3.8, -6.0, 0.0, 0.0,2020-03-19 04:00:00, -6999.0, None,12
0.0, -3.811, 81.3, 3.6, 81.0, -6.0, -3.8, -4.0, -6.0, 0.0, 0.0,2020-03-19 05:00:00, -6999.0, None,12
0.0, -4.375, 80.4, 3.6, 80.0, -7.0, -4.4, -4.4, -7.0, 0.0, 0.0,2020-03-19 06:00:00, -6999.0, None,12
0.0, -4.739, 80.6, -4.2, 81.0, -7.0, -4.7, -4.9, -7.0, 0.0, 0.0,2020-03-19 07:00:00, -6999.0, None,12
0.0, -4.767, 81.9, -4.2, 82.0, -7.0, -4.8, -5.2, -7.0, 0.0, 0.0,2020-03-19 08:00:00, -6999.0, None,12
0.0, -3.786, 73.0, -3.7, 73.0, -8.0, -3.8, -5.2, -8.0, 0.0, 0.0,2020-03-19 09:00:00, -6999.0, None,12
0.0, -0.813, 60.7, -0.9, 61.0, -7.0, -0.8, -5.2, -7.0, 0.0, 0.0,2020-03-19 10:00:00, -6999.0, None,12
0.0, 1.579, 52.14, 1.5, 52.0, -7.0, 1.6, -5.2, -7.0, 0.0, 0.0,2020-03-19 11:00:00, -6999.0, None,12
0.0, 3.889, 44.06, 3.9, 44.0, -7.0, 3.9, -5.2, -7.0, 0.0, 0.0,2020-03-19 12:00:00, -6999.0, None,12
0.0, 6.048, 40.63, 6.0, 41.0, -6.0, 6.0, -5.2, -6.0, 0.0, 0.0,2020-03-19 13:00:00, -6999.0, None,12
0.0, 8.48, 33.78, 8.4, 34.0, -7.0, 8.5, -5.2, -7.0, 0.0, 0.0,2020-03-19 14:00:00, -6999.0, None,12
0.0, 9.18, 31.6, 9.7, 32.0, -6.0, 9.2, -5.2, -6.0, 0.0, 0.0,2020-03-19 15:00:00, -6999.0, None,12
0.0, 7.346, 43.24, 9.7, 43.0, -4.0, 7.3, -5.2, -4.0, 0.0, 0.0,2020-03-19 16:00:00, -6999.0, None,12
0.0, 4.69, 63.02, 9.7, 63.0, -2.0, 4.7, -5.2, -2.0, 0.0, 0.0,2020-03-19 17:00:00, -6999.0, None,12
0.0, 3.964, 67.45, 9.7, 67.0, -2.0, 4.0, -5.2, -2.0, 0.0, 0.0,2020-03-19 18:00:00, -6999.0, None,12
0.0, 3.101, 72.1, 4.0, 72.0, -2.0, 3.1, 3.0, -2.0, 0.0, 0.0,2020-03-19 19:00:00, -6999.0, None,12
0.0, 2.829, 67.14, 4.0, 67.0, -3.0, 2.8, 2.9, -3.0, 0.0, 0.0,2020-03-19 20:00:00, -6999.0, None,12
0.0, 1.356, 70.17, 4.0, 70.0, -3.0, 1.4, 1.4, -3.0, 0.0, 0.0,2020-03-19 21:00:00, -6999.0, None,12
0.0, 0.155, 75.81, 4.0, 76.0, -4.0, 0.2, 0.2, -4.0, 0.0, 0.0,2020-03-19 22:00:00, -6999.0, None,12
0.0, -0.517, 79.06, 4.0, 79.0, -4.0, -0.5, -0.5, -4.0, 0.0, 0.0,2020-03-19 23:00:00, -6999.0, None,12
0.0, -1.113, 82.0, 4.0, 82.0, -3.0, -1.1, -1.1, -3.0, 0.0, 0.0,2020-03-20 00:00:00, -6999.0, None,12
0.0, -0.986, 79.8, 4.0, 80.0, -4.0, -1.0, -1.3, -4.0, 0.0, 0.0,2020-03-20 01:00:00, -6999.0, None,12
0.0, -0.986, 77.78, 4.0, 78.0, -4.0, -1.0, -1.5, -4.0, 0.0, 0.0,2020-03-20 02:00:00, -6999.0, None,12
0.0, -1.867, 82.8, 4.0, 83.0, -4.0, -1.9, -1.9, -4.0, 0.0, 0.0,2020-03-20 03:00:00, -6999.0, None,12
0.0, -2.133, 81.4, 4.0, 81.0, -5.0, -2.1, -2.2, -5.0, 0.0, 0.0,2020-03-20 04:00:00, -6999.0, None,12
0.0, -2.469, 79.67, 4.0, 80.0, -5.0, -2.5, -2.6, -5.0, 0.0, 0.0,2020-03-20 05:00:00, -6999.0, None,12
0.0, -2.655, 80.2, 4.0, 80.0, -5.0, -2.7, -3.0, -5.0, 0.0, 0.0,2020-03-20 06:00:00, -6999.0, None,12
0.0, -3.038, 81.1, -2.6, 81.0, -6.0, -3.0, -3.2, -6.0, 0.0, 0.0,2020-03-20 07:00:00, -6999.0, None,12
