pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -8.14, 71.6, None, None, 15.99, 2.362, 169.9, None, None, None, None, -12.0, None, None, None, None,2020-03-18 00:00:00, None, None,12
None, -9.04, 73.75, None, None, 14.38, 2.841, 170.2, None, None, None, None, -12.0, None, None, None, None,2020-03-18 01:00:00, None, None,12
None, -10.42, 76.39, None, None, 16.15, 2.697, 167.1, None, None, None, None, -13.0, None, None, None, None,2020-03-18 02:00:00, None, None,12
None, -11.34, 77.15, None, None, 11.67, 2.798, 171.9, None, None, None, None, -14.0, None, None, None, None,2020-03-18 03:00:00, None, None,12
None, -12.24, 78.46, None, None, 15.44, 3.007, 167.7, None, None, None, None, -15.0, None, None, None, None,2020-03-18 04:00:00, None, None,12
None, -12.99, 80.3, None, None, 9.59, 2.91, 170.7, None, None, None, None, -15.0, None, None, None, None,2020-03-18 05:00:00, None, None,12
None, -13.96, 82.2, None, None, 10.43, 2.527, 172.4, None, None, None, None, -16.0, None, None, None, None,2020-03-18 06:00:00, None, None,12
None, -15.07, 83.7, None, None, 26.54, 2.151, 166.9, None, None, None, None, -17.0, None, None, None, None,2020-03-18 07:00:00, None, None,12
None, -13.13, 80.6, None, None, 9.56, 2.552, 161.1, None, None, None, None, -15.0, None, None, None, None,2020-03-18 08:00:00, None, None,12
None, -9.61, 61.22, None, None, 71.9, 1.113, 317.8, None, None, None, None, -15.0, None, None, None, None,2020-03-18 09:00:00, None, None,12
None, -4.808, 49.63, -4.9, 4.0, 75.42, 0.671, 166.1, -13.0, 0.7, -4.8, -15.2, -13.0, 0.0, 166.0, 0.0, 50.0,2020-03-18 10:00:00, -6999.0, -6999.0,12
None, -3.698, 52.19, -3.7, 8.5, 15.73, 3.718, 158.5, -11.0, 3.7, -3.7, -15.2, -11.0, 0.0, 159.0, 0.0, 52.0,2020-03-18 11:00:00, -6999.0, -6999.0,12
None, -1.338, 44.82, -1.2, 8.8, 20.09, 4.349, 156.9, -11.0, 4.3, -1.3, -15.2, -11.0, 0.0, 157.0, 0.0, 45.0,2020-03-18 12:00:00, -6999.0, -6999.0,12
None, 1.145, 38.51, 1.3, 8.5, 24.87, 3.916, 165.4, -11.0, 3.9, 1.1, -15.2, -11.0, 0.0, 165.0, 0.0, 39.0,2020-03-18 13:00:00, -6999.0, -6999.0,12
None, 3.224, 31.4, 3.5, 19.0, 67.88, 5.553, 345.2, -11.0, 5.6, 3.2, -15.2, -11.0, 0.0, 345.0, 0.0, 31.0,2020-03-18 14:00:00, -6999.0, -6999.0,12
None, 3.956, 28.9, 4.2, 22.0, 24.0, 11.25, 348.2, -12.0, 11.3, 4.0, -15.2, -12.0, 0.0, 348.0, 0.0, 29.0,2020-03-18 15:00:00, -6999.0, -6999.0,12
None, 4.851, 25.19, 5.6, 24.9, 75.36, 5.453, 135.2, -14.0, 5.5, 4.9, -15.2, -14.0, 0.0, 135.0, 0.0, 25.0,2020-03-18 16:00:00, -6999.0, -6999.0,12
