wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
202.0, None, None,0.0, None,1.9, None,-1.7, None, None, None,98.0,2020-01-01 00:00:00,1,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,3.7, None,-1.0, None, None, None,98.0,2020-01-01 01:00:00,1,,,,,,,,,,,,,,,,
152.0, None, None,0.0, None,0.0, None,-1.1, None, None, None,98.0,2020-01-01 02:00:00,1,,,,,,,,,,,,,,,,
187.0, None, None,0.0, None,1.8, None,-1.0, None, None, None,98.0,2020-01-01 03:00:00,1,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,4.0, None,-1.1, None, None, None,98.0,2020-01-01 04:00:00,1,,,,,,,,,,,,,,,,
198.0, None, None,0.0, None,3.7, None,-0.9, None, None, None,98.0,2020-01-01 05:00:00,1,,,,,,,,,,,,,,,,
220.0, None, None,0.0, None,2.0, None,-0.7, None, None, None,99.0,2020-01-01 06:00:00,1,,,,,,,,,,,,,,,,
184.0, None, None,0.0, None,3.6, None,-0.4, None, None, None,99.0,2020-01-01 07:00:00,1,,,,,,,,,,,,,,,,
212.0, None, None,0.0, None,2.9, None,-0.3, None, None, None,99.0,2020-01-01 08:00:00,1,,,,,,,,,,,,,,,,
228.0, None, None,0.0, None,3.1, None,0.0, None, None, None,99.0,2020-01-01 09:00:00,1,,,,,,,,,,,,,,,,
202.0, None, None,0.0, None,2.1, None,0.1, None, None, None,99.0,2020-01-01 10:00:00,1,,,,,,,,,,,,,,,,
177.0, None, None,0.0, None,2.8, None,0.4, None, None, None,99.0,2020-01-01 11:00:00,1,,,,,,,,,,,,,,,,
235.0, None, None,0.0, None,2.1, None,0.7, None, None, None,99.0,2020-01-01 12:00:00,1,,,,,,,,,,,,,,,,
222.0, None, None,0.0, None,4.0, None,1.2, None, None, None,98.0,2020-01-01 13:00:00,1,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,5.8, None,2.1, None, None, None,96.0,2020-01-01 14:00:00,1,,,,,,,,,,,,,,,,
189.0, None, None,0.0, None,4.7, None,0.9, None, None, None,97.0,2020-01-01 15:00:00,1,,,,,,,,,,,,,,,,
188.0, None, None,0.0, None,6.3, None,0.4, None, None, None,97.0,2020-01-01 16:00:00,1,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,5.1, None,0.6, None, None, None,95.0,2020-01-01 17:00:00,1,,,,,,,,,,,,,,,,
200.0, None, None,0.0, None,8.4, None,0.8, None, None, None,91.0,2020-01-01 18:00:00,1,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,9.4, None,0.3, None, None, None,94.0,2020-01-01 19:00:00,1,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,10.4, None,0.7, None, None, None,90.0,2020-01-01 20:00:00,1,,,,,,,,,,,,,,,,
191.0, None, None,0.0, None,11.7, None,0.4, None, None, None,89.0,2020-01-01 21:00:00,1,,,,,,,,,,,,,,,,
292.0, None, None,0.0, None,12.0, None,-0.7, None, None, None,95.0,2020-01-01 22:00:00,1,,,,,,,,,,,,,,,,
250.0, None, None,0.0, None,8.8, None,-1.6, None, None, None,90.0,2020-01-01 23:00:00,1,,,,,,,,,,,,,,,,
340.0, None, None,0.0, None,2.4, None,-2.3, None, None, None,90.0,2020-01-02 00:00:00,1,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,2.9, None,-2.7, None, None, None,92.0,2020-01-02 01:00:00,1,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,2.4, None,-3.2, None, None, None,90.0,2020-01-02 02:00:00,1,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,8.0, None,-3.8, None, None, None,79.0,2020-01-02 03:00:00,1,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,5.9, None,-5.7, None, None, None,92.0,2020-01-02 04:00:00,1,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,6.9, None,-6.9, None, None, None,92.0,2020-01-02 05:00:00,1,,,,,,,,,,,,,,,,
329.0, None, None,0.0, None,4.7, None,-7.0, None, None, None,92.0,2020-01-02 06:00:00,1,,,,,,,,,,,,,,,,
328.0, None, None,0.0, None,5.4, None,-7.1, None, None, None,92.0,2020-01-02 07:00:00,1,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,1.9, None,-6.9, None, None, None,91.0,2020-01-02 08:00:00,1,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,2.7, None,-5.1, None, None, None,88.0,2020-01-02 09:00:00,1,,,,,,,,,,,,,,,,
83.0, None, None,0.0, None,1.8, None,-2.5, None, None, None,73.0,2020-01-02 10:00:00,1,,,,,,,,,,,,,,,,
141.0, None, None,0.0, None,4.1, None,-2.1, None, None, None,76.0,2020-01-02 11:00:00,1,,,,,,,,,,,,,,,,
165.0, None, None,0.0, None,2.7, None,-1.7, None, None, None,67.0,2020-01-02 12:00:00,1,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,3.9, None,-3.1, None, None, None,76.0,2020-01-02 13:00:00,1,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,2.7, None,-3.5, None, None, None,73.0,2020-01-02 14:00:00,1,,,,,,,,,,,,,,,,
76.0, None, None,0.0, None,1.6, None,-4.5, None, None, None,89.0,2020-01-02 15:00:00,1,,,,,,,,,,,,,,,,
39.0, None, None,0.0, None,2.4, None,-5.1, None, None, None,92.0,2020-01-02 16:00:00,1,,,,,,,,,,,,,,,,
19.0, None, None,0.0, None,8.5, None,-4.8, None, None, None,81.0,2020-01-02 17:00:00,1,,,,,,,,,,,,,,,,
24.0, None, None,0.0, None,8.1, None,-4.6, None, None, None,79.0,2020-01-02 18:00:00,1,,,,,,,,,,,,,,,,
18.0, None, None,0.0, None,8.7, None,-4.9, None, None, None,88.0,2020-01-02 19:00:00,1,,,,,,,,,,,,,,,,
30.0, None, None,0.0, None,9.7, None,-5.0, None, None, None,91.0,2020-01-02 20:00:00,1,,,,,,,,,,,,,,,,
34.0, None, None,0.0, None,6.6, None,-4.8, None, None, None,91.0,2020-01-02 21:00:00,1,,,,,,,,,,,,,,,,
36.0, None, None,0.0, None,9.0, None,-4.8, None, None, None,92.0,2020-01-02 22:00:00,1,,,,,,,,,,,,,,,,
30.0, None, None,0.0, None,11.5, None,-4.8, None, None, None,92.0,2020-01-02 23:00:00,1,,,,,,,,,,,,,,,,
23.0, None, None,0.0, None,11.4, None,-4.3, None, None, None,92.0,2020-01-03 00:00:00,1,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,11.0, None,-4.0, None, None, None,91.0,2020-01-03 01:00:00,1,,,,,,,,,,,,,,,,
22.0, None, None,0.0, None,10.7, None,-3.6, None, None, None,92.0,2020-01-03 02:00:00,1,,,,,,,,,,,,,,,,
34.0, None, None,0.0, None,11.5, None,-3.2, None, None, None,92.0,2020-01-03 03:00:00,1,,,,,,,,,,,,,,,,
26.0, None, None,0.0, None,10.1, None,-3.3, None, None, None,93.0,2020-01-03 04:00:00,1,,,,,,,,,,,,,,,,
22.0, None, None,0.0, None,12.8, None,-3.5, None, None, None,94.0,2020-01-03 05:00:00,1,,,,,,,,,,,,,,,,
20.0, None, None,0.0, None,12.1, None,-3.1, None, None, None,95.0,2020-01-03 06:00:00,1,,,,,,,,,,,,,,,,
