AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-0.9,0.0,6.0, None,2018-04-02 00:00:00,244.0,87.0,14
-1.2,0.0,6.8, None,2018-04-02 00:15:00,229.0,85.0,14
-1.3,0.0,5.2, None,2018-04-02 00:30:00,249.0,88.0,14
-1.4,0.0,7.1, None,2018-04-02 00:45:00,265.0,87.0,14
-1.5,0.0,6.3, None,2018-04-02 01:00:00,250.0,88.0,14
-1.6,0.0,5.9, None,2018-04-02 01:15:00,236.0,88.0,14
-2.3,0.0,7.3, None,2018-04-02 01:30:00,265.0,92.0,14
-2.1,0.0,5.5, None,2018-04-02 01:45:00,250.0,92.0,14
-1.8,0.0,7.7, None,2018-04-02 02:00:00,244.0,93.0,14
-1.9,0.0,6.4, None,2018-04-02 02:15:00,237.0,94.0,14
-2.2,0.0,6.6, None,2018-04-02 02:30:00,238.0,93.0,14
-2.5,0.0,5.6, None,2018-04-02 02:45:00,260.0,94.0,14
-2.4,0.0,6.9, None,2018-04-02 03:00:00,248.0,94.0,14
-2.3,0.0,6.9, None,2018-04-02 03:15:00,231.0,91.0,14
-2.6,0.0,7.1, None,2018-04-02 03:30:00,248.0,94.0,14
-2.1,0.0,5.8, None,2018-04-02 03:45:00,242.0,91.0,14
-2.7,0.0,7.0, None,2018-04-02 04:00:00,271.0,93.0,14
-2.6,0.0,6.0, None,2018-04-02 04:15:00,264.0,93.0,14
-2.5,0.0,4.6, None,2018-04-02 04:30:00,256.0,91.0,14
-2.9,0.0,6.2, None,2018-04-02 04:45:00,267.0,94.0,14
-3.0,0.0,5.8, None,2018-04-02 05:00:00,261.0,95.0,14
-2.7,0.0,5.8, None,2018-04-02 05:15:00,264.0,93.0,14
-3.0,0.0,6.4, None,2018-04-02 05:30:00,275.0,95.0,14
-3.0,0.0,6.9, None,2018-04-02 05:45:00,266.0,95.0,14
-2.8,0.0,6.5, None,2018-04-02 06:00:00,239.0,94.0,14
-3.0,0.0,6.1, None,2018-04-02 06:15:00,241.0,95.0,14
-2.7,0.0,5.4, None,2018-04-02 06:30:00,271.0,93.0,14
-1.7,0.0,5.3, None,2018-04-02 06:45:00,276.0,89.0,14
-0.7,0.0,5.1, None,2018-04-02 07:00:00,179.0,82.0,14
0.6,0.0,4.3, None,2018-04-02 07:15:00,207.0,78.0,14
1.4,0.0,4.5, None,2018-04-02 07:30:00,277.0,75.0,14
2.8,0.0,2.9, None,2018-04-02 07:45:00,253.0,69.0,14
3.5,0.0,5.4, None,2018-04-02 08:00:00,202.0,63.0,14
4.2,0.0,4.3, None,2018-04-02 08:15:00,251.0,61.0,14
5.1,0.0,5.5, None,2018-04-02 08:30:00,206.0,57.0,14
6.4,0.0,3.6, None,2018-04-02 08:45:00,194.0,50.0,14
6.0,0.0,6.8, None,2018-04-02 09:00:00,213.0,49.0,14
6.6,0.0,5.9, None,2018-04-02 09:15:00,237.0,50.0,14
6.8,0.0,7.8, None,2018-04-02 09:30:00,64.0,50.0,14
8.0,0.0,5.2, None,2018-04-02 09:45:00,123.0,45.0,14
7.8,0.0,4.9, None,2018-04-02 10:00:00,200.0,50.0,14
7.6,0.0,7.0, None,2018-04-02 10:15:00,203.0,50.0,14
8.2,0.0,7.3, None,2018-04-02 10:30:00,198.0,46.0,14
9.1,0.0,6.5, None,2018-04-02 10:45:00,210.0,42.0,14
9.0,0.0,9.6, None,2018-04-02 11:00:00,155.0,42.0,14
9.1,0.0,9.8, None,2018-04-02 11:15:00,202.0,41.0,14
8.8,0.0,9.0, None,2018-04-02 11:30:00,178.0,39.0,14
9.0,0.0,11.8, None,2018-04-02 11:45:00,143.0,41.0,14
9.6,0.0,11.0, None,2018-04-02 12:00:00,169.0,37.0,14
9.0,0.0,11.6, None,2018-04-02 12:15:00,262.0,39.0,14
8.9,0.0,9.7, None,2018-04-02 12:30:00,155.0,36.0,14
9.6,0.0,13.9, None,2018-04-02 12:45:00,221.0,35.0,14
9.8,0.0,11.2, None,2018-04-02 13:00:00,238.0,32.0,14
9.7,0.0,10.2, None,2018-04-02 13:15:00,257.0,32.0,14
9.7,0.0,10.0, None,2018-04-02 13:30:00,211.0,31.0,14
9.2,0.0,13.4, None,2018-04-02 13:45:00,227.0,31.0,14
8.9,0.0,17.5, None,2018-04-02 14:00:00,224.0,33.0,14
8.8,0.0,18.7, None,2018-04-02 14:15:00,239.0,31.0,14
8.9,0.0,14.4, None,2018-04-02 14:30:00,232.0,32.0,14
8.7,0.0,13.8, None,2018-04-02 14:45:00,214.0,37.0,14
8.5,0.0,19.7, None,2018-04-02 15:00:00,238.0,39.0,14
7.9,0.0,23.1, None,2018-04-02 15:15:00,239.0,39.0,14
8.1,0.0,18.3, None,2018-04-02 15:30:00,239.0,36.0,14
7.8,0.0,26.5, None,2018-04-02 15:45:00,269.0,40.0,14
7.4,0.0,23.5, None,2018-04-02 16:00:00,247.0,44.0,14
6.6,0.0,27.9, None,2018-04-02 16:15:00,264.0,47.0,14
7.2,0.0,19.0, None,2018-04-02 16:30:00,256.0,47.0,14
7.5,0.0,20.2, None,2018-04-02 16:45:00,265.0,42.0,14
7.3,0.0,22.4, None,2018-04-02 17:00:00,260.0,42.0,14
6.8,0.0,22.5, None,2018-04-02 17:15:00,249.0,45.0,14
6.0,0.0,18.0, None,2018-04-02 17:30:00,237.0,48.0,14
5.5,0.0,13.0, None,2018-04-02 17:45:00,240.0,53.0,14
5.4,0.0,12.5, None,2018-04-02 18:00:00,238.0,58.0,14
4.9,0.0,10.2, None,2018-04-02 18:15:00,225.0,69.0,14
4.1,0.0,10.8, None,2018-04-02 18:30:00,218.0,73.0,14
3.6,0.0,11.7, None,2018-04-02 18:45:00,205.0,79.0,14
3.3,0.0,10.1, None,2018-04-02 19:00:00,214.0,86.0,14
3.1,0.0,6.0, None,2018-04-02 19:15:00,216.0,86.0,14
