snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2019-05-21 00:00:00,15.0, None, None, None,21
None, None,2019-05-21 01:00:00,13.7, None, None, None,21
None, None,2019-05-21 02:00:00,12.3, None, None, None,21
None, None,2019-05-21 03:00:00,12.5, None, None, None,21
None, None,2019-05-21 04:00:00,10.1, None, None, None,21
None, None,2019-05-21 05:00:00,10.2, None, None, None,21
None, None,2019-05-21 06:00:00,7.1, None, None, None,21
None, None,2019-05-21 07:00:00,6.6, None, None, None,21
None, None,2019-05-21 08:00:00,5.5, None, None, None,21
None, None,2019-05-21 09:00:00,5.7, None, None, None,21
None, None,2019-05-21 10:00:00,5.6, None, None, None,21
None, None,2019-05-21 11:00:00,5.5, None, None, None,21
None, None,2019-05-21 12:00:00,5.5, None, None, None,21
None, None,2019-05-21 13:00:00,5.4, None, None, None,21
None, None,2019-05-21 14:00:00,5.3, None, None, None,21
None, None,2019-05-21 15:00:00,5.9, None, None, None,21
None, None,2019-05-21 16:00:00,6.6, None, None, None,21
None, None,2019-05-21 17:00:00,7.6, None, None, None,21
None, None,2019-05-21 18:00:00,9.2, None, None, None,21
None, None,2019-05-21 19:00:00,9.7, None, None, None,21
None, None,2019-05-21 20:00:00,9.6, None, None, None,21
None, None,2019-05-21 21:00:00,10.2, None, None, None,21
None, None,2019-05-21 22:00:00,10.6, None, None, None,21
None, None,2019-05-21 23:00:00,11.1, None, None, None,21
None, None,2019-05-22 00:00:00,12.1, None, None, None,21
None, None,2019-05-22 01:00:00,11.9, None, None, None,21
None, None,2019-05-22 02:00:00,11.8, None, None, None,21
None, None,2019-05-22 03:00:00,10.5, None, None, None,21
None, None,2019-05-22 04:00:00,8.8, None, None, None,21
None, None,2019-05-22 05:00:00,8.0, None, None, None,21
None, None,2019-05-22 06:00:00,8.1, None, None, None,21
None, None,2019-05-22 07:00:00,7.0, None, None, None,21
None, None,2019-05-22 08:00:00,7.8, None, None, None,21
None, None,2019-05-22 09:00:00,7.3, None, None, None,21
None, None,2019-05-22 10:00:00,7.3, None, None, None,21
None, None,2019-05-22 11:00:00,6.8, None, None, None,21
None, None,2019-05-22 12:00:00,6.5, None, None, None,21
None, None,2019-05-22 13:00:00,6.2, None, None, None,21
None, None,2019-05-22 14:00:00,6.2, None, None, None,21
None, None,2019-05-22 15:00:00,8.4, None, None, None,21
None, None,2019-05-22 16:00:00,10.7, None, None, None,21
None, None,2019-05-22 17:00:00,11.2, None, None, None,21
None, None,2019-05-22 18:00:00,12.4, None, None, None,21
None, None,2019-05-22 19:00:00,13.0, None, None, None,21
None, None,2019-05-22 20:00:00,14.9, None, None, None,21
None, None,2019-05-22 21:00:00,16.5, None, None, None,21
None, None,2019-05-22 22:00:00,17.6, None, None, None,21
None, None,2019-05-22 23:00:00,17.2, None, None, None,21
None, None,2019-05-23 00:00:00,13.2, None, None, None,21
None, None,2019-05-23 01:00:00,13.9, None, None, None,21
None, None,2019-05-23 02:00:00,14.0, None, None, None,21
None, None,2019-05-23 03:00:00,13.4, None, None, None,21
None, None,2019-05-23 04:00:00,10.5, None, None, None,21
None, None,2019-05-23 05:00:00,9.7, None, None, None,21
None, None,2019-05-23 06:00:00,9.9, None, None, None,21
None, None,2019-05-23 07:00:00,8.8, None, None, None,21
None, None,2019-05-23 08:00:00,9.2, None, None, None,21
None, None,2019-05-23 09:00:00,8.3, None, None, None,21
None, None,2019-05-23 10:00:00,8.3, None, None, None,21
None, None,2019-05-23 11:00:00,7.7, None, None, None,21
None, None,2019-05-23 12:00:00,7.0, None, None, None,21
None, None,2019-05-23 13:00:00,7.0, None, None, None,21
None, None,2019-05-23 14:00:00,7.6, None, None, None,21
None, None,2019-05-23 15:00:00,7.7, None, None, None,21
None, None,2019-05-23 16:00:00,8.7, None, None, None,21
None, None,2019-05-23 17:00:00,8.4, None, None, None,21
None, None,2019-05-23 18:00:00,8.9, None, None, None,21
None, None,2019-05-23 19:00:00,8.2, None, None, None,21
None, None,2019-05-23 20:00:00,7.8, None, None, None,21
None, None,2019-05-23 21:00:00,7.2, None, None, None,21
None, None,2019-05-23 22:00:00,7.3, None, None, None,21
None, None,2019-05-23 23:00:00,6.5, None, None, None,21
None, None,2019-05-24 00:00:00,6.8, None, None, None,21
None, None,2019-05-24 01:00:00,7.8, None, None, None,21
None, None,2019-05-24 02:00:00,7.7, None, None, None,21
None, None,2019-05-24 03:00:00,6.9, None, None, None,21
None, None,2019-05-24 04:00:00,6.3, None, None, None,21
None, None,2019-05-24 05:00:00,5.8, None, None, None,21
None, None,2019-05-24 06:00:00,5.8, None, None, None,21
None, None,2019-05-24 07:00:00,5.3, None, None, None,21
None, None,2019-05-24 08:00:00,5.3, None, None, None,21
None, None,2019-05-24 09:00:00,5.0, None, None, None,21
None, None,2019-05-24 10:00:00,4.6, None, None, None,21
None, None,2019-05-24 11:00:00,4.5, None, None, None,21
None, None,2019-05-24 12:00:00,4.1, None, None, None,21
None, None,2019-05-24 13:00:00,4.0, None, None, None,21
None, None,2019-05-24 14:00:00,4.0, None, None, None,21
None, None,2019-05-24 15:00:00,4.5, None, None, None,21
None, None,2019-05-24 16:00:00,5.1, None, None, None,21
None, None,2019-05-24 17:00:00,5.6, None, None, None,21
None, None,2019-05-24 18:00:00,6.2, None, None, None,21
None, None,2019-05-24 19:00:00,7.2, None, None, None,21
None, None,2019-05-24 20:00:00,6.2, None, None, None,21
None, None,2019-05-24 21:00:00,6.2, None, None, None,21
None, None,2019-05-24 22:00:00,7.4, None, None, None,21
None, None,2019-05-24 23:00:00,8.4, None, None, None,21
None, None,2019-05-25 00:00:00,8.6, None, None, None,21
None, None,2019-05-25 01:00:00,7.1, None, None, None,21
None, None,2019-05-25 02:00:00,7.1, None, None, None,21
None, None,2019-05-25 03:00:00,6.5, None, None, None,21
None, None,2019-05-25 04:00:00,6.0, None, None, None,21
None, None,2019-05-25 05:00:00,5.1, None, None, None,21
None, None,2019-05-25 06:00:00,4.8, None, None, None,21
None, None,2019-05-25 07:00:00,4.6, None, None, None,21
None, None,2019-05-25 08:00:00,4.5, None, None, None,21
None, None,2019-05-25 09:00:00,4.0, None, None, None,21
None, None,2019-05-25 10:00:00,3.4, None, None, None,21
None, None,2019-05-25 11:00:00,3.6, None, None, None,21
None, None,2019-05-25 12:00:00,3.4, None, None, None,21
None, None,2019-05-25 13:00:00,3.5, None, None, None,21
None, None,2019-05-25 14:00:00,4.3, None, None, None,21
None, None,2019-05-25 15:00:00,6.5, None, None, None,21
None, None,2019-05-25 16:00:00,8.0, None, None, None,21
None, None,2019-05-25 17:00:00,9.3, None, None, None,21
None, None,2019-05-25 18:00:00,10.8, None, None, None,21
None, None,2019-05-25 19:00:00,13.0, None, None, None,21
None, None,2019-05-25 20:00:00,13.4, None, None, None,21
None, None,2019-05-25 21:00:00,14.7, None, None, None,21
None, None,2019-05-25 22:00:00,15.7, None, None, None,21
None, None,2019-05-25 23:00:00,16.4, None, None, None,21
None, None,2019-05-26 00:00:00,16.4, None, None, None,21
None, None,2019-05-26 01:00:00,15.2, None, None, None,21
None, None,2019-05-26 02:00:00,15.8, None, None, None,21
None, None,2019-05-26 03:00:00,15.7, None, None, None,21
None, None,2019-05-26 04:00:00,12.8, None, None, None,21
None, None,2019-05-26 05:00:00,12.3, None, None, None,21
None, None,2019-05-26 06:00:00,11.2, None, None, None,21
None, None,2019-05-26 07:00:00,11.0, None, None, None,21
