pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
None,3.731,92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 00:00:00, None,47
None,3.827,90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 01:00:00, None,47
None,3.679,92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 02:00:00, None,47
None,3.613,92.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 03:00:00, None,47
None,3.587,93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 04:00:00, None,47
None,3.732,92.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 05:00:00, None,47
None,3.766,92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 06:00:00, None,47
None,3.201,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 07:00:00, None,47
None,3.239,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 08:00:00, None,47
None,3.976,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 09:00:00, None,47
None,5.095,87.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 10:00:00, None,47
None,6.369,71.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 11:00:00, None,47
None,7.681,53.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 12:00:00, None,47
None,8.09,46.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 13:00:00, None,47
None,8.33,45.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 14:00:00, None,47
None,8.39,45.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 15:00:00, None,47
None,7.97,44.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 16:00:00, None,47
None,7.523,45.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 17:00:00, None,47
None,7.083,45.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 18:00:00, None,47
None,4.875,72.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 19:00:00, None,47
None,3.914,68.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 20:00:00, None,47
None,3.465,75.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 21:00:00, None,47
None,1.96,74.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 22:00:00, None,47
None,1.297,75.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 23:00:00, None,47
None,0.264,79.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 00:00:00, None,47
None,-0.299,81.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 01:00:00, None,47
None,-0.597,84.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 02:00:00, None,47
None,-1.083,82.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 03:00:00, None,47
None,-1.37,85.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 04:00:00, None,47
None,-1.417,83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 05:00:00, None,47
None,-1.868,83.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 06:00:00, None,47
None,-2.175,84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 07:00:00, None,47
None,-2.457,85.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 08:00:00, None,47
None,-2.15,86.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 09:00:00, None,47
None,-1.436,86.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 10:00:00, None,47
