CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
0.04,96.0, None, None,5.466, 0.0,199.1, None, None, None, None, None, None,-1.0, 932.0, None, None,2019-11-19 00:00:00, None,47
0.012,95.9, None, None,13.58, 0.0,206.9, None, None, None, None, None, None,-1.0, 932.0, None, None,2019-11-19 01:00:00, None,47
0.06,95.9, None, None,32.51, 0.0,205.6, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 02:00:00, None,47
-0.012,95.8, None, None,20.46, 0.0,229.9, None, None, None, None, None, None,-1.0, 933.0, None, None,2019-11-19 03:00:00, None,47
0.085,95.9, None, None,33.55, 0.0,232.0, None, None, None, None, None, None,-1.0, 933.0, None, None,2019-11-19 04:00:00, None,47
0.036,95.8, None, None,74.18, 0.001,200.0, None, None, None, None, None, None,-1.0, 932.0, None, None,2019-11-19 05:00:00, None,47
0.341,95.9, None, None,68.19, 0.0,78.55, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 06:00:00, None,47
0.255,95.7, None, None,43.88, 0.0,132.1, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 07:00:00, None,47
0.279,95.6, None, None,68.11, 0.0,185.8, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 08:00:00, None,47
0.372,95.6, None, None,40.31, 0.0,140.5, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 09:00:00, None,47
0.446,95.2, None, None,24.19, 0.164,168.1, None, None, None, None, None, None,0.0, 933.0, None, None,2019-11-19 10:00:00, None,47
0.46,94.7, None, None,47.42, 2.08,111.7, None, None, None, None, None, None,0.0, 934.0, None, None,2019-11-19 11:00:00, None,47
0.81,92.5, None, None,48.0, 4.538,148.5, None, None, None, None, None, None,0.0, 934.0, None, None,2019-11-19 12:00:00, None,47
1.089,91.6, None, None,48.65, 1.414,89.8, None, None, None, None, None, None,0.0, 934.0, None, None,2019-11-19 13:00:00, None,47
1.21,89.0, None, None,41.36, 1.216,81.4, None, None, None, None, None, None,0.0, 934.0, None, None,2019-11-19 14:00:00, None,47
1.078,87.0, None, None,47.0, 1.415,99.0, None, None, None, None, None, None,-1.0, 935.0, None, None,2019-11-19 15:00:00, None,47
0.916,84.8, None, None,49.9, 2.364,134.6, None, None, None, None, None, None,-1.0, 935.0, None, None,2019-11-19 16:00:00, None,47
0.856,83.6, None, None,44.73, 4.28,127.3, None, None, None, None, None, None,-2.0, 936.0, None, None,2019-11-19 17:00:00, None,47
0.698,84.6, None, None,45.29, 3.479,104.4, None, None, None, None, None, None,-2.0, 936.0, None, None,2019-11-19 18:00:00, None,47
