TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-16.4, 1.674, 81.9, 81.9,2017-11-19 00:00:00, -16.42,47
-16.4, 1.45, 82.5, 82.5,2017-11-19 01:00:00, -16.43,47
-16.5, 1.278, 82.9, 82.9,2017-11-19 02:00:00, -16.45,47
-16.5, 1.166, 83.8, 83.8,2017-11-19 03:00:00, -16.54,47
-16.6, 0.931999, 84.1, 84.1,2017-11-19 04:00:00, -16.63,47
-16.6, 1.146, 84.0, 84.0,2017-11-19 05:00:00, -16.58,47
-16.8, 1.206, 83.8, 83.8,2017-11-19 06:00:00, -16.79,47
-17.3, 1.029, 83.4, 83.4,2017-11-19 07:00:00, -17.26,47
-17.7, 0.763, 83.0, 83.0,2017-11-19 08:00:00, -17.7,47
-17.9, 1.457, 82.7, 82.7,2017-11-19 09:00:00, -17.94,47
-18.0, 2.76, 82.5, 82.5,2017-11-19 10:00:00, -17.97,47
-17.8, 3.099, 82.4, 82.4,2017-11-19 11:00:00, -17.82,47
-17.8, 2.559, 82.4, 82.4,2017-11-19 12:00:00, -17.77,47
-17.3, 3.117, 82.1, 82.1,2017-11-19 13:00:00, -17.33,47
-17.1, 2.944, 81.5, 81.5,2017-11-19 14:00:00, -17.12,47
-17.2, 2.28, 81.7, 81.7,2017-11-19 15:00:00, -17.17,47
-18.4, 1.864, 81.9, 81.9,2017-11-19 16:00:00, -18.39,47
-19.4, 1.9, 81.6, 81.6,2017-11-19 17:00:00, -19.37,47
-19.5, 1.934, 81.3, 81.3,2017-11-19 18:00:00, -19.54,47
-20.5, 1.583, 80.4, 80.4,2017-11-19 19:00:00, -20.49,47
-22.1, 1.567, 79.2, 79.2,2017-11-19 20:00:00, -22.12,47
-23.7, 1.497, 78.1, 78.09,2017-11-19 21:00:00, -23.72,47
-25.3, 1.05, 77.1, 77.05,2017-11-19 22:00:00, -25.28,47
-26.3, 1.1, 76.2, 76.19,2017-11-19 23:00:00, -26.29,47
-26.5, 1.18, 76.1, 76.09,2017-11-20 00:00:00, -26.45,47
-27.2, 1.621, 75.5, 75.52,2017-11-20 01:00:00, -27.22,47
-27.0, 1.862, 75.7, 75.7,2017-11-20 02:00:00, -27.0,47
-26.7, 1.987, 76.0, 75.97,2017-11-20 03:00:00, -26.7,47
-26.0, 1.695, 76.4, 76.35,2017-11-20 04:00:00, -25.97,47
-26.1, 1.523, 76.3, 76.32,2017-11-20 05:00:00, -26.05,47
-26.7, 1.542, 75.7, 75.74,2017-11-20 06:00:00, -26.73,47
-28.4, 1.666, 74.5, 74.47,2017-11-20 07:00:00, -28.4,47
-29.7, 1.463, 73.7, 73.67,2017-11-20 08:00:00, -29.65,47
-30.1, 1.726, 72.4, 72.41,2017-11-20 09:00:00, -30.11,47
-28.5, 1.23, 72.4, 72.4,2017-11-20 10:00:00, -28.5,47
