CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
12.51, 78.58, None, None,17.03, 0.397,124.6, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 00:00:00, None,31
11.6, 82.1, None, None,13.94, 0.679,121.9, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 01:00:00, None,31
10.82, 83.0, None, None,14.28, 0.105,125.0, None, None, None, None, None, None, 8.0, None, None, None,2016-07-29 02:00:00, None,31
10.61, 84.4, None, None,13.59, 0.113,122.1, None, None, None, None, None, None, 8.0, None, None, None,2016-07-29 03:00:00, None,31
10.11, 85.5, None, None,22.8, 0.034,129.8, None, None, None, None, None, None, 8.0, None, None, None,2016-07-29 04:00:00, None,31
10.17, 86.6, None, None,19.8, 0.038,123.6, None, None, None, None, None, None, 8.0, None, None, None,2016-07-29 05:00:00, None,31
10.57, 86.0, None, None,27.9, 0.034,127.9, None, None, None, None, None, None, 8.0, None, None, None,2016-07-29 06:00:00, None,31
13.7, 73.06, None, None,28.7, 0.0,99.7, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 07:00:00, None,31
16.95, 64.08, None, None,29.74, 0.002,63.29, None, None, None, None, None, None, 10.0, None, None, None,2016-07-29 08:00:00, None,31
18.59, 55.94, None, None,26.29, 0.002,344.9, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 09:00:00, None,31
20.94, 46.49, None, None,48.48, 0.007,337.6, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 10:00:00, None,31
22.94, 41.95, None, None,60.41, 0.446,9.63, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 11:00:00, None,31
24.39, 34.15, None, None,65.17, 1.588,280.3, None, None, None, None, None, None, 7.0, None, None, None,2016-07-29 12:00:00, None,31
25.47, 29.46, None, None,65.45, 1.128,318.6, None, None, None, None, None, None, 7.0, None, None, None,2016-07-29 13:00:00, None,31
26.67, 27.87, None, None,47.44, 1.844,72.99, None, None, None, None, None, None, 7.0, None, None, None,2016-07-29 14:00:00, None,31
26.49, 27.65, None, None,36.51, 1.173,65.8, None, None, None, None, None, None, 6.0, None, None, None,2016-07-29 15:00:00, None,31
26.88, 28.66, None, None,57.64, 0.872,283.6, None, None, None, None, None, None, 7.0, None, None, None,2016-07-29 16:00:00, None,31
26.91, 27.63, None, None,53.75, 1.434,283.5, None, None, None, None, None, None, 7.0, None, None, None,2016-07-29 17:00:00, None,31
25.99, 34.07, None, None,67.59, 0.147,80.8, None, None, None, None, None, None, 9.0, None, None, None,2016-07-29 18:00:00, None,31
