AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
3.3,0.0,24.5,2016-02-19 00:00:00,35.0,100.0,8
3.1,0.0,26.0,2016-02-19 00:15:00,39.0,100.0,8
2.9,0.0,24.4,2016-02-19 00:30:00,38.0,100.0,8
2.9,0.0,21.9,2016-02-19 00:45:00,38.0,100.0,8
2.9,0.0,19.4,2016-02-19 01:00:00,28.0,100.0,8
2.9,0.0,17.0,2016-02-19 01:15:00,27.0,100.0,8
2.9,0.0,13.4,2016-02-19 01:30:00,17.0,100.0,8
3.0,0.0,11.3,2016-02-19 01:45:00,10.0,100.0,8
3.0,0.0,10.7,2016-02-19 02:00:00,8.0,100.0,8
3.0,0.0,9.0,2016-02-19 02:15:00,350.0,100.0,8
2.8,0.0,10.0,2016-02-19 02:30:00,327.0,100.0,8
2.8,0.0,11.9,2016-02-19 02:45:00,320.0,100.0,8
2.7,0.0,10.6,2016-02-19 03:00:00,324.0,100.0,8
2.7,0.25,9.1,2016-02-19 03:15:00,330.0,100.0,8
2.8,0.0,8.3,2016-02-19 03:30:00,327.0,100.0,8
2.8,0.0,6.8,2016-02-19 03:45:00,323.0,100.0,8
2.8,0.0,7.6,2016-02-19 04:00:00,317.0,100.0,8
2.9,0.0,9.0,2016-02-19 04:15:00,311.0,100.0,8
3.1,0.0,9.2,2016-02-19 04:30:00,310.0,100.0,8
3.2,0.0,13.2,2016-02-19 04:45:00,287.0,100.0,8
3.2,0.25,11.9,2016-02-19 05:00:00,293.0,100.0,8
3.2,0.0,15.0,2016-02-19 05:15:00,275.0,100.0,8
3.2,0.0,13.1,2016-02-19 05:30:00,287.0,100.0,8
3.2,0.0,14.0,2016-02-19 05:45:00,285.0,100.0,8
3.2,0.0,13.3,2016-02-19 06:00:00,285.0,100.0,8
3.2,0.0,10.6,2016-02-19 06:15:00,300.0,100.0,8
3.1,0.0,13.4,2016-02-19 06:30:00,288.0,100.0,8
3.1,0.0,12.1,2016-02-19 06:45:00,294.0,100.0,8
3.1,0.0,13.7,2016-02-19 07:00:00,290.0,100.0,8
3.0,0.0,18.3,2016-02-19 07:15:00,275.0,100.0,8
3.1,0.0,10.6,2016-02-19 07:30:00,299.0,100.0,8
3.1,0.0,13.5,2016-02-19 07:45:00,290.0,100.0,8
3.3,0.0,14.5,2016-02-19 08:00:00,289.0,100.0,8
3.4,0.0,13.7,2016-02-19 08:15:00,294.0,100.0,8
3.4,0.0,16.6,2016-02-19 08:30:00,296.0,100.0,8
3.5,0.0,17.5,2016-02-19 08:45:00,301.0,100.0,8
3.5,0.26,16.8,2016-02-19 09:00:00,305.0,100.0,8
3.6,0.25,20.3,2016-02-19 09:15:00,296.0,100.0,8
3.7,0.0,21.4,2016-02-19 09:30:00,295.0,100.0,8
3.7,0.26,21.0,2016-02-19 09:45:00,293.0,100.0,8
3.7,0.0,21.8,2016-02-19 10:00:00,289.0,100.0,8
3.7,0.0,23.1,2016-02-19 10:15:00,290.0,100.0,8
3.7,0.0,21.4,2016-02-19 10:30:00,294.0,100.0,8
3.8,0.0,20.3,2016-02-19 10:45:00,293.0,100.0,8
3.9,0.0,19.5,2016-02-19 11:00:00,297.0,100.0,8
4.0,0.0,23.1,2016-02-19 11:15:00,303.0,100.0,8
4.1,0.0,23.3,2016-02-19 11:30:00,302.0,100.0,8
4.2,0.0,23.1,2016-02-19 11:45:00,300.0,100.0,8
4.2,0.0,23.9,2016-02-19 12:00:00,307.0,100.0,8
4.3,0.0,25.6,2016-02-19 12:15:00,306.0,100.0,8
4.3,0.0,20.0,2016-02-19 12:30:00,304.0,100.0,8
4.4,0.0,22.2,2016-02-19 12:45:00,300.0,100.0,8
4.3,0.0,21.4,2016-02-19 13:00:00,310.0,100.0,8
4.3,0.0,22.7,2016-02-19 13:15:00,313.0,100.0,8
4.4,0.25,19.5,2016-02-19 13:30:00,331.0,100.0,8
