wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
145.0, None, None,0.0, None,2.8, None,5.7, None, None, None,100.0,2019-09-17 00:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.2, None,2.1, None,5.8, None, None, None,100.0,2019-09-17 01:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0, None, None,0.2, None,2.9, None,6.0, None, None, None,100.0,2019-09-17 02:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,3.1, None,6.0, None, None, None,100.0,2019-09-17 03:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,4.5, None,5.9, None, None, None,100.0,2019-09-17 04:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,6.0, None,5.6, None, None, None,100.0,2019-09-17 05:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,3.7, None,6.0, None, None, None,100.0,2019-09-17 06:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, None, None,0.0, None,6.8, None,7.0, None, None, None,100.0,2019-09-17 07:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, None, None,0.0, None,6.6, None,7.9, None, None, None,95.0,2019-09-17 08:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,8.2, None,7.8, None, None, None,93.0,2019-09-17 09:00:00,38,,,,,,,,,,,,,,,,,,,,,,,,,,
