wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
265.0, None, None,0.0, None,0.0, None,5.9, None, None, None,99.0,2019-09-17 00:00:00,38
288.0, None, None,0.2, None,0.0, None,6.2, None, None, None,99.0,2019-09-17 01:00:00,38
312.0, None, None,0.2, None,0.0, None,6.0, None, None, None,99.0,2019-09-17 02:00:00,38
276.0, None, None,0.0, None,0.0, None,5.5, None, None, None,99.0,2019-09-17 03:00:00,38
253.0, None, None,0.0, None,0.0, None,5.9, None, None, None,99.0,2019-09-17 04:00:00,38
274.0, None, None,0.2, None,0.8, None,5.7, None, None, None,99.0,2019-09-17 05:00:00,38
291.0, None, None,0.2, None,0.4, None,5.7, None, None, None,99.0,2019-09-17 06:00:00,38
250.0, None, None,0.0, None,0.5, None,6.1, None, None, None,99.0,2019-09-17 07:00:00,38
150.0, None, None,0.0, None,0.1, None,7.2, None, None, None,99.0,2019-09-17 08:00:00,38
118.0, None, None,0.0, None,1.4, None,8.6, None, None, None,98.0,2019-09-17 09:00:00,38
96.0, None, None,0.0, None,1.1, None,10.2, None, None, None,94.0,2019-09-17 10:00:00,38
68.0, None, None,0.0, None,2.8, None,11.7, None, None, None,92.0,2019-09-17 11:00:00,38
50.0, None, None,0.0, None,5.1, None,13.7, None, None, None,78.0,2019-09-17 12:00:00,38
339.0, None, None,0.0, None,4.0, None,14.3, None, None, None,70.0,2019-09-17 13:00:00,38
230.0, None, None,0.0, None,2.8, None,10.0, None, None, None,88.0,2019-09-17 14:00:00,38
120.0, None, None,0.0, None,2.8, None,9.7, None, None, None,85.0,2019-09-17 15:00:00,38
349.0, None, None,0.2, None,0.7, None,9.1, None, None, None,92.0,2019-09-17 16:00:00,38
250.0, None, None,0.4, None,0.3, None,7.5, None, None, None,93.0,2019-09-17 17:00:00,38
9.0, None, None,1.0, None,0.0, None,6.6, None, None, None,97.0,2019-09-17 18:00:00,38
12.0, None, None,1.4, None,0.8, None,6.5, None, None, None,98.0,2019-09-17 19:00:00,38
279.0, None, None,0.4, None,0.5, None,6.2, None, None, None,99.0,2019-09-17 20:00:00,38
344.0, None, None,0.0, None,0.7, None,6.1, None, None, None,99.0,2019-09-17 21:00:00,38
307.0, None, None,0.0, None,0.1, None,5.9, None, None, None,99.0,2019-09-17 22:00:00,38
290.0, None, None,0.2, None,0.1, None,5.9, None, None, None,99.0,2019-09-17 23:00:00,38
297.0, None, None,0.0, None,0.0, None,5.8, None, None, None,99.0,2019-09-18 00:00:00,38
272.0, None, None,0.0, None,0.0, None,5.7, None, None, None,99.0,2019-09-18 01:00:00,38
261.0, None, None,0.0, None,2.2, None,5.6, None, None, None,99.0,2019-09-18 02:00:00,38
294.0, None, None,0.0, None,0.8, None,5.4, None, None, None,99.0,2019-09-18 03:00:00,38
276.0, None, None,0.0, None,0.9, None,5.1, None, None, None,99.0,2019-09-18 04:00:00,38
303.0, None, None,0.0, None,0.0, None,4.4, None, None, None,99.0,2019-09-18 05:00:00,38
273.0, None, None,0.0, None,2.1, None,4.1, None, None, None,99.0,2019-09-18 06:00:00,38
331.0, None, None,0.0, None,1.5, None,4.4, None, None, None,99.0,2019-09-18 07:00:00,38
62.0, None, None,0.0, None,3.1, None,8.4, None, None, None,97.0,2019-09-18 08:00:00,38
332.0, None, None,0.0, None,0.4, None,9.5, None, None, None,90.0,2019-09-18 09:00:00,38
26.0, None, None,0.0, None,0.0, None,10.6, None, None, None,75.0,2019-09-18 10:00:00,38
59.0, None, None,0.0, None,5.3, None,13.5, None, None, None,66.0,2019-09-18 11:00:00,38
61.0, None, None,0.0, None,4.3, None,13.4, None, None, None,62.0,2019-09-18 12:00:00,38
170.0, None, None,0.0, None,1.7, None,13.3, None, None, None,55.0,2019-09-18 13:00:00,38
147.0, None, None,0.0, None,2.6, None,12.4, None, None, None,78.0,2019-09-18 14:00:00,38
61.0, None, None,0.0, None,4.4, None,15.0, None, None, None,59.0,2019-09-18 15:00:00,38
222.0, None, None,0.0, None,4.3, None,11.8, None, None, None,70.0,2019-09-18 16:00:00,38
298.0, None, None,0.0, None,0.6, None,10.3, None, None, None,88.0,2019-09-18 17:00:00,38
323.0, None, None,0.0, None,0.4, None,7.7, None, None, None,96.0,2019-09-18 18:00:00,38
271.0, None, None,0.0, None,0.0, None,6.2, None, None, None,96.0,2019-09-18 19:00:00,38
282.0, None, None,0.0, None,2.2, None,4.9, None, None, None,98.0,2019-09-18 20:00:00,38
262.0, None, None,0.0, None,2.2, None,4.6, None, None, None,98.0,2019-09-18 21:00:00,38
263.0, None, None,0.0, None,2.9, None,4.1, None, None, None,99.0,2019-09-18 22:00:00,38
289.0, None, None,0.0, None,2.4, None,3.3, None, None, None,99.0,2019-09-18 23:00:00,38
284.0, None, None,0.0, None,0.0, None,3.1, None, None, None,99.0,2019-09-19 00:00:00,38
270.0, None, None,0.0, None,3.1, None,2.6, None, None, None,99.0,2019-09-19 01:00:00,38
261.0, None, None,0.0, None,4.0, None,2.6, None, None, None,99.0,2019-09-19 02:00:00,38
260.0, None, None,0.0, None,3.8, None,2.4, None, None, None,99.0,2019-09-19 03:00:00,38
273.0, None, None,0.0, None,2.1, None,2.2, None, None, None,99.0,2019-09-19 04:00:00,38
262.0, None, None,0.0, None,1.2, None,2.1, None, None, None,99.0,2019-09-19 05:00:00,38
266.0, None, None,0.0, None,1.8, None,2.5, None, None, None,99.0,2019-09-19 06:00:00,38
12.0, None, None,0.0, None,0.9, None,4.6, None, None, None,99.0,2019-09-19 07:00:00,38
154.0, None, None,0.0, None,1.4, None,7.1, None, None, None,98.0,2019-09-19 08:00:00,38
42.0, None, None,0.0, None,3.6, None,7.5, None, None, None,98.0,2019-09-19 09:00:00,38
117.0, None, None,0.0, None,2.4, None,9.2, None, None, None,90.0,2019-09-19 10:00:00,38
115.0, None, None,0.0, None,1.6, None,11.4, None, None, None,84.0,2019-09-19 11:00:00,38
126.0, None, None,0.0, None,2.6, None,10.4, None, None, None,84.0,2019-09-19 12:00:00,38
184.0, None, None,0.0, None,4.3, None,11.3, None, None, None,75.0,2019-09-19 13:00:00,38
72.0, None, None,0.0, None,2.5, None,12.4, None, None, None,76.0,2019-09-19 14:00:00,38
231.0, None, None,0.0, None,5.9, None,13.0, None, None, None,57.0,2019-09-19 15:00:00,38
238.0, None, None,0.0, None,8.2, None,11.6, None, None, None,65.0,2019-09-19 16:00:00,38
225.0, None, None,0.0, None,4.3, None,9.9, None, None, None,85.0,2019-09-19 17:00:00,38
278.0, None, None,0.0, None,3.6, None,8.8, None, None, None,83.0,2019-09-19 18:00:00,38
320.0, None, None,0.0, None,1.7, None,7.6, None, None, None,94.0,2019-09-19 19:00:00,38
257.0, None, None,0.0, None,3.9, None,7.3, None, None, None,96.0,2019-09-19 20:00:00,38
288.0, None, None,0.4, None,0.0, None,7.1, None, None, None,98.0,2019-09-19 21:00:00,38
260.0, None, None,0.2, None,0.0, None,7.0, None, None, None,98.0,2019-09-19 22:00:00,38
262.0, None, None,0.2, None,0.3, None,7.0, None, None, None,99.0,2019-09-19 23:00:00,38
317.0, None, None,0.8, None,0.0, None,7.0, None, None, None,99.0,2019-09-20 00:00:00,38
343.0, None, None,0.4, None,0.0, None,6.9, None, None, None,99.0,2019-09-20 01:00:00,38
10.0, None, None,0.2, None,0.0, None,7.0, None, None, None,99.0,2019-09-20 02:00:00,38
242.0, None, None,0.0, None,0.0, None,7.0, None, None, None,99.0,2019-09-20 03:00:00,38
