AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,3.3, None,2019-09-17,1.7,8.1,38,,,,,
,3.1, None,2019-09-18,2.2,8.2,38,,,,,
,0.0, None,2019-09-19,2.4,10.9,38,,,,,
,3.5, None,2019-09-20,0.3,10.4,38,,,,,
,0.0, None,2019-09-21,-0.1,15.2,38,,,,,
,6.5, None,2019-09-22,2.5,11.0,38,,,,,
,5.4, None,2019-09-23,5.0,6.8,38,,,,,
,,,2019-09-17 00:00:00, None, None,38, 778.0, None, None, None, 6.7
,,,2019-09-17 01:00:00, None, None,38, 780.0, None, None, None, 6.0
,,,2019-09-17 02:00:00, None, None,38, 781.0, None, None, None, 5.5
,,,2019-09-17 03:00:00, None, None,38, 782.0, None, None, None, 4.7
,,,2019-09-17 04:00:00, None, None,38, 782.0, None, None, None, 4.5
,,,2019-09-17 05:00:00, None, None,38, 782.0, None, None, None, 4.2
,,,2019-09-17 06:00:00, None, None,38, 782.0, None, None, None, 3.3
,,,2019-09-17 07:00:00, None, None,38, 782.0, None, None, None, 1.4
,,,2019-09-17 08:00:00, None, None,38, 782.0, None, None, None, 1.8
,,,2019-09-17 09:00:00, None, None,38, 782.0, None, None, None, 2.7
,,,2019-09-17 10:00:00, None, None,38, 782.0, None, None, None, 2.2
,,,2019-09-17 11:00:00, None, None,38, 782.0, None, None, None, 2.0
,,,2019-09-17 12:00:00, None, None,38, 782.0, None, None, None, 2.5
,,,2019-09-17 13:00:00, None, None,38, 782.0, None, None, None, 2.8
,,,2019-09-17 14:00:00, None, None,38, 782.0, None, None, None, 2.0
,,,2019-09-17 15:00:00, None, None,38, 782.0, None, None, None, 3.5
,,,2019-09-17 16:00:00, None, None,38, 782.0, None, 86.0, None, 5.0
,,,2019-09-17 17:00:00, None, None,38, 782.0, None, None, None, 5.7
,,,2019-09-17 18:00:00, None, None,38, 782.0, None, None, None, 6.1
,,,2019-09-17 19:00:00, None, None,38, 782.0, None, None, None, 7.5
,,,2019-09-17 20:00:00, None, None,38, 782.0, None, None, None, 8.1
,,,2019-09-17 21:00:00, None, None,38, 782.0, None, None, None, 7.6
,,,2019-09-17 22:00:00, None, None,38, 782.0, None, None, None, 6.2
,,,2019-09-17 23:00:00, None, None,38, 782.0, None, None, None, 6.0
,,,2019-09-18 00:00:00, None, None,38, 783.0, None, None, None, 4.8
,,,2019-09-18 01:00:00, None, None,38, 785.0, None, None, None, 4.1
,,,2019-09-18 02:00:00, None, None,38, 785.0, None, None, None, 4.1
,,,2019-09-18 03:00:00, None, None,38, 786.0, None, None, None, 4.0
,,,2019-09-18 04:00:00, None, None,38, 786.0, None, None, None, 4.2
,,,2019-09-18 05:00:00, None, None,38, 786.0, None, None, None, 4.0
,,,2019-09-18 06:00:00, None, None,38, 786.0, None, None, None, 3.9
,,,2019-09-18 07:00:00, None, None,38, 786.0, None, None, None, 3.8
,,,2019-09-18 08:00:00, None, None,38, 786.0, None, None, None, 3.9
,,,2019-09-18 09:00:00, None, None,38, 786.0, None, None, None, 3.8
,,,2019-09-18 10:00:00, None, None,38, 786.0, None, None, None, 4.0
,,,2019-09-18 11:00:00, None, None,38, 786.0, None, None, None, 3.9
,,,2019-09-18 12:00:00, None, None,38, 786.0, None, None, None, 3.9
,,,2019-09-18 13:00:00, None, None,38, 786.0, None, None, None, 2.9
,,,2019-09-18 14:00:00, None, None,38, 786.0, None, None, None, 2.7
,,,2019-09-18 15:00:00, None, None,38, 786.0, None, None, None, 2.8
,,,2019-09-18 16:00:00, None, None,38, None, None, 92.0, None, None
,,,2019-09-18 17:00:00, None, None,38, 786.0, None, None, None, 6.5
,,,2019-09-18 18:00:00, None, None,38, 786.0, None, None, None, 6.5
,,,2019-09-18 19:00:00, None, None,38, 786.0, None, None, None, 7.4
,,,2019-09-18 20:00:00, None, None,38, 786.0, None, None, None, 8.2
,,,2019-09-18 21:00:00, None, None,38, 786.0, None, None, None, 8.0
,,,2019-09-18 22:00:00, None, None,38, 788.0, None, None, None, 7.2
,,,2019-09-18 23:00:00, None, None,38, 788.0, None, None, None, 7.4
,,,2019-09-19 00:00:00, None, None,38, 788.0, None, None, None, 6.6
,,,2019-09-19 01:00:00, None, None,38, 788.0, None, None, None, 6.2
,,,2019-09-19 02:00:00, None, None,38, 788.0, None, None, None, 5.7
,,,2019-09-19 03:00:00, None, None,38, 788.0, None, None, None, 4.1
,,,2019-09-19 04:00:00, None, None,38, 789.0, None, None, None, 2.8
,,,2019-09-19 05:00:00, None, None,38, 789.0, None, None, None, 2.5
,,,2019-09-19 06:00:00, None, None,38, 789.0, None, None, None, 3.4
,,,2019-09-19 07:00:00, None, None,38, 789.0, None, None, None, 3.2
,,,2019-09-19 08:00:00, None, None,38, 789.0, None, None, None, 3.8
,,,2019-09-19 09:00:00, None, None,38, 789.0, None, None, None, 3.0
,,,2019-09-19 10:00:00, None, None,38, 789.0, None, None, None, 2.7
,,,2019-09-19 11:00:00, None, None,38, 789.0, None, None, None, 3.1
,,,2019-09-19 12:00:00, None, None,38, 789.0, None, None, None, 4.5
,,,2019-09-19 13:00:00, None, None,38, 789.0, None, None, None, 4.6
,,,2019-09-19 14:00:00, None, None,38, 789.0, None, None, None, 4.4
,,,2019-09-19 15:00:00, None, None,38, 789.0, None, None, None, 4.8
,,,2019-09-19 16:00:00, None, None,38, 789.0, None, 97.0, None, 5.0
,,,2019-09-19 17:00:00, None, None,38, 788.0, None, None, None, 5.5
,,,2019-09-19 18:00:00, None, None,38, 788.0, None, None, None, 6.1
,,,2019-09-19 19:00:00, None, None,38, 788.0, None, None, None, 7.5
,,,2019-09-19 20:00:00, None, None,38, 788.0, None, None, None, 8.7
,,,2019-09-19 22:00:00, None, None,38, 788.0, None, None, None, 9.7
,,,2019-09-19 23:00:00, None, None,38, 788.0, None, None, None, 8.9
,,,2019-09-20 00:00:00, None, None,38, 788.0, None, None, None, 9.9
,,,2019-09-20 01:00:00, None, None,38, 788.0, None, None, None, 7.9
,,,2019-09-20 02:00:00, None, None,38, 788.0, None, None, None, 6.6
,,,2019-09-20 03:00:00, None, None,38, 788.0, None, None, None, 5.8
,,,2019-09-20 04:00:00, None, None,38, 788.0, None, None, None, 5.4
,,,2019-09-20 05:00:00, None, None,38, 788.0, None, None, None, 5.4
,,,2019-09-20 06:00:00, None, None,38, 789.0, None, None, None, 5.4
,,,2019-09-20 07:00:00, None, None,38, 789.0, None, None, None, 5.3
,,,2019-09-20 08:00:00, None, None,38, 789.0, None, None, None, 5.3
,,,2019-09-20 09:00:00, None, None,38, 789.0, None, None, None, 5.3
,,,2019-09-20 10:00:00, None, None,38, 790.0, None, None, None, 5.3
,,,2019-09-20 11:00:00, None, None,38, 790.0, None, None, None, 5.4
,,,2019-09-20 12:00:00, None, None,38, 790.0, None, None, None, 5.5
,,,2019-09-20 13:00:00, None, None,38, 790.0, None, None, None, 5.7
,,,2019-09-20 14:00:00, None, None,38, 790.0, None, None, None, 5.8
,,,2019-09-20 15:00:00, None, None,38, 791.0, None, None, None, 6.0
,,,2019-09-20 16:00:00, None, None,38, 790.0, None, 86.0, None, 6.0
,,,2019-09-20 17:00:00, None, None,38, 791.0, None, None, None, 6.0
,,,2019-09-20 18:00:00, None, None,38, 791.0, None, None, None, 6.1
,,,2019-09-20 19:00:00, None, None,38, 791.0, None, None, None, 7.7
,,,2019-09-20 20:00:00, None, None,38, 791.0, None, None, None, 8.3
,,,2019-09-20 21:00:00, None, None,38, 791.0, None, None, None, 8.3
,,,2019-09-20 22:00:00, None, None,38, 792.0, None, None, None, 8.3
,,,2019-09-20 23:00:00, None, None,38, 792.0, None, None, None, 8.9
,,,2019-09-21 00:00:00, None, None,38, 792.0, None, None, None, 8.4
,,,2019-09-21 01:00:00, None, None,38, 792.0, None, None, None, 7.6
,,,2019-09-21 02:00:00, None, None,38, 792.0, None, None, None, 5.3
,,,2019-09-21 03:00:00, None, None,38, 792.0, None, None, None, 3.0
,,,2019-09-21 04:00:00, None, None,38, 792.0, None, None, None, 1.8
,,,2019-09-21 05:00:00, None, None,38, 792.0, None, None, None, 1.0
,,,2019-09-21 06:00:00, None, None,38, 792.0, None, None, None, 0.6
,,,2019-09-21 07:00:00, None, None,38, 792.0, None, None, None, 0.8
,,,2019-09-21 08:00:00, None, None,38, 792.0, None, None, None, 0.3
,,,2019-09-21 09:00:00, None, None,38, 792.0, None, None, None, 0.3
,,,2019-09-21 10:00:00, None, None,38, 792.0, None, None, None, 0.1
,,,2019-09-21 11:00:00, None, None,38, 792.0, None, None, None, 0.1
,,,2019-09-21 12:00:00, None, None,38, 792.0, None, None, None, 0.2
,,,2019-09-21 13:00:00, None, None,38, 792.0, None, None, None, -0.1
,,,2019-09-21 14:00:00, None, None,38, 792.0, None, None, None, 0.5
,,,2019-09-21 15:00:00, None, None,38, 792.0, None, None, None, 2.5
,,,2019-09-21 16:00:00, None, None,38, 142.0, 0.0, None, None, 5.5
,,,2019-09-21 17:00:00, None, None,38, 259.0, 0.0, None, None, 6.3
,,,2019-09-21 18:00:00, None, None,38, 259.0, 0.0, None, None, 8.5
,,,2019-09-21 19:00:00, None, None,38, 259.0, 0.0, None, None, 11.9
,,,2019-09-21 20:00:00, None, None,38, 259.0, 0.0, None, None, 13.1
,,,2019-09-21 21:00:00, None, None,38, 259.0, 1.0, None, None, 15.2
,,,2019-09-21 22:00:00, None, None,38, 259.0, 2.0, None, None, 12.9
,,,2019-09-21 23:00:00, None, None,38, 259.0, 2.0, None, None, 12.6
,,,2019-09-22 00:00:00, None, None,38, 260.0, 2.0, None, None, 11.7
,,,2019-09-22 01:00:00, None, None,38, 259.0, 2.0, None, None, 10.2
,,,2019-09-22 02:00:00, None, None,38, 259.0, 2.0, None, None, 7.6
,,,2019-09-22 03:00:00, None, None,38, 259.0, 2.0, None, None, 7.1
,,,2019-09-22 04:00:00, None, None,38, 259.0, 2.0, None, None, 6.7
,,,2019-09-22 05:00:00, None, None,38, 259.0, 2.0, None, None, 5.0
,,,2019-09-22 06:00:00, None, None,38, 259.0, 2.0, None, None, 4.4
,,,2019-09-22 07:00:00, None, None,38, 260.0, 2.0, None, None, 4.1
