pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-2.0, 125.0, None, None, 1352.0, None, None,2016-01-15 00:00:00, None,3
None, None, None, None,-3.0, 125.0, None, None, 1351.0, None, None,2016-01-15 01:00:00, None,3
None, None, None, None,-3.0, 124.0, None, None, 1350.0, None, None,2016-01-15 02:00:00, None,3
None, None, None, None,-3.0, 122.0, None, None, 1350.0, None, None,2016-01-15 03:00:00, None,3
None, None, None, None,-3.0, 123.0, None, None, 1350.0, None, None,2016-01-15 04:00:00, None,3
None, None, None, None,-4.0, 120.0, None, None, 1350.0, None, None,2016-01-15 05:00:00, None,3
None, None, None, None,-3.0, 122.0, None, None, 1350.0, None, None,2016-01-15 06:00:00, None,3
None, None, None, None,-3.0, 123.0, None, None, 1351.0, None, None,2016-01-15 07:00:00, None,3
None, None, None, None,-3.0, 120.0, None, None, 1351.0, None, None,2016-01-15 08:00:00, None,3
None, None, None, None,-3.0, 124.0, None, None, 1351.0, None, None,2016-01-15 09:00:00, None,3
None, None, None, None,-4.0, 125.0, None, None, 1351.0, None, None,2016-01-15 10:00:00, None,3
None, None, None, None,-4.0, 125.0, None, None, 1351.0, None, None,2016-01-15 11:00:00, None,3
None, None, None, None,-4.0, 126.0, None, None, 1351.0, None, None,2016-01-15 12:00:00, None,3
None, None, None, None,-4.0, 126.0, None, None, 1351.0, None, None,2016-01-15 13:00:00, None,3
None, None, None, None,-4.0, 125.0, None, None, 1351.0, None, None,2016-01-15 14:00:00, None,3
None, None, None, None,-4.0, 126.0, None, None, 1351.0, None, None,2016-01-15 15:00:00, None,3
None, None, None, None,-4.0, 127.0, None, None, 1351.0, None, None,2016-01-15 16:00:00, None,3
