CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -9.96, 92.3, None, None, None, None, 25.47, 0.0, 4.858, 99.3, -11.0, None, -10.0, -10.9, None, None, None, -9.9, None, None, 92.0, None,2022-12-10 00:00:00, 111.0, None, 111.0,50
None, -9.71, 92.5, None, None, None, None, 31.14, -1.0, 4.535, 94.5, -10.0, None, -9.7, -10.9, None, None, None, -9.6, None, None, 93.0, None,2022-12-10 01:00:00, 110.0, None, 109.8,50
None, -9.47, 92.8, None, None, None, None, 29.02, 1.0, 4.984, 96.0, -10.0, None, -9.5, -10.9, None, None, None, -9.5, None, None, 93.0, None,2022-12-10 02:00:00, 110.0, None, 110.1,50
None, -9.54, 92.7, None, None, None, None, 28.84, 2.0, 5.006, 97.6, -10.0, None, -9.5, -10.9, None, None, None, -9.4, None, None, 93.0, None,2022-12-10 03:00:00, 112.0, None, 112.1,50
None, -9.39, 93.0, None, None, None, None, 26.7, 0.0, 4.549, 96.9, -10.0, None, -9.4, -10.9, None, None, None, -9.3, None, None, 93.0, None,2022-12-10 04:00:00, 112.0, None, 111.7,50
None, -9.24, 93.1, None, None, None, None, 25.29, 1.0, 3.945, 100.8, -10.0, None, -9.2, -10.9, None, None, None, -9.1, None, None, 93.0, None,2022-12-10 05:00:00, 112.0, None, 112.4,50
None, -9.02, 93.5, None, None, None, None, 21.13, 1.0, 5.283, 97.3, -10.0, None, -9.0, -10.9, None, None, None, -8.9, None, None, 94.0, None,2022-12-10 06:00:00, 113.0, None, 113.0,50
None, -8.53, 94.1, None, None, None, None, 23.51, 1.0, 5.093, 100.1, -9.0, None, -8.5, -9.0, None, None, None, -8.6, None, None, 94.0, None,2022-12-10 07:00:00, 113.0, None, 113.3,50
None, -8.02, 94.8, None, None, None, None, 21.66, 0.0, 5.402, 106.0, -9.0, None, -8.0, -9.0, None, None, None, -8.0, None, None, 95.0, None,2022-12-10 08:00:00, 114.0, None, 113.5,50
None, -7.005, 96.3, None, None, None, None, 20.31, 0.0, 5.878, 102.4, -7.0, None, -7.0, -9.0, None, None, None, -7.0, None, None, 96.0, None,2022-12-10 09:00:00, 114.0, None, 113.7,50
None, -6.563, 96.8, None, None, None, None, 20.87, 0.0, 5.537, 97.9, -7.0, None, -6.6, -9.0, None, None, None, -6.4, None, None, 97.0, None,2022-12-10 10:00:00, 114.0, None, 113.6,50
None, -5.619, 98.1, None, None, None, None, 22.66, 0.0, 4.345, 99.8, -6.0, None, -5.6, -9.0, None, None, None, -5.4, None, None, 98.0, None,2022-12-10 11:00:00, 114.0, None, 113.5,50
None, -5.472, 98.4, None, None, None, None, 23.51, -1.0, 3.947, 98.0, -6.0, None, -5.5, -9.0, None, None, None, -5.1, None, None, 98.0, None,2022-12-10 12:00:00, 112.0, None, 112.3,50
None, -5.417, 98.4, None, None, None, None, 21.42, 2.0, 4.256, 98.8, -6.0, None, -5.4, -9.0, None, None, None, -5.1, None, None, 98.0, None,2022-12-10 13:00:00, 114.0, None, 113.8,50
None, -5.768, 98.4, None, None, None, None, 19.23, 2.0, 5.182, 95.0, -6.0, None, -5.8, -9.0, None, None, None, -5.1, None, None, 98.0, None,2022-12-10 14:00:00, 115.0, None, 115.0,50
None, -6.058, 98.1, None, None, None, None, 20.95, 1.0, 6.038, 97.1, -6.0, None, -6.1, -9.0, None, None, None, -5.1, None, None, 98.0, None,2022-12-10 15:00:00, 116.0, None, 115.6,50
None, -6.162, 98.0, None, None, None, None, 20.37, 1.0, 6.638, 98.7, -6.0, None, -6.2, -9.0, None, None, None, -5.1, None, None, 98.0, None,2022-12-10 16:00:00, 116.0, None, 116.3,50
None, -5.844, 98.8, None, None, None, None, 19.03, 0.0, 6.406, 103.5, -6.0, None, -5.8, -9.0, None, None, None, -5.1, None, None, 99.0, None,2022-12-10 17:00:00, 116.0, None, 116.4,50
None, -5.591, 99.3, None, None, None, None, 21.41, 1.0, 6.123, 107.9, -6.0, None, -5.6, -9.0, None, None, None, -5.1, None, None, 99.0, None,2022-12-10 18:00:00, 117.0, None, 116.9,50
None, -5.058, 99.8, None, None, None, None, 24.5, 2.0, 4.779, 115.1, -5.0, None, -5.1, -5.6, None, None, None, -4.9, None, None, 100.0, None,2022-12-10 19:00:00, 118.0, None, 118.0,50
None, -4.932, 99.8, None, None, None, None, 25.99, -1.0, 3.981, 125.4, -5.0, None, -4.9, -5.6, None, None, None, -4.9, None, None, 100.0, None,2022-12-10 20:00:00, 117.0, None, 116.9,50
None, -5.016, 99.8, None, None, None, None, 27.73, 3.0, 4.144, 162.1, -5.0, None, -5.0, -5.6, None, None, None, -4.9, None, None, 100.0, None,2022-12-10 21:00:00, 119.0, None, 119.2,50
None, -4.804, 99.9, None, None, None, None, 25.23, -1.0, 5.339, 163.9, -5.0, None, -4.8, -5.6, None, None, None, -4.8, None, None, 100.0, None,2022-12-10 22:00:00, 118.0, None, 118.2,50
None, -4.839, 99.8, None, None, None, None, 19.59, 2.0, 3.558, 169.9, -5.0, None, -4.8, -5.6, None, None, None, -4.7, None, None, 100.0, None,2022-12-10 23:00:00, 120.0, None, 119.5,50
None, -4.63, 99.9, None, None, None, None, 22.4, 1.0, 3.721, 172.5, -5.0, None, -4.6, -5.6, None, None, None, -4.5, None, None, 100.0, None,2022-12-11 00:00:00, 120.0, None, 119.8,50
None, -4.693, 99.7, None, None, None, None, 20.96, 0.0, 3.124, 164.0, -5.0, None, -4.7, -5.6, None, None, None, -4.5, None, None, 100.0, None,2022-12-11 01:00:00, 119.0, None, 119.4,50
None, -4.731, 99.9, None, None, None, None, 31.55, -1.0, 2.027, 146.9, -5.0, None, -4.7, -5.6, None, None, None, -4.4, None, None, 100.0, None,2022-12-11 02:00:00, 118.0, None, 118.0,50
None, -4.603, 99.8, None, None, None, None, 24.68, -3.0, 2.344, 145.3, -5.0, None, -4.6, -5.6, None, None, None, -4.4, None, None, 100.0, None,2022-12-11 03:00:00, 115.0, None, 115.3,50
