pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.0,-6.2,-7.3, 0.0, 0.0,-6.1,88.0,2022-12-10 00:00:00,-7.0,50
0.0,-1.1,-7.3, 0.0, 0.0,-1.1,75.0,2022-12-10 01:00:00,-5.0,50
0.0,-1.6,-7.3, 0.0, 0.0,-1.1,80.0,2022-12-10 02:00:00,-4.0,50
0.0,-1.9,-7.3, 0.1, 0.0,-1.1,83.0,2022-12-10 03:00:00,-4.0,50
0.0,-1.7,-7.3, 0.0, 0.0,-1.1,77.0,2022-12-10 04:00:00,-5.0,50
0.0,-2.0,-7.3, 0.0, 0.0,-1.1,79.0,2022-12-10 05:00:00,-5.0,50
0.0,-2.1,-7.3, 0.0, 0.0,-1.1,81.0,2022-12-10 06:00:00,-5.0,50
0.0,-2.3,-2.4, 0.0, 0.0,-2.0,82.0,2022-12-10 07:00:00,-5.0,50
0.0,-2.1,-2.4, 0.0, 0.0,-1.9,83.0,2022-12-10 08:00:00,-4.0,50
0.0,-2.5,-2.6, 0.0, 0.0,-1.9,85.0,2022-12-10 09:00:00,-4.0,50
0.0,-2.2,-2.8, 0.0, 0.0,-1.9,85.0,2022-12-10 10:00:00,-4.0,50
0.0,-0.7,-2.8, 0.0, 0.0,-0.3,82.0,2022-12-10 11:00:00,-3.0,50
0.0,2.1,-2.8, 0.0, 0.0,2.1,65.0,2022-12-10 12:00:00,-4.0,50
0.0,2.6,-2.8, 0.0, 0.0,2.6,61.0,2022-12-10 13:00:00,-4.0,50
0.0,2.8,-2.8, 0.0, 0.0,3.0,59.0,2022-12-10 14:00:00,-4.0,50
0.0,2.4,-2.8, 0.0, 0.0,3.2,64.0,2022-12-10 15:00:00,-4.0,50
0.0,0.3,-2.8, 0.0, 0.0,3.2,78.0,2022-12-10 16:00:00,-3.0,50
0.0,-1.6,-2.8, 0.0, 0.0,3.2,85.0,2022-12-10 17:00:00,-4.0,50
0.0,-2.7,-2.8, 0.0, 0.0,3.2,87.0,2022-12-10 18:00:00,-4.0,50
0.0,-2.6,-3.0, 0.0, 0.0,-2.3,87.0,2022-12-10 19:00:00,-4.0,50
0.0,-1.9,-3.0, 0.0, 0.0,-2.0,85.0,2022-12-10 20:00:00,-4.0,50
0.0,-3.7,-3.8, 0.0, 0.0,-1.9,90.0,2022-12-10 21:00:00,-5.0,50
0.0,-4.4,-4.6, 0.0, 0.0,-1.9,91.0,2022-12-10 22:00:00,-6.0,50
