pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -9.02, 86.3, -4.6, 86.0, -10.0, -9.0, -9.2, 1001.5, 0.0, -10.0, 902.0, None,2022-12-10 00:00:00, None, 902.0,50
0.0, -8.62, 83.7, -4.6, 84.0, -11.0, -8.6, -9.2, 1002.5, 0.0, -11.0, 903.0, None,2022-12-10 01:00:00, None, 903.0,50
0.0, -8.14, 82.7, -4.6, 83.0, -11.0, -8.1, -9.2, 1001.3, 0.0, -11.0, 902.0, None,2022-12-10 02:00:00, None, 902.0,50
0.0, -8.08, 82.6, -4.6, 83.0, -10.0, -8.1, -9.2, 1001.3, 0.0, -10.0, 902.0, None,2022-12-10 03:00:00, None, 902.0,50
0.0, -5.934, 76.84, -4.6, 77.0, -9.0, -5.9, -9.2, 1001.1, 0.0, -9.0, 902.0, None,2022-12-10 04:00:00, None, 902.0,50
0.0, -6.221, 80.1, -4.6, 80.0, -9.0, -6.2, -9.2, 1001.2, 0.0, -9.0, 902.0, None,2022-12-10 05:00:00, None, 902.0,50
0.0, -5.614, 75.01, -4.6, 75.0, -9.0, -5.6, -9.2, 1001.1, 0.0, -9.0, 902.0, None,2022-12-10 06:00:00, None, 902.0,50
0.0, -5.334, 74.32, -5.0, 74.0, -9.0, -5.3, -5.7, 1001.2, 0.0, -9.0, 902.0, None,2022-12-10 07:00:00, None, 902.0,50
0.0, -5.158, 73.71, -5.0, 74.0, -9.0, -5.2, -5.7, 1002.5, 0.0, -9.0, 903.0, None,2022-12-10 08:00:00, None, 903.0,50
0.0, -5.159, 70.16, -4.9, 70.0, -9.0, -5.2, -5.7, 1002.5, 0.0, -9.0, 903.0, None,2022-12-10 09:00:00, None, 903.0,50
0.0, -4.98, 69.44, -4.8, 69.0, -9.0, -5.0, -5.7, 1003.7, 0.0, -9.0, 904.0, None,2022-12-10 10:00:00, None, 904.0,50
0.0, -4.511, 68.72, -4.5, 69.0, -9.0, -4.5, -5.7, 1003.7, 0.0, -9.0, 904.0, None,2022-12-10 11:00:00, None, 904.0,50
0.0, -4.731, 72.18, -4.5, 72.0, -8.0, -4.7, -5.7, 1003.7, 0.0, -8.0, 904.0, None,2022-12-10 12:00:00, None, 904.0,50
