pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, -5.88, 100.1, -5.8, 100.0, 49.34, 2.798, 140.6, -6.0, -5.9, -7.5, None, 0.0, -6.0, 688.6, 0.0,2022-12-10 00:00:00, 689.0,50
None, -5.923, 99.9, -5.5, 100.0, 33.23, 3.828, 147.6, -6.0, -5.9, -7.5, None, 0.0, -6.0, 688.1, 0.0,2022-12-10 01:00:00, 688.0,50
None, -5.225, 100.1, -5.0, 100.0, 53.04, 3.76, 168.9, -5.0, -5.2, -7.5, None, 0.0, -5.0, 687.8, 0.0,2022-12-10 02:00:00, 688.0,50
None, -4.964, 99.9, -4.7, 100.0, 35.31, 4.837, 145.4, -5.0, -5.0, -7.5, None, 0.0, -5.0, 687.7, 0.0,2022-12-10 03:00:00, 688.0,50
None, -4.637, 100.1, -4.5, 100.0, 57.51, 3.907, 144.2, -5.0, -4.6, -7.5, None, 0.0, -5.0, 687.6, 0.0,2022-12-10 04:00:00, 688.0,50
None, -4.516, 100.0, -4.5, 100.0, 73.84, 1.959, 96.2, -5.0, -4.5, -7.5, None, 0.0, -5.0, 687.4, 0.0,2022-12-10 05:00:00, 687.0,50
None, -4.445, 99.9, -4.3, 100.0, 68.52, 2.228, 161.8, -4.0, -4.4, -7.5, None, 0.0, -4.0, 687.4, 0.0,2022-12-10 06:00:00, 687.0,50
None, -4.328, 99.9, -4.0, 100.0, 46.1, 3.441, 187.5, -4.0, -4.3, -4.5, None, 0.0, -4.0, 687.6, 0.0,2022-12-10 07:00:00, 688.0,50
None, -3.993, 100.0, -3.9, 100.0, 38.13, 3.886, 194.1, -4.0, -4.0, -4.5, None, 0.0, -4.0, 687.6, 0.0,2022-12-10 08:00:00, 688.0,50
None, -3.929, 100.0, -3.8, 100.0, 59.13, 1.828, 227.7, -4.0, -3.9, -4.5, None, 0.0, -4.0, 687.7, 0.0,2022-12-10 09:00:00, 688.0,50
None, -3.489, 99.9, -3.3, 100.0, 66.62, 1.938, 165.9, -4.0, -3.5, -4.5, None, 0.0, -4.0, 687.8, 0.0,2022-12-10 10:00:00, 688.0,50
None, -2.896, 99.9, -2.8, 100.0, 34.83, 4.633, 164.7, -3.0, -2.9, -4.5, None, 0.0, -3.0, 687.8, 0.0,2022-12-10 11:00:00, 688.0,50
None, -2.578, 100.0, -2.5, 100.0, 30.3, 5.292, 170.6, -2.0, -2.6, -4.5, None, 0.0, -2.0, 687.9, 0.0,2022-12-10 12:00:00, 688.0,50
None, -1.985, 100.0, -2.0, 100.0, 39.01, 4.285, 179.7, -2.0, -2.0, -4.5, None, 0.0, -2.0, 687.8, 0.0,2022-12-10 13:00:00, 688.0,50
None, -2.119, 100.0, -1.7, 100.0, 38.6, 5.042, 171.5, -2.0, -2.1, -4.5, None, 0.0, -2.0, 687.9, 0.0,2022-12-10 14:00:00, 688.0,50
None, -1.81, 100.0, -1.6, 100.0, 33.32, 6.304, 171.5, -2.0, -1.8, -4.5, None, 0.0, -2.0, 688.1, 0.0,2022-12-10 15:00:00, 688.0,50
None, -2.106, 100.0, -1.6, 100.0, 28.43, 6.538, 176.8, -2.0, -2.1, -4.5, None, 0.0, -2.0, 688.4, 0.0,2022-12-10 16:00:00, 688.0,50
None, -2.012, 100.0, -1.6, 100.0, 43.53, 3.949, 182.4, -2.0, -2.0, -4.5, None, 0.0, -2.0, 688.7, 0.0,2022-12-10 17:00:00, 689.0,50
None, -2.062, 100.0, -1.6, 100.0, 34.39, 4.54, 181.9, -2.0, -2.1, -4.5, None, 0.0, -2.0, 688.9, 0.0,2022-12-10 18:00:00, 689.0,50
None, -1.961, 100.0, -1.7, 100.0, 37.66, 5.893, 193.2, -2.0, -2.0, -2.2, None, 0.0, -2.0, 689.2, 0.0,2022-12-10 19:00:00, 689.0,50
None, -1.895, 100.0, -1.7, 100.0, 28.64, 6.046, 207.9, -2.0, -1.9, -2.2, None, 0.0, -2.0, 689.5, 0.0,2022-12-10 20:00:00, 690.0,50
None, -1.906, 100.0, -1.7, 100.0, 15.44, 8.28, 212.0, -2.0, -1.9, -2.2, None, 0.0, -2.0, 689.7, 0.0,2022-12-10 21:00:00, 690.0,50
None, -2.278, 99.9, -1.7, 100.0, 19.26, 6.521, 218.3, -2.0, -2.3, -2.3, None, 0.0, -2.0, 689.9, 0.0,2022-12-10 22:00:00, 690.0,50
None, -2.43, 100.0, -1.7, 100.0, 37.5, 3.181, 254.7, -2.0, -2.4, -2.5, None, 0.0, -2.0, 690.3, 0.0,2022-12-10 23:00:00, 690.0,50
None, -4.99, 100.0, -1.7, 100.0, 20.58, 5.733, 318.7, -5.0, -5.0, -5.2, None, 0.0, -5.0, 690.6, 0.0,2022-12-11 00:00:00, 691.0,50
None, -4.216, 100.0, -1.7, 100.0, 11.38, 9.79, 314.0, -4.0, -4.2, -5.2, None, 0.0, -4.0, 691.0, 0.0,2022-12-11 01:00:00, 691.0,50
None, -4.306, 99.9, -1.7, 100.0, 26.04, 3.482, 314.0, -4.0, -4.3, -5.2, None, 0.0, -4.0, 691.2, 0.0,2022-12-11 02:00:00, 691.0,50
None, -4.028, 100.1, -1.7, 100.0, 15.01, 0.061, 323.8, -4.0, -4.0, -5.2, None, 0.0, -4.0, 691.5, 0.0,2022-12-11 03:00:00, 692.0,50
None, -4.115, 100.0, -1.7, 100.0, 12.85, 0.16, 312.3, -4.0, -4.1, -5.2, None, 0.0, -4.0, 691.7, 0.0,2022-12-11 04:00:00, 692.0,50
None, -3.824, 100.1, -1.7, 100.0, 6.402, 0.252, 307.6, -4.0, -3.8, -5.2, None, 0.0, -4.0, 691.9, 0.0,2022-12-11 05:00:00, 692.0,50
None, -3.832, 100.0, -1.7, 100.0, 11.61, 0.599, 326.5, -4.0, -3.8, -5.2, None, 0.0, -4.0, 692.1, 0.0,2022-12-11 06:00:00, 692.0,50
None, -3.9, 100.1, -3.6, 100.0, 24.97, 0.496, 333.6, -4.0, -3.9, -4.2, None, 0.0, -4.0, 692.3, 0.0,2022-12-11 07:00:00, 692.0,50
