air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-9.4,-10.2, 0.0,-9.3,91.0,2022-12-10 00:00:00, 121.0,-10.0,50
-9.5,-10.2, 0.0,-9.3,91.0,2022-12-10 01:00:00, 121.0,-11.0,50
-9.5,-10.2, 0.0,-9.3,91.0,2022-12-10 02:00:00, 121.0,-10.0,50
-9.7,-10.2, 0.0,-9.3,91.0,2022-12-10 03:00:00, 121.0,-11.0,50
-9.6,-10.2, 0.0,-9.3,91.0,2022-12-10 04:00:00, 121.0,-11.0,50
-9.4,-10.2, -1.0,-9.2,91.0,2022-12-10 05:00:00, 120.0,-10.0,50
-9.0,-10.2, 3.0,-9.0,91.0,2022-12-10 06:00:00, 122.0,-10.0,50
-8.7,-9.1, 0.0,-8.7,91.0,2022-12-10 07:00:00, 122.0,-10.0,50
-8.4,-9.1, 0.0,-8.3,92.0,2022-12-10 08:00:00, 122.0,-9.0,50
-7.6,-9.1, 0.0,-7.7,92.0,2022-12-10 09:00:00, 121.0,-9.0,50
-6.8,-9.1, 0.0,-6.9,93.0,2022-12-10 10:00:00, 121.0,-8.0,50
-6.3,-9.1, 0.0,-6.3,94.0,2022-12-10 11:00:00, 121.0,-7.0,50
-5.6,-9.1, 0.0,-5.7,94.0,2022-12-10 12:00:00, 121.0,-6.0,50
-5.5,-9.1, 1.0,-5.3,94.0,2022-12-10 13:00:00, 122.0,-6.0,50
-5.4,-9.1, 1.0,-5.3,95.0,2022-12-10 14:00:00, 123.0,-6.0,50
-5.5,-9.1, 2.0,-5.3,94.0,2022-12-10 15:00:00, 124.0,-6.0,50
-5.5,-9.1, 1.0,-5.3,94.0,2022-12-10 16:00:00, 124.0,-6.0,50
-5.4,-9.1, 1.0,-5.3,94.0,2022-12-10 17:00:00, 125.0,-6.0,50
-5.1,-9.1, 1.0,-5.1,95.0,2022-12-10 18:00:00, 126.0,-6.0,50
-4.8,-5.1, 1.0,-4.8,95.0,2022-12-10 19:00:00, 126.0,-5.0,50
-4.7,-5.1, -1.0,-4.6,95.0,2022-12-10 20:00:00, 125.0,-5.0,50
-4.4,-5.1, 1.0,-4.4,95.0,2022-12-10 21:00:00, 126.0,-5.0,50
-4.4,-5.1, 0.0,-4.2,95.0,2022-12-10 22:00:00, 126.0,-5.0,50
-4.1,-5.1, 1.0,-4.0,96.0,2022-12-10 23:00:00, 126.0,-5.0,50
-4.0,-5.1, 2.0,-3.9,96.0,2022-12-11 00:00:00, 128.0,-5.0,50
-4.0,-5.1, -2.0,-3.9,96.0,2022-12-11 01:00:00, 126.0,-5.0,50
-4.1,-5.1, 3.0,-3.9,96.0,2022-12-11 02:00:00, 128.0,-5.0,50
-3.8,-5.1, 0.0,-3.8,96.0,2022-12-11 03:00:00, 128.0,-4.0,50
-3.9,-5.1, 0.0,-3.7,96.0,2022-12-11 04:00:00, 128.0,-4.0,50
-4.1,-5.1, 0.0,-3.7,96.0,2022-12-11 05:00:00, 128.0,-5.0,50
-4.1,-5.1, -1.0,-3.7,95.0,2022-12-11 06:00:00, 127.0,-5.0,50
-4.9,-4.9, 0.0,-4.1,95.0,2022-12-11 07:00:00, 127.0,-5.0,50
-5.5,-5.6, 1.0,-4.1,94.0,2022-12-11 08:00:00, 127.0,-6.0,50
-4.2,-5.6, 0.0,-4.1,96.0,2022-12-11 09:00:00, 127.0,-5.0,50
-3.8,-5.6, -1.0,-3.7,95.0,2022-12-11 10:00:00, 125.0,-4.0,50
