pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
382.0, 706.0, None, None,2016-04-22 00:00:00,12.3, None, None,17
384.0, 705.0, None, None,2016-04-22 01:00:00,10.4, None, None,17
385.0, 702.0, None, None,2016-04-22 02:00:00,8.9, None, None,17
386.0, 700.0, None, None,2016-04-22 03:00:00,8.8, None, None,17
386.0, 699.0, None, None,2016-04-22 04:00:00,8.1, None, None,17
387.0, 698.0, None, None,2016-04-22 05:00:00,7.4, None, None,17
387.0, 697.0, None, None,2016-04-22 06:00:00,6.8, None, None,17
387.0, 696.0, None, None,2016-04-22 07:00:00,6.4, None, None,17
387.0, 695.0, None, None,2016-04-22 08:00:00,5.4, None, None,17
387.0, 695.0, None, None,2016-04-22 09:00:00,5.7, None, None,17
387.0, 694.0, None, None,2016-04-22 10:00:00,5.7, None, None,17
387.0, 693.0, None, None,2016-04-22 11:00:00,5.9, None, None,17
387.0, 693.0, None, None,2016-04-22 12:00:00,5.5, None, None,17
387.0, 692.0, None, None,2016-04-22 13:00:00,4.7, None, None,17
387.0, 692.0, None, None,2016-04-22 14:00:00,5.5, None, None,17
386.0, 691.0, None, None,2016-04-22 15:00:00,7.3, None, None,17
384.0, 691.0, None, None,2016-04-22 16:00:00,8.6, None, None,17
383.0, 691.0, None, None,2016-04-22 17:00:00,9.5, None, None,17
383.0, 692.0, None, None,2016-04-22 18:00:00,9.8, None, None,17
383.0, 692.0, None, None,2016-04-22 19:00:00,10.1, None, None,17
383.0, 692.0, None, None,2016-04-22 20:00:00,9.4, None, None,17
383.0, 692.0, None, None,2016-04-22 21:00:00,11.1, None, None,17
383.0, 692.0, None, None,2016-04-22 22:00:00,8.5, None, None,17
386.0, 692.0, None, None,2016-04-22 23:00:00,5.2, None, None,17
387.0, 691.0, None, None,2016-04-23 00:00:00,5.7, None, None,17
388.0, 690.0, None, None,2016-04-23 01:00:00,4.5, None, None,17
388.0, 688.0, None, None,2016-04-23 02:00:00,4.2, None, None,17
