pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 12.5, 35.0, None, None, None, 180.0,2016-04-22 00:00:00, None,17
None, None, None, None, None, 8.2, 34.0, None, None, None, 179.0,2016-04-22 01:00:00, None,17
None, None, None, None, None, 5.7, 34.0, None, None, None, 178.0,2016-04-22 02:00:00, None,17
None, None, None, None, None, 4.5, 33.0, None, None, None, 177.0,2016-04-22 03:00:00, None,17
None, None, None, None, None, 4.0, 34.0, None, None, None, 176.0,2016-04-22 04:00:00, None,17
None, None, None, None, None, 2.7, 34.0, None, None, None, 174.0,2016-04-22 05:00:00, None,17
None, None, None, None, None, 2.4, 34.0, None, None, None, 173.0,2016-04-22 06:00:00, None,17
None, None, None, None, None, 2.2, 33.0, None, None, None, 173.0,2016-04-22 07:00:00, None,17
None, None, None, None, None, 2.0, 34.0, None, None, None, 173.0,2016-04-22 08:00:00, None,17
None, None, None, None, None, 1.8, 34.0, None, None, None, 173.0,2016-04-22 09:00:00, None,17
None, None, None, None, None, 1.7, 34.0, None, None, None, 173.0,2016-04-22 10:00:00, None,17
None, None, None, None, None, 1.7, 34.0, None, None, None, 173.0,2016-04-22 11:00:00, None,17
None, None, None, None, None, 1.5, 34.0, None, None, None, 172.0,2016-04-22 12:00:00, None,17
None, None, None, None, None, 1.4, 34.0, None, None, None, 172.0,2016-04-22 13:00:00, None,17
None, None, None, None, None, 1.5, 34.0, None, None, None, 172.0,2016-04-22 14:00:00, None,17
None, None, None, None, None, 1.9, 34.0, None, None, None, 171.0,2016-04-22 15:00:00, None,17
None, 0.0, None, None, None, 2.6, 34.0, None, None, None, 171.0,2016-04-22 16:00:00, None,17
None, None, None, None, None, 4.3, 34.0, None, None, None, 171.0,2016-04-22 17:00:00, None,17
None, None, None, None, None, 5.4, 34.0, None, None, None, 171.0,2016-04-22 18:00:00, None,17
None, None, None, None, None, 9.6, 33.0, None, None, None, 171.0,2016-04-22 19:00:00, None,17
None, None, None, None, None, 7.6, 33.0, None, None, None, 171.0,2016-04-22 20:00:00, None,17
