WSPD_SCLR,time,week_of_year
2.69339,2019-04-09 00:00:00,15
2.65087,2019-04-09 01:00:00,15
2.80773,2019-04-09 02:00:00,15
2.81429,2019-04-09 03:00:00,15
3.15631,2019-04-09 04:00:00,15
1.80372,2019-04-09 05:00:00,15
1.81401,2019-04-09 06:00:00,15
2.81655,2019-04-09 07:00:00,15
3.38745,2019-04-09 08:00:00,15
3.30984,2019-04-09 09:00:00,15
3.16867,2019-04-09 10:00:00,15
3.17928,2019-04-09 11:00:00,15
2.98551,2019-04-09 12:00:00,15
3.06454,2019-04-09 13:00:00,15
4.32254,2019-04-09 14:00:00,15
3.73007,2019-04-09 15:00:00,15
3.99217,2019-04-09 16:00:00,15
4.41509,2019-04-09 17:00:00,15
5.38829,2019-04-09 18:00:00,15
3.11106,2019-04-09 19:00:00,15
2.38535,2019-04-09 20:00:00,15
2.86762,2019-04-09 21:00:00,15
2.77206,2019-04-09 22:00:00,15
3.29427,2019-04-09 23:00:00,15
3.13518,2019-04-10 00:00:00,15
3.13916,2019-04-10 01:00:00,15
2.38238,2019-04-10 02:00:00,15
3.01434,2019-04-10 03:00:00,15
3.4098,2019-04-10 04:00:00,15
3.09364,2019-04-10 05:00:00,15
3.18323,2019-04-10 06:00:00,15
3.05986,2019-04-10 07:00:00,15
4.12147,2019-04-10 08:00:00,15
4.61046,2019-04-10 09:00:00,15
3.97472,2019-04-10 10:00:00,15
4.02881,2019-04-10 11:00:00,15
4.72169,2019-04-10 12:00:00,15
3.84764,2019-04-10 13:00:00,15
3.44054,2019-04-10 14:00:00,15
3.09136,2019-04-10 15:00:00,15
3.89572,2019-04-10 16:00:00,15
3.21143,2019-04-10 17:00:00,15
4.79677,2019-04-10 18:00:00,15
4.18223,2019-04-10 19:00:00,15
3.41554,2019-04-10 20:00:00,15
2.8944,2019-04-10 21:00:00,15
3.38536,2019-04-10 22:00:00,15
3.80381,2019-04-10 23:00:00,15
2.4047,2019-04-11 00:00:00,15
1.73923,2019-04-11 01:00:00,15
1.57154,2019-04-11 02:00:00,15
