WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
225.6,1.9, None,63.0,2019-04-09 00:00:00,15
167.0,0.5, None,69.5,2019-04-09 01:00:00,15
276.6,0.9, None,68.6,2019-04-09 02:00:00,15
23.0,0.5, None,70.7,2019-04-09 03:00:00,15
154.9,0.0, None,74.7,2019-04-09 04:00:00,15
20.4,-1.0, None,80.3,2019-04-09 05:00:00,15
131.3,-1.6, None,82.8,2019-04-09 06:00:00,15
20.1,-1.9, None,84.5,2019-04-09 07:00:00,15
134.8,-0.7, None,79.8,2019-04-09 08:00:00,15
254.9,1.6, None,69.9,2019-04-09 09:00:00,15
305.4,3.7, None,59.4,2019-04-09 10:00:00,15
332.5,6.8, None,45.7,2019-04-09 11:00:00,15
315.0,9.4, None,36.2,2019-04-09 12:00:00,15
332.9,11.6, None,31.9,2019-04-09 13:00:00,15
328.5,12.6, None,27.3,2019-04-09 14:00:00,15
321.9,12.9, None,26.8,2019-04-09 15:00:00,15
337.7,12.1, None,28.0,2019-04-09 16:00:00,15
336.4,12.3, None,27.2,2019-04-09 17:00:00,15
336.7,12.0, None,28.8,2019-04-09 18:00:00,15
346.5,11.1, None,31.9,2019-04-09 19:00:00,15
329.8,8.9, None,43.3,2019-04-09 20:00:00,15
325.3,8.2, None,46.4,2019-04-09 21:00:00,15
69.9,6.4, None,53.3,2019-04-09 22:00:00,15
354.8,3.3, None,65.7,2019-04-09 23:00:00,15
151.1,2.2, None,70.0,2019-04-10 00:00:00,15
103.3,1.3, None,73.2,2019-04-10 01:00:00,15
84.3,-0.6, None,81.0,2019-04-10 02:00:00,15
129.6,-1.4, None,84.3,2019-04-10 03:00:00,15
126.8,0.4, None,77.3,2019-04-10 04:00:00,15
333.4,-1.1, None,82.6,2019-04-10 05:00:00,15
321.9,-1.2, None,83.7,2019-04-10 06:00:00,15
337.9,-1.5, None,85.1,2019-04-10 07:00:00,15
162.2,-0.5, None,82.9,2019-04-10 08:00:00,15
138.6,1.4, None,75.8,2019-04-10 09:00:00,15
158.7,4.4, None,65.7,2019-04-10 10:00:00,15
147.0,6.7, None,57.9,2019-04-10 11:00:00,15
123.9,7.5, None,54.9,2019-04-10 12:00:00,15
138.2,8.4, None,54.1,2019-04-10 13:00:00,15
159.2,8.3, None,53.1,2019-04-10 14:00:00,15
179.8,7.2, None,61.1,2019-04-10 15:00:00,15
325.0,4.0, None,81.6,2019-04-10 16:00:00,15
335.3,2.2, None,91.8,2019-04-10 17:00:00,15
