AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
6.3, 0.0,0.0,12.1, None,2016-04-15 00:00:00,215.0, None, 89.0,16
5.7, None,0.0,11.1, None,2016-04-15 00:15:00,184.0, None, 92.0,16
5.2, None,0.0,11.7, None,2016-04-15 00:30:00,190.0, None, 93.0,16
4.7, None,0.0,11.0, None,2016-04-15 00:45:00,189.0, None, 94.0,16
4.4, 0.0,0.0,12.8, None,2016-04-15 01:00:00,197.0, None, 94.0,16
4.7, None,0.0,13.4, None,2016-04-15 01:15:00,196.0, None, 94.0,16
4.4, None,0.0,13.0, None,2016-04-15 01:30:00,187.0, None, 94.0,16
4.2, None,0.0,10.2, None,2016-04-15 01:45:00,180.0, None, 95.0,16
3.7, 1.0,0.0,10.5, None,2016-04-15 02:00:00,182.0, None, 96.0,16
3.5, None,0.0,10.1, None,2016-04-15 02:15:00,177.0, None, 96.0,16
3.3, None,0.0,11.2, None,2016-04-15 02:30:00,179.0, None, 97.0,16
3.4, None,0.0,8.8, None,2016-04-15 02:45:00,178.0, None, 97.0,16
3.5, -1.0,0.0,8.9, None,2016-04-15 03:00:00,179.0, None, 97.0,16
4.0, None,0.0,11.2, None,2016-04-15 03:15:00,183.0, None, 98.0,16
3.8, None,0.0,9.0, None,2016-04-15 03:30:00,172.0, None, 97.0,16
3.8, None,0.0,8.3, None,2016-04-15 03:45:00,164.0, None, 97.0,16
3.9, 0.0,0.0,8.8, None,2016-04-15 04:00:00,167.0, None, 98.0,16
3.9, None,0.0,8.5, None,2016-04-15 04:15:00,166.0, None, 98.0,16
4.2, None,0.0,8.6, None,2016-04-15 04:30:00,187.0, None, 98.0,16
4.3, None,0.0,6.7, None,2016-04-15 04:45:00,189.0, None, 98.0,16
4.3, 0.0,0.0,7.4, None,2016-04-15 05:00:00,190.0, None, 98.0,16
4.2, None,0.0,6.7, None,2016-04-15 05:15:00,188.0, None, 98.0,16
4.0, None,0.0,8.0, None,2016-04-15 05:30:00,183.0, None, 98.0,16
3.7, None,0.0,7.9, None,2016-04-15 05:45:00,190.0, None, 98.0,16
3.6, 0.0,0.0,7.2, None,2016-04-15 06:00:00,186.0, None, 98.0,16
3.8, None,0.0,4.5, None,2016-04-15 06:15:00,201.0, None, 98.0,16
4.1, None,0.0,5.9, None,2016-04-15 06:30:00,193.0, None, 98.0,16
4.5, None,0.0,6.1, None,2016-04-15 06:45:00,197.0, None, 98.0,16
5.0, 0.0,0.0,5.8, None,2016-04-15 07:00:00,187.0, None, 98.0,16
5.7, None,0.0,8.1, None,2016-04-15 07:15:00,167.0, None, 98.0,16
6.6, None,0.0,8.6, None,2016-04-15 07:30:00,159.0, None, 97.0,16
7.5, None,0.0,5.8, None,2016-04-15 07:45:00,154.0, None, 93.0,16
8.3, 0.0,0.0,7.5, None,2016-04-15 08:00:00,168.0, None, 91.0,16
8.6, None,0.0,6.6, None,2016-04-15 08:15:00,176.0, None, 86.0,16
8.8, None,0.25,6.3, None,2016-04-15 08:30:00,177.0, None, 86.0,16
10.0, None,0.0,8.2, None,2016-04-15 08:45:00,160.0, None, 77.0,16
11.3, 0.0,0.0,6.3, None,2016-04-15 09:00:00,202.0, None, 74.0,16
11.3, None,0.0,9.4, None,2016-04-15 09:15:00,194.0, None, 66.0,16
11.2, None,0.0,11.1, None,2016-04-15 09:30:00,176.0, None, 62.0,16
12.5, None,0.0,7.7, None,2016-04-15 09:45:00,240.0, None, 56.0,16
12.7, 0.0,0.0,10.4, None,2016-04-15 10:00:00,225.0, None, 62.0,16
12.4, None,0.0,9.4, None,2016-04-15 10:15:00,286.0, None, 60.0,16
12.4, None,0.0,9.5, None,2016-04-15 10:30:00,253.0, None, 55.0,16
12.5, None,0.0,7.5, None,2016-04-15 10:45:00,274.0, None, 53.0,16
13.3, 0.0,0.0,5.0, None,2016-04-15 11:00:00,254.0, None, 51.0,16
13.7, None,0.0,10.1, None,2016-04-15 11:15:00,195.0, None, 50.0,16
