TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
9.435, 0.6,93.9,0.76,890.85, 0.0,4.78,2017-09-24 00:00:00, None,8.5,39
9.287, 0.6,93.6,1.26,890.75, 0.0,5.04,2017-09-24 01:00:00, None,8.3,39
9.386, 0.6,93.6,0.76,890.45, 0.0,4.03,2017-09-24 02:00:00, None,8.4,39
9.213, 0.6,92.9,0.76,890.45, 0.0,4.53,2017-09-24 03:00:00, None,8.1,39
9.534, 0.6,92.8,0.5,890.45, 0.0,3.53,2017-09-24 04:00:00, None,8.4,39
8.941, 0.6,93.0,0.25,890.55, 0.2,3.27,2017-09-24 05:00:00, None,7.9,39
8.891, 0.6,96.2,0.25,890.65, 0.2,3.02,2017-09-24 06:00:00, None,8.3,39
9.139, 24.4,96.0,0.25,890.45, 0.0,3.02,2017-09-24 07:00:00, None,8.5,39
10.026, 73.1,93.6,0.0,890.35, 0.0,2.77,2017-09-24 08:00:00, None,9.1,39
10.663, 120.6,90.1,0.25,890.55, 0.0,2.52,2017-09-24 09:00:00, None,9.1,39
11.346, 159.4,87.4,0.0,890.55, 0.0,2.52,2017-09-24 10:00:00, None,9.3,39
12.727, 240.6,84.8,0.25,890.25, 0.0,2.52,2017-09-24 11:00:00, None,10.2,39
13.497, 249.4,78.3,1.01,890.15, 0.0,5.04,2017-09-24 12:00:00, None,9.8,39
14.816, 334.4,72.3,1.26,890.05, 0.0,5.29,2017-09-24 13:00:00, None,9.9,39
13.93, 513.1,74.5,1.26,889.95, 0.0,5.79,2017-09-24 14:00:00, None,9.5,39
14.84, 208.1,69.0,1.26,889.75, 0.0,5.04,2017-09-24 15:00:00, None,9.2,39
14.17, 213.1,64.9,1.26,889.55, 0.0,4.78,2017-09-24 16:00:00, None,7.7,39
11.807, 34.4,68.3,0.5,889.55, 0.0,4.78,2017-09-24 17:00:00, None,6.2,39
8.568, 4.4,81.4,0.0,889.65, 0.0,2.01,2017-09-24 18:00:00, None,5.6,39
9.386, 0.6,81.2,0.0,889.65, 0.0,3.27,2017-09-24 19:00:00, None,6.3,39
10.198, 0.6,82.7,0.0,889.75, 0.0,2.27,2017-09-24 20:00:00, None,7.4,39
10.051, 0.6,81.0,0.0,889.75, 0.0,2.27,2017-09-24 21:00:00, None,7.0,39
9.336, 0.6,86.4,0.25,889.85, 0.0,2.77,2017-09-24 22:00:00, None,7.2,39
8.668, 0.6,93.6,0.0,889.85, 0.2,1.26,2017-09-24 23:00:00, None,7.7,39
8.12, 0.6,95.6,0.0,889.65, 0.0,0.25,2017-09-25 00:00:00, None,7.5,39
7.594, 0.6,97.2,0.0,889.65, 0.2,0.0,2017-09-25 01:00:00, None,7.2,39
7.695, 0.6,98.0,0.0,889.65, 0.0,1.01,2017-09-25 02:00:00, None,7.4,39
7.444, 0.6,98.4,0.0,889.35, 0.0,0.0,2017-09-25 03:00:00, None,7.2,39
7.091, 0.6,98.8,0.0,889.35, 0.0,0.0,2017-09-25 04:00:00, None,6.9,39
7.192, 0.6,99.2,0.0,889.35, 0.4,0.0,2017-09-25 05:00:00, None,7.1,39
7.192, 0.6,99.3,0.0,889.25, 0.4,1.01,2017-09-25 06:00:00, None,7.1,39
7.72, 21.9,99.5,0.0,889.25, 0.2,0.0,2017-09-25 07:00:00, None,7.7,39
9.534, 96.9,98.1,0.0,889.45, 0.0,2.01,2017-09-25 08:00:00, None,9.3,39
10.516, 139.4,94.4,0.0,889.35, 0.0,1.51,2017-09-25 09:00:00, None,9.7,39
11.832, 203.1,89.7,0.25,889.65, 0.0,2.27,2017-09-25 10:00:00, None,10.2,39
11.904, 256.9,85.7,0.5,890.05, 0.2,2.77,2017-09-25 11:00:00, None,9.6,39
12.92, 325.6,87.4,0.25,889.95, 0.4,2.27,2017-09-25 12:00:00, None,10.9,39
14.026, 215.6,80.5,0.76,889.95, 0.0,3.02,2017-09-25 13:00:00, None,10.7,39
14.768, 240.6,73.1,1.01,889.95, 0.0,4.53,2017-09-25 14:00:00, None,10.0,39
15.342, 171.9,70.1,1.01,889.85, 0.0,4.28,2017-09-25 15:00:00, None,9.9,39
13.978, 103.1,75.1,1.01,890.25, 0.0,4.53,2017-09-25 16:00:00, None,9.7,39
13.522, 50.6,80.1,0.5,890.45, 0.0,3.02,2017-09-25 17:00:00, None,10.2,39
12.606, 0.6,83.4,0.0,890.55, 0.0,2.27,2017-09-25 18:00:00, None,9.9,39
11.637, 0.6,88.0,0.0,890.95, 0.0,1.26,2017-09-25 19:00:00, None,9.7,39
11.346, 0.6,89.7,0.0,891.35, 0.0,1.26,2017-09-25 20:00:00, None,9.7,39
9.509, 0.6,91.0,0.0,891.45, 0.0,2.01,2017-09-25 21:00:00, None,8.1,39
8.593, 0.6,95.6,0.0,891.85, 0.0,1.51,2017-09-25 22:00:00, None,7.9,39
7.92, 0.6,96.9,0.0,891.95, 0.0,1.51,2017-09-25 23:00:00, None,7.5,39
7.645, 0.6,97.8,0.0,892.25, 0.0,1.76,2017-09-26 00:00:00, None,7.3,39
7.72, 0.6,98.4,0.0,892.55, 0.0,0.76,2017-09-26 01:00:00, None,7.5,39
