pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
1.7, -2.489, 92.4, 2.6, 92.0, -3.0, -2.5, -2.8, -3.0, 0.0, 0.0,2021-03-26 00:00:00, -6999.0,13
1.7, -3.128, 92.6, 2.6, 93.0, -4.0, -3.1, -3.4, -4.0, 0.0, 0.0,2021-03-26 01:00:00, -6999.0,13
1.7, -2.625, 91.0, 2.6, 91.0, -4.0, -2.6, -3.4, -4.0, 0.0, 0.0,2021-03-26 02:00:00, -6999.0,13
1.7, -2.79, 91.3, 2.6, 91.0, -4.0, -2.8, -3.4, -4.0, 0.0, 0.0,2021-03-26 03:00:00, -6999.0,13
1.7, -2.952, 91.1, 2.6, 91.0, -4.0, -3.0, -3.4, -4.0, 0.0, 0.0,2021-03-26 04:00:00, -6999.0,13
1.7, -3.291, 92.7, 2.6, 93.0, -4.0, -3.3, -3.5, -4.0, 0.0, 0.0,2021-03-26 05:00:00, -6999.0,13
1.7, -3.556, 92.2, 2.6, 92.0, -4.0, -3.6, -3.5, -4.0, 0.0, 0.0,2021-03-26 06:00:00, -6999.0,13
1.7, -3.785, 91.4, -3.4, 91.0, -5.0, -3.8, -4.2, -5.0, 0.0, 0.0,2021-03-26 07:00:00, -6999.0,13
1.5, -2.567, 91.3, -2.6, 91.0, -4.0, -2.6, -4.4, -4.0, 0.0, 0.0,2021-03-26 08:00:00, -6999.0,13
0.7, 0.958, 71.85, 0.8, 72.0, -4.0, 1.0, -4.4, -4.0, 0.0, 0.0,2021-03-26 09:00:00, -6999.0,13
0.2, 4.442, 41.77, 4.6, 42.0, -8.0, 4.4, -4.4, -8.0, 0.0, 0.0,2021-03-26 10:00:00, -6999.0,13
0.0, 3.997, 40.86, 4.6, 41.0, -8.0, 4.0, -4.4, -8.0, 0.0, 0.0,2021-03-26 11:00:00, -6999.0,13
0.0, 5.588, 31.85, 5.6, 32.0, -10.0, 5.6, -4.4, -10.0, 0.0, 0.0,2021-03-26 12:00:00, -6999.0,13
0.0, 5.412, 40.15, 6.5, 40.0, -7.0, 5.4, -4.4, -7.0, 0.0, 0.0,2021-03-26 13:00:00, -6999.0,13
0.0, 5.044, 37.37, 6.5, 37.0, -8.0, 5.0, -4.4, -8.0, 0.0, 0.0,2021-03-26 14:00:00, -6999.0,13
0.0, 5.103, 40.12, 6.5, 40.0, -7.0, 5.1, -4.4, -7.0, 0.0, 0.0,2021-03-26 15:00:00, -6999.0,13
0.0, 5.524, 41.01, 6.5, 41.0, -7.0, 5.5, -4.4, -7.0, 0.0, 0.0,2021-03-26 16:00:00, -6999.0,13
0.0, 4.799, 48.92, 6.5, 49.0, -5.0, 4.8, -4.4, -5.0, 0.0, 0.0,2021-03-26 17:00:00, -6999.0,13
0.0, 4.493, 48.09, 6.5, 48.0, -5.0, 4.5, -4.4, -5.0, 0.0, 0.0,2021-03-26 18:00:00, -6999.0,13
0.0, 4.386, 47.24, 4.8, 47.0, -6.0, 4.4, 3.6, -6.0, 0.0, 0.0,2021-03-26 19:00:00, -6999.0,13
0.0, 3.437, 51.27, 4.8, 51.0, -6.0, 3.4, 3.1, -6.0, 0.0, 0.0,2021-03-26 20:00:00, -6999.0,13
0.0, 2.059, 55.0, 4.8, 55.0, -6.0, 2.1, 2.0, -6.0, 0.0, 0.0,2021-03-26 21:00:00, -6999.0,13
0.0, -0.558, 71.35, 4.8, 71.0, -5.0, -0.6, -0.5, -5.0, 0.0, 0.0,2021-03-26 22:00:00, -6999.0,13
0.0, -2.039, 76.24, 4.8, 76.0, -5.0, -2.0, -2.3, -5.0, 0.0, 0.0,2021-03-26 23:00:00, -6999.0,13
0.0, -2.341, 81.0, 4.8, 81.0, -5.0, -2.3, -2.8, -5.0, 0.0, 0.0,2021-03-27 00:00:00, -6999.0,13
0.0, -2.36, 77.73, 4.8, 78.0, -5.0, -2.4, -2.8, -5.0, 0.0, 0.0,2021-03-27 01:00:00, -6999.0,13
0.0, -2.848, 80.9, 4.8, 81.0, -5.0, -2.8, -3.0, -5.0, 0.0, 0.0,2021-03-27 02:00:00, -6999.0,13
0.0, -2.744, 82.6, 4.8, 83.0, -5.0, -2.7, -3.3, -5.0, 0.0, 0.0,2021-03-27 03:00:00, -6999.0,13
0.0, -2.889, 83.7, 4.8, 84.0, -5.0, -2.9, -3.3, -5.0, 0.0, 0.0,2021-03-27 04:00:00, -6999.0,13
0.0, -2.965, 84.4, 4.8, 84.0, -5.0, -3.0, -3.3, -5.0, 0.0, 0.0,2021-03-27 05:00:00, -6999.0,13
0.0, -3.09, 86.8, 4.8, 87.0, -5.0, -3.1, -3.4, -5.0, 0.0, 0.0,2021-03-27 06:00:00, -6999.0,13
0.0, -2.451, 86.5, -2.4, 87.0, -4.0, -2.5, -3.1, -4.0, 0.0, 0.0,2021-03-27 07:00:00, -6999.0,13
0.0, -0.78, 81.6, -0.9, 82.0, -3.0, -0.8, -3.1, -3.0, 0.0, 0.0,2021-03-27 08:00:00, -6999.0,13
0.0, 4.665, 58.54, 4.4, 59.0, -3.0, 4.7, -3.1, -3.0, 0.0, 0.0,2021-03-27 09:00:00, -6999.0,13
0.0, 6.983, 46.46, 7.2, 46.0, -4.0, 7.0, -3.1, -4.0, 0.0, 0.0,2021-03-27 10:00:00, -6999.0,13
0.0, 8.54, 41.47, 8.6, 41.0, -4.0, 8.5, -3.1, -4.0, 0.0, 0.0,2021-03-27 11:00:00, -6999.0,13
0.0, 7.987, 39.57, 8.6, 40.0, -5.0, 8.0, -3.1, -5.0, 0.0, 0.0,2021-03-27 12:00:00, -6999.0,13
0.0, 8.56, 35.75, 9.0, 36.0, -6.0, 8.6, -3.1, -6.0, 0.0, 0.0,2021-03-27 13:00:00, -6999.0,13
0.0, 9.17, 35.04, 10.1, 35.0, -6.0, 9.2, -3.1, -6.0, 0.0, 0.0,2021-03-27 14:00:00, -6999.0,13
0.0, 9.48, 35.76, 10.1, 36.0, -5.0, 9.5, -3.1, -5.0, 0.0, 0.0,2021-03-27 15:00:00, -6999.0,13
0.0, 9.09, 39.72, 10.1, 40.0, -4.0, 9.1, -3.1, -4.0, 0.0, 0.0,2021-03-27 16:00:00, -6999.0,13
0.0, 8.77, 41.37, 10.1, 41.0, -3.0, 8.8, -3.1, -3.0, 0.0, 0.0,2021-03-27 17:00:00, -6999.0,13
0.0, 8.17, 43.83, 10.1, 44.0, -3.0, 8.2, -3.1, -3.0, 0.0, 0.0,2021-03-27 18:00:00, -6999.0,13
0.0, 7.002, 50.5, 8.2, 51.0, -3.0, 7.0, 6.9, -3.0, 0.0, 0.0,2021-03-27 19:00:00, -6999.0,13
0.0, 6.529, 51.93, 8.2, 52.0, -2.0, 6.5, 6.3, -2.0, 0.0, 0.0,2021-03-27 20:00:00, -6999.0,13
0.0, 6.02, 54.55, 8.2, 55.0, -2.0, 6.0, 6.0, -2.0, 0.0, 0.0,2021-03-27 21:00:00, -6999.0,13
0.0, 5.744, 56.48, 8.2, 56.0, -2.0, 5.7, 5.6, -2.0, 0.0, 0.0,2021-03-27 22:00:00, -6999.0,13
0.0, 5.598, 57.84, 8.2, 58.0, -2.0, 5.6, 5.3, -2.0, 0.0, 0.0,2021-03-27 23:00:00, -6999.0,13
0.0, 5.458, 58.69, 8.2, 59.0, -2.0, 5.5, 5.3, -2.0, 0.0, 0.0,2021-03-28 00:00:00, -6999.0,13
0.0, 5.652, 57.57, 8.2, 58.0, -2.0, 5.7, 5.3, -2.0, 0.0, 0.0,2021-03-28 01:00:00, -6999.0,13
0.0, 5.455, 59.06, 8.2, 59.0, -2.0, 5.5, 5.3, -2.0, 0.0, 0.0,2021-03-28 02:00:00, -6999.0,13
0.0, 5.371, 60.5, 8.2, 61.0, -1.0, 5.4, 5.1, -1.0, 0.0, 0.0,2021-03-28 03:00:00, -6999.0,13
0.0, 5.551, 58.96, 8.2, 59.0, -2.0, 5.6, 5.1, -2.0, 0.0, 0.0,2021-03-28 04:00:00, -6999.0,13
0.0, 5.917, 56.56, 8.2, 57.0, -2.0, 5.9, 5.1, -2.0, 0.0, 0.0,2021-03-28 05:00:00, -6999.0,13
0.0, 5.121, 64.96, 8.2, 65.0, -1.0, 5.1, 5.1, -1.0, 0.0, 0.0,2021-03-28 06:00:00, -6999.0,13
0.0, 3.184, 85.8, 5.2, 86.0, 1.0, 3.2, 3.2, 1.0, 0.0, 0.0,2021-03-28 07:00:00, -6999.0,13
0.3, 2.359, 91.8, 5.2, 92.0, 1.0, 2.4, 2.4, 1.0, 0.3, 0.0,2021-03-28 08:00:00, -6999.0,13
0.5, 2.454, 93.6, 5.2, 94.0, 2.0, 2.5, 2.3, 2.0, 0.2, 0.0,2021-03-28 09:00:00, -6999.0,13
0.7, 2.213, 93.3, 5.2, 93.0, 1.0, 2.2, 2.2, 1.0, 0.2, 0.0,2021-03-28 10:00:00, -6999.0,13
