CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -7.042, 92.6, None, None, None, None, 9.64, 20.27, 272.8, -8.0, None, -7.0, -7.1, None, None, None, -4.4, None, None, 93.0, None,2021-03-26 00:00:00, None, None,13
None, -7.194, 92.8, None, None, None, None, 9.56, 21.84, 270.4, -8.0, None, -7.2, -7.6, None, None, None, -4.4, None, None, 93.0, None,2021-03-26 01:00:00, None, None,13
None, -8.23, 91.8, None, None, None, None, 7.849, 21.45, 273.1, -9.0, None, -8.2, -8.2, None, None, None, -4.4, None, None, 92.0, None,2021-03-26 02:00:00, None, None,13
None, -8.24, 91.9, None, None, None, None, 8.15, 22.87, 268.2, -9.0, None, -8.2, -8.3, None, None, None, -4.4, None, None, 92.0, None,2021-03-26 03:00:00, None, None,13
None, -8.75, 91.3, None, None, None, None, 11.77, 24.9, 270.8, -10.0, None, -8.8, -8.7, None, None, None, -4.4, None, None, 91.0, None,2021-03-26 04:00:00, None, None,13
None, -8.97, 91.0, None, None, None, None, 10.42, 27.18, 279.5, -10.0, None, -9.0, -9.2, None, None, None, -4.4, None, None, 91.0, None,2021-03-26 05:00:00, None, None,13
None, -9.23, 91.0, None, None, None, None, 8.09, 27.43, 285.5, -10.0, None, -9.2, -9.3, None, None, None, -4.4, None, None, 91.0, None,2021-03-26 06:00:00, None, None,13
None, -8.64, 90.8, None, None, None, None, 8.89, 31.33, 278.3, -10.0, None, -8.6, -9.3, None, None, None, -8.7, None, None, 91.0, None,2021-03-26 07:00:00, None, None,13
None, -8.48, 90.1, None, None, None, None, 7.574, 32.46, 276.4, -10.0, None, -8.5, -9.3, None, None, None, -8.3, None, None, 90.0, None,2021-03-26 08:00:00, None, None,13
None, -7.886, 90.7, None, None, None, None, 10.71, 27.09, 264.4, -9.0, None, -7.9, -9.3, None, None, None, -7.8, None, None, 91.0, None,2021-03-26 09:00:00, None, None,13
