air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-3.0, -2.955, -2.9, 8.4, -6999.0,2021-03-26 00:00:00, -6999.0,13
-3.6, -3.622, -3.6, 8.4, -6999.0,2021-03-26 01:00:00, -6999.0,13
-3.8, -3.831, -3.8, 8.4, -6999.0,2021-03-26 02:00:00, -6999.0,13
-4.2, -4.225, -4.2, 8.4, -6999.0,2021-03-26 03:00:00, -6999.0,13
-4.1, -4.101, -4.3, 8.4, -6999.0,2021-03-26 04:00:00, -6999.0,13
-3.0, -2.955, -4.3, 8.4, -6999.0,2021-03-26 05:00:00, -6999.0,13
-2.0, -1.97, -4.3, 8.4, -6999.0,2021-03-26 06:00:00, -6999.0,13
-1.1, -1.068, -2.0, -1.1, -6999.0,2021-03-26 07:00:00, -6999.0,13
-0.4, -0.436, -2.0, -0.4, -6999.0,2021-03-26 08:00:00, -6999.0,13
0.2, 0.192, -2.0, 0.2, -6999.0,2021-03-26 09:00:00, -6999.0,13
2.0, 1.973, -2.0, 1.9, -6999.0,2021-03-26 10:00:00, -6999.0,13
3.5, 3.542, -2.0, 3.5, -6999.0,2021-03-26 11:00:00, -6999.0,13
5.2, 5.198, -2.0, 5.2, -6999.0,2021-03-26 12:00:00, -6999.0,13
6.7, 6.678, -2.0, 6.7, -6999.0,2021-03-26 13:00:00, -6999.0,13
6.7, 6.678, -2.0, 6.9, -6999.0,2021-03-26 14:00:00, -6999.0,13
6.4, 6.351, -2.0, 6.9, -6999.0,2021-03-26 15:00:00, -6999.0,13
6.6, 6.62, -2.0, 6.9, -6999.0,2021-03-26 16:00:00, -6999.0,13
6.8, 6.766, -2.0, 6.9, -6999.0,2021-03-26 17:00:00, -6999.0,13
7.6, 7.59, -2.0, 7.6, -6999.0,2021-03-26 18:00:00, -6999.0,13
6.7, 6.711, 6.8, 7.9, -6999.0,2021-03-26 19:00:00, -6999.0,13
4.4, 4.396, 4.4, 7.9, -6999.0,2021-03-26 20:00:00, -6999.0,13
2.8, 2.801, 2.8, 7.9, -6999.0,2021-03-26 21:00:00, -6999.0,13
2.3, 2.326, 2.3, 7.9, -6999.0,2021-03-26 22:00:00, -6999.0,13
2.3, 2.288, 2.2, 7.9, -6999.0,2021-03-26 23:00:00, -6999.0,13
2.4, 2.417, 2.2, 7.9, -6999.0,2021-03-27 00:00:00, -6999.0,13
2.3, 2.268, 2.2, 7.9, -6999.0,2021-03-27 01:00:00, -6999.0,13
1.5, 1.5, 1.5, 7.9, -6999.0,2021-03-27 02:00:00, -6999.0,13
0.9, 0.883, 0.9, 7.9, -6999.0,2021-03-27 03:00:00, -6999.0,13
0.3, 0.33, 0.3, 7.9, -6999.0,2021-03-27 04:00:00, -6999.0,13
-0.3, -0.287, -0.3, 7.9, -6999.0,2021-03-27 05:00:00, -6999.0,13
-0.8, -0.777, -0.8, 7.9, -6999.0,2021-03-27 06:00:00, -6999.0,13
-0.9, -0.927, -1.0, -0.8, -6999.0,2021-03-27 07:00:00, -6999.0,13
-0.3, -0.287, -1.0, -0.3, -6999.0,2021-03-27 08:00:00, -6999.0,13
2.9, 2.933, -1.0, 2.8, -6999.0,2021-03-27 09:00:00, -6999.0,13
9.4, 9.41, -1.0, 9.3, -6999.0,2021-03-27 10:00:00, -6999.0,13
