pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -29.97, 75.52, -21.1, 76.0, -33.0, -30.0, -30.0, 1038.6, -0.9, -33.0, 934.0, 0.0,2021-02-12 00:00:00, 60.0, 59.74, 934.0,7
None, -30.41, 74.07, -21.1, 74.0, -33.0, -30.4, -30.4, 1038.4, 0.1, -33.0, 934.0, 0.0,2021-02-12 01:00:00, 60.0, 59.72, 934.0,7
None, -30.7, 74.16, -21.1, 74.0, -34.0, -30.7, -30.7, 1037.1, -0.1, -34.0, 933.0, 0.0,2021-02-12 02:00:00, 60.0, 59.66, 933.0,7
None, -31.28, 72.69, -21.1, 73.0, -34.0, -31.3, -31.2, 1036.9, 0.0, -34.0, 933.0, 0.0,2021-02-12 03:00:00, 60.0, 59.68, 933.0,7
None, -31.48, 72.81, -21.1, 73.0, -34.0, -31.5, -31.6, 1035.7, 0.0, -34.0, 932.0, 0.0,2021-02-12 04:00:00, 60.0, 59.62, 932.0,7
None, -31.93, 72.26, -21.1, 72.0, -35.0, -31.9, -31.9, 1035.9, 0.0, -35.0, 932.0, 0.0,2021-02-12 05:00:00, 60.0, 59.66, 932.0,7
None, -32.16, 72.12, -21.1, 72.0, -35.0, -32.2, -32.3, 1035.0, 0.0, -35.0, 931.0, 0.0,2021-02-12 06:00:00, 60.0, 59.65, 931.0,7
None, -32.16, 72.79, -32.1, 73.0, -35.0, -32.2, -32.4, 1034.2, 0.0, -35.0, 930.0, 1.0,2021-02-12 07:00:00, 60.0, 60.47, 930.0,7
None, -32.5, 72.26, -32.1, 72.0, -36.0, -32.5, -32.5, 1034.2, 0.0, -36.0, 930.0, 0.0,2021-02-12 08:00:00, 60.0, 60.37, 930.0,7
None, -32.45, 72.23, -32.1, 72.0, -35.0, -32.5, -32.8, 1033.5, 0.0, -35.0, 929.0, 0.0,2021-02-12 09:00:00, 60.0, 60.41, 929.0,7
None, -31.41, 73.01, -31.4, 73.0, -34.0, -31.4, -32.8, 1033.6, 0.0, -34.0, 929.0, 0.0,2021-02-12 10:00:00, 60.0, 60.35, 929.0,7
None, -28.01, 76.62, -28.1, 77.0, -31.0, -28.0, -32.8, 1032.1, 0.1, -31.0, 928.0, 0.0,2021-02-12 11:00:00, 60.0, 60.09, 928.0,7
None, -23.56, 69.89, -23.6, 70.0, -27.0, -23.6, -32.8, 1030.6, 0.9, -27.0, 927.0, 1.0,2021-02-12 12:00:00, 60.0, 60.49, 927.0,7
None, -21.74, 67.29, -21.8, 67.0, -26.0, -21.7, -32.8, 1029.3, 0.0, -26.0, 926.0, 0.0,2021-02-12 13:00:00, 61.0, 60.56, 926.0,7
None, -19.49, 63.18, -19.5, 63.0, -24.0, -19.5, -32.8, 1028.0, 0.0, -24.0, 925.0, 0.0,2021-02-12 14:00:00, 61.0, 60.51, 925.0,7
None, -17.69, 62.07, -17.7, 62.0, -23.0, -17.7, -32.8, 1026.7, 0.0, -23.0, 924.0, 0.0,2021-02-12 15:00:00, 60.0, 60.39, 924.0,7
None, -16.67, 64.55, -16.6, 65.0, -21.0, -16.7, -32.8, 1026.6, 0.0, -21.0, 924.0, 2.0,2021-02-12 16:00:00, 62.0, 61.61, 924.0,7
None, -17.59, 69.3, -16.6, 69.0, -21.0, -17.6, -32.8, 1025.6, 0.0, -21.0, 923.0, -1.0,2021-02-12 17:00:00, 60.0, 60.45, 923.0,7
None, -19.43, 73.92, -16.6, 74.0, -23.0, -19.4, -32.8, 1025.9, 0.0, -23.0, 923.0, 0.0,2021-02-12 18:00:00, 60.0, 60.26, 923.0,7
None, -22.9, 79.86, -19.3, 80.0, -25.0, -22.9, -22.9, 1026.3, 0.0, -25.0, 923.0, 0.0,2021-02-12 19:00:00, 60.0, 59.91, 923.0,7
None, -22.64, 82.5, -19.3, 83.0, -25.0, -22.6, -23.7, 1025.2, 0.0, -25.0, 922.0, 1.0,2021-02-12 20:00:00, 60.0, 60.19, 922.0,7
None, -22.68, 80.2, -19.3, 80.0, -25.0, -22.7, -23.7, 1025.2, -0.2, -25.0, 922.0, 0.0,2021-02-12 21:00:00, 60.0, 60.3, 922.0,7
None, -25.72, 77.8, -19.3, 78.0, -28.0, -25.7, -25.8, 1025.5, -0.6, -28.0, 922.0, -1.0,2021-02-12 22:00:00, 60.0, 59.78, 922.0,7
None, -26.82, 78.35, -19.3, 78.0, -29.0, -26.8, -26.8, 1024.1, -0.2, -29.0, 921.0, 0.0,2021-02-12 23:00:00, 60.0, 59.77, 921.0,7
None, -28.03, 76.27, -19.3, 76.0, -31.0, -28.0, -28.0, 1023.7, 0.1, -31.0, 921.0, 0.0,2021-02-13 00:00:00, 59.0, 59.48, 921.0,7
None, -28.66, 76.22, -19.3, 76.0, -31.0, -28.7, -28.7, 1023.5, -0.1, -31.0, 921.0, 0.0,2021-02-13 01:00:00, 59.0, 59.25, 921.0,7
None, -29.05, 75.69, -19.3, 76.0, -32.0, -29.1, -29.1, 1022.2, 0.0, -32.0, 920.0, 1.0,2021-02-13 02:00:00, 59.0, 59.49, 920.0,7
None, -29.72, 75.82, -19.3, 76.0, -32.0, -29.7, -29.7, 1022.1, 0.0, -32.0, 920.0, 0.0,2021-02-13 03:00:00, 59.0, 59.29, 920.0,7
None, -30.07, 76.09, -19.3, 76.0, -33.0, -30.1, -30.2, 1022.0, 0.0, -33.0, 920.0, 0.0,2021-02-13 04:00:00, 59.0, 59.33, 920.0,7
None, -30.46, 74.17, -19.3, 74.0, -33.0, -30.5, -30.5, 1021.0, 0.0, -33.0, 919.0, 0.0,2021-02-13 05:00:00, 59.0, 59.31, 919.0,7
None, -30.76, 75.44, -19.3, 75.0, -33.0, -30.8, -30.9, 1021.3, 0.0, -33.0, 919.0, 0.0,2021-02-13 06:00:00, 59.0, 59.47, 919.0,7
None, -31.04, 74.14, -30.7, 74.0, -34.0, -31.0, -31.0, 1021.7, 0.0, -34.0, 919.0, 1.0,2021-02-13 07:00:00, 60.0, 60.04, 919.0,7
None, -31.3, 73.36, -30.7, 73.0, -34.0, -31.3, -31.3, 1021.7, 0.0, -34.0, 919.0, 0.0,2021-02-13 08:00:00, 60.0, 60.14, 919.0,7
None, -31.33, 73.44, -30.7, 73.0, -34.0, -31.3, -31.3, 1020.6, 0.0, -34.0, 918.0, 0.0,2021-02-13 09:00:00, 60.0, 60.12, 918.0,7
