pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -5.528, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -5.5, -7.1, 0.5, None, -6999.0, -5.5, -6999.0, None,2021-02-12 00:00:00, 16.0, 16.05, -6999.0,7
None, None, -5.159, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -5.2, -7.1, 0.3, None, -6999.0, -5.0, -6999.0, None,2021-02-12 01:00:00, 16.0, 16.22, -6999.0,7
None, None, -6.858, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.9, -7.1, -1.1, None, -6999.0, -5.0, -6999.0, None,2021-02-12 02:00:00, 16.0, 15.92, -6999.0,7
None, None, -7.24, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -7.2, -7.2, -0.2, None, -6999.0, -5.0, -6999.0, None,2021-02-12 03:00:00, 16.0, 15.88, -6999.0,7
None, None, -6.81, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.8, -7.2, 0.1, None, -6999.0, -5.0, -6999.0, None,2021-02-12 04:00:00, 16.0, 15.74, -6999.0,7
None, None, -8.2, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -8.2, -8.2, -0.9, None, -6999.0, -5.0, -6999.0, None,2021-02-12 05:00:00, 16.0, 15.74, -6999.0,7
None, None, -7.76, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -7.8, -8.3, 0.3, None, -6999.0, -5.0, -6999.0, None,2021-02-12 06:00:00, 16.0, 15.66, -6999.0,7
None, None, -7.49, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -7.5, -7.9, -0.2, None, -6999.0, -7.4, -6999.0, None,2021-02-12 07:00:00, 16.0, 15.6, -6999.0,7
None, None, -7.71, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -7.7, -7.9, 0.0, None, -6999.0, -7.4, -6999.0, None,2021-02-12 08:00:00, 16.0, 15.6, -6999.0,7
None, None, -7.53, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -7.5, -7.9, 0.3, None, -6999.0, -7.4, -6999.0, None,2021-02-12 09:00:00, 16.0, 15.64, -6999.0,7
