pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -6.571, 86.6, -5.6, 87.0, -8.0, -6.6, -7.1, 991.5, 0.0, -8.0, 942.0, 0.0,2021-12-10 00:00:00, None, 942.0,50
None, -6.815, 86.3, -5.6, 86.0, -8.0, -6.8, -7.1, 990.4, 0.0, -8.0, 941.0, 0.0,2021-12-10 01:00:00, None, 941.0,50
None, -6.449, 85.9, -5.6, 86.0, -8.0, -6.4, -7.1, 990.3, 0.0, -8.0, 941.0, 0.0,2021-12-10 02:00:00, None, 941.0,50
None, -6.071, 86.1, -5.6, 86.0, -8.0, -6.1, -7.1, 989.3, 0.0, -8.0, 940.0, 0.0,2021-12-10 03:00:00, None, 940.0,50
None, -5.842, 85.6, -5.6, 86.0, -8.0, -5.8, -7.1, 988.2, 0.0, -8.0, 939.0, 0.0,2021-12-10 04:00:00, None, 939.0,50
None, -5.899, 85.7, -5.6, 86.0, -8.0, -5.9, -7.1, 986.2, 0.0, -8.0, 937.0, 0.0,2021-12-10 05:00:00, None, 937.0,50
None, -5.799, 85.4, -5.6, 85.0, -7.0, -5.8, -7.1, 985.2, 0.0, -7.0, 936.0, 0.0,2021-12-10 06:00:00, None, 936.0,50
None, -5.17, 85.9, -5.1, 86.0, -7.0, -5.2, -5.9, 984.0, 0.0, -7.0, 935.0, 0.0,2021-12-10 07:00:00, None, 935.0,50
None, -4.894, 85.8, -4.8, 86.0, -7.0, -4.9, -5.9, 981.9, 0.0, -7.0, 933.0, 0.0,2021-12-10 08:00:00, None, 933.0,50
None, -4.614, 86.1, -4.5, 86.0, -6.0, -4.6, -5.9, 980.8, 0.0, -6.0, 932.0, 0.0,2021-12-10 09:00:00, None, 932.0,50
None, -3.971, 86.2, -3.9, 86.0, -6.0, -4.0, -5.9, 978.7, 0.0, -6.0, 930.0, 0.0,2021-12-10 10:00:00, None, 930.0,50
None, -3.291, 86.2, -3.2, 86.0, -5.0, -3.3, -5.9, 977.6, 0.0, -5.0, 929.0, 0.0,2021-12-10 11:00:00, None, 929.0,50
None, -2.465, 86.0, -2.5, 86.0, -4.0, -2.5, -5.9, 975.5, 0.0, -4.0, 927.0, 0.0,2021-12-10 12:00:00, None, 927.0,50
None, -1.858, 84.5, -1.8, 85.0, -4.0, -1.9, -5.9, 973.4, 0.0, -4.0, 925.0, 0.0,2021-12-10 13:00:00, None, 925.0,50
None, -1.37, 86.0, -1.3, 86.0, -3.0, -1.4, -5.9, 970.2, 0.0, -3.0, 922.0, 0.0,2021-12-10 14:00:00, None, 922.0,50
None, -0.983, 86.8, -0.9, 87.0, -3.0, -1.0, -5.9, 969.1, 0.0, -3.0, 921.0, 0.0,2021-12-10 15:00:00, None, 921.0,50
None, 0.765, 83.0, 1.6, 83.0, -2.0, 0.8, -5.9, 965.8, 0.0, -2.0, 918.0, 0.0,2021-12-10 16:00:00, None, 918.0,50
None, 0.653, 86.6, 2.5, 87.0, -1.0, 0.7, -5.9, 967.9, 0.0, -1.0, 920.0, 1.0,2021-12-10 17:00:00, None, 920.0,50
None, 0.575, 89.0, 2.5, 89.0, -1.0, 0.6, -5.9, 965.8, 0.0, -1.0, 918.0, 0.0,2021-12-10 18:00:00, None, 918.0,50
None, 1.069, 87.9, 1.0, 88.0, -1.0, 1.1, 0.4, 965.8, 0.0, -1.0, 918.0, 0.0,2021-12-10 19:00:00, None, 918.0,50
None, 0.745, 81.0, 1.3, 81.0, -2.0, 0.7, 0.4, 966.8, 0.0, -2.0, 919.0, 0.0,2021-12-10 20:00:00, None, 919.0,50
None, 0.758, 69.43, 1.3, 69.0, -4.0, 0.8, 0.3, 966.8, 0.0, -4.0, 919.0, 0.0,2021-12-10 21:00:00, None, 919.0,50
None, -0.657, 84.3, 1.3, 84.0, -3.0, -0.7, -0.7, 966.9, 0.0, -3.0, 919.0, 0.0,2021-12-10 22:00:00, None, 919.0,50
None, -1.739, 86.0, 1.3, 86.0, -4.0, -1.7, -1.8, 967.9, 0.0, -4.0, 920.0, 0.0,2021-12-10 23:00:00, None, 920.0,50
None, -2.306, 80.8, 1.3, 81.0, -5.0, -2.3, -2.5, 967.9, 0.0, -5.0, 920.0, 0.0,2021-12-11 00:00:00, None, 920.0,50
None, -4.254, 84.9, 1.3, 85.0, -6.0, -4.3, -4.3, 969.0, 0.0, -6.0, 921.0, 0.0,2021-12-11 01:00:00, None, 921.0,50
None, -5.552, 85.6, 1.3, 86.0, -8.0, -5.6, -5.6, 969.1, 0.0, -8.0, 921.0, 0.0,2021-12-11 02:00:00, None, 921.0,50
None, -6.437, 86.4, 1.3, 86.0, -8.0, -6.4, -6.6, 970.1, 0.0, -8.0, 922.0, 0.0,2021-12-11 03:00:00, None, 922.0,50
None, -6.795, 86.5, 1.3, 87.0, -8.0, -6.8, -7.1, 969.0, 0.0, -8.0, 921.0, 0.0,2021-12-11 04:00:00, None, 921.0,50
None, -6.891, 86.8, 1.3, 87.0, -8.0, -6.9, -7.2, 969.0, 0.0, -8.0, 921.0, 0.0,2021-12-11 05:00:00, None, 921.0,50
None, -7.286, 86.3, 1.3, 86.0, -9.0, -7.3, -7.4, 969.1, 0.0, -9.0, 921.0, 0.0,2021-12-11 06:00:00, None, 921.0,50
None, -7.088, 85.9, -6.9, 86.0, -9.0, -7.1, -7.4, 969.0, 0.0, -9.0, 921.0, 0.0,2021-12-11 07:00:00, None, 921.0,50
None, -8.17, 85.4, -6.9, 85.0, -10.0, -8.2, -8.2, 968.0, 0.0, -10.0, 920.0, 0.0,2021-12-11 08:00:00, None, 920.0,50
None, -8.85, 85.0, -6.9, 85.0, -11.0, -8.9, -8.9, 969.1, 0.0, -11.0, 921.0, 0.0,2021-12-11 09:00:00, None, 921.0,50
None, -8.14, 85.0, -6.9, 85.0, -10.0, -8.1, -8.9, 969.2, 0.0, -10.0, 921.0, 0.0,2021-12-11 10:00:00, None, 921.0,50
None, -7.342, 85.6, -6.9, 86.0, -9.0, -7.3, -8.9, 969.2, 0.0, -9.0, 921.0, 0.0,2021-12-11 11:00:00, None, 921.0,50
None, -5.333, 84.3, -5.4, 84.0, -8.0, -5.3, -8.9, 969.1, 0.0, -8.0, 921.0, 0.0,2021-12-11 12:00:00, None, 921.0,50
None, -4.377, 84.1, -4.3, 84.0, -6.0, -4.4, -8.9, 969.2, 0.0, -6.0, 921.0, 0.0,2021-12-11 13:00:00, None, 921.0,50
None, -5.053, 84.9, -4.2, 85.0, -7.0, -5.1, -8.9, 969.3, 0.0, -7.0, 921.0, 0.0,2021-12-11 14:00:00, None, 921.0,50
None, -5.6, 85.4, -4.2, 85.0, -7.0, -5.6, -8.9, 969.3, 0.0, -7.0, 921.0, 0.0,2021-12-11 15:00:00, None, 921.0,50
None, -7.351, 85.5, -4.2, 86.0, -9.0, -7.4, -8.9, 970.5, 0.0, -9.0, 922.0, 0.0,2021-12-11 16:00:00, None, 922.0,50
None, -8.44, 85.1, -4.2, 85.0, -10.0, -8.4, -8.9, 970.6, 0.0, -10.0, 922.0, 0.0,2021-12-11 17:00:00, None, 922.0,50
None, -9.31, 84.4, -4.2, 84.0, -11.0, -9.3, -9.2, 971.7, 0.0, -11.0, 923.0, 0.0,2021-12-11 18:00:00, None, 923.0,50
None, -9.66, 83.7, -9.0, 84.0, -11.0, -9.7, -10.0, 971.7, 0.0, -11.0, 923.0, 0.0,2021-12-11 19:00:00, None, 923.0,50
None, -9.85, 83.9, -9.0, 84.0, -12.0, -9.9, -10.0, 971.8, 0.0, -12.0, 923.0, 0.0,2021-12-11 20:00:00, None, 923.0,50
None, -9.15, 84.0, -9.0, 84.0, -11.0, -9.2, -10.0, 972.8, 0.0, -11.0, 924.0, 0.0,2021-12-11 21:00:00, None, 924.0,50
None, -8.9, 83.8, -8.7, 84.0, -11.0, -8.9, -10.0, 972.8, 0.0, -11.0, 924.0, 0.0,2021-12-11 22:00:00, None, 924.0,50
None, -9.23, 83.7, -8.6, 84.0, -11.0, -9.2, -10.0, 973.8, 0.0, -11.0, 925.0, 0.0,2021-12-11 23:00:00, None, 925.0,50
None, -9.62, 84.0, -8.6, 84.0, -12.0, -9.6, -10.0, 973.7, 0.0, -12.0, 925.0, 0.0,2021-12-12 00:00:00, None, 925.0,50
None, -9.36, 83.6, -8.6, 84.0, -11.0, -9.4, -10.0, 974.7, 0.0, -11.0, 926.0, 0.0,2021-12-12 01:00:00, None, 926.0,50
None, -9.56, 83.3, -8.6, 83.0, -11.0, -9.6, -10.0, 974.7, 0.0, -11.0, 926.0, 0.0,2021-12-12 02:00:00, None, 926.0,50
None, -10.86, 82.8, -8.6, 83.0, -13.0, -10.9, -11.0, 975.9, 0.0, -13.0, 927.0, 0.0,2021-12-12 03:00:00, None, 927.0,50
None, -12.15, 82.2, -8.6, 82.0, -14.0, -12.2, -12.1, 977.1, 0.0, -14.0, 928.0, 0.0,2021-12-12 04:00:00, None, 928.0,50
None, -13.24, 81.1, -8.6, 81.0, -16.0, -13.2, -13.2, 977.2, 0.0, -16.0, 928.0, 0.0,2021-12-12 05:00:00, None, 928.0,50
None, -13.47, 81.2, -8.6, 81.0, -16.0, -13.5, -13.7, 977.3, 0.0, -16.0, 928.0, 0.0,2021-12-12 06:00:00, None, 928.0,50
None, -14.6, 80.0, -13.4, 80.0, -17.0, -14.6, -14.5, 978.4, 0.0, -17.0, 929.0, 0.0,2021-12-12 07:00:00, None, 929.0,50
None, -15.23, 79.59, -13.4, 80.0, -18.0, -15.2, -15.1, 978.5, 0.0, -18.0, 929.0, 0.0,2021-12-12 08:00:00, None, 929.0,50
None, -15.69, 79.87, -13.4, 80.0, -18.0, -15.7, -15.9, 979.5, 0.0, -18.0, 930.0, 0.0,2021-12-12 09:00:00, None, 930.0,50
None, -15.95, 79.66, -13.4, 80.0, -18.0, -16.0, -16.1, 981.6, 0.0, -18.0, 932.0, 0.0,2021-12-12 10:00:00, None, 932.0,50
None, -13.17, 80.6, -13.1, 81.0, -16.0, -13.2, -16.1, 981.5, 0.0, -16.0, 932.0, 0.0,2021-12-12 11:00:00, None, 932.0,50
None, -11.73, 77.24, -11.7, 77.0, -14.0, -11.7, -16.1, 982.5, 0.0, -14.0, 933.0, 0.0,2021-12-12 12:00:00, None, 933.0,50
None, -11.53, 78.11, -11.1, 78.0, -14.0, -11.5, -16.1, 982.4, 0.0, -14.0, 933.0, 0.0,2021-12-12 13:00:00, None, 933.0,50
