pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, -8.48, 91.1, -6.2, 91.0, 12.55, 9.12, 230.0, -10.0, -8.5, -9.0, 1011.9, 0.0, -10.0, 888.0, 0.0,2021-12-10 00:00:00, 888.0,50
0.0, -9.01, 91.0, -6.2, 91.0, 15.04, 7.803, 233.0, -10.0, -9.0, -9.5, 1012.0, 0.0, -10.0, 888.0, 0.0,2021-12-10 01:00:00, 888.0,50
0.0, -9.86, 91.9, -6.2, 92.0, 16.1, 8.47, 231.7, -11.0, -9.9, -10.0, 1012.1, 0.0, -11.0, 888.0, 0.0,2021-12-10 02:00:00, 888.0,50
0.0, -9.8, 90.0, -6.2, 90.0, 20.41, 9.04, 222.2, -11.0, -9.8, -10.2, 1012.1, 0.0, -11.0, 888.0, 0.0,2021-12-10 03:00:00, 888.0,50
0.0, -9.99, 90.7, -6.2, 91.0, 19.34, 8.23, 228.9, -11.0, -10.0, -10.5, 1011.2, 0.0, -11.0, 887.0, 0.0,2021-12-10 04:00:00, 887.0,50
0.0, -10.1, 91.1, -6.2, 91.0, 15.29, 8.3, 233.5, -11.0, -10.1, -10.5, 1012.5, 0.0, -11.0, 888.0, 0.0,2021-12-10 05:00:00, 888.0,50
0.0, -11.59, 89.5, -6.2, 90.0, 13.36, 8.93, 234.7, -13.0, -11.6, -11.4, 1012.8, 0.0, -13.0, 888.0, 0.0,2021-12-10 06:00:00, 888.0,50
0.0, -12.18, 88.3, -11.3, 88.0, 16.57, 8.36, 232.6, -14.0, -12.2, -12.2, 1011.8, 0.0, -14.0, 887.0, 0.0,2021-12-10 07:00:00, 887.0,50
0.0, -11.66, 88.8, -11.3, 89.0, 18.15, 7.969, 220.9, -13.0, -11.7, -12.2, 1012.9, 0.0, -13.0, 888.0, 0.0,2021-12-10 08:00:00, 888.0,50
0.0, -11.55, 88.6, -11.2, 89.0, 17.05, 8.54, 224.1, -13.0, -11.6, -12.2, 1011.9, 0.0, -13.0, 887.0, 0.0,2021-12-10 09:00:00, 887.0,50
0.0, -10.86, 89.1, -10.8, 89.0, 18.95, 9.45, 222.7, -12.0, -10.9, -12.2, 1011.8, 0.0, -12.0, 887.0, 0.0,2021-12-10 10:00:00, 887.0,50
0.0, -10.22, 89.7, -10.3, 90.0, 19.34, 11.64, 225.0, -11.0, -10.2, -12.2, 1011.8, 0.0, -11.0, 887.0, 0.0,2021-12-10 11:00:00, 887.0,50
0.0, -9.14, 90.8, -9.0, 91.0, 30.36, 8.63, 205.5, -10.0, -9.1, -12.2, 1010.5, 0.0, -10.0, 886.0, 0.0,2021-12-10 12:00:00, 886.0,50
0.0, -7.595, 92.5, -7.5, 93.0, 27.25, 9.73, 200.6, -8.0, -7.6, -12.2, 1010.3, 0.0, -8.0, 886.0, 0.0,2021-12-10 13:00:00, 886.0,50
0.0, -6.987, 94.0, -7.2, 94.0, 20.7, 13.22, 187.7, -8.0, -7.0, -12.2, 1008.1, 0.0, -8.0, 884.0, 0.0,2021-12-10 14:00:00, 884.0,50
0.0, -6.352, 94.9, -6.2, 95.0, 25.92, 12.67, 174.7, -7.0, -6.4, -12.2, 1008.0, 0.0, -7.0, 884.0, 0.0,2021-12-10 15:00:00, 884.0,50
0.0, -6.906, 94.2, -6.2, 94.0, 32.23, 7.722, 180.8, -8.0, -6.9, -12.2, 1005.8, 0.0, -8.0, 882.0, 0.0,2021-12-10 16:00:00, 882.0,50
0.0, -7.392, 93.7, -6.2, 94.0, 24.64, 9.84, 199.0, -8.0, -7.4, -12.2, 1004.7, 0.0, -8.0, 881.0, 0.0,2021-12-10 17:00:00, 881.0,50
0.0, -7.109, 93.7, -6.2, 94.0, 27.6, 8.48, 205.5, -8.0, -7.1, -12.2, 1003.8, 0.0, -8.0, 880.0, 0.0,2021-12-10 18:00:00, 880.0,50
0.0, -6.453, 95.1, -6.3, 95.0, 24.76, 9.81, 205.0, -7.0, -6.5, -7.3, 1001.5, 0.0, -7.0, 878.0, 0.0,2021-12-10 19:00:00, 878.0,50
0.0, -5.716, 91.9, -5.3, 92.0, 40.56, 8.41, 150.3, -6.0, -5.7, -7.3, 1000.2, 0.0, -6.0, 877.0, 0.0,2021-12-10 20:00:00, 877.0,50
0.0, -5.283, 89.7, -5.0, 90.0, 43.11, 5.488, 88.1, -6.0, -5.3, -7.3, 997.8, 0.0, -6.0, 875.0, 0.0,2021-12-10 21:00:00, 875.0,50
0.0, -3.587, 87.2, -3.9, 87.0, 50.23, 5.725, 60.17, -5.0, -3.6, -7.3, 996.3, 0.0, -5.0, 874.0, 0.0,2021-12-10 22:00:00, 874.0,50
0.0, -3.412, 85.1, -3.4, 85.0, 41.94, 8.82, 123.4, -5.0, -3.4, -7.3, 993.9, 0.0, -5.0, 872.0, 0.0,2021-12-10 23:00:00, 872.0,50
0.0, -0.063, 72.44, -0.2, 72.0, 69.29, 9.79, 187.9, -4.0, -0.1, -7.3, 992.1, 0.0, -4.0, 871.0, 0.0,2021-12-11 00:00:00, 871.0,50
0.0, 0.285, 69.78, 0.5, 70.0, 19.54, 22.92, 174.9, -4.0, 0.3, -7.3, 989.6, 0.0, -4.0, 869.0, 0.0,2021-12-11 01:00:00, 869.0,50
0.0, 1.376, 66.22, 2.3, 66.0, 20.58, 24.32, 189.8, -4.0, 1.4, -7.3, 988.2, 0.0, -4.0, 868.0, 0.0,2021-12-11 02:00:00, 868.0,50
0.0, 1.285, 67.77, 2.3, 68.0, 22.65, 18.59, 211.1, -4.0, 1.3, -7.3, 989.2, 0.0, -4.0, 869.0, 0.0,2021-12-11 03:00:00, 869.0,50
0.0, 0.621, 78.2, 2.3, 78.0, 23.25, 16.59, 220.1, -3.0, 0.6, -7.3, 988.3, 0.0, -3.0, 868.0, 0.0,2021-12-11 04:00:00, 868.0,50
0.0, -0.155, 83.4, 2.3, 83.0, 28.8, 11.41, 209.0, -3.0, -0.2, -7.3, 988.5, 0.0, -3.0, 868.0, 0.0,2021-12-11 05:00:00, 868.0,50
0.0, 0.527, 80.9, 2.3, 81.0, 38.75, 9.71, 221.0, -2.0, 0.5, -7.3, 988.3, 0.0, -2.0, 868.0, 0.0,2021-12-11 06:00:00, 868.0,50
0.2, -0.149, 95.7, 0.7, 96.0, 27.39, 7.573, 224.1, 0.0, -0.1, -0.2, 988.3, 0.2, 0.0, 868.0, 0.0,2021-12-11 07:00:00, 868.0,50
0.2, -0.749, 98.1, 0.7, 98.0, 28.55, 5.088, 248.1, -1.0, -0.7, -0.7, 988.3, 0.0, -1.0, 868.0, 0.0,2021-12-11 08:00:00, 868.0,50
0.2, 0.047, 80.9, 0.7, 81.0, 22.01, 7.794, 267.2, -3.0, 0.0, -0.8, 989.3, 0.0, -3.0, 869.0, 0.0,2021-12-11 09:00:00, 869.0,50
