pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 0.8, 0.81, 0.8, -2.2, 1.9, None,2021-12-10 00:00:00, None,50
None, 0.5, 0.49, 0.3, -0.4, 1.9, None,2021-12-10 01:00:00, None,50
None, 0.6, 0.614, 0.2, 0.4, 1.9, None,2021-12-10 02:00:00, None,50
None, 0.9, 0.872, 0.2, 2.0, 1.9, None,2021-12-10 03:00:00, None,50
None, 0.8, 0.812, 0.2, -0.7, 1.9, None,2021-12-10 04:00:00, None,50
None, 0.8, 0.837, 0.2, -0.8, 1.9, None,2021-12-10 05:00:00, None,50
None, 0.9, 0.91, 0.2, 1.7, 1.9, None,2021-12-10 06:00:00, None,50
None, 1.1, 1.082, 0.7, -0.6, 1.0, None,2021-12-10 07:00:00, None,50
None, 1.3, 1.287, 0.7, 1.2, 1.4, None,2021-12-10 08:00:00, None,50
None, 1.6, 1.57, 0.7, 0.3, 1.6, None,2021-12-10 09:00:00, None,50
None, 2.2, 2.153, 0.7, 1.5, 2.2, None,2021-12-10 10:00:00, None,50
None, 2.2, 2.246, 0.7, 0.8, 2.6, None,2021-12-10 11:00:00, None,50
None, 1.6, 1.551, 0.7, -3.4, 2.6, None,2021-12-10 12:00:00, None,50
None, 0.9, 0.887, 0.7, 2.3, 2.6, None,2021-12-10 13:00:00, None,50
None, 0.2, 0.161, 0.2, 2.1, 2.6, None,2021-12-10 14:00:00, None,50
None, 0.8, 0.84, 0.1, 1.1, 2.6, None,2021-12-10 15:00:00, None,50
None, 1.5, 1.472, 0.1, 2.8, 2.6, None,2021-12-10 16:00:00, None,50
None, 1.3, 1.312, 0.1, 0.1, 2.6, None,2021-12-10 17:00:00, None,50
None, 1.6, 1.596, 0.1, 3.0, 2.6, None,2021-12-10 18:00:00, None,50
None, 1.6, 1.647, 1.5, -0.4, 1.7, None,2021-12-10 19:00:00, None,50
None, 2.1, 2.05, 1.5, 2.3, 2.2, None,2021-12-10 20:00:00, None,50
None, 2.3, 2.316, 1.5, 0.7, 2.3, None,2021-12-10 21:00:00, None,50
None, 3.3, 3.314, 1.5, 0.9, 3.6, None,2021-12-10 22:00:00, None,50
None, 5.5, 5.488, 1.5, 3.5, 6.1, None,2021-12-10 23:00:00, None,50
None, 7.0, 6.974, 1.5, 3.0, 7.0, None,2021-12-11 00:00:00, None,50
None, 7.4, 7.391, 1.5, 1.4, 7.7, None,2021-12-11 01:00:00, None,50
None, 7.8, 7.821, 1.5, 2.0, 7.8, None,2021-12-11 02:00:00, None,50
None, 8.4, 8.36, 1.5, 0.9, 8.7, None,2021-12-11 03:00:00, None,50
None, 8.1, 8.11, 1.5, 0.2, 9.0, None,2021-12-11 04:00:00, None,50
None, 6.4, 6.393, 1.5, 0.0, 9.0, None,2021-12-11 05:00:00, None,50
None, 8.5, 8.53, 1.5, 0.6, 9.4, None,2021-12-11 06:00:00, None,50
None, 6.6, 6.64, 6.7, 0.0, 8.7, None,2021-12-11 07:00:00, None,50
None, 5.2, 5.189, 5.2, -1.6, 8.7, None,2021-12-11 08:00:00, None,50
None, 4.6, 4.625, 4.6, -1.5, 8.7, None,2021-12-11 09:00:00, None,50
None, 7.2, 7.163, 4.5, 3.2, 8.7, None,2021-12-11 10:00:00, None,50
None, 7.2, 7.204, 4.5, 0.8, 8.7, None,2021-12-11 11:00:00, None,50
None, 6.8, 6.791, 4.5, -0.5, 8.7, None,2021-12-11 12:00:00, None,50
None, 6.7, 6.664, 4.5, 0.1, 8.7, None,2021-12-11 13:00:00, None,50
None, 5.1, 5.132, 4.5, -1.2, 8.7, None,2021-12-11 14:00:00, None,50
None, 6.5, 6.478, 4.5, 0.8, 8.7, None,2021-12-11 15:00:00, None,50
None, 6.6, 6.624, 4.5, 0.6, 8.7, None,2021-12-11 16:00:00, None,50
None, 5.8, 5.772, 4.5, -0.6, 8.7, None,2021-12-11 17:00:00, None,50
None, 5.2, 5.158, 4.4, 0.5, 5.1, None,2021-12-11 19:00:00, None,50
None, 2.8, 2.84, 2.9, -1.5, 5.4, None,2021-12-11 20:00:00, None,50
None, 2.8, 2.809, 2.6, -0.2, 5.4, None,2021-12-11 21:00:00, None,50
None, 3.1, 3.068, 2.6, 1.0, 5.4, None,2021-12-11 22:00:00, None,50
None, 2.9, 2.917, 2.6, -1.2, 5.4, None,2021-12-11 23:00:00, None,50
None, 2.1, 2.082, 2.1, 0.4, 5.4, None,2021-12-12 00:00:00, None,50
None, 1.7, 1.72, 1.4, 1.3, 5.4, None,2021-12-12 01:00:00, None,50
None, 2.5, 2.517, 1.4, 0.1, 5.4, None,2021-12-12 02:00:00, None,50
None, 2.9, 2.905, 1.4, 1.8, 5.4, None,2021-12-12 03:00:00, None,50
None, 2.8, 2.822, 1.4, -0.8, 5.4, None,2021-12-12 04:00:00, None,50
None, 2.7, 2.738, 1.4, 0.8, 5.4, None,2021-12-12 05:00:00, None,50
None, 2.9, 2.872, 1.4, -0.5, 5.4, None,2021-12-12 06:00:00, None,50
None, 2.3, 2.303, 2.4, 0.1, 3.0, None,2021-12-12 07:00:00, None,50
None, 1.7, 1.659, 1.7, -0.3, 3.0, None,2021-12-12 08:00:00, None,50
None, 1.7, 1.656, 1.5, 0.1, 3.0, None,2021-12-12 09:00:00, None,50
None, 2.4, 2.398, 1.5, 2.1, 3.0, None,2021-12-12 10:00:00, None,50
None, 3.1, 3.067, 1.5, 1.4, 3.1, None,2021-12-12 11:00:00, None,50
None, 2.9, 2.854, 1.5, -0.6, 3.4, None,2021-12-12 12:00:00, None,50
None, 3.3, 3.298, 1.5, 2.0, 3.5, None,2021-12-12 13:00:00, None,50
None, 3.3, 3.292, 1.5, -0.2, 3.5, None,2021-12-12 14:00:00, None,50
None, 2.9, 2.85, 1.5, -2.5, 3.5, None,2021-12-12 15:00:00, None,50
None, 3.0, 2.958, 1.5, 1.4, 3.5, None,2021-12-12 16:00:00, None,50
None, 3.5, 3.539, 1.5, 2.5, 3.8, None,2021-12-12 17:00:00, None,50
None, 3.0, 3.028, 1.5, -2.2, 3.9, None,2021-12-12 18:00:00, None,50
None, 2.8, 2.814, 2.8, -0.5, 3.1, None,2021-12-12 19:00:00, None,50
None, 2.4, 2.387, 2.4, -1.4, 3.1, None,2021-12-12 20:00:00, None,50
None, 2.5, 2.47, 2.4, 0.6, 3.1, None,2021-12-12 21:00:00, None,50
None, 2.4, 2.383, 2.4, -0.2, 3.1, None,2021-12-12 22:00:00, None,50
None, 2.4, 2.43, 2.1, 0.2, 3.1, None,2021-12-12 23:00:00, None,50
None, 2.3, 2.281, 2.1, -0.1, 3.1, None,2021-12-13 00:00:00, None,50
None, 2.3, 2.281, 2.1, 0.3, 3.1, None,2021-12-13 01:00:00, None,50
None, 2.1, 2.079, 2.0, 0.8, 3.1, None,2021-12-13 02:00:00, None,50
None, 2.2, 2.16, 2.0, -0.6, 3.1, None,2021-12-13 03:00:00, None,50
None, 2.2, 2.223, 2.0, -0.6, 3.1, None,2021-12-13 04:00:00, None,50
None, 2.2, 2.178, 2.0, 0.5, 3.1, None,2021-12-13 05:00:00, None,50
None, 1.9, 1.872, 1.7, 1.2, 3.1, None,2021-12-13 06:00:00, None,50
None, 0.9, 0.91, 0.9, 2.3, 1.9, None,2021-12-13 07:00:00, None,50
None, 1.6, 1.595, 0.9, 0.6, 1.9, None,2021-12-13 10:00:00, None,50
None, 2.0, 2.002, 0.9, 1.2, 2.1, None,2021-12-13 11:00:00, None,50
None, 2.3, 2.339, 0.9, 0.4, 2.4, None,2021-12-13 12:00:00, None,50
None, 2.3, 2.337, 0.9, -2.6, 2.6, None,2021-12-13 13:00:00, None,50
None, 2.7, 2.654, 0.9, 1.0, 2.6, None,2021-12-13 14:00:00, None,50
None, 2.8, 2.799, 0.9, 0.4, 2.9, None,2021-12-13 15:00:00, None,50
None, 3.1, 3.146, 0.9, 1.6, 3.2, None,2021-12-13 16:00:00, None,50
None, 3.3, 3.255, 0.9, -0.1, 3.3, None,2021-12-13 17:00:00, None,50
None, 3.1, 3.082, 0.9, -0.8, 3.3, None,2021-12-13 18:00:00, None,50
None, 3.6, 3.62, 3.1, 1.8, 3.9, None,2021-12-13 19:00:00, None,50
None, 2.5, 2.468, 2.5, -4.0, 3.9, None,2021-12-13 20:00:00, None,50
None, 2.6, 2.649, 2.4, 0.6, 3.9, None,2021-12-13 21:00:00, None,50
None, 2.5, 2.51, 2.4, -0.4, 3.9, None,2021-12-13 22:00:00, None,50
None, 2.1, 2.125, 2.1, 0.4, 3.9, None,2021-12-13 23:00:00, None,50
None, 1.3, 1.34, 1.4, 1.5, 3.9, None,2021-12-14 00:00:00, None,50
None, 0.5, 0.466, 0.4, 2.2, 3.9, None,2021-12-14 01:00:00, None,50
None, 0.9, 0.879, 0.4, 1.0, 3.9, None,2021-12-14 02:00:00, None,50
None, 1.0, 0.98, 0.4, 0.1, 3.9, None,2021-12-14 03:00:00, None,50
None, 0.9, 0.937, 0.4, -0.2, 3.9, None,2021-12-14 04:00:00, None,50
None, 0.9, 0.926, 0.4, -0.3, 3.9, None,2021-12-14 05:00:00, None,50
None, 0.6, 0.64, 0.4, -0.4, 3.9, None,2021-12-14 06:00:00, None,50
None, 1.0, 1.04, 0.6, 1.4, 1.1, None,2021-12-14 07:00:00, None,50
None, 1.3, 1.318, 0.6, 0.6, 1.3, None,2021-12-14 08:00:00, None,50
None, 1.2, 1.193, 0.6, -0.3, 1.6, None,2021-12-14 09:00:00, None,50
None, 1.2, 1.203, 0.6, -0.4, 1.6, None,2021-12-14 10:00:00, None,50
None, 2.0, 1.984, 0.6, 2.4, 2.0, None,2021-12-14 11:00:00, None,50
None, 2.8, 2.763, 0.6, 2.0, 2.9, None,2021-12-14 12:00:00, None,50
None, 3.1, 3.125, 0.6, 0.0, 3.2, None,2021-12-14 13:00:00, None,50
None, 3.0, 3.026, 0.6, -0.3, 4.2, None,2021-12-14 14:00:00, None,50
None, 3.0, 3.03, 0.6, -2.1, 4.2, None,2021-12-14 15:00:00, None,50
None, 2.3, 2.272, 0.6, -1.7, 4.2, None,2021-12-14 16:00:00, None,50
None, 1.8, 1.842, 0.6, 0.1, 4.2, None,2021-12-14 17:00:00, None,50
None, 1.7, 1.736, 0.6, 0.5, 4.2, None,2021-12-14 18:00:00, None,50
None, 1.9, 1.857, 1.7, 0.4, 1.9, None,2021-12-14 19:00:00, None,50
None, 1.7, 1.69, 1.6, -1.0, 1.9, None,2021-12-14 20:00:00, None,50
None, 1.7, 1.668, 1.6, 0.5, 1.9, None,2021-12-14 21:00:00, None,50
None, 1.7, 1.73, 1.6, 0.3, 1.9, None,2021-12-14 22:00:00, None,50
None, 1.7, 1.693, 1.6, 0.0, 1.9, None,2021-12-14 23:00:00, None,50
None, 1.5, 1.52, 1.5, -0.4, 1.9, None,2021-12-15 00:00:00, None,50
None, 1.6, 1.589, 1.5, -0.3, 1.9, None,2021-12-15 01:00:00, None,50
None, 1.8, 1.78, 1.5, 1.5, 1.9, None,2021-12-15 02:00:00, None,50
None, 1.6, 1.642, 1.5, -0.4, 1.9, None,2021-12-15 03:00:00, None,50
None, 1.5, 1.499, 1.5, -0.3, 1.9, None,2021-12-15 04:00:00, None,50
None, 1.3, 1.27, 1.3, 0.5, 1.9, None,2021-12-15 05:00:00, None,50
None, 1.4, 1.444, 1.3, 0.4, 1.9, None,2021-12-15 06:00:00, None,50
None, 1.5, 1.493, 1.4, 0.3, 1.5, None,2021-12-15 07:00:00, None,50
None, 1.4, 1.42, 1.4, 0.4, 1.6, None,2021-12-15 08:00:00, None,50
None, 1.6, 1.55, 1.3, 0.6, 1.6, None,2021-12-15 09:00:00, None,50
None, 2.2, 2.167, 1.3, 1.8, 2.1, None,2021-12-15 10:00:00, None,50
None, 2.7, 2.66, 1.3, 2.1, 2.7, None,2021-12-15 11:00:00, None,50
None, 2.7, 2.676, 1.3, -0.1, 2.9, None,2021-12-15 12:00:00, None,50
None, 3.1, 3.086, 1.3, 0.6, 3.1, None,2021-12-15 13:00:00, None,50
None, 3.2, 3.163, 1.3, -0.5, 3.2, None,2021-12-15 14:00:00, None,50
None, 3.3, 3.279, 1.3, -0.3, 3.3, None,2021-12-15 15:00:00, None,50
None, 3.1, 3.05, 1.3, -0.4, 3.4, None,2021-12-15 16:00:00, None,50
None, 3.0, 2.977, 1.3, 0.3, 3.4, None,2021-12-15 17:00:00, None,50
None, 3.1, 3.111, 1.3, 0.8, 3.4, None,2021-12-15 18:00:00, None,50
None, 2.9, 2.873, 2.6, -2.1, 3.3, None,2021-12-15 19:00:00, None,50
None, 2.5, 2.457, 2.5, -0.9, 3.5, None,2021-12-15 20:00:00, None,50
None, 2.6, 2.607, 2.0, -0.5, 3.5, None,2021-12-15 21:00:00, None,50
None, 2.2, 2.245, 2.0, 0.7, 3.5, None,2021-12-15 22:00:00, None,50
None, 2.4, 2.431, 2.0, 0.4, 3.5, None,2021-12-15 23:00:00, None,50
None, 2.5, 2.54, 2.0, 0.4, 3.5, None,2021-12-16 00:00:00, None,50
None, 2.5, 2.499, 2.0, 0.3, 3.5, None,2021-12-16 01:00:00, None,50
None, 2.5, 2.489, 2.0, 0.5, 3.5, None,2021-12-16 02:00:00, None,50
None, 2.5, 2.53, 2.0, -0.9, 3.5, None,2021-12-16 03:00:00, None,50
None, 2.5, 2.536, 2.0, 0.4, 3.5, None,2021-12-16 04:00:00, None,50
None, 2.4, 2.35, 2.0, -0.6, 3.5, None,2021-12-16 05:00:00, None,50
None, 2.3, 2.327, 2.0, -0.7, 3.5, None,2021-12-16 06:00:00, None,50
None, 2.5, 2.538, 2.3, 1.3, 2.5, None,2021-12-16 07:00:00, None,50
None, 2.8, 2.83, 2.3, 1.8, 2.9, None,2021-12-16 08:00:00, None,50
None, 3.2, 3.243, 2.3, 0.6, 3.3, None,2021-12-16 09:00:00, None,50
None, 3.5, 3.492, 2.3, 0.8, 3.5, None,2021-12-16 10:00:00, None,50
None, 3.7, 3.674, 2.3, 0.0, 3.8, None,2021-12-16 11:00:00, None,50
None, 3.0, 3.045, 2.3, -2.3, 3.8, None,2021-12-16 12:00:00, None,50
None, 3.6, 3.598, 2.3, 2.0, 3.8, None,2021-12-16 13:00:00, None,50
None, 4.3, 4.274, 2.3, 0.8, 5.4, None,2021-12-16 14:00:00, None,50
None, 4.2, 4.231, 2.3, -0.6, 5.4, None,2021-12-16 15:00:00, None,50
None, 2.2, 2.178, 2.2, -4.7, 5.4, None,2021-12-16 16:00:00, None,50
None, 1.0, 1.045, 1.1, -0.7, 5.4, None,2021-12-16 17:00:00, None,50
None, 1.3, 1.289, 0.8, 0.2, 5.4, None,2021-12-16 18:00:00, None,50
None, 0.5, 0.468, 0.4, -0.3, 1.5, None,2021-12-16 19:00:00, None,50
None, 0.9, 0.922, 0.1, 0.2, 1.5, None,2021-12-16 20:00:00, None,50
None, -0.2, -0.221, -0.4, -0.5, 1.5, None,2021-12-16 21:00:00, None,50
None, -0.6, -0.587, -0.7, -0.1, 1.5, None,2021-12-16 22:00:00, None,50
None, -0.4, -0.428, -0.7, -0.1, 1.5, None,2021-12-16 23:00:00, None,50
